timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
691.617,1,-39.7135,1.8866,-1.2641
691.632,1,-39.7137,1.8867,-1.2639
691.641,1,-39.7140,1.8868,-1.2638
691.653,1,-39.7142,1.8868,-1.2637
691.668,1,-39.7146,1.8868,-1.2634
691.688,1,-39.7148,1.8867,-1.2632
691.700,1,-39.7153,1.8865,-1.2629
691.709,1,-39.7155,1.8864,-1.2627
691.725,1,-39.7157,1.8862,-1.2626
691.736,1,-39.7159,1.8861,-1.2624
691.747,1,-39.7161,1.8860,-1.2623
691.759,1,-39.7163,1.8859,-1.2621
691.770,1,-39.7166,1.8858,-1.2619
691.781,1,-39.7168,1.8856,-1.2618
691.792,1,-39.7170,1.8856,-1.2616
691.803,1,-39.7171,1.8855,-1.2615
691.814,1,-39.7173,1.8855,-1.2614
691.826,1,-39.7174,1.8855,-1.2613
691.836,1,-39.7175,1.8855,-1.2612
691.848,1,-39.7175,1.8856,-1.2611
691.859,1,-39.7175,1.8856,-1.2611
691.870,1,-39.7175,1.8855,-1.2610
691.881,1,-39.7175,1.8855,-1.2609
691.892,1,-39.7175,1.8856,-1.2609
691.903,1,-39.7174,1.8856,-1.2608
691.914,1,-39.7173,1.8856,-1.2608
691.925,1,-39.7174,1.8855,-1.2607
691.936,1,-39.7173,1.8854,-1.2606
691.947,1,-39.7172,1.8853,-1.2606
691.959,1,-39.7171,1.8853,-1.2606
691.970,1,-39.7169,1.8854,-1.2606
691.981,1,-39.7167,1.8854,-1.2605
691.992,1,-39.7166,1.8854,-1.2604
692.003,1,-39.7165,1.8855,-1.2603
692.015,1,-39.7163,1.8855,-1.2602
692.026,1,-39.7161,1.8855,-1.2601
692.036,1,-39.7160,1.8855,-1.2599
692.048,1,-39.7159,1.8853,-1.2597
692.059,1,-39.7158,1.8853,-1.2595
692.070,1,-39.7157,1.8852,-1.2593
692.081,1,-39.7156,1.8851,-1.2590
692.092,1,-39.7154,1.8850,-1.2588
692.103,1,-39.7153,1.8849,-1.2585
692.114,1,-39.7153,1.8849,-1.2582
692.125,1,-39.7153,1.8848,-1.2579
692.137,1,-39.7152,1.8847,-1.2576
692.148,1,-39.7152,1.8846,-1.2572
692.159,1,-39.7152,1.8845,-1.2569
692.170,1,-39.7150,1.8843,-1.2565
692.181,1,-39.7150,1.8842,-1.2561
