timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
475.708,1,-39.6191,1.8683,-1.2459
475.858,1,-39.6179,1.8672,-1.2440
475.890,1,-39.6177,1.8671,-1.2434
475.913,1,-39.6176,1.8671,-1.2432
475.935,1,-39.6175,1.8672,-1.2429
475.948,1,-39.6174,1.8671,-1.2428
475.963,1,-39.6174,1.8672,-1.2427
475.977,1,-39.6173,1.8672,-1.2426
475.990,1,-39.6173,1.8672,-1.2426
476.009,1,-39.6173,1.8672,-1.2426
476.025,1,-39.6172,1.8672,-1.2424
476.039,1,-39.6173,1.8672,-1.2425
476.053,1,-39.6172,1.8672,-1.2425
476.069,1,-39.6172,1.8670,-1.2424
476.083,1,-39.6173,1.8670,-1.2424
476.097,1,-39.6174,1.8670,-1.2423
476.113,1,-39.6173,1.8669,-1.2422
476.128,1,-39.6174,1.8669,-1.2422
476.142,1,-39.6174,1.8669,-1.2421
476.157,1,-39.6176,1.8669,-1.2421
476.171,1,-39.6176,1.8668,-1.2420
476.189,1,-39.6177,1.8668,-1.2420
476.206,1,-39.6178,1.8667,-1.2419
476.220,1,-39.6179,1.8668,-1.2419
476.235,1,-39.6181,1.8667,-1.2419
476.248,1,-39.6183,1.8667,-1.2419
476.263,1,-39.6184,1.8666,-1.2419
476.278,1,-39.6186,1.8666,-1.2418
476.292,1,-39.6187,1.8667,-1.2419
476.307,1,-39.6188,1.8667,-1.2418
476.322,1,-39.6189,1.8667,-1.2418
476.339,1,-39.6192,1.8667,-1.2418
476.355,1,-39.6195,1.8667,-1.2418
476.369,1,-39.6197,1.8667,-1.2417
476.387,1,-39.6199,1.8667,-1.2417
476.402,1,-39.6202,1.8667,-1.2416
476.415,1,-39.6203,1.8667,-1.2415
476.429,1,-39.6205,1.8668,-1.2414
476.444,1,-39.6208,1.8668,-1.2413
476.458,1,-39.6209,1.8668,-1.2412
476.472,1,-39.6210,1.8668,-1.2411
476.486,1,-39.6211,1.8668,-1.2411
476.500,1,-39.6213,1.8668,-1.2408
476.514,1,-39.6214,1.8668,-1.2407
476.528,1,-39.6214,1.8668,-1.2406
476.543,1,-39.6215,1.8667,-1.2403
476.558,1,-39.6215,1.8668,-1.2400
476.572,1,-39.6216,1.8669,-1.2397
476.586,1,-39.6216,1.8669,-1.2395
476.601,1,-39.6217,1.8668,-1.2391
