C:\Users\Public\Documents\Novel Studio\load_data\2025-12-11\10\loadapp_2025-12-11_16-43-15-332.load
Comment s10vh crashed 4
	PRV263-L::heel	PRV263-L::mid	PRV263-L::front	PRV263-L		PRV264-R::front	PRV264-R::mid	PRV264-R::heel	PRV264-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
1.030	157.080	82.280	49.640	289.000	1.030	87.220	64.970	211.820	364.010	1.030		
1.040	157.080	82.280	49.640	289.000	1.040	87.220	64.970	211.820	364.010	1.040		
1.050	157.080	82.280	49.640	289.000	1.050	87.360	64.680	210.000	362.040	1.050		
1.060	159.800	82.280	49.640	291.720	1.060	87.360	67.200	210.000	364.560	1.060		
1.070	159.800	82.280	49.640	291.720	1.070	87.360	64.680	207.480	359.520	1.070		
1.080	159.800	79.560	49.640	289.000	1.080	87.360	67.200	207.480	362.040	1.080		
1.090	161.840	79.560	52.360	293.760	1.090	87.360	64.680	207.480	359.520	1.090		
1.100	161.840	79.560	52.360	293.760	1.100	87.360	64.680	204.960	357.000	1.100		
1.110	161.840	79.560	52.360	293.760	1.110	87.360	64.680	204.960	357.000	1.110		
1.120	164.560	79.560	52.360	296.480	1.120	87.360	64.680	204.960	357.000	1.120		
1.130	164.560	79.560	52.360	296.480	1.130	87.360	64.680	202.440	354.480	1.130		
1.140	167.280	76.840	54.400	298.520	1.140	87.360	64.680	202.440	354.480	1.140		
1.150	167.280	76.840	52.360	296.480	1.150	87.360	64.680	199.920	351.960	1.150		
1.160	170.000	76.840	52.360	299.200	1.160	87.360	64.680	199.920	351.960	1.160		
1.170	170.000	76.840	54.400	301.240	1.170	87.360	64.680	199.920	351.960	1.170		
1.180	171.820	77.390	56.800	306.010	1.180	87.360	64.680	197.400	349.440	1.180		
1.190	171.820	77.390	54.670	303.880	1.190	87.360	64.680	194.880	346.920	1.190		
1.200	174.660	77.390	54.670	306.720	1.200	87.360	64.740	195.000	347.100	1.200		
1.210	174.660	77.390	56.800	308.850	1.210	87.360	64.740	195.000	347.100	1.210		
1.220	174.660	77.390	56.800	308.850	1.220	87.360	64.740	191.880	343.980	1.220		
1.230	177.500	77.390	56.800	311.690	1.230	87.360	64.740	191.880	343.980	1.230		
1.240	177.500	77.390	59.640	314.530	1.240	87.360	64.740	191.880	343.980	1.240		
1.250	177.500	79.520	59.640	316.660	1.250	87.360	64.740	189.540	341.640	1.250		
1.260	174.660	79.520	59.640	313.820	1.260	87.360	64.740	189.540	341.640	1.260		
1.270	177.500	79.520	62.480	319.500	1.270	87.360	64.740	187.200	339.300	1.270		
1.280	177.500	79.520	64.610	321.630	1.280	87.360	64.740	187.200	339.300	1.280		
1.290	177.500	79.520	64.610	321.630	1.290	87.360	64.740	184.860	336.960	1.290		
1.300	177.500	79.520	64.610	321.630	1.300	87.360	64.740	184.860	336.960	1.300		
1.310	177.500	79.520	67.450	324.470	1.310	84.240	64.740	184.860	333.840	1.310		
1.320	177.500	82.360	67.450	327.310	1.320	84.240	62.400	184.860	331.500	1.320		
1.330	176.860	82.140	67.340	326.340	1.330	84.240	62.400	181.740	328.380	1.330		
1.340	176.860	82.140	67.340	326.340	1.340	84.240	62.400	181.740	328.380	1.340		
1.350	176.860	82.140	69.560	328.560	1.350	84.360	62.320	182.400	329.080	1.350		
1.360	176.860	82.140	71.780	330.780	1.360	82.080	62.320	182.400	326.800	1.360		
1.370	176.860	82.140	71.780	330.780	1.370	82.080	59.280	182.400	323.760	1.370		
1.380	176.860	82.140	71.780	330.780	1.380	82.080	62.320	182.400	326.800	1.380		
1.390	179.820	82.140	74.740	336.700	1.390	82.080	59.280	182.400	323.760	1.390		
1.400	179.820	79.920	74.740	334.480	1.400	82.080	62.320	184.680	329.080	1.400		
1.410	179.820	82.140	74.740	336.700	1.410	79.800	59.280	184.680	323.760	1.410		
1.420	182.040	82.140	74.740	338.920	1.420	79.800	59.280	182.400	321.480	1.420		
1.430	182.040	79.920	74.740	336.700	1.430	79.800	59.280	184.680	323.760	1.430		
1.440	182.040	82.140	74.740	338.920	1.440	76.760	57.000	184.680	318.440	1.440		
