C:\Users\Public\Documents\Novel Studio\load_data\2025-12-11\10\loadapp_2025-12-11_16-09-19-793.load
Comment s10b
	PRV263-L::heel	PRV263-L::mid	PRV263-L::front	PRV263-L		PRV264-R::front	PRV264-R::mid	PRV264-R::heel	PRV264-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
5.330	284.570	27.170	7.150	318.890	5.330	344.320	5.380	0.000	349.700	5.330		
5.340	307.450	41.470	18.590	367.510	5.340	263.620	0.000	0.000	263.620	5.340		
5.350	311.740	48.620	31.460	391.820	5.350	185.610	0.000	0.000	185.610	5.350		
5.360	308.880	54.340	41.470	404.690	5.360	126.430	0.000	0.000	126.430	5.360		
5.370	318.890	61.490	54.340	434.720	5.370	80.700	0.000	0.000	80.700	5.370		
5.380	337.480	68.640	64.350	470.470	5.380	45.730	0.000	0.000	45.730	5.380		
5.390	357.500	77.220	71.500	506.220	5.390	27.500	0.000	0.000	27.500	5.390		
5.400	382.500	85.000	79.900	547.400	5.400	22.440	0.000	0.000	22.440	5.400		
5.410	399.500	88.400	85.000	572.900	5.410	17.490	0.000	0.000	17.490	5.410		
5.420	414.800	96.900	88.400	600.100	5.420	14.960	0.000	0.000	14.960	5.420		
5.430	421.600	103.700	96.900	622.200	5.430	12.430	0.000	0.000	12.430	5.430		
5.440	425.000	113.900	107.100	646.000	5.440	12.430	0.000	0.000	12.430	5.440		
5.450	419.900	124.100	117.300	661.300	5.450	9.900	0.000	0.000	9.900	5.450		
5.460	409.700	134.300	129.200	673.200	5.460	9.900	0.000	0.000	9.900	5.460		
5.470	394.400	141.100	139.400	674.900	5.470	7.480	0.000	0.000	7.480	5.470		
5.480	374.000	149.600	149.600	673.200	5.480	7.480	0.000	0.000	7.480	5.480		
5.490	351.900	156.400	161.500	669.800	5.490	7.480	0.000	0.000	7.480	5.490		
5.500	321.300	164.900	176.800	663.000	5.500	7.480	0.000	0.000	7.480	5.500		
5.510	292.400	170.000	187.000	649.400	5.510	7.480	0.000	0.000	7.480	5.510		
5.520	261.800	170.000	197.200	629.000	5.520	7.480	0.000	0.000	7.480	5.520		
5.530	231.200	171.700	207.400	610.300	5.530	7.480	0.000	0.000	7.480	5.530		
5.540	202.300	173.400	215.900	591.600	5.540	7.500	0.000	0.000	7.500	5.540		
5.550	170.980	174.300	229.080	574.360	5.550	4.980	0.000	0.000	4.980	5.550		
5.560	149.400	174.300	239.040	562.740	5.560	4.980	0.000	0.000	4.980	5.560		
5.570	126.160	170.980	249.000	546.140	5.570	4.980	0.000	0.000	4.980	5.570		
5.580	109.560	170.980	258.960	539.500	5.580	4.980	0.000	0.000	4.980	5.580		
5.590	94.620	170.980	268.920	534.520	5.590	2.490	0.000	0.000	2.490	5.590		
5.600	81.340	169.320	283.860	534.520	5.600	2.490	0.000	0.000	2.490	5.600		
5.610	69.720	169.320	297.140	536.180	5.610	4.980	0.000	0.000	4.980	5.610		
5.620	59.760	169.320	312.080	541.160	5.620	2.490	0.000	0.000	2.490	5.620		
5.630	49.800	164.340	327.020	541.160	5.630	2.490	0.000	0.000	2.490	5.630		
5.640	41.500	164.340	338.640	544.480	5.640	2.490	0.000	0.000	2.490	5.640		
5.650	36.520	161.020	353.580	551.120	5.650	2.490	0.000	0.000	2.490	5.650		
5.660	31.540	159.360	366.860	557.760	5.660	2.490	0.000	0.000	2.490	5.660		
5.670	24.900	156.040	381.800	562.740	5.670	2.490	0.000	0.000	2.490	5.670		
