timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
198.563,1,-39.7434,1.6711,-1.0936
198.571,1,-39.7433,1.6692,-1.0937
198.582,1,-39.7426,1.6679,-1.0937
198.593,1,-39.7413,1.6698,-1.0938
198.605,1,-39.7399,1.6732,-1.0940
198.615,1,-39.7387,1.6755,-1.0945
198.627,1,-39.7376,1.6764,-1.0948
198.638,1,-39.7371,1.6758,-1.0950
198.649,1,-39.7365,1.6749,-1.0955
198.661,1,-39.7359,1.6731,-1.0962
198.673,1,-39.7349,1.6720,-1.0967
198.687,1,-39.7345,1.6721,-1.0972
198.693,1,-39.7338,1.6720,-1.0978
198.702,1,-39.7331,1.6724,-1.0984
198.719,1,-39.7324,1.6724,-1.0988
198.724,1,-39.7318,1.6721,-1.0993
198.736,1,-39.7313,1.6712,-1.0999
198.746,1,-39.7308,1.6704,-1.1006
198.757,1,-39.7304,1.6697,-1.1013
198.769,1,-39.7298,1.6692,-1.1021
198.779,1,-39.7293,1.6689,-1.1029
198.791,1,-39.7287,1.6691,-1.1039
198.802,1,-39.7281,1.6688,-1.1048
198.813,1,-39.7274,1.6684,-1.1056
198.824,1,-39.7270,1.6682,-1.1064
198.836,1,-39.7265,1.6677,-1.1073
198.846,1,-39.7261,1.6676,-1.1081
198.858,1,-39.7255,1.6676,-1.1089
198.869,1,-39.7248,1.6678,-1.1098
198.880,1,-39.7241,1.6677,-1.1106
198.891,1,-39.7233,1.6674,-1.1116
198.902,1,-39.7223,1.6672,-1.1126
198.913,1,-39.7213,1.6670,-1.1135
198.924,1,-39.7201,1.6668,-1.1145
198.936,1,-39.7190,1.6667,-1.1157
198.947,1,-39.7179,1.6664,-1.1167
198.957,1,-39.7168,1.6659,-1.1177
198.969,1,-39.7156,1.6654,-1.1187
198.980,1,-39.7143,1.6650,-1.1197
198.991,1,-39.7128,1.6647,-1.1208
199.002,1,-39.7112,1.6642,-1.1220
199.013,1,-39.7095,1.6641,-1.1232
199.024,1,-39.7078,1.6640,-1.1243
199.035,1,-39.7062,1.6637,-1.1254
199.046,1,-39.7047,1.6633,-1.1266
199.057,1,-39.7030,1.6630,-1.1277
199.068,1,-39.7013,1.6626,-1.1287
199.080,1,-39.6995,1.6624,-1.1299
199.091,1,-39.6977,1.6622,-1.1310
199.102,1,-39.6959,1.6620,-1.1321
