timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
986.645,1,-39.8606,1.6858,-1.2367
986.705,1,-39.8616,1.6857,-1.2366
986.715,1,-39.8621,1.6857,-1.2366
986.729,1,-39.8627,1.6857,-1.2366
986.738,1,-39.8629,1.6857,-1.2366
986.747,1,-39.8632,1.6857,-1.2366
986.758,1,-39.8635,1.6857,-1.2366
986.771,1,-39.8640,1.6857,-1.2366
986.785,1,-39.8647,1.6856,-1.2365
986.797,1,-39.8653,1.6856,-1.2365
986.824,1,-39.8659,1.6857,-1.2365
986.854,1,-39.8665,1.6857,-1.2364
986.865,1,-39.8670,1.6858,-1.2364
986.886,1,-39.8676,1.6859,-1.2364
986.908,1,-39.8681,1.6859,-1.2364
986.931,1,-39.8688,1.6858,-1.2365
986.954,1,-39.8693,1.6857,-1.2365
986.976,1,-39.8698,1.6856,-1.2366
986.998,1,-39.8703,1.6855,-1.2366
987.021,1,-39.8708,1.6853,-1.2365
987.043,1,-39.8712,1.6854,-1.2365
987.066,1,-39.8712,1.6856,-1.2362
987.087,1,-39.8713,1.6859,-1.2358
987.110,1,-39.8711,1.6864,-1.2353
987.133,1,-39.8705,1.6869,-1.2346
987.156,1,-39.8695,1.6875,-1.2338
987.179,1,-39.8684,1.6878,-1.2329
987.201,1,-39.8673,1.6876,-1.2320
987.224,1,-39.8661,1.6871,-1.2310
987.247,1,-39.8649,1.6865,-1.2298
987.270,1,-39.8642,1.6860,-1.2290
987.286,1,-39.8636,1.6855,-1.2283
987.299,1,-39.8631,1.6852,-1.2276
987.307,1,-39.8627,1.6850,-1.2270
987.321,1,-39.8622,1.6847,-1.2262
987.333,1,-39.8618,1.6846,-1.2255
987.344,1,-39.8614,1.6845,-1.2248
987.356,1,-39.8609,1.6844,-1.2240
987.365,1,-39.8605,1.6843,-1.2232
987.378,1,-39.8601,1.6842,-1.2223
987.390,1,-39.8598,1.6840,-1.2214
987.398,1,-39.8593,1.6839,-1.2206
987.411,1,-39.8588,1.6839,-1.2198
987.420,1,-39.8584,1.6837,-1.2189
987.435,1,-39.8579,1.6836,-1.2181
987.447,1,-39.8574,1.6836,-1.2173
987.455,1,-39.8569,1.6836,-1.2166
987.467,1,-39.8563,1.6836,-1.2158
987.480,1,-39.8558,1.6835,-1.2150
987.488,1,-39.8552,1.6833,-1.2141
