timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
608.623,1,-39.7595,1.6774,-1.0505
608.651,1,-39.7592,1.6774,-1.0507
608.657,1,-39.7590,1.6773,-1.0509
608.667,1,-39.7589,1.6772,-1.0510
608.676,1,-39.7587,1.6772,-1.0512
608.687,1,-39.7585,1.6772,-1.0514
608.698,1,-39.7583,1.6771,-1.0516
608.710,1,-39.7582,1.6771,-1.0517
608.721,1,-39.7581,1.6771,-1.0519
608.743,1,-39.7579,1.6770,-1.0521
608.754,1,-39.7576,1.6769,-1.0524
608.765,1,-39.7572,1.6768,-1.0527
608.782,1,-39.7571,1.6767,-1.0530
608.795,1,-39.7568,1.6765,-1.0533
608.805,1,-39.7567,1.6764,-1.0536
608.816,1,-39.7565,1.6762,-1.0538
608.826,1,-39.7564,1.6761,-1.0540
608.838,1,-39.7563,1.6759,-1.0543
608.849,1,-39.7562,1.6757,-1.0546
608.860,1,-39.7561,1.6756,-1.0550
608.871,1,-39.7561,1.6755,-1.0553
608.883,1,-39.7560,1.6753,-1.0556
608.898,1,-39.7560,1.6752,-1.0559
608.910,1,-39.7560,1.6752,-1.0562
608.916,1,-39.7559,1.6751,-1.0566
608.928,1,-39.7559,1.6751,-1.0570
608.939,1,-39.7559,1.6751,-1.0574
608.950,1,-39.7560,1.6752,-1.0577
608.961,1,-39.7559,1.6753,-1.0581
608.973,1,-39.7558,1.6754,-1.0586
608.983,1,-39.7558,1.6755,-1.0591
608.994,1,-39.7557,1.6756,-1.0597
609.006,1,-39.7555,1.6758,-1.0604
609.017,1,-39.7554,1.6759,-1.0611
609.028,1,-39.7552,1.6761,-1.0619
609.039,1,-39.7550,1.6762,-1.0628
609.050,1,-39.7548,1.6763,-1.0637
609.061,1,-39.7546,1.6764,-1.0647
609.072,1,-39.7543,1.6763,-1.0658
609.083,1,-39.7542,1.6764,-1.0668
609.094,1,-39.7538,1.6766,-1.0681
609.105,1,-39.7535,1.6766,-1.0692
609.116,1,-39.7533,1.6766,-1.0703
609.127,1,-39.7530,1.6765,-1.0715
609.138,1,-39.7528,1.6764,-1.0727
609.149,1,-39.7525,1.6763,-1.0739
609.161,1,-39.7522,1.6761,-1.0752
609.172,1,-39.7519,1.6760,-1.0766
609.184,1,-39.7517,1.6759,-1.0778
609.195,1,-39.7514,1.6758,-1.0791
