timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
451.413,1,-39.6880,1.6887,-1.7935
451.428,1,-39.6882,1.6887,-1.7935
451.438,1,-39.6883,1.6887,-1.7935
451.448,1,-39.6883,1.6887,-1.7935
451.458,1,-39.6884,1.6887,-1.7936
451.468,1,-39.6885,1.6887,-1.7936
451.479,1,-39.6885,1.6886,-1.7936
451.488,1,-39.6886,1.6888,-1.7934
451.499,1,-39.6886,1.6889,-1.7933
451.509,1,-39.6885,1.6890,-1.7933
451.519,1,-39.6885,1.6891,-1.7932
451.537,1,-39.6884,1.6893,-1.7930
451.551,1,-39.6884,1.6896,-1.7927
451.561,1,-39.6884,1.6899,-1.7925
451.576,1,-39.6884,1.6903,-1.7923
451.599,1,-39.6884,1.6909,-1.7916
451.621,1,-39.6884,1.6916,-1.7911
451.630,1,-39.6884,1.6920,-1.7908
451.643,1,-39.6885,1.6925,-1.7903
451.654,1,-39.6885,1.6929,-1.7900
451.674,1,-39.6883,1.6936,-1.7894
451.685,1,-39.6882,1.6938,-1.7892
451.706,1,-39.6880,1.6938,-1.7888
451.716,1,-39.6879,1.6939,-1.7885
451.726,1,-39.6876,1.6939,-1.7882
451.736,1,-39.6875,1.6939,-1.7878
451.746,1,-39.6874,1.6938,-1.7876
451.756,1,-39.6872,1.6937,-1.7872
451.765,1,-39.6870,1.6936,-1.7868
451.776,1,-39.6868,1.6935,-1.7864
451.788,1,-39.6866,1.6933,-1.7861
451.799,1,-39.6864,1.6932,-1.7858
451.809,1,-39.6863,1.6932,-1.7854
451.819,1,-39.6863,1.6932,-1.7849
451.831,1,-39.6862,1.6931,-1.7846
451.842,1,-39.6859,1.6930,-1.7841
451.853,1,-39.6858,1.6929,-1.7839
451.863,1,-39.6857,1.6929,-1.7837
451.875,1,-39.6857,1.6928,-1.7835
451.887,1,-39.6857,1.6927,-1.7832
451.898,1,-39.6857,1.6927,-1.7830
451.908,1,-39.6857,1.6926,-1.7828
451.920,1,-39.6857,1.6927,-1.7824
451.930,1,-39.6857,1.6926,-1.7821
451.941,1,-39.6858,1.6926,-1.7818
451.953,1,-39.6858,1.6926,-1.7815
451.964,1,-39.6858,1.6926,-1.7812
451.975,1,-39.6858,1.6925,-1.7807
451.986,1,-39.6858,1.6926,-1.7803
451.997,1,-39.6857,1.6926,-1.7799
