timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
549.964,1,-39.4973,1.7946,-1.4327
550.166,1,-39.4977,1.7948,-1.4311
550.223,1,-39.4977,1.7948,-1.4305
550.245,1,-39.4977,1.7948,-1.4301
550.265,1,-39.4976,1.7948,-1.4299
550.290,1,-39.4976,1.7948,-1.4295
550.311,1,-39.4976,1.7948,-1.4291
550.332,1,-39.4976,1.7948,-1.4289
550.355,1,-39.4977,1.7948,-1.4281
550.378,1,-39.4977,1.7948,-1.4276
550.399,1,-39.4977,1.7952,-1.4269
550.421,1,-39.4973,1.7959,-1.4265
550.441,1,-39.4966,1.7966,-1.4258
550.462,1,-39.4956,1.7966,-1.4252
550.485,1,-39.4943,1.7963,-1.4246
550.506,1,-39.4928,1.7953,-1.4239
550.528,1,-39.4907,1.7938,-1.4237
550.549,1,-39.4881,1.7932,-1.4237
550.572,1,-39.4837,1.7941,-1.4242
550.593,1,-39.4817,1.7939,-1.4248
550.614,1,-39.4782,1.7926,-1.4257
550.635,1,-39.4747,1.7908,-1.4266
550.659,1,-39.4729,1.7893,-1.4273
550.683,1,-39.4677,1.7856,-1.4289
550.707,1,-39.4624,1.7811,-1.4305
550.728,1,-39.4583,1.7778,-1.4317
550.751,1,-39.4542,1.7734,-1.4331
550.773,1,-39.4504,1.7675,-1.4343
550.797,1,-39.4430,1.7543,-1.4368
550.819,1,-39.4370,1.7534,-1.4382
550.844,1,-39.4304,1.7635,-1.4389
550.867,1,-39.4248,1.7626,-1.4395
550.890,1,-39.4189,1.7626,-1.4389
550.913,1,-39.4126,1.7655,-1.4377
550.935,1,-39.4065,1.7674,-1.4361
550.959,1,-39.3994,1.7675,-1.4348
550.984,1,-39.3905,1.7682,-1.4332
551.008,1,-39.3803,1.7697,-1.4322
551.031,1,-39.3691,1.7701,-1.4309
551.053,1,-39.3576,1.7690,-1.4298
551.076,1,-39.3460,1.7682,-1.4292
551.098,1,-39.3337,1.7675,-1.4287
551.119,1,-39.3201,1.7664,-1.4280
551.142,1,-39.3060,1.7653,-1.4281
551.166,1,-39.2914,1.7646,-1.4291
551.188,1,-39.2765,1.7627,-1.4302
551.212,1,-39.2602,1.7595,-1.4312
551.234,1,-39.2434,1.7558,-1.4327
551.256,1,-39.2334,1.7532,-1.4343
551.279,1,-39.2238,1.7502,-1.4354
