timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
803.676,1,-39.5007,1.7033,-1.4259
803.755,1,-39.4999,1.7032,-1.4229
803.788,1,-39.4989,1.7031,-1.4207
803.805,1,-39.4984,1.7030,-1.4196
803.818,1,-39.4980,1.7030,-1.4190
803.833,1,-39.4976,1.7029,-1.4184
803.848,1,-39.4971,1.7028,-1.4172
803.862,1,-39.4968,1.7027,-1.4165
803.877,1,-39.4964,1.7025,-1.4159
803.896,1,-39.4956,1.7024,-1.4146
803.914,1,-39.4950,1.7023,-1.4134
803.928,1,-39.4946,1.7022,-1.4129
803.942,1,-39.4942,1.7022,-1.4124
803.957,1,-39.4935,1.7021,-1.4113
803.972,1,-39.4931,1.7020,-1.4106
803.987,1,-39.4926,1.7021,-1.4101
804.003,1,-39.4917,1.7022,-1.4090
804.018,1,-39.4911,1.7023,-1.4086
804.034,1,-39.4907,1.7025,-1.4082
804.048,1,-39.4897,1.7028,-1.4072
804.063,1,-39.4892,1.7031,-1.4066
804.079,1,-39.4883,1.7036,-1.4055
804.097,1,-39.4879,1.7040,-1.4050
804.115,1,-39.4871,1.7045,-1.4041
804.130,1,-39.4867,1.7049,-1.4035
804.145,1,-39.4860,1.7056,-1.4025
804.161,1,-39.4853,1.7063,-1.4019
804.177,1,-39.4846,1.7067,-1.4014
804.192,1,-39.4841,1.7080,-1.4004
804.207,1,-39.4835,1.7092,-1.4000
804.222,1,-39.4836,1.7109,-1.3997
804.238,1,-39.4831,1.7140,-1.3989
804.253,1,-39.4828,1.7164,-1.3987
804.268,1,-39.4824,1.7206,-1.3981
804.282,1,-39.4823,1.7233,-1.3979
804.298,1,-39.4823,1.7261,-1.3977
804.313,1,-39.4816,1.7312,-1.3971
804.327,1,-39.4809,1.7339,-1.3969
804.342,1,-39.4802,1.7361,-1.3967
804.358,1,-39.4794,1.7400,-1.3963
804.373,1,-39.4788,1.7415,-1.3961
804.388,1,-39.4778,1.7449,-1.3955
804.402,1,-39.4777,1.7465,-1.3951
804.422,1,-39.4776,1.7484,-1.3946
804.436,1,-39.4771,1.7521,-1.3937
804.451,1,-39.4770,1.7534,-1.3932
804.467,1,-39.4766,1.7558,-1.3923
804.480,1,-39.4764,1.7566,-1.3920
804.496,1,-39.4762,1.7576,-1.3916
804.511,1,-39.4758,1.7590,-1.3913
