timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
439.826,1,-39.5556,1.8154,-1.4848
439.864,1,-39.5551,1.8153,-1.4847
439.880,1,-39.5549,1.8152,-1.4846
439.895,1,-39.5547,1.8153,-1.4845
439.909,1,-39.5545,1.8153,-1.4844
439.920,1,-39.5541,1.8152,-1.4843
439.930,1,-39.5539,1.8152,-1.4843
439.944,1,-39.5538,1.8152,-1.4842
439.967,1,-39.5537,1.8151,-1.4841
439.980,1,-39.5535,1.8151,-1.4839
439.991,1,-39.5534,1.8151,-1.4836
440.002,1,-39.5533,1.8150,-1.4835
440.014,1,-39.5532,1.8150,-1.4834
440.025,1,-39.5531,1.8149,-1.4834
440.036,1,-39.5530,1.8149,-1.4832
440.048,1,-39.5529,1.8148,-1.4831
440.060,1,-39.5527,1.8149,-1.4830
440.071,1,-39.5526,1.8148,-1.4829
440.082,1,-39.5525,1.8148,-1.4828
440.094,1,-39.5523,1.8148,-1.4825
440.106,1,-39.5522,1.8148,-1.4823
440.121,1,-39.5521,1.8148,-1.4821
440.132,1,-39.5518,1.8148,-1.4819
440.144,1,-39.5516,1.8150,-1.4816
440.155,1,-39.5514,1.8151,-1.4814
440.167,1,-39.5510,1.8154,-1.4811
440.178,1,-39.5506,1.8156,-1.4809
440.189,1,-39.5502,1.8160,-1.4807
440.201,1,-39.5496,1.8164,-1.4804
440.212,1,-39.5491,1.8170,-1.4801
440.224,1,-39.5486,1.8173,-1.4798
440.235,1,-39.5479,1.8174,-1.4795
440.247,1,-39.5474,1.8172,-1.4792
440.257,1,-39.5469,1.8167,-1.4789
440.269,1,-39.5463,1.8162,-1.4786
440.280,1,-39.5457,1.8157,-1.4785
440.291,1,-39.5451,1.8152,-1.4783
440.302,1,-39.5445,1.8148,-1.4782
440.315,1,-39.5438,1.8144,-1.4782
440.326,1,-39.5431,1.8139,-1.4783
440.338,1,-39.5424,1.8135,-1.4785
440.349,1,-39.5418,1.8134,-1.4788
440.361,1,-39.5411,1.8133,-1.4792
440.372,1,-39.5405,1.8129,-1.4796
440.384,1,-39.5399,1.8125,-1.4801
440.394,1,-39.5393,1.8120,-1.4806
440.406,1,-39.5386,1.8113,-1.4812
440.421,1,-39.5372,1.8098,-1.4824
440.440,1,-39.5368,1.8079,-1.4832
440.451,1,-39.5362,1.8058,-1.4839
