timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
18.345,1,-37.2277,1.8412,-1.5690
18.679,1,-37.2393,1.8444,-1.5684
18.739,1,-37.2394,1.8442,-1.5688
18.764,1,-37.2395,1.8440,-1.5690
18.787,1,-37.2395,1.8440,-1.5690
18.806,1,-37.2393,1.8440,-1.5691
18.824,1,-37.2391,1.8439,-1.5692
18.842,1,-37.2389,1.8438,-1.5693
18.862,1,-37.2388,1.8439,-1.5693
18.880,1,-37.2388,1.8438,-1.5693
18.898,1,-37.2384,1.8438,-1.5692
18.917,1,-37.2382,1.8437,-1.5691
18.940,1,-37.2379,1.8437,-1.5692
18.963,1,-37.2376,1.8436,-1.5692
18.984,1,-37.2372,1.8435,-1.5691
19.007,1,-37.2365,1.8435,-1.5692
19.029,1,-37.2361,1.8434,-1.5691
19.050,1,-37.2359,1.8434,-1.5689
19.072,1,-37.2358,1.8435,-1.5688
19.095,1,-37.2355,1.8434,-1.5688
19.117,1,-37.2353,1.8433,-1.5688
19.139,1,-37.2350,1.8432,-1.5687
19.162,1,-37.2348,1.8431,-1.5686
19.183,1,-37.2344,1.8429,-1.5687
19.206,1,-37.2340,1.8428,-1.5688
19.228,1,-37.2337,1.8429,-1.5688
19.250,1,-37.2335,1.8428,-1.5687
19.273,1,-37.2334,1.8427,-1.5688
19.307,1,-37.2334,1.8427,-1.5686
19.329,1,-37.2331,1.8427,-1.5686
19.351,1,-37.2329,1.8427,-1.5686
19.374,1,-37.2327,1.8426,-1.5685
19.391,1,-37.2324,1.8426,-1.5686
19.408,1,-37.2323,1.8427,-1.5686
19.425,1,-37.2324,1.8427,-1.5684
19.441,1,-37.2323,1.8427,-1.5683
19.458,1,-37.2322,1.8428,-1.5682
19.474,1,-37.2321,1.8429,-1.5679
19.489,1,-37.2319,1.8428,-1.5678
19.506,1,-37.2319,1.8428,-1.5677
19.522,1,-37.2319,1.8428,-1.5675
19.541,1,-37.2318,1.8429,-1.5673
19.562,1,-37.2316,1.8429,-1.5672
19.576,1,-37.2316,1.8429,-1.5672
19.592,1,-37.2315,1.8429,-1.5671
19.608,1,-37.2312,1.8428,-1.5671
19.626,1,-37.2312,1.8428,-1.5671
19.643,1,-37.2313,1.8428,-1.5670
19.662,1,-37.2312,1.8428,-1.5668
19.684,1,-37.2311,1.8428,-1.5667
