C:\Users\Public\Documents\Novel Studio\load_data\2025-12-16\17\loadapp_2025-12-16_10-08-11-161.load
Comment s17vw
	PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
0.660	87.320	19.980	34.780	142.080	0.660	209.280	79.680	212.160	501.120	0.660		
0.670	87.320	19.980	32.190	139.490	0.670	209.280	79.680	214.080	503.040	0.670		
0.680	87.320	19.980	32.190	139.490	0.680	207.360	79.680	216.960	504.000	0.680		
0.690	84.730	19.980	27.380	132.090	0.690	204.480	79.680	221.760	505.920	0.690		
0.700	84.730	19.980	24.790	129.500	0.700	201.600	81.600	224.640	507.840	0.700		
0.710	82.500	19.800	22.440	124.740	0.710	199.680	79.680	232.320	511.680	0.710		
0.720	79.860	19.800	22.440	122.100	0.720	199.680	81.600	234.240	515.520	0.720		
0.730	79.860	17.490	22.440	119.790	0.730	196.800	81.600	234.240	512.640	0.730		
0.740	77.220	17.490	19.800	114.510	0.740	194.880	81.600	240.000	516.480	0.740		
0.750	77.220	17.490	22.440	117.150	0.750	195.000	82.000	242.000	519.000	0.750		
0.760	77.220	17.490	19.800	114.510	0.760	192.000	82.000	242.000	516.000	0.760		
0.770	74.910	17.490	22.440	114.840	0.770	195.000	82.000	242.000	519.000	0.770		
0.780	74.910	17.490	22.440	114.840	0.780	197.000	82.000	242.000	521.000	0.780		
0.790	74.910	17.490	22.440	114.840	0.790	200.000	80.000	240.000	520.000	0.790		
0.800	74.910	17.490	24.750	117.150	0.800	205.000	80.000	237.000	522.000	0.800		
0.810	74.910	17.490	27.390	119.790	0.810	212.000	77.000	232.000	521.000	0.810		
0.820	74.910	17.490	27.390	119.790	0.820	217.000	77.000	225.000	519.000	0.820		
0.830	72.270	17.490	29.700	119.460	0.830	222.000	75.000	217.000	514.000	0.830		
0.840	72.270	17.490	34.980	124.740	0.840	230.000	75.000	212.000	517.000	0.840		
0.850	74.910	17.490	34.980	127.380	0.850	235.000	72.000	207.000	514.000	0.850		
0.860	74.800	19.720	37.400	131.920	0.860	240.000	70.000	200.000	510.000	0.860		
0.870	74.800	19.720	39.780	134.300	0.870	245.000	70.000	195.000	510.000	0.870		
0.880	77.180	19.720	39.780	136.680	0.880	247.000	67.000	192.000	506.000	0.880		
0.890	74.800	19.720	42.500	137.020	0.890	250.000	65.000	187.000	502.000	0.890		
0.900	77.180	22.440	44.880	144.500	0.900	252.350	61.800	179.220	493.370	0.900		
0.910	77.180	19.720	47.260	144.160	0.910	252.350	61.800	174.070	488.220	0.910		
0.920	79.900	19.720	49.980	149.600	0.920	252.350	59.740	166.860	478.950	0.920		
0.930	79.900	22.440	54.740	157.080	0.930	254.410	56.650	164.800	475.860	0.930		
0.940	79.900	22.440	57.460	159.800	0.940	254.410	54.590	156.560	465.560	0.940		
0.950	82.280	22.440	62.220	166.940	0.950	254.410	51.500	152.440	458.350	0.950		
