C:\Users\Public\Documents\Novel Studio\load_data\2025-12-15\16\loadapp_2025-12-15_15-28-20-685.load
Comment s16vh crashed (5 oder 6)
	PRV263-L::heel	PRV263-L::mid	PRV263-L::front	PRV263-L		PRV264-R::front	PRV264-R::mid	PRV264-R::heel	PRV264-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
1.970	2.500	0.000	0.000	2.500	1.970	223.470	21.010	0.000	244.480	1.970		
1.980	2.500	0.000	0.000	2.500	1.980	124.150	13.370	0.000	137.520	1.980		
1.990	2.500	0.000	0.000	2.500	1.990	68.760	5.730	0.000	74.490	1.990		
2.000	2.500	0.000	0.000	2.500	2.000	51.570	1.910	0.000	53.480	2.000		
2.010	2.500	0.000	0.000	2.500	2.010	49.660	0.000	0.000	49.660	2.010		
2.020	2.500	0.000	0.000	2.500	2.020	45.840	0.000	0.000	45.840	2.020		
2.030	2.500	0.000	0.000	2.500	2.030	49.660	0.000	0.000	49.660	2.030		
2.040	2.500	0.000	0.000	2.500	2.040	49.660	0.000	0.000	49.660	2.040		
2.050	2.500	0.000	0.000	2.500	2.050	49.660	0.000	0.000	49.660	2.050		
2.060	2.500	0.000	0.000	2.500	2.060	49.660	0.000	0.000	49.660	2.060		
2.070	2.500	0.000	0.000	2.500	2.070	61.120	0.000	0.000	61.120	2.070		
2.080	2.500	0.000	0.000	2.500	2.080	74.490	3.820	0.000	78.310	2.080		
2.090	2.500	0.000	0.000	2.500	2.090	103.140	9.550	0.000	112.690	2.090		
2.100	0.000	0.000	0.000	0.000	2.100	182.490	14.220	0.000	196.710	2.100		
2.110	0.000	0.000	0.000	0.000	2.110	284.400	18.960	0.000	303.360	2.110		
2.120	0.000	0.000	0.000	0.000	2.120	369.720	23.700	0.000	393.420	2.120		
2.130	0.000	0.000	0.000	0.000	2.130	443.190	26.070	0.000	469.260	2.130		
2.140	0.000	0.000	0.000	0.000	2.140	507.180	26.070	0.000	533.250	2.140		
2.150	0.000	0.000	0.000	0.000	2.150	535.620	28.440	0.000	564.060	2.150		
2.160	0.000	0.000	0.000	0.000	2.160	549.840	28.440	0.000	578.280	2.160		
2.170	0.000	0.000	0.000	0.000	2.170	552.210	33.180	0.000	585.390	2.170		
2.180	0.000	0.000	0.000	0.000	2.180	542.730	37.920	0.000	580.650	2.180		
2.190	0.000	0.000	0.000	0.000	2.190	547.470	56.880	0.000	604.350	2.190		
2.200	0.000	0.000	0.000	0.000	2.200	547.470	78.210	0.000	625.680	2.200		
2.210	0.000	0.000	0.000	0.000	2.210	559.320	113.760	0.000	673.080	2.210		
2.220	0.000	0.000	0.000	0.000	2.220	573.540	158.790	0.000	732.330	2.220		
2.230	0.000	0.000	0.000	0.000	2.230	585.390	206.190	0.000	791.580	2.230		
2.240	0.000	0.000	0.000	0.000	2.240	592.500	255.960	0.000	848.460	2.240		
2.250	0.000	0.000	0.000	0.000	2.250	597.500	298.750	9.560	905.810	2.250		
2.260	0.000	0.000	0.000	0.000	2.260	583.160	332.210	26.290	941.660	2.260		
2.270	0.000	0.000	0.000	0.000	2.270	552.090	351.330	64.530	967.950	2.270		
2.280	0.000	0.000	0.000	0.000	2.280	501.900	358.500	102.770	963.170	2.280		
2.290	0.000	0.000	0.000	0.000	2.290	456.490	356.110	141.010	953.610	2.290		
