C:\Users\Public\Documents\Novel Studio\load_data\2025-12-16\20\loadapp_2025-12-16_17-50-18-681.load
Comment s20h crashed 9
	PRU147-L::heel	PRU147-L::mid	PRU147-L::front	PRU147-L		PRU148-R::front	PRU148-R::mid	PRU148-R::heel	PRU148-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
48.890	39.780	94.770	281.970	416.520	48.890	49.680	29.880	79.920	159.480	48.890		
48.900	33.930	88.920	277.290	400.140	48.900	54.600	32.400	79.800	166.800	48.900		
48.910	31.590	81.900	269.100	382.590	48.910	60.000	34.800	77.400	172.200	48.910		
48.920	26.910	77.220	264.420	368.550	48.920	64.800	34.800	77.400	177.000	48.920		
48.930	22.230	69.030	259.740	351.000	48.930	67.200	37.200	77.400	181.800	48.930		
48.940	19.890	64.350	251.550	335.790	48.940	72.000	39.600	79.800	191.400	48.940		
48.950	16.380	59.670	244.530	320.580	48.950	75.000	42.000	82.200	199.200	48.950		
48.960	14.040	57.330	236.340	307.710	48.960	77.400	42.000	90.000	209.400	48.960		
48.970	14.040	54.990	231.660	300.690	48.970	84.600	45.000	92.400	222.000	48.970		
48.980	14.040	51.480	224.640	290.160	48.980	87.000	49.800	99.600	236.400	48.980		
48.990	14.040	49.140	214.110	277.290	48.990	92.400	54.600	107.400	254.400	48.990		
49.000	14.040	46.800	207.090	267.930	49.000	99.600	57.000	114.600	271.200	49.000		
49.010	11.700	46.800	198.900	257.400	49.010	107.400	62.400	124.800	294.600	49.010		
49.020	12.000	45.000	187.500	244.500	49.020	112.200	67.200	132.000	311.400	49.020		
49.030	12.000	45.000	180.000	237.000	49.030	120.000	72.000	142.200	334.200	49.030		
49.040	12.000	42.000	169.500	223.500	49.040	127.200	75.000	150.000	352.200	49.040		
49.050	12.000	42.000	159.750	213.750	49.050	129.010	79.800	162.260	371.070	49.050		
49.060	12.000	42.000	150.000	204.000	49.060	136.990	83.790	171.570	392.350	49.060		
49.070	12.000	39.750	139.500	191.250	49.070	142.310	86.450	184.870	413.630	49.070		
49.080	9.750	34.500	129.750	174.000	49.080	146.300	91.770	196.840	434.910	49.080		
49.090	9.750	32.250	120.000	162.000	49.090	148.960	94.430	211.470	454.860	49.090		
49.100	9.750	30.000	109.500	149.250	49.100	151.620	102.410	224.770	478.800	49.100		
49.110	7.500	27.000	99.750	134.250	49.110	156.940	103.740	239.400	500.080	49.110		
49.120	7.500	24.750	87.000	119.250	49.120	159.600	109.060	248.710	517.370	49.120		
49.130	7.500	22.500	77.250	107.250	49.130	162.260	111.720	262.010	535.990	49.130		
49.140	4.500	19.500	67.500	91.500	49.140	166.250	114.380	273.980	554.610	49.140		
49.150	7.500	17.250	57.000	81.750	49.150	168.910	119.700	287.280	575.890	49.150		
49.160	4.500	15.000	47.250	66.750	49.160	174.230	122.360	299.250	595.840	49.160		
49.170	4.950	9.900	37.500	52.350	49.170	174.230	126.350	311.220	611.800	49.170		
49.180	4.950	9.900	30.000	44.850	49.180	174.230	129.010	321.860	625.100	49.180		
49.190	4.950	9.900	19.950	34.800	49.190	174.230	129.010	332.500	635.740	49.190		
49.200	4.950	7.500	9.900	22.350	49.200	174.270	128.740	339.120	642.130	49.200		
49.210	4.950	4.950	2.400	12.300	49.210	174.270	128.740	346.970	649.980	49.210		
49.220	4.950	4.950	0.000	9.900	49.220	171.130	133.450	356.390	660.970	49.220		
49.230	2.400	4.950	0.000	7.350	49.230	169.560	133.450	364.240	667.250	49.230		
49.240	4.950	4.950	0.000	9.900	49.240	164.850	131.880	368.950	665.680	49.240		
49.250	4.950	4.950	0.000	9.900	49.250	161.710	131.880	379.940	673.530	49.250		
49.260	2.400	4.950	0.000	7.350	49.260	157.000	131.880	386.220	675.100	49.260		
49.270	2.400	4.950	0.000	7.350	49.270	152.290	128.740	389.360	670.390	49.270		
49.280	2.400	4.950	0.000	7.350	49.280	149.150	127.170	392.500	668.820	49.280		
49.290	2.400	4.950	0.000	7.350	49.290	149.150	127.170	392.500	668.820	49.290		
49.300	2.400	4.950	0.000	7.350	49.300	144.440	124.030	392.500	660.970	49.300		
49.310	2.400	4.950	0.000	7.350	49.310	141.300	122.460	392.500	656.260	49.310		
49.320	2.400	4.960	0.000	7.360	49.320	141.300	122.460	392.500	656.260	49.320		
49.330	2.400	4.960	0.000	7.360	49.330	139.730	119.320	392.500	651.550	49.330		
49.340	2.400	4.960	0.000	7.360	49.340	136.590	119.320	392.500	648.410	49.340		
49.350	2.400	2.400	0.000	4.800	49.350	139.200	120.000	392.000	651.200	49.350		
49.360	2.400	4.960	0.000	7.360	49.360	136.000	120.000	393.600	649.600	49.360		
49.370	2.400	2.400	0.000	4.800	49.370	136.000	120.000	393.600	649.600	49.370		
49.380	0.000	2.400	0.000	2.400	49.380	136.000	116.800	396.800	649.600	49.380		
49.390	0.000	4.960	0.000	4.960	49.390	134.400	120.000	396.800	651.200	49.390		
49.400	0.000	2.400	0.000	2.400	49.400	134.400	116.800	396.800	648.000	49.400		
49.410	2.400	2.400	0.000	4.800	49.410	134.400	116.800	400.000	651.200	49.410		
49.420	7.360	2.400	0.000	9.760	49.420	134.400	116.800	400.000	651.200	49.420		
49.430	12.480	2.400	0.000	14.880	49.430	134.400	113.600	400.000	648.000	49.430		
49.440	17.440	2.400	0.000	19.840	49.440	131.200	113.600	400.000	644.800	49.440		
49.450	29.920	4.960	2.400	37.280	49.450	131.200	113.600	396.800	641.600	49.450		
49.460	40.000	7.360	2.400	49.760	49.460	129.600	108.800	392.000	630.400	49.460		
49.470	47.200	10.000	4.800	62.000	49.470	126.400	107.200	384.000	617.600	49.470		
49.480	54.800	10.000	7.200	72.000	49.480	124.800	96.000	371.200	592.000	49.480		
49.490	57.200	12.400	7.200	76.800	49.490	121.600	96.000	361.600	579.200	49.490		
49.500	60.000	14.800	10.000	84.800	49.500	116.200	92.400	350.000	558.600	49.500		
49.510	62.400	14.800	12.400	89.600	49.510	114.800	89.600	337.400	541.800	49.510		
49.520	62.400	17.200	17.200	96.800	49.520	112.000	84.000	326.200	522.200	49.520		
49.530	64.800	20.000	22.400	107.200	49.530	109.200	81.200	315.000	505.400	49.530		
49.540	67.200	20.000	22.400	109.600	49.540	106.400	77.000	302.400	485.800	49.540		
49.550	70.000	22.400	27.200	119.600	49.550	105.000	74.200	291.200	470.400	49.550		
49.560	77.200	24.800	30.000	132.000	49.560	105.000	71.400	284.200	460.600	49.560		
49.570	80.000	24.800	32.400	137.200	49.570	102.200	70.000	274.400	446.600	49.570		
49.580	84.800	27.200	34.800	146.800	49.580	99.400	67.200	268.800	435.400	49.580		
49.590	90.000	30.000	37.200	157.200	49.590	96.600	64.400	267.400	428.400	49.590		
49.600	92.400	30.000	40.000	162.400	49.600	96.600	61.600	264.600	422.800	49.600		
49.610	100.000	32.400	44.800	177.200	49.610	96.600	61.600	259.000	417.200	49.610		
49.620	104.550	32.130	44.880	181.560	49.620	93.800	61.600	259.000	414.400	49.620		
49.630	109.650	34.680	47.430	191.760	49.630	93.800	58.800	254.800	407.400	49.630		
49.640	112.200	37.230	49.980	199.410	49.640	92.400	58.800	254.800	406.000	49.640		
49.650	117.300	39.780	52.020	209.100	49.650	94.940	59.590	252.500	407.030	49.650		
49.660	117.300	37.230	52.020	206.550	49.660	91.910	54.540	244.420	390.870	49.660		
49.670	119.850	39.780	52.020	211.650	49.670	91.910	51.510	242.400	385.820	49.670		
49.680	119.850	39.780	54.570	214.200	49.680	89.890	51.510	239.370	380.770	49.680		
49.690	122.400	42.330	54.570	219.300	49.690	89.890	51.510	237.350	378.750	49.690		
49.700	122.400	42.330	54.570	219.300	49.700	84.840	51.510	234.320	370.670	49.700		
49.710	122.400	42.330	57.120	221.850	49.710	84.840	51.510	232.300	368.650	49.710		
49.720	122.400	42.330	57.120	221.850	49.720	84.840	51.510	229.270	365.620	49.720		
49.730	124.950	42.330	57.120	224.400	49.730	81.810	49.490	229.270	360.570	49.730		
49.740	124.950	42.330	57.120	224.400	49.740	81.810	49.490	227.250	358.550	49.740		
49.750	124.950	44.880	59.670	229.500	49.750	79.790	47.470	224.220	351.480	49.750		
49.760	127.500	44.880	59.670	232.050	49.760	79.790	47.470	224.220	351.480	49.760		
49.770	130.000	44.720	62.400	237.120	49.770	79.790	47.470	224.220	351.480	49.770		
49.780	130.000	47.320	62.400	239.720	49.780	79.790	47.470	224.220	351.480	49.780		
49.790	130.000	47.320	62.400	239.720	49.790	79.790	47.470	224.220	351.480	49.790		
49.800	130.000	47.320	62.400	239.720	49.800	77.400	45.000	222.300	344.700	49.800		
49.810	130.000	47.320	62.400	239.720	49.810	79.200	46.800	225.000	351.000	49.810		
49.820	130.000	47.320	65.000	242.320	49.820	79.200	46.800	222.300	348.300	49.820		
49.830	130.000	47.320	65.000	242.320	49.830	77.400	45.000	222.300	344.700	49.830		
49.840	130.000	47.320	65.000	242.320	49.840	79.200	46.800	219.600	345.600	49.840		
49.850	130.000	47.320	67.080	244.400	49.850	79.200	46.800	216.900	342.900	49.850		
49.860	127.400	47.320	67.080	241.800	49.860	81.900	46.800	216.900	345.600	49.860		
49.870	127.400	47.320	67.080	241.800	49.870	81.900	45.000	214.200	341.100	49.870		
49.880	127.400	49.920	69.680	247.000	49.880	79.200	46.800	212.400	338.400	49.880		
49.890	124.800	49.920	69.680	244.400	49.890	81.900	46.800	212.400	341.100	49.890		
49.900	122.200	49.920	72.280	244.400	49.900	81.900	46.800	209.700	338.400	49.900		
49.910	122.200	52.000	72.280	246.480	49.910	81.900	46.800	209.700	338.400	49.910		
49.920	120.000	49.920	74.880	244.800	49.920	79.200	46.800	209.700	335.700	49.920		
49.930	120.000	52.320	74.880	247.200	49.930	81.900	46.800	207.000	335.700	49.930		
49.940	120.000	52.320	77.280	249.600	49.940	81.900	46.800	207.000	335.700	49.940		
49.950	120.000	52.320	79.680	252.000	49.950	82.000	46.740	205.000	333.740	49.950		
49.960	120.000	52.320	79.680	252.000	49.960	82.000	46.740	205.000	333.740	49.960		
49.970	120.000	52.320	79.680	252.000	49.970	82.000	44.280	205.000	331.280	49.970		
49.980	120.000	54.720	82.080	256.800	49.980	82.000	46.740	205.000	333.740	49.980		
49.990	120.000	54.720	79.680	254.400	49.990	82.000	44.280	201.720	328.000	49.990		
50.000	120.000	54.720	82.080	256.800	50.000	82.000	46.740	201.720	330.460	50.000		
50.010	117.120	52.320	82.080	251.520	50.010	82.000	46.740	201.720	330.460	50.010		
50.020	117.120	54.720	82.080	253.920	50.020	82.000	46.740	201.720	330.460	50.020		
50.030	117.120	54.720	82.080	253.920	50.030	82.000	46.740	201.720	330.460	50.030		
50.040	117.120	54.720	84.960	256.800	50.040	82.000	44.280	199.260	325.540	50.040		
50.050	114.720	57.120	84.960	256.800	50.050	82.000	44.280	199.260	325.540	50.050		
50.060	114.720	57.120	87.360	259.200	50.060	82.000	44.280	199.260	325.540	50.060		
50.070	112.500	57.150	87.300	256.950	50.070	82.000	46.740	199.260	328.000	50.070		
50.080	109.800	57.150	87.300	254.250	50.080	82.000	44.280	196.800	323.080	50.080		
50.090	109.800	57.150	90.000	256.950	50.090	82.000	46.740	199.260	328.000	50.090		
50.100	107.100	57.150	90.000	254.250	50.100	82.400	47.200	200.000	329.600	50.100		
50.110	107.100	57.150	90.000	254.250	50.110	84.800	47.200	196.800	328.800	50.110		
50.120	104.850	57.150	92.250	254.250	50.120	84.800	47.200	196.800	328.800	50.120		
50.130	104.850	57.150	92.250	254.250	50.130	87.200	47.200	196.800	331.200	50.130		
50.140	102.150	54.900	92.250	249.300	50.140	87.200	49.600	194.400	331.200	50.140		
50.150	102.150	54.900	92.250	249.300	50.150	89.600	52.000	194.400	336.000	50.150		
50.160	99.900	57.150	92.250	249.300	50.160	92.000	54.400	189.600	336.000	50.160		
50.170	99.900	54.900	94.950	249.750	50.170	92.000	54.400	189.600	336.000	50.170		
50.180	97.200	54.900	94.950	247.050	50.180	94.400	56.800	189.600	340.800	50.180		
50.190	94.950	54.900	92.250	242.100	50.190	96.800	56.800	187.200	340.800	50.190		
50.200	94.950	54.900	94.950	244.800	50.200	100.000	60.000	187.200	347.200	50.200		
50.210	92.250	52.200	94.950	239.400	50.210	102.400	62.400	184.800	349.600	50.210		
50.220	89.680	52.440	92.340	234.460	50.220	104.800	64.800	184.800	354.400	50.220		
50.230	89.680	52.440	92.340	234.460	50.230	104.800	67.200	182.400	354.400	50.230		
50.240	87.400	49.780	92.340	229.520	50.240	107.200	69.600	182.400	359.200	50.240		
50.250	84.740	52.440	95.000	232.180	50.250	112.320	69.840	180.000	362.160	50.250		
50.260	82.460	49.780	92.340	224.580	50.260	112.320	72.000	180.000	364.320	50.260		
50.270	82.460	49.780	95.000	227.240	50.270	114.480	72.000	180.000	366.480	50.270		
50.280	82.460	49.780	92.340	224.580	50.280	117.360	74.880	177.120	369.360	50.280		
50.290	82.460	47.500	92.340	222.300	50.290	117.360	74.880	177.120	369.360	50.290		
50.300	79.800	47.500	92.340	219.640	50.300	119.520	74.880	174.960	369.360	50.300		
50.310	79.800	47.500	89.680	216.980	50.310	119.520	77.040	177.120	373.680	50.310		
50.320	79.800	47.500	89.680	216.980	50.320	119.520	77.040	174.960	371.520	50.320		
50.330	82.460	44.840	89.680	216.980	50.330	122.400	77.040	174.960	374.400	50.330		
50.340	82.460	44.840	89.680	216.980	50.340	119.520	77.040	174.960	371.520	50.340		
50.350	82.460	44.840	89.680	216.980	50.350	124.560	79.920	172.080	376.560	50.350		
50.360	84.740	47.500	89.680	221.920	50.360	122.400	79.920	174.960	377.280	50.360		
50.370	84.730	44.770	89.910	219.410	50.370	124.560	79.920	172.080	376.560	50.370		
50.380	84.730	44.770	87.320	216.820	50.380	124.560	79.920	172.080	376.560	50.380		
50.390	84.730	44.770	87.320	216.820	50.390	124.560	82.080	174.960	381.600	50.390		
50.400	87.320	42.180	84.730	214.230	50.400	122.120	82.360	174.660	379.140	50.400		
50.410	87.320	42.180	84.730	214.230	50.410	124.960	82.360	174.660	381.980	50.410		
50.420	87.320	42.180	84.730	214.230	50.420	124.960	84.490	174.660	384.110	50.420		
50.430	87.320	42.180	84.730	214.230	50.430	124.960	84.490	174.660	384.110	50.430		
50.440	87.320	42.180	82.140	211.640	50.440	124.960	87.330	174.660	386.950	50.440		
50.450	89.910	42.180	82.140	214.230	50.450	127.090	87.330	177.500	391.920	50.450		
50.460	89.910	39.960	79.920	209.790	50.460	127.090	89.460	177.500	394.050	50.460		
50.470	87.320	39.960	79.920	207.200	50.470	124.960	89.460	177.500	391.920	50.470		
50.480	89.910	39.960	79.920	209.790	50.480	127.090	89.460	177.500	394.050	50.480		
50.490	89.910	39.960	79.920	209.790	50.490	127.090	89.460	174.660	391.210	50.490		
50.500	89.910	37.370	74.740	202.020	50.500	129.930	92.300	174.660	396.890	50.500		
50.510	92.500	37.370	74.740	204.610	50.510	129.930	92.300	174.660	396.890	50.510		
50.520	94.500	37.260	72.360	204.120	50.520	132.060	92.300	171.820	396.180	50.520		
50.530	94.500	37.260	72.360	204.120	50.530	132.060	92.300	166.850	391.210	50.530		
50.540	97.200	34.560	69.660	201.420	50.540	134.900	92.300	161.880	389.080	50.540		
50.550	99.900	34.560	72.360	206.820	50.550	136.800	91.960	157.320	386.080	50.550		
50.560	99.900	37.260	72.360	209.520	50.560	139.840	91.960	149.720	381.520	50.560		
50.570	102.060	34.560	72.360	208.980	50.570	144.400	91.960	144.400	380.760	50.570		
50.580	104.760	37.260	74.520	216.540	50.580	149.720	91.960	132.240	373.920	50.580		
50.590	104.760	37.260	74.520	216.540	50.590	154.280	91.960	122.360	368.600	50.590		
50.600	107.460	37.260	74.520	219.240	50.600	161.880	91.960	112.480	366.320	50.600		
50.610	112.320	39.960	74.520	226.800	50.610	167.200	89.680	99.560	356.440	50.610		
50.620	114.480	39.960	77.220	231.660	50.620	174.800	87.400	87.400	349.600	50.620		
50.630	119.880	39.960	77.220	237.060	50.630	179.360	84.360	74.480	338.200	50.630		
50.640	122.040	39.960	79.920	241.920	50.640	184.680	84.360	64.600	333.640	50.640		
50.650	127.440	42.120	82.080	251.640	50.650	190.000	79.800	54.720	324.520	50.650		
50.660	135.000	44.820	84.780	264.600	50.660	190.000	72.200	41.800	304.000	50.660		
50.670	142.080	47.040	84.480	273.600	50.670	190.000	69.920	37.240	297.160	50.670		
50.680	149.760	49.920	92.160	291.840	50.680	190.000	62.320	31.920	284.240	50.680		
50.690	154.560	51.840	94.080	300.480	50.690	190.000	59.280	29.640	278.920	50.690		
50.700	162.240	54.720	99.840	316.800	50.700	185.000	51.800	22.200	259.000	50.700		
50.710	169.920	56.640	104.640	331.200	50.710	176.860	49.580	19.980	246.420	50.710		
50.720	179.520	59.520	106.560	345.600	50.720	169.460	44.400	17.020	230.880	50.720		
50.730	187.200	62.400	112.320	361.920	50.730	159.840	42.180	14.800	216.820	50.730		
50.740	194.880	64.320	114.240	373.440	50.740	147.260	37.000	11.840	196.100	50.740		
50.750	199.680	67.200	117.120	384.000	50.750	134.680	34.780	9.620	179.080	50.750		
50.760	207.360	69.120	121.920	398.400	50.760	122.100	29.600	7.400	159.100	50.760		
50.770	214.080	69.120	126.720	409.920	50.770	102.120	27.380	4.440	133.940	50.770		
50.780	219.840	72.000	129.600	421.440	50.780	87.320	24.420	4.440	116.180	50.780		
50.790	226.560	74.880	132.480	433.920	50.790	69.560	19.980	2.220	91.760	50.790		
50.800	234.240	76.800	137.280	448.320	50.800	54.760	17.020	0.000	71.780	50.800		
50.810	240.000	76.800	139.200	456.000	50.810	39.960	14.800	0.000	54.760	50.810		
50.820	246.980	79.500	144.160	470.640	50.820	27.380	11.840	0.000	39.220	50.820		
50.830	252.280	79.500	149.460	481.240	50.830	14.800	9.620	0.000	24.420	50.830		
50.840	256.520	81.620	149.460	487.600	50.840	7.400	7.400	0.000	14.800	50.840		
50.850	259.700	81.620	154.760	496.080	50.850	2.500	5.000	0.000	7.500	50.850		
50.860	261.820	84.800	156.880	503.500	50.860	2.500	5.000	0.000	7.500	50.860		
50.870	265.000	84.800	159.000	508.800	50.870	0.000	5.000	0.000	5.000	50.870		
50.880	265.000	84.800	159.000	508.800	50.880	0.000	5.000	0.000	5.000	50.880		
50.890	265.000	84.800	162.180	511.980	50.890	0.000	5.000	0.000	5.000	50.890		
50.900	261.820	81.620	164.300	507.740	50.900	0.000	5.000	0.000	5.000	50.900		
50.910	259.700	81.620	164.300	505.620	50.910	0.000	5.000	0.000	5.000	50.910		
50.920	254.400	81.620	167.480	503.500	50.920	0.000	2.500	0.000	2.500	50.920		
50.930	252.280	79.500	169.600	501.380	50.930	0.000	5.000	0.000	5.000	50.930		
50.940	249.100	79.500	169.600	498.200	50.940	0.000	5.000	0.000	5.000	50.940		
50.950	246.980	77.380	169.600	493.960	50.950	0.000	5.000	0.000	5.000	50.950		
50.960	246.980	77.380	171.720	496.080	50.960	0.000	5.000	0.000	5.000	50.960		
50.970	247.500	80.000	172.500	500.000	50.970	0.000	5.000	0.000	5.000	50.970		
50.980	247.500	80.000	172.500	500.000	50.980	0.000	2.500	0.000	2.500	50.980		
50.990	247.500	77.500	172.500	497.500	50.990	0.000	2.500	0.000	2.500	50.990		
51.000	250.000	77.500	170.000	497.500	51.000	0.000	2.500	0.000	2.500	51.000		
51.010	252.500	77.500	167.500	497.500	51.010	0.000	0.000	0.000	0.000	51.010		
51.020	260.000	77.500	167.500	505.000	51.020	0.000	2.500	2.500	5.000	51.020		
51.030	262.500	77.500	165.000	505.000	51.030	0.000	2.500	2.500	5.000	51.030		
51.040	267.500	77.500	162.500	507.500	51.040	0.000	2.500	2.500	5.000	51.040		
51.050	272.500	77.500	157.500	507.500	51.050	0.000	2.500	0.000	2.500	51.050		
51.060	280.000	75.000	152.500	507.500	51.060	0.000	2.500	0.000	2.500	51.060		
51.070	287.500	75.000	150.000	512.500	51.070	0.000	2.500	2.500	5.000	51.070		
51.080	292.500	75.000	145.000	512.500	51.080	0.000	2.500	2.500	5.000	51.080		
51.090	300.000	75.000	142.500	517.500	51.090	0.000	2.500	2.500	5.000	51.090		
51.100	307.500	75.000	135.000	517.500	51.100	0.000	2.500	2.500	5.000	51.100		
51.110	312.500	72.500	132.500	517.500	51.110	0.000	2.500	2.500	5.000	51.110		
51.120	320.000	68.800	124.800	513.600	51.120	0.000	2.500	2.500	5.000	51.120		
51.130	326.400	67.200	120.000	513.600	51.130	0.000	2.500	2.500	5.000	51.130		
51.140	331.200	64.000	113.600	508.800	51.140	0.000	2.500	2.500	5.000	51.140		
51.150	339.200	64.000	108.800	512.000	51.150	0.000	2.480	2.480	4.960	51.150		
51.160	344.000	59.200	102.400	505.600	51.160	0.000	2.480	2.480	4.960	51.160		
51.170	352.000	56.000	96.000	504.000	51.170	0.000	2.480	2.480	4.960	51.170		
51.180	360.000	54.400	91.200	505.600	51.180	0.000	2.480	2.480	4.960	51.180		
51.190	364.800	54.400	89.600	508.800	51.190	0.000	2.480	0.000	2.480	51.190		
51.200	371.200	51.200	84.800	507.200	51.200	0.000	2.480	0.000	2.480	51.200		
51.210	376.000	49.600	81.600	507.200	51.210	0.000	0.000	0.000	0.000	51.210		
51.220	379.200	46.400	80.000	505.600	51.220	0.000	2.480	0.000	2.480	51.220		
51.230	384.000	44.800	76.800	505.600	51.230	0.000	2.480	0.000	2.480	51.230		
51.240	388.800	41.600	73.600	504.000	51.240	0.000	2.480	0.000	2.480	51.240		
51.250	393.600	40.000	68.800	502.400	51.250	0.000	2.480	0.000	2.480	51.250		
51.260	400.000	36.800	67.200	504.000	51.260	0.000	2.480	0.000	2.480	51.260		
51.270	407.290	33.800	60.840	501.930	51.270	0.000	2.480	0.000	2.480	51.270		
51.280	412.360	32.110	59.150	503.620	51.280	0.000	2.480	12.480	14.960	51.280		
51.290	417.430	28.730	52.390	498.550	51.290	0.000	2.480	20.000	22.480	51.290		
51.300	422.500	27.040	49.010	498.550	51.300	9.270	4.120	37.080	50.470	51.300		
51.310	422.500	21.970	42.250	486.720	51.310	21.630	12.360	72.100	106.090	51.310		
51.320	417.430	16.900	37.180	471.510	51.320	31.930	21.630	114.330	167.890	51.320		
51.330	408.980	11.830	32.110	452.920	51.330	39.140	29.870	139.050	208.060	51.330		
51.340	397.150	6.760	23.660	427.570	51.340	49.440	31.930	149.350	230.720	51.340		
51.350	371.800	3.380	13.520	388.700	51.350	59.740	37.080	154.500	251.320	51.350		
51.360	341.380	0.000	6.760	348.140	51.360	72.100	44.290	159.650	276.040	51.360		
51.370	310.960	0.000	1.690	312.650	51.370	84.460	51.500	164.800	300.760	51.370		
51.380	282.230	0.000	0.000	282.230	51.380	96.820	59.740	172.010	328.570	51.380		
51.390	248.430	0.000	0.000	248.430	51.390	109.180	66.950	182.310	358.440	51.390		
51.400	221.390	0.000	0.000	221.390	51.400	121.540	77.250	194.670	393.460	51.400		
51.410	194.350	0.000	0.000	194.350	51.410	131.840	84.460	209.090	425.390	51.410		
51.420	162.500	0.000	0.000	162.500	51.420	142.140	94.760	229.690	466.590	51.420		
51.430	137.150	0.000	0.000	137.150	51.430	147.290	104.030	244.110	495.430	51.430		
51.440	114.400	0.000	0.000	114.400	51.440	156.560	114.330	257.500	528.390	51.440		
51.450	97.500	0.000	0.000	97.500	51.450	166.750	121.900	269.100	557.750	51.450		
51.460	81.900	0.000	0.000	81.900	51.460	177.100	134.550	274.850	586.500	51.460		
51.470	69.550	0.000	0.000	69.550	51.470	184.000	141.450	277.150	602.600	51.470		
51.480	57.200	0.000	0.000	57.200	51.480	196.650	149.500	277.150	623.300	51.480		
51.490	44.850	0.000	0.000	44.850	51.490	207.000	154.100	274.850	635.950	51.490		
51.500	34.450	0.000	0.000	34.450	51.500	213.900	162.150	266.800	642.850	51.500		
51.510	24.700	0.000	0.000	24.700	51.510	221.950	164.450	262.200	648.600	51.510		
51.520	12.350	1.950	0.000	14.300	51.520	230.000	169.050	251.850	650.900	51.520		
51.530	9.750	1.950	0.000	11.700	51.530	239.200	174.800	241.500	655.500	51.530		
51.540	7.150	1.950	0.000	9.100	51.540	244.950	174.800	230.000	649.750	51.540		
51.550	7.150	1.950	0.000	9.100	51.550	254.150	177.100	219.650	650.900	51.550		
51.560	7.150	1.950	0.000	9.100	51.560	262.200	179.400	204.700	646.300	51.560		
51.570	5.000	2.500	0.000	7.500	51.570	266.800	184.000	194.350	645.150	51.570		
51.580	5.000	2.500	0.000	7.500	51.580	277.150	189.750	179.400	646.300	51.580		
51.590	5.000	2.500	0.000	7.500	51.590	287.500	192.050	164.450	644.000	51.590		
51.600	5.000	2.500	0.000	7.500	51.600	297.260	192.240	145.960	635.460	51.600		
51.610	2.500	2.500	0.000	5.000	51.610	306.160	192.240	131.720	630.120	51.610		
51.620	2.500	2.500	0.000	5.000	51.620	316.840	194.020	119.260	630.120	51.620		
51.630	2.500	2.500	0.000	5.000	51.630	325.740	194.020	106.800	626.560	51.630		
51.640	2.500	2.500	0.000	5.000	51.640	336.420	194.020	96.120	626.560	51.640		
51.650	2.500	2.500	0.000	5.000	51.650	347.100	192.240	87.220	626.560	51.650		
51.660	2.500	2.500	0.000	5.000	51.660	356.000	192.240	78.320	626.560	51.660		
51.670	2.500	2.500	0.000	5.000	51.670	368.460	188.680	69.420	626.560	51.670		
51.680	2.500	2.500	0.000	5.000	51.680	379.140	186.900	62.300	628.340	51.680		
51.690	2.500	2.500	0.000	5.000	51.690	393.380	181.560	53.400	628.340	51.690		
51.700	2.500	2.500	0.000	5.000	51.700	404.060	176.220	49.840	630.120	51.700		
51.710	2.500	2.500	0.000	5.000	51.710	416.520	170.880	46.280	633.680	51.710		
51.720	0.000	2.500	0.000	2.500	51.720	427.200	169.100	40.940	637.240	51.720		
51.730	0.000	2.500	0.000	2.500	51.730	436.100	163.760	39.160	639.020	51.730		
51.740	0.000	2.500	0.000	2.500	51.740	445.000	158.420	33.820	637.240	51.740		
51.750	0.000	2.500	0.000	2.500	51.750	453.200	154.500	30.900	638.600	51.750		
51.760	0.000	2.500	0.000	2.500	51.760	461.440	148.320	26.780	636.540	51.760		
51.770	0.000	2.500	0.000	2.500	51.770	469.680	142.140	18.540	630.360	51.770		
51.780	0.000	2.500	0.000	2.500	51.780	473.800	138.020	14.420	626.240	51.780		
51.790	0.000	2.500	0.000	2.500	51.790	482.040	131.840	12.360	626.240	51.790		
51.800	0.000	2.500	0.000	2.500	51.800	488.220	125.660	12.360	626.240	51.800		
51.810	0.000	2.500	0.000	2.500	51.810	494.400	119.480	6.180	620.060	51.810		
51.820	0.000	2.500	0.000	2.500	51.820	498.520	113.300	6.180	618.000	51.820		
51.830	0.000	2.500	0.000	2.500	51.830	500.580	111.240	4.120	615.940	51.830		
51.840	0.000	2.500	0.000	2.500	51.840	504.700	107.120	2.060	613.880	51.840		
51.850	0.000	2.500	0.000	2.500	51.850	506.760	100.940	2.060	609.760	51.850		
51.860	0.000	2.500	0.000	2.500	51.860	508.820	98.880	0.000	607.700	51.860		
51.870	0.000	2.500	0.000	2.500	51.870	508.820	94.760	0.000	603.580	51.870		
51.880	0.000	2.500	0.000	2.500	51.880	515.000	88.580	0.000	603.580	51.880		
51.890	0.000	2.500	0.000	2.500	51.890	515.000	86.520	0.000	601.520	51.890		
51.900	0.000	2.500	0.000	2.500	51.900	517.260	82.140	0.000	599.400	51.900		
51.910	0.000	5.000	0.000	5.000	51.910	517.260	79.920	0.000	597.180	51.910		
51.920	0.000	2.500	0.000	2.500	51.920	519.480	75.480	0.000	594.960	51.920		
51.930	0.000	2.500	0.000	2.500	51.930	519.480	75.480	0.000	594.960	51.930		
51.940	0.000	2.500	0.000	2.500	51.940	519.480	73.260	0.000	592.740	51.940		
