C:\Users\Public\Documents\Novel Studio\load_data\2025-12-16\20\loadapp_2025-12-16_17-59-31-311.load
Comment s20vh crashed 8
	PRU147-L::heel	PRU147-L::mid	PRU147-L::front	PRU147-L		PRU148-R::front	PRU148-R::mid	PRU148-R::heel	PRU148-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
17.410	2.490	4.980	0.000	7.470	17.410	111.800	132.440	430.000	674.240	17.410		
17.420	2.490	4.980	0.000	7.470	17.420	111.800	132.440	430.000	674.240	17.420		
17.430	2.490	2.490	0.000	4.980	17.430	111.800	132.440	426.560	670.800	17.430		
17.440	2.490	2.490	0.000	4.980	17.440	113.520	132.440	424.840	670.800	17.440		
17.450	2.490	2.490	0.000	4.980	17.450	113.520	129.000	419.680	662.200	17.450		
17.460	2.490	2.490	0.000	4.980	17.460	113.520	129.000	416.240	658.760	17.460		
17.470	2.490	2.490	0.000	4.980	17.470	113.520	129.000	411.080	653.600	17.470		
17.480	2.490	2.490	0.000	4.980	17.480	113.520	129.000	405.920	648.440	17.480		
17.490	2.490	0.000	0.000	2.490	17.490	111.800	129.000	404.200	645.000	17.490		
17.500	2.490	2.490	0.000	4.980	17.500	111.800	127.280	402.480	641.560	17.500		
17.510	0.000	0.000	0.000	0.000	17.510	111.800	127.280	399.040	638.120	17.510		
17.520	2.490	0.000	0.000	2.490	17.520	108.360	123.840	393.880	626.080	17.520		
17.530	0.000	0.000	0.000	0.000	17.530	108.360	123.840	393.880	626.080	17.530		
17.540	2.490	2.490	0.000	4.980	17.540	108.360	123.840	393.880	626.080	17.540		
17.550	2.400	0.000	0.000	2.400	17.550	109.710	124.020	394.320	628.050	17.550		
17.560	0.000	2.400	0.000	2.400	17.560	109.710	124.020	397.500	631.230	17.560		
17.570	0.000	2.400	0.000	2.400	17.570	106.530	124.020	394.320	624.870	17.570		
17.580	2.400	2.400	0.000	4.800	17.580	106.530	119.250	391.140	616.920	17.580		
17.590	7.360	2.400	2.400	12.160	17.590	104.940	119.250	389.550	613.740	17.590		
17.600	14.880	2.400	4.960	22.240	17.600	104.940	116.070	384.780	605.790	17.600		
17.610	22.400	4.960	9.920	37.280	17.610	98.580	114.480	373.650	586.710	17.610		
17.620	32.480	7.360	12.480	52.320	17.620	96.990	111.300	368.880	577.170	17.620		
17.630	37.440	9.920	14.880	62.240	17.630	92.220	106.530	364.110	562.860	17.630		
17.640	40.000	9.920	17.440	67.360	17.640	87.450	104.940	359.340	551.730	17.640		
17.650	40.000	9.920	17.440	67.360	17.650	84.270	98.580	354.570	537.420	17.650		
17.660	40.000	9.920	20.000	69.920	17.660	81.090	96.990	349.800	527.880	17.660		
17.670	40.000	12.480	20.000	72.480	17.670	76.320	93.810	346.620	516.750	17.670		
17.680	40.000	12.480	20.000	72.480	17.680	76.320	93.810	343.440	513.570	17.680		
17.690	40.000	12.480	20.000	72.480	17.690	74.730	92.220	341.850	508.800	17.690		
17.700	42.470	12.400	22.320	77.190	17.700	71.400	89.600	341.600	502.600	17.700		
17.710	44.950	12.400	19.840	77.190	17.710	71.400	89.600	341.600	502.600	17.710		
17.720	47.430	14.880	22.320	84.630	17.720	70.000	89.600	344.400	504.000	17.720		
17.730	52.390	14.880	22.320	89.590	17.730	70.000	86.800	347.200	504.000	17.730		
17.740	54.870	14.880	22.320	92.070	17.740	70.000	86.800	347.200	504.000	17.740		
17.750	59.830	17.360	24.800	101.990	17.750	70.000	86.800	350.000	506.800	17.750		
17.760	62.310	17.360	27.280	106.950	17.760	67.200	86.800	350.000	504.000	17.760		
17.770	64.790	17.360	27.280	109.430	17.770	64.400	84.000	350.000	498.400	17.770		
17.780	69.750	17.360	29.760	116.870	17.780	64.400	84.000	350.000	498.400	17.780		
17.790	72.230	19.840	29.760	121.830	17.790	64.400	84.000	344.400	492.800	17.790		
17.800	72.230	17.360	32.240	121.830	17.800	64.400	81.200	344.400	490.000	17.800		
17.810	74.710	19.840	32.240	126.790	17.810	61.600	81.200	341.600	484.400	17.810		
17.820	74.710	19.840	32.240	126.790	17.820	58.800	79.800	338.800	477.400	17.820		
17.830	77.500	17.360	32.240	127.100	17.830	61.600	77.000	337.400	476.000	17.830		
17.840	77.500	19.840	34.720	132.060	17.840	61.600	77.000	334.600	473.200	17.840		
17.850	77.140	19.760	34.960	131.860	17.850	59.850	77.140	332.500	469.490	17.850		
17.860	77.140	19.760	34.960	131.860	17.860	59.850	77.140	329.840	466.830	17.860		
17.870	77.140	19.760	34.960	131.860	17.870	57.190	77.140	329.840	464.170	17.870		
17.880	79.800	19.760	34.960	134.520	17.880	59.850	74.480	329.840	464.170	17.880		
17.890	82.460	19.760	37.240	139.460	17.890	57.190	74.480	327.180	458.850	17.890		
17.900	82.460	19.760	37.240	139.460	17.900	57.190	74.480	327.180	458.850	17.900		
17.910	82.460	19.760	37.240	139.460	17.910	57.190	74.480	324.520	456.190	17.910		
17.920	84.740	19.760	37.240	141.740	17.920	57.190	74.480	324.520	456.190	17.920		
17.930	87.400	22.420	37.240	147.060	17.930	54.530	71.820	321.860	448.210	17.930		
17.940	87.400	22.420	37.240	147.060	17.940	57.190	71.820	319.200	448.210	17.940		
17.950	89.680	22.420	39.900	152.000	17.950	54.530	71.820	319.200	445.550	17.950		
17.960	92.340	22.420	37.240	152.000	17.960	54.530	71.820	313.880	440.230	17.960		
17.970	92.340	22.420	39.900	154.660	17.970	57.190	71.820	313.880	442.890	17.970		
17.980	95.000	22.420	39.900	157.320	17.980	57.190	74.480	311.220	442.890	17.980		
17.990	95.000	22.420	39.900	157.320	17.990	57.190	71.820	307.230	436.240	17.990		
18.000	97.200	24.800	40.000	162.000	18.000	59.780	74.420	305.000	439.200	18.000		
18.010	97.200	24.800	40.000	162.000	18.010	59.780	74.420	298.900	433.100	18.010		
18.020	100.000	27.200	42.400	169.600	18.020	62.220	71.980	298.900	433.100	18.020		
18.030	97.200	24.800	42.400	164.400	18.030	62.220	74.420	296.460	433.100	18.030		
18.040	100.000	24.800	42.400	167.200	18.040	62.220	74.420	294.020	430.660	18.040		
18.050	100.000	24.800	42.400	167.200	18.050	62.220	74.420	291.580	428.220	18.050		
18.060	100.000	27.200	42.400	169.600	18.060	64.660	71.980	289.140	425.780	18.060		
18.070	100.000	27.200	44.800	172.000	18.070	67.100	74.420	286.700	428.220	18.070		
18.080	100.000	27.200	44.800	172.000	18.080	67.100	74.420	286.700	428.220	18.080		
18.090	97.200	27.200	44.800	169.200	18.090	67.100	74.420	284.260	425.780	18.090		
18.100	97.200	27.200	47.200	171.600	18.100	69.540	74.420	281.820	425.780	18.100		
18.110	97.200	27.200	47.200	171.600	18.110	69.540	74.420	279.380	423.340	18.110		
18.120	97.200	27.200	47.200	171.600	18.120	69.540	74.420	276.940	420.900	18.120		
18.130	97.200	30.000	47.200	174.400	18.130	71.980	74.420	274.500	420.900	18.130		
18.140	97.200	27.200	47.200	171.600	18.140	71.980	74.420	272.060	418.460	18.140		
18.150	97.500	29.640	49.920	177.060	18.150	74.520	76.680	270.000	421.200	18.150		
18.160	97.500	29.640	52.260	179.400	18.160	74.520	76.680	270.000	421.200	18.160		
18.170	97.500	29.640	49.920	177.060	18.170	74.520	76.680	264.600	415.800	18.170		
18.180	97.500	29.640	52.260	179.400	18.180	74.520	76.680	264.600	415.800	18.180		
18.190	97.500	29.640	52.260	179.400	18.190	76.680	79.920	262.440	419.040	18.190		
18.200	94.770	29.640	52.260	176.670	18.200	79.920	79.920	264.600	424.440	18.200		
18.210	97.500	29.640	52.260	179.400	18.210	82.080	76.680	259.200	417.960	18.210		
18.220	94.770	29.640	52.260	176.670	18.220	82.080	82.080	259.200	423.360	18.220		
18.230	94.770	29.640	52.260	176.670	18.230	87.480	84.240	257.040	428.760	18.230		
18.240	92.430	29.640	52.260	174.330	18.240	89.640	84.240	254.880	428.760	18.240		
18.250	92.430	29.640	52.260	174.330	18.250	91.800	89.640	254.880	436.320	18.250		
18.260	89.700	29.640	49.920	169.260	18.260	93.960	91.800	254.880	440.640	18.260		
18.270	89.700	29.640	52.260	171.600	18.270	99.360	93.960	257.040	450.360	18.270		
18.280	84.630	27.300	52.260	164.190	18.280	104.760	97.200	259.200	461.160	18.280		
18.290	82.290	27.300	49.920	159.510	18.290	106.920	101.520	259.200	467.640	18.290		
18.300	80.000	27.200	49.920	157.120	18.300	109.200	104.000	260.000	473.200	18.300		
18.310	74.880	27.200	49.920	152.000	18.310	116.480	112.320	260.000	488.800	18.310		
18.320	69.760	27.200	47.360	144.320	18.320	124.800	116.480	256.880	498.160	18.320		
18.330	67.200	24.960	44.800	136.960	18.330	130.000	119.600	254.800	504.400	18.330		
18.340	62.400	24.960	44.800	132.160	18.340	134.160	121.680	251.680	507.520	18.340		
18.350	57.280	22.400	42.240	121.920	18.350	139.360	126.880	249.600	515.840	18.350		
18.360	54.720	19.840	37.440	112.000	18.360	144.560	130.000	249.600	524.160	18.360		
18.370	52.480	19.840	32.320	104.640	18.370	149.760	134.160	246.480	530.400	18.370		
18.380	49.920	19.840	27.200	96.960	18.380	154.960	137.280	244.400	536.640	18.380		
18.390	49.920	17.280	22.400	89.600	18.390	159.120	139.360	244.400	542.880	18.390		
18.400	47.360	17.280	19.840	84.480	18.400	164.320	144.560	242.320	551.200	18.400		
18.410	44.800	14.720	17.280	76.800	18.410	169.520	144.560	239.200	553.280	18.410		
18.420	42.240	14.720	14.720	71.680	18.420	171.600	144.560	239.200	555.360	18.420		
18.430	42.240	14.720	12.480	69.440	18.430	176.800	146.640	237.120	560.560	18.430		
18.440	40.000	12.480	9.920	62.400	18.440	179.920	151.840	239.200	570.960	18.440		
18.450	37.440	12.480	7.440	57.360	18.450	179.520	151.980	236.640	568.140	18.450		
18.460	34.800	9.840	7.440	52.080	18.460	181.560	154.020	239.700	575.280	18.460		
18.470	32.400	9.840	7.440	49.680	18.470	179.520	154.020	241.740	575.280	18.470		
18.480	32.400	9.840	4.800	47.040	18.480	177.480	154.020	244.800	576.300	18.480		
18.490	30.000	9.840	4.800	44.640	18.490	177.480	157.080	249.900	584.460	18.490		
18.500	30.000	7.440	4.800	42.240	18.500	177.480	157.080	255.000	589.560	18.500		
18.510	30.000	7.440	4.800	42.240	18.510	174.420	154.020	255.000	583.440	18.510		
18.520	27.360	7.440	2.400	37.200	18.520	169.320	151.980	255.000	576.300	18.520		
18.530	30.000	7.440	4.800	42.240	18.530	167.280	149.940	251.940	569.160	18.530		
18.540	32.400	9.840	4.800	47.040	18.540	164.220	146.880	251.940	563.040	18.540		
18.550	34.800	9.840	7.440	52.080	18.550	157.080	141.780	249.900	548.760	18.550		
18.560	39.840	12.480	7.440	59.760	18.560	149.940	134.640	244.800	529.380	18.560		
18.570	44.880	14.880	9.840	69.600	18.570	141.780	129.540	239.700	511.020	18.570		
18.580	52.320	17.280	14.880	84.480	18.580	134.640	119.340	234.600	488.580	18.580		
18.590	60.000	19.920	17.280	97.200	18.590	124.440	112.200	229.500	466.140	18.590		
18.600	66.930	24.250	22.310	113.490	18.600	114.400	99.440	220.000	433.840	18.600		
18.610	74.690	27.160	27.160	129.010	18.610	104.720	92.400	206.800	403.920	18.610		
18.620	82.450	32.010	34.920	149.380	18.620	96.800	81.840	194.480	373.120	18.620		
18.630	89.240	39.770	41.710	170.720	18.630	87.120	74.800	176.880	338.800	18.630		
18.640	97.000	44.620	49.470	191.090	18.640	79.200	62.480	154.880	296.560	18.640		
18.650	104.760	49.470	54.320	208.550	18.650	66.880	51.920	129.360	248.160	18.650		
18.660	114.460	57.230	62.080	233.770	18.660	57.200	42.240	102.080	201.520	18.660		
18.670	124.160	62.080	69.840	256.080	18.670	44.880	31.680	72.160	148.720	18.670		
18.680	134.830	69.840	76.630	281.300	18.680	34.320	19.360	42.240	95.920	18.680		
18.690	149.380	76.630	87.300	313.310	18.690	19.360	7.040	24.640	51.040	18.690		
18.700	166.840	84.390	94.090	345.320	18.700	4.400	0.000	16.720	21.120	18.700		
18.710	184.300	94.090	99.910	378.300	18.710	0.000	0.000	12.320	12.320	18.710		
18.720	204.670	101.850	106.700	413.220	18.720	0.000	0.000	9.680	9.680	18.720		
18.730	224.070	111.550	114.460	450.080	18.730	0.000	0.000	7.040	7.040	18.730		
18.740	242.500	122.220	122.220	486.940	18.740	0.000	0.000	4.400	4.400	18.740		
18.750	256.410	129.870	124.320	510.600	18.750	0.000	0.000	7.500	7.500	18.750		
18.760	266.400	136.530	129.870	532.800	18.760	0.000	0.000	7.500	7.500	18.760		
18.770	271.950	139.860	134.310	546.120	18.770	0.000	0.000	7.500	7.500	18.770		
18.780	277.500	142.080	134.310	553.890	18.780	0.000	2.500	7.500	10.000	18.780		
18.790	277.500	146.520	139.860	563.880	18.790	0.000	0.000	7.500	7.500	18.790		
18.800	274.170	146.520	139.860	560.550	18.800	0.000	2.500	10.000	12.500	18.800		
18.810	271.950	146.520	142.080	560.550	18.810	0.000	2.500	10.000	12.500	18.810		
18.820	264.180	146.520	139.860	550.560	18.820	0.000	2.500	7.500	10.000	18.820		
18.830	259.740	149.850	139.860	549.450	18.830	0.000	2.500	10.000	12.500	18.830		
18.840	254.190	146.520	136.530	537.240	18.840	0.000	2.500	10.000	12.500	18.840		
18.850	246.420	146.520	136.530	529.470	18.850	0.000	2.500	10.000	12.500	18.850		
18.860	239.760	146.520	134.310	520.590	18.860	0.000	0.000	10.000	10.000	18.860		
18.870	229.770	146.520	134.310	510.600	18.870	0.000	2.500	12.500	15.000	18.870		
18.880	222.000	146.520	132.090	500.610	18.880	0.000	2.500	12.500	15.000	18.880		
18.890	216.450	149.850	132.090	498.390	18.890	0.000	2.500	12.500	15.000	18.890		
18.900	212.500	149.600	129.200	491.300	18.900	0.000	2.450	12.460	14.910	18.900		
18.910	204.850	149.600	124.950	479.400	18.910	0.000	2.450	12.460	14.910	18.910		
18.920	202.300	147.050	124.950	474.300	18.920	0.000	2.450	12.460	14.910	18.920		
18.930	197.200	147.050	124.950	469.200	18.930	0.000	4.970	14.980	19.950	18.930		
18.940	192.100	147.050	124.950	464.100	18.940	0.000	2.450	14.980	17.430	18.940		
18.950	187.000	149.600	122.400	459.000	18.950	0.000	2.450	14.980	17.430	18.950		
18.960	184.450	149.600	122.400	456.450	18.960	0.000	4.970	14.980	19.950	18.960		
18.970	179.350	147.050	119.850	446.250	18.970	0.000	2.450	14.980	17.430	18.970		
18.980	176.800	147.050	119.850	443.700	18.980	0.000	4.970	17.500	22.470	18.980		
18.990	174.250	149.600	119.850	443.700	18.990	0.000	4.970	14.980	19.950	18.990		
19.000	171.700	149.600	117.300	438.600	19.000	0.000	4.970	17.500	22.470	19.000		
19.010	167.450	149.600	119.850	436.900	19.010	0.000	7.490	17.500	24.990	19.010		
19.020	162.350	149.600	117.300	429.250	19.020	0.000	4.970	17.500	22.470	19.020		
19.030	157.250	147.050	117.300	421.600	19.030	0.000	4.970	17.500	22.470	19.030		
19.040	154.700	144.500	119.850	419.050	19.040	0.000	4.970	17.500	22.470	19.040		
19.050	152.460	141.900	117.480	411.840	19.050	0.000	3.070	12.280	15.350	19.050		
19.060	152.460	141.900	114.840	409.200	19.060	0.000	3.070	15.350	18.420	19.060		
19.070	152.460	139.920	112.200	404.580	19.070	0.000	3.070	15.350	18.420	19.070		
19.080	152.460	137.280	109.560	399.300	19.080	0.000	3.070	15.350	18.420	19.080		
19.090	149.820	134.640	104.940	389.400	19.090	0.000	3.070	12.280	15.350	19.090		
19.100	147.180	129.360	106.920	383.460	19.100	0.000	3.070	12.280	15.350	19.100		
19.110	144.540	129.360	106.920	380.820	19.110	0.000	3.070	15.350	18.420	19.110		
19.120	144.540	129.360	106.920	380.820	19.120	0.000	3.070	15.350	18.420	19.120		
19.130	147.180	129.360	106.920	383.460	19.130	0.000	3.070	12.280	15.350	19.130		
19.140	152.460	129.360	109.560	391.380	19.140	0.000	3.070	12.280	15.350	19.140		
19.150	159.720	129.360	106.920	396.000	19.150	0.000	0.000	9.210	9.210	19.150		
19.160	165.000	129.360	104.940	399.300	19.160	0.000	0.000	6.140	6.140	19.160		
19.170	165.000	129.360	102.300	396.660	19.170	64.470	174.990	767.500	1006.960	19.170		
19.180	162.360	127.380	99.660	389.400	19.180	39.910	92.100	432.870	564.880	19.180		
19.190	157.080	127.380	99.660	384.120	19.190	24.560	70.610	365.330	460.500	19.190		
19.200	150.000	127.200	97.200	374.400	19.200	49.280	97.020	369.600	515.900	19.200		
19.210	139.800	124.800	99.600	364.200	19.210	77.000	98.560	304.920	480.480	19.210		
19.220	112.200	114.600	94.800	321.600	19.220	104.720	106.260	277.200	488.180	19.220		
19.230	92.400	107.400	99.600	299.400	19.230	121.660	121.660	301.840	545.160	19.230		
19.240	77.400	94.800	97.200	269.400	19.240	126.280	137.060	338.800	602.140	19.240		
19.250	64.800	87.000	92.400	244.200	19.250	133.980	149.380	369.600	652.960	19.250		
19.260	57.000	82.200	87.000	226.200	19.260	141.680	157.080	377.300	676.060	19.260		
19.270	52.200	75.000	82.200	209.400	19.270	141.680	157.080	377.300	676.060	19.270		
19.280	47.400	69.600	77.400	194.400	19.280	141.680	158.620	381.920	682.220	19.280		
19.290	39.600	62.400	69.600	171.600	19.290	137.060	158.620	385.000	680.680	19.290		
19.300	34.800	57.000	67.200	159.000	19.300	132.440	157.080	385.000	674.520	19.300		
19.310	32.400	52.200	60.000	144.600	19.310	129.360	152.460	371.140	652.960	19.310		
19.320	27.000	47.400	54.600	129.000	19.320	121.660	144.760	358.820	625.240	19.320		
19.330	22.200	42.000	49.800	114.000	19.330	117.040	138.600	351.120	606.760	19.330		
19.340	19.800	37.200	42.000	99.000	19.340	113.960	132.440	346.500	592.900	19.340		
19.350	17.500	32.480	35.000	84.980	19.350	108.800	126.480	340.000	575.280	19.350		
19.360	14.980	27.440	29.960	72.380	19.360	107.440	119.680	337.280	564.400	19.360		
19.370	14.980	24.920	24.920	64.820	19.370	102.000	114.240	331.840	548.080	19.370		
19.380	12.460	22.400	22.400	57.260	19.380	96.560	111.520	326.400	534.480	19.380		
19.390	12.460	19.880	17.500	49.840	19.390	93.840	108.800	322.320	524.960	19.390		
19.400	9.940	14.980	14.980	39.900	19.400	92.480	107.440	316.880	516.800	19.400		
19.410	9.940	14.980	9.940	34.860	19.410	89.760	104.720	311.440	505.920	19.410		
19.420	9.940	12.460	7.420	29.820	19.420	89.760	104.720	307.360	501.840	19.420		
19.430	9.940	12.460	7.420	29.820	19.430	89.760	104.720	304.640	499.120	19.430		
19.440	9.940	9.940	4.900	24.780	19.440	92.480	107.440	301.920	501.840	19.440		
19.450	7.420	9.940	2.380	19.740	19.450	92.480	111.520	296.480	500.480	19.450		
19.460	7.420	7.420	2.380	17.220	19.460	92.480	111.520	292.400	496.400	19.460		
19.470	7.420	9.940	4.900	22.260	19.470	93.840	114.240	289.680	497.760	19.470		
19.480	7.420	9.940	2.380	19.740	19.480	99.280	116.960	289.680	505.920	19.480		
19.490	7.420	9.940	4.900	22.260	19.490	99.280	119.680	286.960	505.920	19.490		
19.500	9.990	9.990	4.860	24.840	19.500	104.880	121.980	285.000	511.860	19.500		
19.510	9.990	9.990	7.290	27.270	19.510	107.160	124.260	281.580	513.000	19.510		
19.520	12.420	9.990	7.290	29.700	19.520	109.440	126.540	279.300	515.280	19.520		
19.530	12.420	12.420	9.990	34.830	19.530	111.720	126.540	277.020	515.280	19.530		
19.540	12.420	14.850	14.850	42.120	19.540	117.420	129.960	269.040	516.420	19.540		
19.550	14.850	14.850	17.280	46.980	19.550	117.420	132.240	262.200	511.860	19.550		
19.560	14.850	17.280	19.980	52.110	19.560	121.980	132.240	256.500	510.720	19.560		
19.570	17.280	17.280	27.270	61.830	19.570	121.980	129.960	247.380	499.320	19.570		
19.580	19.980	19.980	29.970	69.930	19.580	124.260	126.540	234.840	485.640	19.580		
19.590	22.410	22.410	34.830	79.650	19.590	124.260	121.980	222.300	468.540	19.590		
19.600	24.840	24.840	39.960	89.640	19.600	126.540	117.420	207.480	451.440	19.600		
19.610	27.270	29.970	47.250	104.490	19.610	124.260	111.720	191.520	427.500	19.610		
19.620	29.970	32.400	52.380	114.750	19.620	124.260	107.160	174.420	405.840	19.620		
19.630	34.830	37.260	62.370	134.460	19.630	121.980	99.180	157.320	378.480	19.630		
19.640	34.830	39.960	67.500	142.290	19.640	121.980	92.340	134.520	348.840	19.640		
19.650	39.560	44.160	77.280	161.000	19.650	117.500	82.250	112.330	312.080	19.650		
19.660	42.320	49.680	87.400	179.400	19.660	114.680	69.560	87.420	271.660	19.660		
19.670	46.920	54.280	94.760	195.960	19.670	107.160	57.340	62.040	226.540	19.670		
19.680	54.280	59.800	104.880	218.960	19.680	99.640	44.650	39.950	184.240	19.680		
19.690	59.800	67.160	112.240	239.200	19.690	94.940	29.610	24.910	149.460	19.690		
19.700	69.920	77.280	122.360	269.560	19.700	84.600	17.390	17.390	119.380	19.700		
19.710	79.120	87.400	132.480	299.000	19.710	74.730	7.050	9.870	91.650	19.710		
19.720	87.400	94.760	144.440	326.600	19.720	62.040	0.000	4.700	66.740	19.720		
19.730	96.600	106.720	154.560	357.880	19.730	49.820	0.000	2.350	52.170	19.730		
19.740	104.880	115.000	164.680	384.560	19.740	34.780	0.000	0.000	34.780	19.740		
19.750	109.480	124.200	179.400	413.080	19.750	22.090	0.000	0.000	22.090	19.750		
19.760	115.000	132.480	189.520	437.000	19.760	12.220	0.000	0.000	12.220	19.760		
19.770	119.600	139.840	204.240	463.680	19.770	4.700	0.000	0.000	4.700	19.770		
19.780	119.600	147.200	214.360	481.160	19.780	0.000	0.000	0.000	0.000	19.780		
19.790	116.840	149.960	230.000	496.800	19.790	2.350	0.000	0.000	2.350	19.790		
19.800	113.960	149.380	241.780	505.120	19.800	0.000	0.000	0.000	0.000	19.800		
19.810	109.340	149.380	254.100	512.820	19.810	0.000	0.000	0.000	0.000	19.810		
19.820	104.720	149.380	266.420	520.520	19.820	0.000	0.000	0.000	0.000	19.820		
19.830	98.560	149.380	281.820	529.760	19.830	0.000	0.000	0.000	0.000	19.830		
19.840	89.320	146.300	291.060	526.680	19.840	0.000	0.000	0.000	0.000	19.840		
19.850	81.620	141.680	306.460	529.760	19.850	0.000	0.000	0.000	0.000	19.850		
19.860	72.380	137.060	321.860	531.300	19.860	0.000	0.000	0.000	0.000	19.860		
19.870	61.600	129.360	334.180	525.140	19.870	0.000	0.000	0.000	0.000	19.870		
19.880	52.360	124.740	341.880	518.980	19.880	0.000	0.000	0.000	0.000	19.880		
19.890	41.580	117.040	351.120	509.740	19.890	0.000	0.000	0.000	0.000	19.890		
19.900	33.880	109.340	358.820	502.040	19.900	0.000	0.000	0.000	0.000	19.900		
19.910	26.180	98.560	369.600	494.340	19.910	0.000	0.000	0.000	0.000	19.910		
19.920	21.560	92.400	374.220	488.180	19.920	0.000	0.000	0.000	0.000	19.920		
19.930	16.940	84.700	377.300	478.940	19.930	0.000	0.000	0.000	0.000	19.930		
19.940	13.860	78.540	385.000	477.400	19.940	0.000	0.000	0.000	0.000	19.940		
19.950	14.720	71.760	386.400	472.880	19.950	0.000	0.000	0.000	0.000	19.950		
19.960	11.040	66.240	391.920	469.200	19.960	0.000	0.000	0.000	0.000	19.960		
19.970	9.200	64.400	397.440	471.040	19.970	0.000	0.000	0.000	0.000	19.970		
19.980	7.360	58.880	399.280	465.520	19.980	0.000	0.000	0.000	0.000	19.980		
19.990	7.360	57.040	404.800	469.200	19.990	0.000	0.000	0.000	0.000	19.990		
20.000	3.680	51.520	412.160	467.360	20.000	0.000	0.000	0.000	0.000	20.000		
20.010	3.680	49.680	414.000	467.360	20.010	0.000	0.000	0.000	0.000	20.010		
20.020	1.840	46.000	419.520	467.360	20.020	0.000	0.000	0.000	0.000	20.020		
20.030	0.000	42.320	426.880	469.200	20.030	0.000	0.000	0.000	0.000	20.030		
20.040	0.000	42.320	432.400	474.720	20.040	0.000	0.000	0.000	0.000	20.040		
20.050	0.000	38.640	436.080	474.720	20.050	0.000	0.000	0.000	0.000	20.050		
20.060	0.000	36.800	441.600	478.400	20.060	0.000	0.000	0.000	0.000	20.060		
20.070	0.000	34.960	443.440	478.400	20.070	0.000	0.000	0.000	0.000	20.070		
20.080	0.000	34.960	450.800	485.760	20.080	0.000	0.000	0.000	0.000	20.080		
20.090	0.000	31.280	460.000	491.280	20.090	0.000	0.000	0.000	0.000	20.090		
20.100	0.000	28.730	466.310	495.040	20.100	0.000	0.000	0.000	0.000	20.100		
20.110	0.000	28.730	477.360	506.090	20.110	0.000	0.000	0.000	0.000	20.110		
20.120	0.000	26.520	486.200	512.720	20.120	0.000	0.000	0.000	0.000	20.120		
20.130	0.000	26.520	497.250	523.770	20.130	0.000	0.000	0.000	0.000	20.130		
20.140	0.000	26.520	506.090	532.610	20.140	0.000	0.000	0.000	0.000	20.140		
20.150	0.000	24.310	517.140	541.450	20.150	0.000	0.000	0.000	0.000	20.150		
20.160	0.000	22.100	523.770	545.870	20.160	0.000	0.000	0.000	0.000	20.160		
20.170	0.000	22.100	534.820	556.920	20.170	0.000	0.000	0.000	0.000	20.170		
20.180	0.000	19.890	541.450	561.340	20.180	0.000	0.000	0.000	0.000	20.180		
20.190	0.000	15.470	548.080	563.550	20.190	0.000	0.000	7.140	7.140	20.190		
20.200	0.000	13.260	552.500	565.760	20.200	0.000	0.000	54.740	54.740	20.200		
20.210	0.000	11.050	548.080	559.130	20.210	0.000	2.380	114.240	116.620	20.210		
20.220	0.000	11.050	543.660	554.710	20.220	0.000	2.380	171.360	173.740	20.220		
20.230	0.000	8.840	539.240	548.080	20.230	0.000	7.140	232.050	239.190	20.230		
20.240	0.000	6.630	528.190	534.820	20.240	0.000	11.900	297.500	309.400	20.240		
20.250	0.000	4.120	515.000	519.120	20.250	0.000	22.220	359.560	381.780	20.250		
20.260	0.000	2.060	492.340	494.400	20.260	2.020	32.320	406.020	440.360	20.260		
20.270	0.000	2.060	465.560	467.620	20.270	8.080	44.440	442.380	494.900	20.270		
20.280	0.000	2.060	434.660	436.720	20.280	14.140	58.580	458.540	531.260	20.280		
20.290	0.000	0.000	399.640	399.640	20.290	18.180	68.680	464.600	551.460	20.290		
20.300	0.000	0.000	356.380	356.380	20.300	26.260	80.800	474.700	581.760	20.300		
20.310	0.000	0.000	309.000	309.000	20.310	32.320	90.900	484.800	608.020	20.310		
20.320	0.000	0.000	257.500	257.500	20.320	38.380	103.020	494.900	636.300	20.320		
20.330	0.000	0.000	201.880	201.880	20.330	46.460	113.120	500.960	660.540	20.330		
20.340	0.000	0.000	154.500	154.500	20.340	54.540	123.220	505.000	682.760	20.340		
20.350	0.000	0.000	107.120	107.120	20.350	60.600	137.360	500.960	698.920	20.350		
20.360	0.000	0.000	67.980	67.980	20.360	66.660	147.460	496.920	711.040	20.360		
20.370	0.000	0.000	39.140	39.140	20.370	74.740	155.540	486.820	717.100	20.370		
20.380	0.000	0.000	14.420	14.420	20.380	84.840	165.640	470.660	721.140	20.380		
20.390	0.000	0.000	2.060	2.060	20.390	88.880	173.720	458.540	721.140	20.390		
20.400	0.000	0.000	0.000	0.000	20.400	96.800	179.520	440.000	716.320	20.400		
20.410	0.000	0.000	0.000	0.000	20.410	102.080	186.560	422.400	711.040	20.410		
20.420	0.000	0.000	0.000	0.000	20.420	103.840	188.320	404.800	696.960	20.420		
20.430	0.000	0.000	0.000	0.000	20.430	107.360	191.840	387.200	686.400	20.430		
20.440	0.000	0.000	0.000	0.000	20.440	107.360	193.600	369.600	670.560	20.440		
20.450	0.000	0.000	0.000	0.000	20.450	109.120	198.880	348.480	656.480	20.450		
20.460	0.000	0.000	0.000	0.000	20.460	109.120	198.880	329.120	637.120	20.460		
