C:\Users\Public\Documents\Novel Studio\load_data\2025-12-16\20\loadapp_2025-12-16_17-27-12-858.load
Comment s20b
	PRU147-L::heel	PRU147-L::mid	PRU147-L::front	PRU147-L		PRU148-R::front	PRU148-R::mid	PRU148-R::heel	PRU148-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
74.820	177.120	99.630	179.580	456.330	74.820	4.980	0.000	4.980	9.960	74.820		
74.830	172.200	99.630	182.040	453.870	74.830	4.980	0.000	2.460	7.440	74.830		
74.840	167.280	102.000	186.660	455.940	74.840	4.980	0.000	4.980	9.960	74.840		
74.850	159.120	104.040	191.760	454.920	74.850	2.500	0.000	2.500	5.000	74.850		
74.860	154.020	104.040	194.820	452.880	74.860	2.500	0.000	2.500	5.000	74.860		
74.870	151.980	107.100	199.920	459.000	74.870	2.500	0.000	2.500	5.000	74.870		
74.880	149.940	109.140	204.000	463.080	74.880	2.500	0.000	2.500	5.000	74.880		
74.890	149.940	112.200	209.100	471.240	74.890	2.500	0.000	5.000	7.500	74.890		
74.900	146.880	119.340	217.260	483.480	74.900	5.000	0.000	5.000	10.000	74.900		
74.910	144.840	122.400	222.360	489.600	74.910	5.000	0.000	5.000	10.000	74.910		
74.920	139.740	124.440	229.500	493.680	74.920	5.000	0.000	5.000	10.000	74.920		
74.930	134.640	127.500	234.600	496.740	74.930	5.000	0.000	5.000	10.000	74.930		
74.940	127.500	129.540	239.700	496.740	74.940	5.000	2.500	5.000	12.500	74.940		
74.950	119.340	131.580	244.800	495.720	74.950	5.000	5.000	5.000	15.000	74.950		
74.960	112.200	134.640	249.900	496.740	74.960	7.500	5.000	5.000	17.500	74.960		
74.970	104.040	136.680	255.000	495.720	74.970	5.000	5.000	5.000	15.000	74.970		
74.980	94.860	136.680	255.000	486.540	74.980	7.500	7.500	5.000	20.000	74.980		
74.990	82.160	137.280	260.000	479.440	74.990	25.000	15.000	7.500	47.500	74.990		
75.000	71.760	134.160	260.000	465.920	75.000	41.850	22.320	7.440	71.610	75.000		
75.010	62.400	132.080	260.000	454.480	75.010	62.310	31.620	4.650	98.580	75.010		
75.020	54.080	132.080	254.800	440.960	75.020	79.980	39.990	1.860	121.830	75.020		
75.030	44.720	126.880	251.680	423.280	75.030	102.300	52.080	1.860	156.240	75.030		
75.040	37.440	121.680	244.400	403.520	75.040	124.620	64.170	4.650	193.440	75.040		
75.050	32.240	116.480	237.120	385.840	75.050	144.150	81.840	7.440	233.430	75.050		
75.060	24.960	109.200	224.640	358.800	75.060	161.820	102.300	12.090	276.210	75.060		
75.070	16.640	96.720	209.040	322.400	75.070	176.700	129.270	16.740	322.710	75.070		
75.080	12.480	84.240	187.200	283.920	75.080	186.930	159.960	31.620	378.510	75.080		
75.090	7.280	71.760	169.520	248.560	75.090	197.160	189.720	54.870	441.750	75.090		
75.100	4.160	62.400	144.560	211.120	75.100	201.810	209.250	74.400	485.460	75.100		
75.110	4.160	49.920	121.680	175.760	75.110	204.600	224.130	94.860	523.590	75.110		
75.120	0.000	39.520	94.640	134.160	75.120	207.390	229.710	106.950	544.050	75.120		
75.130	0.000	32.240	71.760	104.000	75.130	207.390	232.500	121.830	561.720	75.130		
75.140	0.000	22.400	50.000	72.400	75.140	207.390	232.500	134.850	574.740	75.140		
75.150	0.000	17.400	32.400	49.800	75.150	204.470	229.870	147.320	581.660	75.150		
75.160	0.000	12.400	20.000	32.400	75.160	204.470	227.330	157.480	589.280	75.160		
75.170	0.000	7.400	10.000	17.400	75.170	201.930	219.710	168.910	590.550	75.170		
75.180	0.000	7.400	5.000	12.400	75.180	199.390	212.090	179.070	590.550	75.180		
75.190	0.000	5.000	5.000	10.000	75.190	194.310	209.550	189.230	593.090	75.190		
75.200	0.000	5.000	2.400	7.400	75.200	189.230	204.470	201.930	595.630	75.200		
75.210	0.000	5.000	2.400	7.400	75.210	179.070	201.930	214.630	595.630	75.210		
75.220	0.000	5.000	0.000	5.000	75.220	171.450	191.770	227.330	590.550	75.220		
75.230	0.000	5.000	0.000	5.000	75.230	161.290	186.690	241.300	589.280	75.230		
75.240	0.000	2.400	0.000	2.400	75.240	154.940	181.610	254.000	590.550	75.240		
75.250	0.000	2.400	0.000	2.400	75.250	149.860	179.070	269.240	598.170	75.250		
75.260	0.000	2.400	0.000	2.400	75.260	147.320	173.990	281.940	603.250	75.260		
75.270	0.000	0.000	0.000	0.000	75.270	142.240	168.910	292.100	603.250	75.270		
75.280	0.000	2.400	0.000	2.400	75.280	139.700	163.830	304.800	608.330	75.280		
75.290	0.000	2.500	0.000	2.500	75.290	134.620	158.750	317.500	610.870	75.290		
75.300	0.000	0.000	0.000	0.000	75.300	129.600	153.900	332.100	615.600	75.300		
75.310	0.000	0.000	0.000	0.000	75.310	129.600	152.280	343.440	625.320	75.310		
75.320	0.000	0.000	0.000	0.000	75.320	121.500	149.040	356.400	626.940	75.320		
75.330	0.000	0.000	0.000	0.000	75.330	121.500	147.420	366.120	635.040	75.330		
75.340	0.000	0.000	0.000	0.000	75.340	119.880	147.420	374.220	641.520	75.340		
75.350	0.000	0.000	0.000	0.000	75.350	119.880	147.420	379.080	646.380	75.350		
75.360	0.000	0.000	0.000	0.000	75.360	119.880	144.180	379.080	643.140	75.360		
75.370	0.000	0.000	0.000	0.000	75.370	121.500	140.940	379.080	641.520	75.370		
75.380	0.000	0.000	0.000	0.000	75.380	121.500	140.940	382.320	644.760	75.380		
75.390	0.000	0.000	0.000	0.000	75.390	121.500	140.940	383.940	646.380	75.390		
75.400	0.000	0.000	0.000	0.000	75.400	121.500	136.080	387.180	644.760	75.400		
75.410	0.000	0.000	0.000	0.000	75.410	121.500	136.080	392.040	649.620	75.410		
75.420	0.000	0.000	0.000	0.000	75.420	116.640	136.080	396.900	649.620	75.420		
75.430	0.000	0.000	0.000	0.000	75.430	113.400	134.460	398.520	646.380	75.430		
75.440	0.000	0.000	0.000	0.000	75.440	113.400	134.460	405.000	652.860	75.440		
75.450	0.000	0.000	0.000	0.000	75.450	112.470	132.030	404.240	648.740	75.450		
75.460	0.000	0.000	0.000	0.000	75.460	112.470	133.660	407.500	653.630	75.460		
75.470	0.000	0.000	0.000	0.000	75.470	112.470	133.660	407.500	653.630	75.470		
75.480	0.000	0.000	0.000	0.000	75.480	112.470	136.920	404.240	653.630	75.480		
75.490	0.000	0.000	0.000	0.000	75.490	114.100	133.660	400.980	648.740	75.490		
75.500	0.000	0.000	0.000	0.000	75.500	118.990	136.920	396.090	652.000	75.500		
75.510	0.000	0.000	0.000	0.000	75.510	118.990	136.920	391.200	647.110	75.510		
75.520	0.000	0.000	0.000	0.000	75.520	123.880	136.920	386.310	647.110	75.520		
75.530	0.000	0.000	0.000	0.000	75.530	128.770	136.920	384.680	650.370	75.530		
75.540	0.000	0.000	0.000	0.000	75.540	133.660	138.550	379.790	652.000	75.540		
75.550	0.000	0.000	0.000	0.000	75.550	136.920	138.550	376.530	652.000	75.550		
75.560	0.000	0.000	0.000	0.000	75.560	138.550	138.550	374.900	652.000	75.560		
75.570	0.000	0.000	0.000	0.000	75.570	143.440	141.810	368.380	653.630	75.570		
75.580	0.000	0.000	0.000	0.000	75.580	149.960	143.440	363.490	656.890	75.580		
75.590	0.000	0.000	0.000	0.000	75.590	154.850	141.810	358.600	655.260	75.590		
75.600	0.000	0.000	0.000	0.000	75.600	156.200	144.840	355.000	656.040	75.600		
75.610	0.000	0.000	0.000	0.000	75.610	156.200	144.840	349.320	650.360	75.610		
75.620	0.000	0.000	0.000	0.000	75.620	161.880	144.840	349.320	656.040	75.620		
75.630	0.000	0.000	0.000	0.000	75.630	159.040	144.840	346.480	650.360	75.630		
75.640	0.000	0.000	0.000	0.000	75.640	159.040	144.840	346.480	650.360	75.640		
75.650	0.000	0.000	0.000	0.000	75.650	161.880	144.840	343.640	650.360	75.650		
75.660	0.000	0.000	0.000	0.000	75.660	161.880	144.840	342.220	648.940	75.660		
75.670	0.000	0.000	0.000	0.000	75.670	161.880	144.840	339.380	646.100	75.670		
75.680	0.000	0.000	0.000	0.000	75.680	164.720	142.000	333.700	640.420	75.680		
75.690	0.000	0.000	0.000	0.000	75.690	164.720	142.000	332.280	639.000	75.690		
75.700	0.000	0.000	0.000	0.000	75.700	164.720	139.160	326.600	630.480	75.700		
75.710	0.000	0.000	0.000	0.000	75.710	164.720	139.160	329.440	633.320	75.710		
75.720	0.000	0.000	0.000	0.000	75.720	164.720	139.160	326.600	630.480	75.720		
75.730	0.000	0.000	0.000	0.000	75.730	161.880	144.840	332.280	639.000	75.730		
75.740	0.000	0.000	0.000	0.000	75.740	159.040	142.000	332.280	633.320	75.740		
75.750	0.000	0.000	0.000	0.000	75.750	156.600	141.750	337.500	635.850	75.750		
75.760	2.150	0.000	0.000	2.150	75.760	153.900	139.050	337.500	630.450	75.760		
75.770	7.310	0.000	0.000	7.310	75.770	153.900	136.350	334.800	625.050	75.770		
75.780	14.620	2.150	0.000	16.770	75.780	149.850	135.000	332.100	616.950	75.780		
75.790	24.940	2.150	0.000	27.090	75.790	147.150	129.600	326.700	603.450	75.790		
75.800	34.830	2.150	0.000	36.980	75.800	144.450	124.200	319.950	588.600	75.800		
75.810	47.300	4.730	0.000	52.030	75.810	141.750	118.800	309.150	569.700	75.810		
75.820	59.770	9.890	4.730	74.390	75.820	135.000	112.050	299.700	546.750	75.820		
75.830	69.660	12.470	7.310	89.440	75.830	129.600	103.950	284.850	518.400	75.830		
75.840	77.400	17.200	12.470	107.070	75.840	124.200	97.200	270.000	491.400	75.840		
75.850	84.710	19.780	14.620	119.110	75.850	118.800	89.100	253.800	461.700	75.850		
75.860	92.450	24.940	22.360	139.750	75.860	112.050	82.350	241.650	436.050	75.860		
75.870	99.760	29.670	29.670	159.100	75.870	106.650	74.250	226.800	407.700	75.870		
75.880	107.500	32.250	34.830	174.580	75.880	99.900	67.500	211.950	379.350	75.880		
75.890	117.180	37.170	39.690	194.040	75.890	94.500	59.400	194.400	348.300	75.890		
75.900	124.740	44.730	47.250	216.720	75.900	92.160	56.880	180.000	329.040	75.900		
75.910	132.300	52.290	54.810	239.400	75.910	90.000	49.680	164.880	304.560	75.910		
75.920	134.820	59.850	62.370	257.040	75.920	90.000	49.680	149.760	289.440	75.920		
75.930	137.340	64.890	74.970	277.200	75.930	90.000	44.640	132.480	267.120	75.930		
75.940	137.340	69.930	81.900	289.170	75.940	90.000	42.480	117.360	249.840	75.940		
75.950	139.860	77.490	89.460	306.810	75.950	92.160	39.600	99.360	231.120	75.950		
75.960	139.860	81.900	99.540	321.300	75.960	97.200	37.440	82.080	216.720	75.960		
75.970	139.860	84.420	107.100	331.380	75.970	99.360	32.400	66.960	198.720	75.970		
75.980	142.380	89.460	114.660	346.500	75.980	99.360	24.480	51.840	175.680	75.980		
75.990	142.380	91.980	122.220	356.580	75.990	104.400	22.320	46.800	173.520	75.990		
76.000	147.420	97.020	127.260	371.700	76.000	104.400	14.400	44.640	163.440	76.000		
76.010	147.420	102.060	134.820	384.300	76.010	102.240	9.360	39.600	151.200	76.010		
76.020	147.420	107.100	144.900	399.420	76.020	102.240	9.360	37.440	149.040	76.020		
76.030	147.420	112.140	157.500	417.060	76.030	102.240	4.320	34.560	141.120	76.030		
76.040	141.520	114.840	167.040	423.400	76.040	99.360	2.160	34.560	136.080	76.040		
76.050	134.560	114.840	177.480	426.880	76.050	95.000	2.280	32.300	129.580	76.050		
76.060	129.920	117.160	186.760	433.840	76.060	92.340	0.000	29.640	121.980	76.060		
76.070	121.800	119.480	197.200	438.480	76.070	87.400	0.000	24.700	112.100	76.070		
76.080	117.160	121.800	206.480	445.440	76.080	74.860	0.000	22.420	97.280	76.080		
76.090	111.360	124.120	214.600	450.080	76.090	69.920	0.000	22.420	92.340	76.090		
76.100	106.720	126.440	227.360	460.520	76.100	62.320	0.000	19.760	82.080	76.100		
76.110	99.760	126.440	236.640	462.840	76.110	54.720	0.000	19.760	74.480	76.110		
76.120	89.320	126.440	244.760	460.520	76.120	49.780	0.000	19.760	69.540	76.120		
76.130	84.680	129.920	251.720	466.320	76.130	47.500	0.000	19.760	67.260	76.130		
76.140	76.560	126.440	259.840	462.840	76.140	39.900	0.000	19.760	59.660	76.140		
76.150	71.920	124.120	269.120	465.160	76.150	32.300	0.000	17.480	49.780	76.150		
76.160	67.280	121.800	277.240	466.320	76.160	27.360	0.000	17.480	44.840	76.160		
76.170	64.960	121.800	284.200	470.960	76.170	17.480	0.000	14.820	32.300	76.170		
76.180	59.160	121.800	290.000	470.960	76.180	9.880	0.000	14.820	24.700	76.180		
76.190	56.990	122.320	298.850	478.160	76.190	4.940	0.000	14.820	19.760	76.190		
76.200	54.210	122.320	307.190	483.720	76.200	7.360	0.000	14.950	22.310	76.200		
76.210	51.430	122.320	316.920	490.670	76.210	4.830	0.000	14.950	19.780	76.210		
76.220	48.650	119.540	323.870	492.060	76.220	4.830	0.000	14.950	19.780	76.220		
76.230	47.260	119.540	329.430	496.230	76.230	4.830	0.000	14.950	19.780	76.230		
76.240	44.480	116.760	334.990	496.230	76.240	2.300	0.000	14.950	17.250	76.240		
76.250	44.480	116.760	339.160	500.400	76.250	0.000	0.000	14.950	14.950	76.250		
76.260	41.700	113.980	341.940	497.620	76.260	2.300	0.000	14.950	17.250	76.260		
76.270	38.920	111.200	344.720	494.840	76.270	2.300	0.000	14.950	17.250	76.270		
76.280	38.920	109.810	344.720	493.450	76.280	2.300	0.000	17.480	19.780	76.280		
76.290	36.140	109.810	344.720	490.670	76.290	9.890	2.300	17.480	29.670	76.290		
76.300	36.140	104.250	347.500	487.890	76.300	12.420	4.830	17.480	34.730	76.300		
76.310	34.750	101.470	347.500	483.720	76.310	14.950	7.360	22.310	44.620	76.310		
76.320	34.750	98.690	344.720	478.160	76.320	17.480	9.890	42.320	69.690	76.320		
76.330	31.970	97.300	341.940	471.210	76.330	22.310	14.950	57.500	94.760	76.330		
76.340	31.510	94.530	342.500	468.540	76.340	22.310	12.420	52.440	87.170	76.340		
76.350	31.510	91.790	342.500	465.800	76.350	24.940	12.470	42.340	79.750	76.350		
76.360	28.770	89.050	337.020	454.840	76.360	27.260	9.860	37.410	74.530	76.360		
76.370	28.770	86.310	334.280	449.360	76.370	27.260	9.860	37.410	74.530	76.370		
76.380	27.400	82.200	331.540	441.140	76.380	27.260	9.860	37.410	74.530	76.380		
76.390	27.400	79.460	328.800	435.660	76.390	29.870	9.860	39.730	79.460	76.390		
76.400	27.400	79.460	324.690	431.550	76.400	29.870	12.470	44.950	87.290	76.400		
76.410	24.660	76.720	321.950	423.330	76.410	29.870	12.470	49.880	92.220	76.410		
76.420	24.660	76.720	319.210	420.590	76.420	29.870	14.790	54.810	99.470	76.420		
76.430	24.660	79.460	319.210	423.330	76.430	32.480	14.790	59.740	107.010	76.430		
76.440	24.660	79.460	313.730	417.850	76.440	34.800	14.790	64.960	114.550	76.440		
76.450	24.660	79.460	313.730	417.850	76.450	37.410	19.720	67.280	124.410	76.450		
76.460	21.920	79.460	312.360	413.740	76.460	42.340	19.720	69.890	131.950	76.460		
76.470	21.920	76.720	309.620	408.260	76.470	44.950	22.330	72.500	139.780	76.470		
76.480	21.920	76.720	306.880	405.520	76.480	49.880	22.330	72.500	144.710	76.480		
76.490	21.960	76.860	305.000	403.820	76.490	52.490	22.330	72.500	147.320	76.490		
76.500	21.960	76.860	298.900	397.720	76.500	54.990	24.960	72.150	152.100	76.500		
76.510	21.960	74.420	296.460	392.840	76.510	57.330	22.230	69.810	149.370	76.510		
76.520	21.960	74.420	291.580	387.960	76.520	59.670	24.960	69.810	154.440	76.520		
76.530	19.520	71.980	289.140	380.640	76.530	62.400	24.960	69.810	157.170	76.530		
76.540	19.520	71.980	284.260	375.760	76.540	62.400	24.960	69.810	157.170	76.540		
76.550	19.520	71.980	281.820	373.320	76.550	64.740	24.960	69.810	159.510	76.550		
76.560	19.520	71.980	274.500	366.000	76.560	69.810	27.300	72.150	169.260	76.560		
76.570	19.520	69.540	272.060	361.120	76.570	72.150	27.300	74.880	174.330	76.570		
76.580	17.080	69.540	262.300	348.920	76.580	77.220	29.640	77.220	184.080	76.580		
76.590	17.080	69.540	259.860	346.480	76.590	79.950	32.370	77.220	189.540	76.590		
76.600	17.080	71.980	257.420	346.480	76.600	84.630	34.710	77.220	196.560	76.600		
76.610	17.080	71.980	251.320	340.380	76.610	87.360	37.440	79.950	204.750	76.610		
76.620	17.080	71.980	246.440	335.500	76.620	92.430	37.440	79.950	209.820	76.620		
76.630	19.520	74.420	241.560	335.500	76.630	94.770	42.120	84.630	221.520	76.630		
76.640	19.950	74.100	237.500	331.550	76.640	97.500	42.120	87.360	226.980	76.640		
76.650	19.950	74.100	231.800	325.850	76.650	99.840	44.720	89.960	234.520	76.650		
76.660	19.950	76.950	227.050	323.950	76.660	104.520	44.720	92.040	241.280	76.660		
76.670	19.950	76.950	222.300	319.200	76.670	104.520	49.920	94.640	249.080	76.670		
76.680	19.950	76.950	219.450	316.350	76.680	107.120	52.000	102.440	261.560	76.680		
76.690	19.950	76.950	211.850	308.750	76.690	109.720	54.600	104.520	268.840	76.690		
76.700	17.100	74.100	204.250	295.450	76.700	112.320	57.200	107.120	276.640	76.700		
76.710	17.100	74.100	196.650	287.850	76.710	114.920	62.400	109.720	287.040	76.710		
76.720	19.950	72.200	187.150	279.300	76.720	117.000	65.000	114.920	296.920	76.720		
76.730	17.100	69.350	179.550	266.000	76.730	119.600	67.080	114.920	301.600	76.730		
76.740	17.100	67.450	167.200	251.750	76.740	124.800	72.280	119.600	316.680	76.740		
76.750	19.950	64.600	159.600	244.150	76.750	127.400	74.880	122.200	324.480	76.750		
76.760	19.950	64.600	152.000	236.550	76.760	127.400	74.880	122.200	324.480	76.760		
76.770	19.950	67.450	152.000	239.400	76.770	127.400	79.560	122.200	329.160	76.770		
76.780	21.850	67.450	149.150	238.450	76.780	130.000	77.480	122.200	329.680	76.780		
76.790	24.840	66.930	149.730	241.500	76.790	130.000	79.560	124.800	334.360	76.790		
76.800	24.840	69.690	149.730	244.260	76.800	130.000	77.480	124.800	332.280	76.800		
76.810	26.910	66.930	146.970	240.810	76.810	130.000	79.560	122.200	331.760	76.810		
76.820	26.910	69.690	149.730	246.330	76.820	127.400	74.880	122.200	324.480	76.820		
76.830	26.910	69.690	149.730	246.330	76.830	124.800	74.880	119.600	319.280	76.830		
76.840	26.910	72.450	152.490	251.850	76.840	122.200	72.280	117.000	311.480	76.840		
76.850	29.670	69.690	152.490	251.850	76.850	122.200	69.680	117.000	308.880	76.850		
76.860	29.670	72.450	152.490	254.610	76.860	119.600	67.080	112.320	299.000	76.860		
76.870	29.670	74.520	157.320	261.510	76.870	112.320	65.000	109.720	287.040	76.870		
76.880	32.430	74.520	154.560	261.510	76.880	109.720	62.400	107.120	279.240	76.880		
76.890	32.430	77.280	159.390	269.100	76.890	104.520	59.800	104.520	268.840	76.890		
76.900	34.500	82.110	164.910	281.520	76.900	99.840	54.600	104.520	258.960	76.900		
76.910	34.500	82.110	166.980	283.590	76.910	94.640	52.000	102.440	249.080	76.910		
76.920	37.260	86.940	169.740	293.940	76.920	92.040	49.920	102.440	244.400	76.920		
76.930	39.330	89.700	172.500	301.530	76.930	87.360	49.920	102.440	239.720	76.930		
76.940	42.350	92.400	174.790	309.540	76.940	84.760	44.720	99.840	229.320	76.940		
76.950	44.660	94.710	177.100	316.470	76.950	79.950	44.850	97.500	222.300	76.950		
76.960	46.970	97.020	179.410	323.400	76.960	74.880	42.120	94.770	211.770	76.960		
76.970	49.280	99.330	182.490	331.100	76.970	72.150	39.780	97.500	209.430	76.970		
76.980	52.360	99.330	184.800	336.490	76.980	67.470	37.440	94.770	199.680	76.980		
76.990	52.360	104.720	184.800	341.880	76.990	64.740	34.710	94.770	194.220	76.990		
77.000	54.670	104.720	184.800	344.190	77.000	59.670	34.710	94.770	189.150	77.000		
77.010	56.980	107.030	187.110	351.120	77.010	59.670	32.370	94.770	186.810	77.010		
77.020	56.980	107.030	184.800	348.810	77.020	57.330	32.370	94.770	184.470	77.020		
77.030	59.290	109.340	187.110	355.740	77.030	54.990	29.640	92.430	177.060	77.030		
77.040	62.370	112.420	189.420	364.210	77.040	49.920	29.640	92.430	171.990	77.040		
77.050	62.370	112.420	187.110	361.900	77.050	44.850	29.640	89.700	164.190	77.050		
77.060	64.680	112.420	189.420	366.520	77.060	42.120	27.300	89.700	159.120	77.060		
77.070	64.680	114.730	192.500	371.910	77.070	39.780	24.960	92.430	157.170	77.070		
77.080	64.680	114.730	192.500	371.910	77.080	37.440	24.960	89.700	152.100	77.080		
77.090	67.200	116.760	194.880	378.840	77.090	34.710	22.230	92.430	149.370	77.090		
77.100	67.200	116.760	194.880	378.840	77.100	32.400	22.320	90.000	144.720	77.100		
77.110	67.200	116.760	197.400	381.360	77.110	29.880	22.320	90.000	142.200	77.110		
77.120	69.720	119.280	197.400	386.400	77.120	29.880	19.800	84.960	134.640	77.120		
77.130	69.720	121.800	199.920	391.440	77.130	27.360	17.280	82.440	127.080	77.130		
77.140	72.240	121.800	199.920	393.960	77.140	27.360	17.280	82.440	127.080	77.140		
77.150	72.240	121.800	202.440	396.480	77.150	27.360	14.760	79.920	122.040	77.150		
77.160	74.760	124.320	202.440	401.520	77.160	27.360	14.760	77.400	119.520	77.160		
77.170	72.240	124.320	204.960	401.520	77.170	24.840	17.280	79.920	122.040	77.170		
77.180	72.240	124.320	207.480	404.040	77.180	24.840	17.280	79.920	122.040	77.180		
77.190	72.240	124.320	207.480	404.040	77.190	24.840	17.280	82.440	124.560	77.190		
77.200	72.240	124.320	210.000	406.560	77.200	22.320	17.280	79.920	119.520	77.200		
77.210	72.240	124.320	210.000	406.560	77.210	22.320	17.280	82.440	122.040	77.210		
77.220	72.240	124.320	207.480	404.040	77.220	19.800	19.800	82.440	122.040	77.220		
77.230	72.240	124.320	210.000	406.560	77.230	22.320	17.280	82.440	122.040	77.230		
77.240	72.240	126.840	210.000	409.080	77.240	19.800	17.280	82.440	119.520	77.240		
77.250	74.760	124.320	207.480	406.560	77.250	19.950	17.500	79.800	117.250	77.250		
77.260	74.760	126.840	207.480	409.080	77.260	19.950	17.500	79.800	117.250	77.260		
77.270	77.280	126.840	207.480	411.600	77.270	19.950	17.500	79.800	117.250	77.270		
77.280	77.280	126.840	204.960	409.080	77.280	17.500	17.500	79.800	114.800	77.280		
77.290	77.280	126.840	202.440	406.560	77.290	19.950	17.500	79.800	117.250	77.290		
77.300	79.800	126.840	204.960	411.600	77.300	19.950	19.950	82.250	122.150	77.300		
77.310	79.800	124.320	199.920	404.040	77.310	22.400	19.950	84.700	127.050	77.310		
77.320	79.800	124.320	197.400	401.520	77.320	22.400	19.950	84.700	127.050	77.320		
77.330	79.800	124.320	199.920	404.040	77.330	22.400	19.950	84.700	127.050	77.330		
77.340	79.800	124.320	197.400	401.520	77.340	22.400	19.950	84.700	127.050	77.340		
77.350	82.320	124.320	194.880	401.520	77.350	22.400	22.400	87.500	132.300	77.350		
77.360	82.320	121.800	192.360	396.480	77.360	24.850	19.950	87.500	132.300	77.360		
77.370	82.320	121.800	189.840	393.960	77.370	24.850	19.950	87.500	132.300	77.370		
77.380	84.840	121.800	189.840	396.480	77.380	27.300	22.400	87.500	137.200	77.380		
77.390	84.360	122.360	190.000	396.720	77.390	27.300	24.850	87.500	139.650	77.390		
77.400	84.360	122.360	186.960	393.680	77.400	27.260	22.090	87.420	136.770	77.400		
77.410	84.360	119.320	184.680	388.360	77.410	32.430	22.090	89.770	144.290	77.410		
77.420	84.360	117.040	182.400	383.800	77.420	32.430	22.090	89.770	144.290	77.420		
77.430	84.360	117.040	182.400	383.800	77.430	32.430	24.910	89.770	147.110	77.430		
77.440	84.360	117.040	182.400	383.800	77.440	34.780	24.910	92.120	151.810	77.440		
77.450	84.360	117.040	182.400	383.800	77.450	34.780	24.910	92.120	151.810	77.450		
77.460	84.360	117.040	179.360	380.760	77.460	37.130	27.260	94.940	159.330	77.460		
77.470	82.080	114.760	179.360	376.200	77.470	39.950	27.260	97.290	164.500	77.470		
77.480	82.080	114.760	177.080	373.920	77.480	39.950	27.260	99.640	166.850	77.480		
77.490	79.800	112.480	177.080	369.360	77.490	44.650	29.610	102.460	176.720	77.490		
77.500	79.800	112.480	174.800	367.080	77.500	44.650	29.610	104.810	179.070	77.500		
77.510	76.760	109.440	171.760	357.960	77.510	44.650	32.430	107.160	184.240	77.510		
77.520	74.480	109.440	174.800	358.720	77.520	47.470	32.430	109.980	189.880	77.520		
77.530	74.480	107.160	174.800	356.440	77.530	47.470	32.430	112.330	192.230	77.530		
77.540	72.000	107.250	172.500	351.750	77.540	49.820	34.780	117.500	202.100	77.540		
77.550	69.750	105.000	172.500	347.250	77.550	52.260	32.160	119.930	204.350	77.550		
77.560	67.500	105.000	172.500	345.000	77.560	54.940	34.840	127.300	217.080	77.560		
77.570	64.500	105.000	172.500	342.000	77.570	54.940	36.850	129.980	221.770	77.570		
77.580	60.000	102.000	174.750	336.750	77.580	54.940	39.530	137.350	231.820	77.580		
77.590	54.750	102.000	177.000	333.750	77.590	54.940	39.530	139.360	233.830	77.590		
77.600	49.500	99.750	180.000	329.250	77.600	54.940	39.530	139.360	233.830	77.600		
77.610	47.250	99.750	182.250	329.250	77.610	54.940	42.210	144.720	241.870	77.610		
77.620	42.000	97.500	182.250	321.750	77.620	52.260	42.210	149.410	243.880	77.620		
77.630	37.500	94.500	184.500	316.500	77.630	52.260	42.210	152.090	246.560	77.630		
77.640	34.500	92.250	187.500	314.250	77.640	52.260	42.210	154.770	249.240	77.640		
77.650	30.000	90.000	184.500	304.500	77.650	49.580	42.210	157.450	249.240	77.650		
77.660	27.000	87.000	184.500	298.500	77.660	46.900	44.890	162.140	253.930	77.660		
77.670	27.000	87.000	187.500	301.500	77.670	44.890	44.890	164.820	254.600	77.670		
77.680	24.750	84.750	187.500	297.000	77.680	44.890	44.890	164.820	254.600	77.680		
77.690	22.200	82.140	185.000	289.340	77.690	42.210	46.900	167.500	256.610	77.690		
77.700	22.200	82.140	185.000	289.340	77.700	42.140	44.720	169.420	256.280	77.700		
77.710	19.980	79.920	185.000	284.900	77.710	42.140	47.300	172.000	261.440	77.710		
77.720	19.980	79.920	185.000	284.900	77.720	42.140	47.300	174.580	264.020	77.720		
77.730	19.980	79.920	185.000	284.900	77.730	42.140	47.300	179.740	269.180	77.730		
77.740	19.980	76.960	182.040	278.980	77.740	42.140	47.300	182.320	271.760	77.740		
77.750	17.020	79.920	179.820	276.760	77.750	42.140	49.880	184.900	276.920	77.750		
77.760	17.020	76.960	176.860	270.840	77.760	39.560	49.880	189.200	278.640	77.760		
77.770	19.980	76.960	174.640	271.580	77.770	39.560	49.880	194.360	283.800	77.770		
77.780	19.980	76.960	172.420	269.360	77.780	42.140	54.180	199.520	295.840	77.780		
77.790	19.980	79.920	169.460	269.360	77.790	39.560	52.460	202.100	294.120	77.790		
77.800	22.200	79.920	169.460	271.580	77.800	42.140	52.460	204.680	299.280	77.800		
77.810	22.200	79.920	167.240	269.360	77.810	42.140	52.460	207.260	301.860	77.810		
77.820	22.200	79.920	164.280	266.400	77.820	42.140	52.460	209.840	304.440	77.820		
77.830	24.420	79.920	162.060	266.400	77.830	44.720	52.460	212.420	309.600	77.830		
77.840	24.960	80.000	160.000	264.960	77.840	44.720	54.180	215.000	313.900	77.840		
77.850	24.960	80.000	154.880	259.840	77.850	42.420	54.540	217.150	314.110	77.850		
77.860	26.880	80.000	154.880	261.760	77.860	44.440	56.560	219.170	320.170	77.860		
77.870	26.880	77.440	149.760	254.080	77.870	44.440	56.560	222.200	323.200	77.870		
