C:\Users\Public\Documents\Novel Studio\load_data\2025-12-16\20\loadapp_2025-12-16_18-03-50-910.load
Comment s20h
	PRU147-L::heel	PRU147-L::mid	PRU147-L::front	PRU147-L		PRU148-R::front	PRU148-R::mid	PRU148-R::heel	PRU148-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
13.740	0.000	29.250	562.500	591.750	13.740	0.000	1.940	0.000	1.940	13.740		
13.750	0.000	27.000	562.500	589.500	13.750	0.000	0.000	0.000	0.000	13.750		
13.760	0.000	17.840	557.500	575.340	13.760	0.000	1.940	17.460	19.400	13.760		
13.770	0.000	15.610	546.350	561.960	13.770	0.000	1.940	89.240	91.180	13.770		
13.780	0.000	11.150	524.050	535.200	13.780	0.000	4.850	176.540	181.390	13.780		
13.790	0.000	8.920	497.290	506.210	13.790	0.000	6.790	242.500	249.290	13.790		
13.800	0.000	6.690	459.380	466.070	13.800	0.000	6.240	318.240	324.480	13.800		
13.810	0.000	4.460	414.780	419.240	13.810	4.160	14.560	409.760	428.480	13.810		
13.820	0.000	2.230	356.800	359.030	13.820	12.480	20.800	468.000	501.280	13.820		
13.830	0.000	0.000	289.900	289.900	13.830	18.720	29.120	503.360	551.200	13.830		
13.840	0.000	0.000	229.690	229.690	13.840	27.040	43.680	520.000	590.720	13.840		
13.850	0.000	0.000	169.480	169.480	13.850	37.440	64.480	515.840	617.760	13.850		
13.860	0.000	0.000	111.500	111.500	13.860	49.920	81.120	503.360	634.400	13.860		
13.870	0.000	0.000	64.670	64.670	13.870	66.560	93.600	490.880	651.040	13.870		
13.880	0.000	0.000	31.220	31.220	13.880	87.360	108.160	484.640	680.160	13.880		
13.890	0.000	0.000	8.920	8.920	13.890	108.160	120.640	472.160	700.960	13.890		
13.900	2.230	0.000	2.230	4.460	13.900	131.040	137.280	459.680	728.000	13.900		
13.910	0.000	0.000	2.500	2.500	13.910	151.840	149.760	438.880	740.480	13.910		
13.920	0.000	0.000	2.500	2.500	13.920	168.480	156.000	416.000	740.480	13.920		
13.930	0.000	0.000	2.500	2.500	13.930	187.200	164.320	393.120	744.640	13.930		
13.940	0.000	0.000	2.500	2.500	13.940	201.760	168.480	368.160	738.400	13.940		
13.950	0.000	0.000	0.000	0.000	13.950	214.880	171.360	340.000	726.240	13.950		
13.960	0.000	0.000	0.000	0.000	13.960	224.400	174.080	311.440	709.920	13.960		
13.970	0.000	0.000	0.000	0.000	13.970	233.920	174.080	281.520	689.520	13.970		
13.980	0.000	0.000	0.000	0.000	13.980	244.800	171.360	254.320	670.480	13.980		
13.990	0.000	0.000	0.000	0.000	13.990	248.880	167.280	221.680	637.840	13.990		
14.000	0.000	0.000	0.000	0.000	14.000	257.040	159.120	197.200	613.360	14.000		
14.010	0.000	0.000	0.000	0.000	14.010	259.760	156.400	171.360	587.520	14.010		
14.020	0.000	0.000	0.000	0.000	14.020	263.840	152.320	146.880	563.040	14.020		
14.030	0.000	0.000	0.000	0.000	14.030	266.560	144.160	126.480	537.200	14.030		
14.040	0.000	0.000	0.000	0.000	14.040	269.280	141.440	108.800	519.520	14.040		
14.050	0.000	0.000	0.000	0.000	14.050	274.720	137.360	93.840	505.920	14.050		
14.060	0.000	0.000	0.000	0.000	14.060	278.800	131.920	81.600	492.320	14.060		
14.070	0.000	0.000	0.000	0.000	14.070	284.240	129.200	72.080	485.520	14.070		
14.080	0.000	0.000	0.000	0.000	14.080	286.960	123.760	61.200	471.920	14.080		
14.090	0.000	0.000	0.000	0.000	14.090	292.400	119.680	57.120	469.200	14.090		
14.100	0.000	0.000	0.000	0.000	14.100	297.370	115.770	52.210	465.350	14.100		
14.110	0.000	0.000	0.000	0.000	14.110	299.640	111.230	45.400	456.270	14.110		
14.120	0.000	0.000	2.500	2.500	14.120	301.910	111.230	43.130	456.270	14.120		
14.130	0.000	0.000	0.000	0.000	14.130	308.720	111.230	43.130	463.080	14.130		
14.140	0.000	0.000	2.500	2.500	14.140	317.800	111.230	40.860	469.890	14.140		
14.150	0.000	0.000	2.500	2.500	14.150	331.420	113.500	40.860	485.780	14.150		
14.160	0.000	0.000	2.500	2.500	14.160	347.310	115.770	40.860	503.940	14.160		
14.170	0.000	0.000	2.500	2.500	14.170	365.470	120.310	38.590	524.370	14.170		
14.180	0.000	0.000	5.000	5.000	14.180	390.440	127.120	40.860	558.420	14.180		
14.190	0.000	0.000	2.500	2.500	14.190	413.140	127.120	36.320	576.580	14.190		
14.200	0.000	0.000	2.500	2.500	14.200	440.380	129.390	36.320	606.090	14.200		
14.210	0.000	0.000	2.480	2.480	14.210	469.890	129.390	34.050	633.330	14.210		
14.220	0.000	0.000	2.480	2.480	14.220	501.670	127.120	29.510	658.300	14.220		
14.230	0.000	0.000	0.000	0.000	14.230	535.720	118.040	24.970	678.730	14.230		
14.240	0.000	0.000	2.480	2.480	14.240	567.500	111.230	18.160	696.890	14.240		
14.250	0.000	0.000	0.000	0.000	14.250	600.320	101.840	10.720	712.880	14.250		
14.260	0.000	0.000	2.480	2.480	14.260	632.480	85.760	5.360	723.600	14.260		
14.270	0.000	0.000	0.000	0.000	14.270	648.560	75.040	0.000	723.600	14.270		
14.280	0.000	0.000	0.000	0.000	14.280	661.960	69.680	0.000	731.640	14.280		
14.290	0.000	0.000	0.000	0.000	14.290	670.000	58.960	0.000	728.960	14.290		
14.300	14.880	0.000	0.000	14.880	14.300	664.640	50.920	0.000	715.560	14.300		
14.310	59.520	0.000	0.000	59.520	14.310	653.920	45.560	0.000	699.480	14.310		
14.320	124.000	0.000	0.000	124.000	14.320	637.840	37.520	0.000	675.360	14.320		
14.330	179.800	0.000	0.000	179.800	14.330	608.360	32.160	0.000	640.520	14.330		
14.340	236.840	2.480	0.000	239.320	14.340	576.200	24.120	0.000	600.320	14.340		
14.350	310.000	4.960	0.000	314.960	14.350	533.320	16.080	0.000	549.400	14.350		
14.360	381.060	12.180	1.740	394.980	14.360	482.400	10.720	0.000	493.120	14.360		
14.370	424.560	20.880	8.700	454.140	14.370	423.440	8.040	0.000	431.480	14.370		
14.380	435.000	29.580	17.400	481.980	14.380	353.760	2.680	0.000	356.440	14.380		
14.390	431.520	38.280	20.880	490.680	14.390	278.720	0.000	0.000	278.720	14.390		
14.400	431.520	52.200	31.320	515.040	14.400	210.000	0.000	0.000	210.000	14.400		
14.410	431.520	60.900	41.760	534.180	14.410	147.000	0.000	0.000	147.000	14.410		
14.420	429.780	69.600	52.200	551.580	14.420	92.400	0.000	0.000	92.400	14.420		
14.430	429.780	76.560	64.380	570.720	14.430	52.080	0.000	0.000	52.080	14.430		
14.440	426.300	83.520	74.820	584.640	14.440	26.880	0.000	0.000	26.880	14.440		
14.450	421.080	88.740	83.520	593.340	14.450	16.800	0.000	0.000	16.800	14.450		
14.460	414.120	92.220	93.960	600.300	14.460	11.760	0.000	0.000	11.760	14.460		
14.470	403.680	93.960	100.920	598.560	14.470	9.240	0.000	0.000	9.240	14.470		
14.480	391.500	99.180	109.620	600.300	14.480	11.760	0.000	0.000	11.760	14.480		
14.490	375.840	99.180	116.580	591.600	14.490	11.760	0.000	0.000	11.760	14.490		
14.500	358.440	99.180	123.540	581.160	14.500	9.240	0.000	0.000	9.240	14.500		
14.510	337.500	99.900	132.300	569.700	14.510	9.240	0.000	0.000	9.240	14.510		
14.520	314.550	99.900	139.050	553.500	14.520	9.240	0.000	0.000	9.240	14.520		
14.530	291.600	97.200	147.150	535.950	14.530	6.720	0.000	0.000	6.720	14.530		
14.540	267.300	94.500	153.900	515.700	14.540	6.720	0.000	0.000	6.720	14.540		
14.550	241.650	89.100	162.000	492.750	14.550	7.500	0.000	0.000	7.500	14.550		
14.560	218.700	89.100	171.450	479.250	14.560	7.500	0.000	0.000	7.500	14.560		
14.570	197.100	83.700	179.550	460.350	14.570	4.980	0.000	0.000	4.980	14.570		
14.580	176.850	82.350	186.300	445.500	14.580	4.980	0.000	0.000	4.980	14.580		
14.590	153.900	79.650	199.800	433.350	14.590	4.980	0.000	0.000	4.980	14.590		
14.600	135.000	76.950	209.250	421.200	14.600	2.490	0.000	0.000	2.490	14.600		
14.610	114.750	74.250	221.400	410.400	14.610	2.490	0.000	0.000	2.490	14.610		
14.620	101.250	71.550	232.200	405.000	14.620	0.000	0.000	0.000	0.000	14.620		
14.630	89.100	68.850	241.650	399.600	14.630	2.490	0.000	0.000	2.490	14.630		
14.640	79.650	68.850	253.800	402.300	14.640	0.000	0.000	0.000	0.000	14.640		
14.650	68.850	67.500	267.300	403.650	14.650	2.490	0.000	0.000	2.490	14.650		
14.660	62.100	64.170	279.450	405.720	14.660	2.490	0.000	0.000	2.490	14.660		
14.670	53.820	62.100	291.870	407.790	14.670	0.000	0.000	0.000	0.000	14.670		
14.680	49.680	62.100	306.360	418.140	14.680	2.490	0.000	0.000	2.490	14.680		
14.690	43.470	57.960	320.850	422.280	14.690	2.490	0.000	0.000	2.490	14.690		
14.700	39.330	57.960	337.410	434.700	14.700	2.480	0.000	0.000	2.480	14.700		
14.710	37.260	55.890	351.900	445.050	14.710	2.480	0.000	0.000	2.480	14.710		
14.720	33.120	55.890	370.530	459.540	14.720	5.000	0.000	0.000	5.000	14.720		
14.730	31.050	53.820	389.160	474.030	14.730	2.480	0.000	0.000	2.480	14.730		
14.740	26.910	51.750	411.930	490.590	14.740	2.480	0.000	0.000	2.480	14.740		
14.750	18.630	49.680	430.560	498.870	14.750	2.480	0.000	0.000	2.480	14.750		
14.760	16.560	45.540	451.260	513.360	14.760	2.480	0.000	0.000	2.480	14.760		
14.770	14.490	43.470	469.890	527.850	14.770	2.480	0.000	0.000	2.480	14.770		
14.780	12.420	39.330	490.590	542.340	14.780	2.480	0.000	0.000	2.480	14.780		
14.790	6.210	37.260	503.010	546.480	14.790	2.480	0.000	0.000	2.480	14.790		
14.800	6.210	31.050	517.500	554.760	14.800	2.480	2.480	0.000	4.960	14.800		
14.810	2.160	28.080	527.040	557.280	14.810	5.000	0.000	0.000	5.000	14.810		
14.820	0.000	23.760	533.520	557.280	14.820	5.000	2.480	0.000	7.480	14.820		
14.830	0.000	21.600	540.000	561.600	14.830	5.000	0.000	0.000	5.000	14.830		
14.840	0.000	19.440	540.000	559.440	14.840	0.000	0.000	10.000	10.000	14.840		
14.850	0.000	12.960	533.520	546.480	14.850	0.000	1.880	69.560	71.440	14.850		
14.860	0.000	10.800	518.400	529.200	14.860	0.000	3.760	163.560	167.320	14.860		
14.870	0.000	8.640	498.960	507.600	14.870	0.000	5.640	235.000	240.640	14.870		
14.880	0.000	6.480	470.880	477.360	14.880	0.000	9.400	297.040	306.440	14.880		
14.890	0.000	4.320	436.320	440.640	14.890	3.760	13.160	372.240	389.160	14.890		
14.900	0.000	0.000	390.960	390.960	14.900	9.400	20.680	432.400	462.480	14.900		
14.910	0.000	0.000	341.280	341.280	14.910	13.160	28.200	458.720	500.080	14.910		
14.920	0.000	0.000	289.440	289.440	14.920	24.440	41.360	470.000	535.800	14.920		
14.930	0.000	0.000	233.280	233.280	14.930	35.720	69.560	462.480	567.760	14.930		
14.940	0.000	0.000	177.120	177.120	14.940	50.760	88.360	443.680	582.800	14.940		
14.950	0.000	0.000	127.440	127.440	14.950	77.080	103.400	421.120	601.600	14.950		
14.960	0.000	0.000	75.000	75.000	14.960	107.160	122.200	404.200	633.560	14.960		
14.970	0.000	0.000	39.900	39.900	14.970	144.760	137.240	387.280	669.280	14.970		
14.980	2.400	0.000	19.800	22.200	14.980	176.720	146.640	364.720	688.080	14.980		
14.990	2.400	0.000	9.900	12.300	14.990	208.680	159.800	345.920	714.400	14.990		
15.000	2.400	0.000	4.800	7.200	15.000	241.780	164.780	329.560	736.120	15.000		
15.010	2.400	0.000	4.800	7.200	15.010	266.420	169.400	306.460	742.280	15.010		
15.020	0.000	0.000	2.400	2.400	15.020	291.060	172.480	284.900	748.440	15.020		
15.030	0.000	0.000	2.400	2.400	15.030	311.080	172.480	261.800	745.360	15.030		
15.040	2.400	0.000	2.400	4.800	15.040	331.100	169.400	238.700	739.200	15.040		
15.050	2.400	0.000	2.400	4.800	15.050	346.500	164.780	218.680	729.960	15.050		
15.060	2.400	0.000	2.400	4.800	15.060	358.820	158.620	197.120	714.560	15.060		
15.070	2.400	0.000	0.000	2.400	15.070	369.600	152.460	177.100	699.160	15.070		
15.080	2.400	0.000	2.400	4.800	15.080	377.300	141.680	157.080	676.060	15.080		
15.090	2.400	0.000	2.400	4.800	15.090	381.920	137.060	138.600	657.580	15.090		
15.100	2.400	0.000	0.000	2.400	15.100	385.000	129.360	121.660	636.020	15.100		
15.110	2.500	0.000	0.000	2.500	15.110	381.920	124.740	109.340	616.000	15.110		
15.120	2.500	0.000	0.000	2.500	15.120	385.000	117.040	98.560	600.600	15.120		
15.130	2.500	0.000	0.000	2.500	15.130	381.920	112.420	92.400	586.740	15.130		
15.140	2.500	0.000	0.000	2.500	15.140	378.840	106.260	84.700	569.800	15.140		
15.150	2.500	0.000	0.000	2.500	15.150	377.140	107.260	79.580	563.980	15.150		
15.160	2.500	0.000	0.000	2.500	15.160	373.680	102.070	74.390	550.140	15.160		
15.170	2.500	0.000	2.500	5.000	15.170	373.680	96.880	69.200	539.760	15.170		
15.180	2.500	0.000	2.500	5.000	15.180	373.680	96.880	67.470	538.030	15.180		
15.190	0.000	0.000	2.500	2.500	15.190	377.140	91.690	64.010	532.840	15.190		
15.200	2.500	0.000	2.500	5.000	15.200	377.140	91.690	62.280	531.110	15.200		
15.210	2.500	0.000	5.000	7.500	15.210	378.870	89.960	58.820	527.650	15.210		
15.220	0.000	0.000	5.000	5.000	15.220	382.330	91.690	62.280	536.300	15.220		
15.230	0.000	0.000	5.000	5.000	15.230	382.330	91.690	58.820	532.840	15.230		
15.240	0.000	0.000	5.000	5.000	15.240	385.790	91.690	62.280	539.760	15.240		
15.250	0.000	0.000	5.000	5.000	15.250	389.250	93.420	62.280	544.950	15.250		
15.260	0.000	0.000	4.900	4.900	15.260	396.170	93.420	64.010	553.600	15.260		
15.270	0.000	0.000	2.380	2.380	15.270	406.550	96.880	62.280	565.710	15.270		
15.280	0.000	0.000	2.380	2.380	15.280	416.930	102.070	62.280	581.280	15.280		
15.290	0.000	0.000	2.380	2.380	15.290	432.500	103.800	62.280	598.580	15.290		
15.300	0.000	0.000	2.380	2.380	15.300	448.260	106.040	57.840	612.140	15.300		
15.310	0.000	0.000	2.380	2.380	15.310	465.130	108.450	55.430	629.010	15.310		
15.320	0.000	0.000	0.000	0.000	15.320	486.820	108.450	50.610	645.880	15.320		
15.330	0.000	0.000	0.000	0.000	15.330	510.920	110.860	45.790	667.570	15.330		
15.340	0.000	0.000	0.000	0.000	15.340	530.200	110.860	43.380	684.440	15.340		
15.350	0.000	0.000	0.000	0.000	15.350	554.300	108.450	38.560	701.310	15.350		
15.360	0.000	0.000	0.000	0.000	15.360	571.170	103.630	33.740	708.540	15.360		
15.370	0.000	0.000	2.380	2.380	15.370	585.630	98.810	28.920	713.360	15.370		
15.380	2.380	0.000	0.000	2.380	15.380	597.680	89.170	19.280	706.130	15.380		
15.390	12.460	0.000	0.000	12.460	15.390	602.500	79.530	9.640	691.670	15.390		
15.400	35.000	0.000	0.000	35.000	15.400	597.680	74.710	4.820	677.210	15.400		
15.410	71.820	0.000	0.000	71.820	15.410	590.450	69.890	2.410	662.750	15.410		
15.420	114.380	1.330	0.000	115.710	15.420	578.400	60.250	0.000	638.650	15.420		
15.430	156.940	1.330	0.000	158.270	15.430	559.120	57.840	0.000	616.960	15.430		
15.440	204.820	3.990	0.000	208.810	15.440	537.430	50.610	0.000	588.040	15.440		
15.450	256.690	9.310	1.330	267.330	15.450	507.500	40.600	0.000	548.100	15.450		
15.460	299.250	14.630	3.990	317.870	15.460	477.050	34.510	0.000	511.560	15.460		
15.470	321.860	23.940	9.310	355.110	15.470	434.420	28.420	0.000	462.840	15.470		
15.480	332.500	34.580	17.290	384.370	15.480	385.700	18.270	0.000	403.970	15.480		
15.490	329.840	46.550	29.260	405.650	15.490	334.950	14.210	0.000	349.160	15.490		
15.500	329.840	54.530	43.890	428.260	15.500	274.050	6.090	0.000	280.140	15.500		
15.510	329.840	61.180	57.190	448.210	15.510	217.210	4.060	0.000	221.270	15.510		
15.520	329.840	66.500	69.160	465.500	15.520	162.400	0.000	0.000	162.400	15.520		
15.530	329.840	74.480	82.460	486.780	15.530	109.620	0.000	0.000	109.620	15.530		
15.540	329.840	79.800	94.430	504.070	15.540	66.990	0.000	0.000	66.990	15.540		
15.550	329.840	83.790	102.410	516.040	15.550	36.540	0.000	0.000	36.540	15.550		
15.560	327.500	89.080	111.350	527.930	15.560	24.360	0.000	4.060	28.420	15.560		
15.570	322.260	94.320	124.450	541.030	15.570	18.270	0.000	2.030	20.300	15.570		
15.580	317.020	99.560	132.310	548.890	15.580	18.270	0.000	2.030	20.300	15.580		
15.590	309.160	104.800	136.240	550.200	15.590	14.210	0.000	0.000	14.210	15.590		
15.600	299.990	107.420	146.720	554.130	15.600	12.500	0.000	0.000	12.500	15.600		
15.610	284.270	108.730	151.960	544.960	15.610	12.500	0.000	0.000	12.500	15.610		
15.620	272.480	108.730	157.200	538.410	15.620	10.000	0.000	2.500	12.500	15.620		
15.630	259.380	107.420	162.440	529.240	15.630	10.000	0.000	2.500	12.500	15.630		
15.640	248.900	108.730	163.750	521.380	15.640	10.000	0.000	2.500	12.500	15.640		
15.650	237.110	107.420	166.370	510.900	15.650	5.000	0.000	2.500	7.500	15.650		
15.660	226.630	104.800	166.370	497.800	15.660	7.500	0.000	2.500	10.000	15.660		
15.670	217.460	104.800	171.610	493.870	15.670	5.000	0.000	2.500	7.500	15.670		
15.680	209.600	104.800	171.610	486.010	15.680	7.500	0.000	2.500	10.000	15.680		
15.690	201.740	104.800	174.230	480.770	15.690	5.000	0.000	2.500	7.500	15.690		
15.700	196.500	104.800	179.470	480.770	15.700	5.000	0.000	2.500	7.500	15.700		
15.710	189.540	104.130	179.010	472.680	15.710	5.000	0.000	2.500	7.500	15.710		
15.720	184.860	106.470	184.860	476.190	15.720	2.500	0.000	2.500	5.000	15.720		
15.730	179.010	106.470	187.200	472.680	15.730	5.000	0.000	2.500	7.500	15.730		
15.740	174.330	109.980	194.220	478.530	15.740	5.000	0.000	2.500	7.500	15.740		
15.750	169.650	112.320	198.900	480.870	15.750	4.980	0.000	2.490	7.470	15.750		
15.760	164.970	114.660	204.750	484.380	15.760	4.980	0.000	2.490	7.470	15.760		
15.770	159.120	117.000	209.430	485.550	15.770	4.980	0.000	2.490	7.470	15.770		
15.780	152.100	119.340	219.960	491.400	15.780	4.980	0.000	0.000	4.980	15.780		
15.790	147.420	124.020	229.320	500.760	15.790	4.980	0.000	0.000	4.980	15.790		
15.800	139.230	126.360	236.340	501.930	15.800	4.980	2.490	2.490	9.960	15.800		
15.810	132.210	129.870	249.210	511.290	15.810	2.490	2.490	2.490	7.470	15.810		
15.820	121.680	132.210	259.740	513.630	15.820	4.980	0.000	0.000	4.980	15.820		
15.830	112.320	132.210	271.440	515.970	15.830	2.490	0.000	0.000	2.490	15.830		
15.840	101.790	134.550	281.970	518.310	15.840	2.490	2.490	0.000	4.980	15.840		
15.850	94.770	134.550	292.500	521.820	15.850	4.980	2.490	0.000	7.470	15.850		
15.860	81.600	134.640	301.920	518.160	15.860	4.980	4.980	0.000	9.960	15.860		
15.870	74.800	134.640	311.440	520.880	15.870	4.980	4.980	0.000	9.960	15.870		
15.880	66.640	131.920	319.600	518.160	15.880	4.980	4.980	0.000	9.960	15.880		
15.890	59.840	131.920	323.680	515.440	15.890	4.980	7.500	0.000	12.480	15.890		
15.900	54.400	129.200	329.120	512.720	15.900	7.200	7.200	0.000	14.400	15.900		
15.910	46.240	129.200	331.840	507.280	15.910	7.200	9.360	0.000	16.560	15.910		
15.920	42.160	126.480	337.280	505.920	15.920	7.200	9.360	0.000	16.560	15.920		
15.930	36.720	123.760	340.000	500.480	15.930	9.360	12.240	0.000	21.600	15.930		
15.940	31.280	119.680	340.000	490.960	15.940	14.400	12.240	2.160	28.800	15.940		
15.950	27.200	114.240	337.280	478.720	15.950	32.400	24.480	7.200	64.080	15.950		
15.960	19.040	107.440	329.120	455.600	15.960	49.680	34.560	7.200	91.440	15.960		
15.970	14.960	99.280	319.600	433.840	15.970	72.000	51.840	9.360	133.200	15.970		
15.980	12.240	89.760	304.640	406.640	15.980	94.320	74.880	29.520	198.720	15.980		
15.990	6.800	76.160	284.240	367.200	15.990	109.440	94.320	46.800	250.560	15.990		
16.000	6.800	63.920	262.480	333.200	16.000	124.560	112.320	56.880	293.760	16.000		
16.010	1.900	52.250	237.500	291.650	16.010	139.680	127.440	69.840	336.960	16.010		
16.020	1.900	44.650	209.950	256.500	16.020	156.960	136.800	82.080	375.840	16.020		
16.030	1.900	37.050	184.300	223.250	16.030	169.920	141.840	90.000	401.760	16.030		
16.040	0.000	29.450	156.750	186.200	16.040	180.000	144.720	97.200	421.920	16.040		
16.050	0.000	24.700	132.050	156.750	16.050	191.580	149.730	104.160	445.470	16.050		
16.060	0.000	19.950	107.350	127.300	16.060	199.950	151.590	106.950	458.490	16.060		
16.070	0.000	14.250	87.400	101.650	16.070	209.250	154.380	109.740	473.370	16.070		
16.080	0.000	12.350	67.450	79.800	16.080	216.690	157.170	111.600	485.460	16.080		
16.090	0.000	6.650	49.400	56.050	16.090	222.270	161.820	114.390	498.480	16.090		
16.100	0.000	6.650	34.200	40.850	16.100	226.920	164.610	117.180	508.710	16.100		
16.110	0.000	4.750	26.600	31.350	16.110	232.500	167.400	117.180	517.080	16.110		
16.120	0.000	1.900	17.100	19.000	16.120	229.710	174.840	124.620	529.170	16.120		
16.130	0.000	1.900	12.350	14.250	16.130	232.500	179.490	129.270	541.260	16.130		
16.140	0.000	1.900	6.650	8.550	16.140	232.500	184.140	134.850	551.490	16.140		
16.150	0.000	1.900	4.750	6.650	16.150	232.500	189.720	139.500	561.720	16.150		
16.160	0.000	2.500	5.000	7.500	16.160	229.710	194.370	144.150	568.230	16.160		
16.170	0.000	2.500	5.000	7.500	16.170	224.130	197.160	151.590	572.880	16.170		
16.180	0.000	2.500	5.000	7.500	16.180	222.270	201.810	159.960	584.040	16.180		
16.190	0.000	2.500	2.500	5.000	16.190	222.270	204.600	164.610	591.480	16.190		
16.200	0.000	2.500	2.500	5.000	16.200	219.480	204.600	167.400	591.480	16.200		
16.210	0.000	2.500	2.500	5.000	16.210	216.690	207.390	169.260	593.340	16.210		
16.220	0.000	2.500	0.000	2.500	16.220	216.690	209.250	167.400	593.340	16.220		
16.230	0.000	0.000	0.000	0.000	16.230	216.690	209.250	167.400	593.340	16.230		
16.240	0.000	2.500	0.000	2.500	16.240	214.830	212.040	167.400	594.270	16.240		
16.250	0.000	0.000	0.000	0.000	16.250	214.830	212.040	167.400	594.270	16.250		
16.260	0.000	0.000	0.000	0.000	16.260	214.830	216.690	167.400	598.920	16.260		
16.270	0.000	0.000	0.000	0.000	16.270	214.830	216.690	164.610	596.130	16.270		
16.280	0.000	0.000	0.000	0.000	16.280	216.690	219.480	161.820	597.990	16.280		
16.290	0.000	0.000	0.000	0.000	16.290	216.690	219.480	159.960	596.130	16.290		
16.300	0.000	0.000	0.000	0.000	16.300	219.480	222.270	159.960	601.710	16.300		
16.310	0.000	0.000	0.000	0.000	16.310	222.270	222.270	157.170	601.710	16.310		
16.320	0.000	0.000	0.000	0.000	16.320	224.130	224.130	154.380	602.640	16.320		
16.330	0.000	0.000	0.000	0.000	16.330	229.710	226.920	154.380	611.010	16.330		
16.340	0.000	0.000	0.000	0.000	16.340	232.500	224.130	149.730	606.360	16.340		
16.350	0.000	0.000	0.000	0.000	16.350	236.810	227.290	149.940	614.040	16.350		
16.360	0.000	0.000	0.000	0.000	16.360	239.190	224.910	146.370	610.470	16.360		
16.370	0.000	0.000	0.000	0.000	16.370	241.570	224.910	143.990	610.470	16.370		
16.380	0.000	0.000	0.000	0.000	16.380	246.330	224.910	141.610	612.850	16.380		
16.390	0.000	0.000	0.000	0.000	16.390	252.280	221.340	139.230	612.850	16.390		
16.400	0.000	0.000	0.000	0.000	16.400	257.040	221.340	139.230	617.610	16.400		
16.410	0.000	0.000	0.000	0.000	16.410	259.420	218.960	139.230	617.610	16.410		
16.420	0.000	0.000	0.000	0.000	16.420	266.560	216.580	136.850	619.990	16.420		
16.430	0.000	0.000	0.000	0.000	16.430	271.320	216.580	134.470	622.370	16.430		
16.440	0.000	0.000	0.000	0.000	16.440	277.270	211.820	132.090	621.180	16.440		
16.450	0.000	0.000	0.000	0.000	16.450	279.650	209.440	129.710	618.800	16.450		
16.460	0.000	0.000	0.000	0.000	16.460	284.410	204.680	129.710	618.800	16.460		
16.470	0.000	0.000	0.000	0.000	16.470	286.790	202.300	127.330	616.420	16.470		
16.480	0.000	0.000	0.000	0.000	16.480	291.550	199.920	124.950	616.420	16.480		
16.490	0.000	0.000	0.000	0.000	16.490	297.500	193.970	124.950	616.420	16.490		
16.500	0.000	0.000	0.000	0.000	16.500	298.840	189.720	124.000	612.560	16.500		
16.510	0.000	0.000	0.000	0.000	16.510	301.320	187.240	124.000	612.560	16.510		
16.520	0.000	0.000	0.000	0.000	16.520	301.320	182.280	124.000	607.600	16.520		
16.530	0.000	0.000	0.000	0.000	16.530	301.320	179.800	126.480	607.600	16.530		
16.540	0.000	0.000	7.360	7.360	16.540	303.800	177.320	126.480	607.600	16.540		
16.550	0.000	0.000	12.420	12.420	16.550	303.800	172.360	126.480	602.640	16.550		
16.560	0.000	0.000	22.310	22.310	16.560	306.280	167.400	124.000	597.680	16.560		
16.570	0.000	2.300	29.900	32.200	16.570	306.280	162.440	124.000	592.720	16.570		
16.580	0.000	2.300	39.790	42.090	16.580	310.000	155.000	116.560	581.560	16.580		
16.590	0.000	2.300	47.380	49.680	16.590	310.000	148.800	116.560	575.360	16.590		
16.600	0.000	4.830	57.500	62.330	16.600	310.000	143.840	109.120	562.960	16.600		
16.610	0.000	6.880	64.500	71.380	16.610	310.000	136.400	101.680	548.080	16.610		
16.620	0.000	6.880	74.820	81.700	16.620	310.000	126.480	94.240	530.720	16.620		
16.630	0.000	9.460	84.280	93.740	16.630	310.000	119.040	86.800	515.840	16.630		
16.640	0.000	12.040	94.600	106.640	16.640	310.000	109.120	81.840	500.960	16.640		
16.650	1.720	14.620	104.920	121.260	16.650	310.000	102.500	75.000	487.500	16.650		
16.660	1.720	17.200	114.380	133.300	16.660	312.500	97.500	67.500	477.500	16.660		
16.670	1.720	19.780	127.280	148.780	16.670	312.500	90.000	62.500	465.000	16.670		
16.680	4.300	22.360	136.740	163.400	16.680	312.500	82.500	60.000	455.000	16.680		
16.690	4.300	26.660	147.060	178.020	16.690	312.500	75.000	55.000	442.500	16.690		
16.700	6.880	29.240	157.380	193.500	16.700	310.000	67.500	52.500	430.000	16.700		
16.710	6.880	34.400	166.840	208.120	16.710	305.000	60.000	47.500	412.500	16.710		
16.720	9.460	36.980	179.740	226.180	16.720	297.500	50.000	47.500	395.000	16.720		
16.730	9.460	42.140	191.780	243.380	16.730	287.500	42.500	45.000	375.000	16.730		
16.740	12.040	47.300	202.100	261.440	16.740	277.500	37.500	40.000	355.000	16.740		
16.750	12.040	52.460	215.000	279.500	16.750	265.000	30.000	37.500	332.500	16.750		
16.760	13.800	56.580	229.080	299.460	16.760	252.500	25.000	35.000	312.500	16.760		
16.770	16.560	62.100	238.740	317.400	16.770	237.500	17.500	35.000	290.000	16.770		
16.780	19.320	66.240	249.780	335.340	16.780	222.500	10.000	30.000	262.500	16.780		
16.790	19.320	71.760	259.440	350.520	16.790	202.500	5.000	25.000	232.500	16.790		
