timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
663.918,1,-39.5603,1.7153,-1.0813
664.083,1,-39.5616,1.7150,-1.0787
664.128,1,-39.5619,1.7147,-1.0779
664.151,1,-39.5619,1.7144,-1.0776
664.172,1,-39.5619,1.7142,-1.0773
664.196,1,-39.5617,1.7140,-1.0771
664.218,1,-39.5617,1.7137,-1.0769
664.240,1,-39.5613,1.7133,-1.0768
664.264,1,-39.5612,1.7128,-1.0766
664.287,1,-39.5608,1.7124,-1.0764
664.310,1,-39.5603,1.7120,-1.0764
664.332,1,-39.5598,1.7117,-1.0761
664.354,1,-39.5589,1.7115,-1.0758
664.375,1,-39.5579,1.7113,-1.0754
664.397,1,-39.5564,1.7108,-1.0749
664.420,1,-39.5544,1.7104,-1.0744
664.444,1,-39.5510,1.7098,-1.0739
664.465,1,-39.5489,1.7095,-1.0739
664.486,1,-39.5456,1.7084,-1.0738
664.508,1,-39.5423,1.7064,-1.0738
664.530,1,-39.5391,1.7040,-1.0741
664.551,1,-39.5358,1.7027,-1.0747
664.575,1,-39.5325,1.7020,-1.0755
664.598,1,-39.5274,1.7009,-1.0775
664.620,1,-39.5244,1.7005,-1.0793
664.642,1,-39.5230,1.7001,-1.0805
664.664,1,-39.5199,1.6994,-1.0828
664.686,1,-39.5160,1.6986,-1.0853
664.707,1,-39.5119,1.6975,-1.0883
664.730,1,-39.5080,1.6955,-1.0916
664.751,1,-39.5050,1.6925,-1.0948
664.773,1,-39.5033,1.6885,-1.0976
664.795,1,-39.5028,1.6844,-1.1005
664.815,1,-39.4971,1.6918,-1.1038
664.838,1,-39.4921,1.6970,-1.1077
664.859,1,-39.4889,1.6954,-1.1108
664.881,1,-39.4874,1.6918,-1.1135
664.903,1,-39.4856,1.6905,-1.1162
664.925,1,-39.4825,1.6906,-1.1184
664.949,1,-39.4767,1.6889,-1.1218
664.972,1,-39.4705,1.6882,-1.1243
664.995,1,-39.4665,1.6881,-1.1254
665.019,1,-39.4567,1.6860,-1.1290
665.043,1,-39.4498,1.6826,-1.1310
665.067,1,-39.4426,1.6793,-1.1329
665.090,1,-39.4272,1.6731,-1.1364
665.116,1,-39.4177,1.6694,-1.1375
665.139,1,-39.4082,1.6649,-1.1388
665.162,1,-39.3987,1.6605,-1.1401
665.187,1,-39.3837,1.6532,-1.1418
