timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
819.457,1,-39.7831,1.7015,-1.1799
819.538,1,-39.7784,1.7016,-1.1771
819.564,1,-39.7753,1.7018,-1.1751
819.583,1,-39.7738,1.7017,-1.1740
819.598,1,-39.7731,1.7017,-1.1735
819.614,1,-39.7725,1.7017,-1.1730
819.629,1,-39.7710,1.7018,-1.1720
819.642,1,-39.7704,1.7017,-1.1717
819.658,1,-39.7698,1.7018,-1.1713
819.675,1,-39.7693,1.7017,-1.1707
819.692,1,-39.7682,1.7017,-1.1698
819.710,1,-39.7672,1.7017,-1.1690
819.727,1,-39.7663,1.7016,-1.1682
819.743,1,-39.7660,1.7015,-1.1679
819.759,1,-39.7655,1.7016,-1.1675
819.773,1,-39.7645,1.7019,-1.1669
819.789,1,-39.7640,1.7022,-1.1665
819.805,1,-39.7635,1.7022,-1.1663
819.820,1,-39.7623,1.7024,-1.1655
819.836,1,-39.7617,1.7024,-1.1649
819.852,1,-39.7604,1.7026,-1.1640
819.871,1,-39.7590,1.7030,-1.1629
819.888,1,-39.7584,1.7033,-1.1623
819.903,1,-39.7576,1.7035,-1.1617
819.918,1,-39.7560,1.7038,-1.1603
819.933,1,-39.7550,1.7039,-1.1594
819.949,1,-39.7529,1.7042,-1.1575
819.965,1,-39.7518,1.7045,-1.1564
819.980,1,-39.7504,1.7049,-1.1552
819.996,1,-39.7478,1.7054,-1.1526
820.011,1,-39.7463,1.7057,-1.1510
820.026,1,-39.7432,1.7063,-1.1479
820.042,1,-39.7414,1.7067,-1.1459
820.059,1,-39.7381,1.7075,-1.1420
820.077,1,-39.7365,1.7077,-1.1394
820.097,1,-39.7330,1.7081,-1.1345
820.113,1,-39.7315,1.7082,-1.1315
820.129,1,-39.7281,1.7086,-1.1262
820.146,1,-39.7269,1.7087,-1.1229
820.161,1,-39.7241,1.7089,-1.1174
820.180,1,-39.7216,1.7090,-1.1120
820.198,1,-39.7213,1.7091,-1.1097
820.213,1,-39.7207,1.7090,-1.1077
820.229,1,-39.7189,1.7089,-1.1037
820.244,1,-39.7184,1.7086,-1.1024
820.260,1,-39.7167,1.7084,-1.0995
820.274,1,-39.7159,1.7083,-1.0985
820.289,1,-39.7149,1.7083,-1.0976
820.304,1,-39.7128,1.7083,-1.0956
820.319,1,-39.7115,1.7082,-1.0948
