timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
475.485,1,-39.6734,1.6787,-1.1562
475.585,1,-39.6732,1.6771,-1.1605
475.605,1,-39.6735,1.6763,-1.1615
475.623,1,-39.6734,1.6760,-1.1617
475.638,1,-39.6734,1.6758,-1.1620
475.655,1,-39.6732,1.6754,-1.1624
475.669,1,-39.6729,1.6751,-1.1628
475.680,1,-39.6728,1.6749,-1.1632
475.694,1,-39.6729,1.6747,-1.1633
475.706,1,-39.6729,1.6744,-1.1635
475.718,1,-39.6729,1.6742,-1.1635
475.729,1,-39.6729,1.6740,-1.1633
475.742,1,-39.6729,1.6739,-1.1632
475.753,1,-39.6728,1.6738,-1.1632
475.764,1,-39.6728,1.6737,-1.1632
475.776,1,-39.6726,1.6737,-1.1634
475.788,1,-39.6724,1.6735,-1.1636
475.799,1,-39.6724,1.6735,-1.1636
475.815,1,-39.6722,1.6737,-1.1637
475.827,1,-39.6720,1.6739,-1.1640
475.838,1,-39.6718,1.6742,-1.1640
475.849,1,-39.6714,1.6747,-1.1641
475.861,1,-39.6710,1.6751,-1.1641
475.872,1,-39.6707,1.6756,-1.1641
475.884,1,-39.6705,1.6761,-1.1643
475.895,1,-39.6702,1.6767,-1.1642
475.907,1,-39.6700,1.6774,-1.1640
475.918,1,-39.6698,1.6777,-1.1639
475.929,1,-39.6697,1.6782,-1.1638
475.940,1,-39.6698,1.6786,-1.1638
475.952,1,-39.6697,1.6790,-1.1637
475.962,1,-39.6697,1.6794,-1.1636
475.974,1,-39.6696,1.6800,-1.1637
475.987,1,-39.6694,1.6805,-1.1638
475.998,1,-39.6692,1.6810,-1.1638
476.010,1,-39.6691,1.6815,-1.1641
476.021,1,-39.6691,1.6817,-1.1642
476.032,1,-39.6691,1.6824,-1.1644
476.043,1,-39.6693,1.6827,-1.1645
476.061,1,-39.6695,1.6831,-1.1645
476.071,1,-39.6697,1.6833,-1.1647
476.084,1,-39.6698,1.6833,-1.1650
476.096,1,-39.6698,1.6835,-1.1655
476.107,1,-39.6698,1.6838,-1.1659
476.119,1,-39.6697,1.6842,-1.1662
476.132,1,-39.6696,1.6847,-1.1666
476.143,1,-39.6697,1.6850,-1.1669
476.154,1,-39.6698,1.6854,-1.1672
476.165,1,-39.6700,1.6856,-1.1675
476.176,1,-39.6701,1.6858,-1.1677
