timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
404.768,1,-39.6376,1.6806,-1.3214
404.953,1,-39.6355,1.6804,-1.3237
405.002,1,-39.6350,1.6804,-1.3234
405.031,1,-39.6348,1.6804,-1.3230
405.054,1,-39.6347,1.6803,-1.3228
405.084,1,-39.6348,1.6801,-1.3220
405.111,1,-39.6349,1.6799,-1.3215
405.140,1,-39.6354,1.6797,-1.3205
405.166,1,-39.6356,1.6796,-1.3198
405.192,1,-39.6364,1.6797,-1.3184
405.221,1,-39.6371,1.6799,-1.3176
405.245,1,-39.6383,1.6802,-1.3160
405.268,1,-39.6390,1.6806,-1.3150
405.295,1,-39.6400,1.6808,-1.3139
405.320,1,-39.6410,1.6811,-1.3128
405.345,1,-39.6420,1.6813,-1.3116
405.370,1,-39.6428,1.6816,-1.3103
405.396,1,-39.6438,1.6818,-1.3089
405.423,1,-39.6456,1.6820,-1.3063
405.448,1,-39.6465,1.6821,-1.3047
405.473,1,-39.6475,1.6821,-1.3028
405.499,1,-39.6486,1.6820,-1.3009
405.524,1,-39.6499,1.6818,-1.2991
405.550,1,-39.6510,1.6817,-1.2971
405.575,1,-39.6521,1.6818,-1.2950
405.603,1,-39.6536,1.6818,-1.2928
405.629,1,-39.6560,1.6819,-1.2884
405.655,1,-39.6574,1.6819,-1.2859
405.683,1,-39.6584,1.6817,-1.2834
405.709,1,-39.6595,1.6812,-1.2810
405.738,1,-39.6605,1.6803,-1.2784
405.766,1,-39.6615,1.6798,-1.2750
405.793,1,-39.6622,1.6795,-1.2716
405.818,1,-39.6625,1.6792,-1.2695
405.845,1,-39.6627,1.6794,-1.2675
405.876,1,-39.6630,1.6790,-1.2644
405.906,1,-39.6629,1.6785,-1.2629
405.936,1,-39.6626,1.6783,-1.2604
405.966,1,-39.6615,1.6783,-1.2586
405.993,1,-39.6606,1.6783,-1.2567
406.019,1,-39.6600,1.6781,-1.2558
406.044,1,-39.6592,1.6781,-1.2551
406.074,1,-39.6578,1.6784,-1.2543
406.104,1,-39.6567,1.6786,-1.2540
406.134,1,-39.6545,1.6792,-1.2533
406.162,1,-39.6530,1.6796,-1.2534
406.190,1,-39.6512,1.6800,-1.2537
406.217,1,-39.6483,1.6806,-1.2541
406.242,1,-39.6460,1.6808,-1.2547
406.266,1,-39.6433,1.6811,-1.2555
