timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
727.967,1,-39.3935,1.6708,-1.4081
728.054,1,-39.3933,1.6704,-1.4081
728.087,1,-39.3932,1.6702,-1.4080
728.103,1,-39.3932,1.6702,-1.4079
728.120,1,-39.3932,1.6701,-1.4078
728.134,1,-39.3932,1.6701,-1.4078
728.154,1,-39.3931,1.6701,-1.4077
728.169,1,-39.3931,1.6701,-1.4076
728.184,1,-39.3930,1.6701,-1.4076
728.199,1,-39.3931,1.6701,-1.4075
728.213,1,-39.3931,1.6702,-1.4074
728.228,1,-39.3930,1.6702,-1.4074
728.243,1,-39.3930,1.6702,-1.4074
728.258,1,-39.3929,1.6702,-1.4073
728.273,1,-39.3929,1.6702,-1.4072
728.288,1,-39.3929,1.6702,-1.4071
728.303,1,-39.3928,1.6702,-1.4071
728.317,1,-39.3927,1.6703,-1.4070
728.338,1,-39.3926,1.6703,-1.4070
728.353,1,-39.3925,1.6703,-1.4070
728.368,1,-39.3924,1.6703,-1.4070
728.385,1,-39.3922,1.6704,-1.4069
728.402,1,-39.3921,1.6705,-1.4069
728.416,1,-39.3919,1.6705,-1.4068
728.431,1,-39.3919,1.6706,-1.4068
728.444,1,-39.3919,1.6707,-1.4067
728.459,1,-39.3920,1.6709,-1.4067
728.474,1,-39.3921,1.6710,-1.4067
728.489,1,-39.3924,1.6711,-1.4067
728.504,1,-39.3928,1.6711,-1.4067
728.520,1,-39.3935,1.6711,-1.4066
728.535,1,-39.3944,1.6708,-1.4066
728.550,1,-39.3955,1.6705,-1.4064
728.564,1,-39.3963,1.6704,-1.4063
728.579,1,-39.3969,1.6704,-1.4062
728.594,1,-39.3975,1.6705,-1.4062
728.609,1,-39.3985,1.6708,-1.4060
728.624,1,-39.3989,1.6710,-1.4059
728.639,1,-39.3994,1.6709,-1.4059
728.654,1,-39.4007,1.6704,-1.4061
728.669,1,-39.4014,1.6701,-1.4064
728.685,1,-39.4025,1.6697,-1.4069
728.700,1,-39.4030,1.6696,-1.4073
728.716,1,-39.4036,1.6696,-1.4078
728.731,1,-39.4047,1.6694,-1.4086
728.745,1,-39.4054,1.6694,-1.4089
728.760,1,-39.4059,1.6694,-1.4093
728.775,1,-39.4070,1.6696,-1.4099
728.789,1,-39.4075,1.6699,-1.4102
728.805,1,-39.4080,1.6701,-1.4103
