C:\Users\Public\Documents\Novel Studio\load_data\2025-12-10\4\loadapp_2025-12-10_15-22-34-486.load
Comment s4 base
	PRY201-L::heel	PRY201-L::mid	PRY201-L::front	PRY201-L		PRY202-R::front	PRY202-R::mid	PRY202-R::heel	PRY202-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
4.470	0.000	0.000	54.860	54.860	4.470	416.240	216.720	132.440	765.400	4.470		
4.480	0.000	0.000	42.380	42.380	4.480	424.840	218.440	132.440	775.720	4.480		
4.490	0.000	0.000	37.440	37.440	4.490	430.000	223.600	134.160	787.760	4.490		
4.500	0.000	0.000	37.440	37.440	4.500	438.960	226.920	133.920	799.800	4.500		
4.510	0.000	0.000	34.840	34.840	4.510	446.400	228.780	132.060	807.240	4.510		
4.520	0.000	0.000	34.840	34.840	4.520	453.840	228.780	128.340	810.960	4.520		
4.530	0.000	0.000	32.500	32.500	4.530	455.700	228.780	124.620	809.100	4.530		
4.540	0.000	0.000	32.500	32.500	4.540	461.280	223.200	119.040	803.520	4.540		
4.550	0.000	0.000	29.900	29.900	4.550	465.000	221.340	113.460	799.800	4.550		
4.560	0.000	0.000	27.300	27.300	4.560	465.000	219.480	111.600	796.080	4.560		
4.570	0.000	0.000	27.300	27.300	4.570	459.420	213.900	106.020	779.340	4.570		
4.580	0.000	0.000	27.300	27.300	4.580	448.260	206.460	106.020	760.740	4.580		
4.590	0.000	0.000	24.960	24.960	4.590	437.100	204.600	106.020	747.720	4.590		
4.600	0.000	0.000	24.960	24.960	4.600	431.520	204.600	113.460	749.580	4.600		
4.610	0.000	0.000	24.970	24.970	4.610	429.660	200.880	117.180	747.720	4.610		
4.620	0.000	0.000	27.500	27.500	4.620	431.520	204.600	119.040	755.160	4.620		
4.630	0.000	0.000	24.970	24.970	4.630	433.380	206.460	119.040	758.880	4.630		
4.640	0.000	0.000	24.970	24.970	4.640	438.960	206.460	120.900	766.320	4.640		
4.650	0.000	0.000	24.970	24.970	4.650	441.640	204.530	115.840	762.010	4.650		
4.660	0.000	0.000	24.970	24.970	4.660	443.450	204.530	115.840	763.820	4.660		
4.670	0.000	0.000	24.970	24.970	4.670	447.070	204.530	114.030	765.630	4.670		
4.680	0.000	0.000	24.970	24.970	4.680	447.070	204.530	114.030	765.630	4.680		
4.690	0.000	0.000	24.970	24.970	4.690	441.640	200.910	114.030	756.580	4.690		
4.700	0.000	0.000	24.970	24.970	4.700	439.830	204.530	115.840	760.200	4.700		
4.710	0.000	0.000	24.970	24.970	4.710	434.400	200.910	119.460	754.770	4.710		
4.720	0.000	0.000	24.970	24.970	4.720	428.970	204.530	121.270	754.770	4.720		
4.730	0.000	0.000	24.970	24.970	4.730	428.970	206.340	126.700	762.010	4.730		
4.740	0.000	0.000	24.970	24.970	4.740	430.780	209.960	126.700	767.440	4.740		
4.750	0.000	0.000	24.970	24.970	4.750	436.210	209.960	124.890	771.060	4.750		
4.760	0.000	0.000	24.970	24.970	4.760	443.450	206.340	121.270	771.060	4.760		
4.770	0.000	0.000	24.970	24.970	4.770	447.070	204.530	114.030	765.630	4.770		
4.780	0.000	0.000	24.970	24.970	4.780	447.070	199.100	108.600	754.770	4.780		
4.790	0.000	0.000	24.970	24.970	4.790	452.500	197.290	104.980	754.770	4.790		
4.800	0.000	0.000	27.500	27.500	4.800	452.010	192.660	101.270	745.940	4.800		
4.810	0.000	0.000	24.970	24.970	4.810	449.540	187.720	101.270	738.530	4.810		
4.820	0.000	0.000	24.970	24.970	4.820	442.130	185.250	101.270	728.650	4.820		
4.830	0.000	0.000	27.500	27.500	4.830	432.250	182.780	106.210	721.240	4.830		
4.840	0.000	0.000	27.500	27.500	4.840	429.780	182.780	108.680	721.240	4.840		
4.850	0.000	0.000	27.500	27.500	4.850	432.250	185.250	108.680	726.180	4.850		
4.860	0.000	0.000	27.500	27.500	4.860	442.130	187.720	106.210	736.060	4.860		
4.870	0.000	0.000	27.500	27.500	4.870	454.480	187.720	101.270	743.470	4.870		
4.880	0.000	0.000	27.500	27.500	4.880	469.300	185.250	91.390	745.940	4.880		
4.890	0.000	0.000	27.500	27.500	4.890	489.060	185.250	81.510	755.820	4.890		
4.900	0.000	0.000	27.500	27.500	4.900	516.230	185.250	69.160	770.640	4.900		
4.910	9.120	0.000	24.320	33.440	4.910	543.400	182.780	59.280	785.460	4.910		
4.920	27.360	0.000	24.320	51.680	4.920	570.570	175.370	46.930	792.870	4.920		
4.930	47.120	0.000	19.760	66.880	4.930	592.800	165.490	34.580	792.870	4.930		
4.940	76.000	0.000	19.760	95.760	4.940	617.500	155.610	27.170	800.280	4.940		
4.950	101.840	0.000	16.720	118.560	4.950	639.200	138.720	16.320	794.240	4.950		
4.960	132.240	0.000	16.720	148.960	4.960	658.240	122.400	5.440	786.080	4.960		
4.970	159.600	0.000	19.760	179.360	4.970	671.840	103.360	0.000	775.200	4.970		
4.980	194.560	1.520	21.280	217.360	4.980	680.000	87.040	0.000	767.040	4.980		
4.990	226.480	6.080	21.280	253.840	4.990	680.000	68.000	0.000	748.000	4.990		
5.000	252.320	12.160	24.320	288.800	5.000	671.840	57.120	0.000	728.960	5.000		
5.010	279.680	16.720	27.360	323.760	5.010	650.080	40.800	0.000	690.880	5.010		
5.020	311.600	28.880	31.920	372.400	5.020	620.160	29.920	0.000	650.080	5.020		
5.030	337.440	39.520	34.960	411.920	5.030	587.520	21.760	0.000	609.280	5.030		
5.040	358.720	47.120	39.520	445.360	5.040	549.440	10.880	0.000	560.320	5.040		
5.050	380.000	56.240	44.080	480.320	5.050	505.920	2.720	0.000	508.640	5.050		
5.060	399.170	64.670	46.830	510.670	5.060	459.680	0.000	0.000	459.680	5.060		
5.070	417.010	69.130	49.060	535.200	5.070	408.000	0.000	0.000	408.000	5.070		
5.080	430.390	73.590	51.290	555.270	5.080	359.040	0.000	0.000	359.040	5.080		
5.090	446.000	75.820	51.290	573.110	5.090	304.640	0.000	0.000	304.640	5.090		
5.100	459.380	78.050	51.290	588.720	5.100	247.500	0.000	0.000	247.500	5.100		
5.110	470.530	84.740	51.290	606.560	5.110	199.980	0.000	0.000	199.980	5.110		
5.120	481.680	86.970	51.290	619.940	5.120	157.410	0.000	0.000	157.410	5.120		
5.130	490.600	91.430	53.520	635.550	5.130	119.790	0.000	0.000	119.790	5.130		
5.140	499.520	95.890	55.750	651.160	5.140	84.150	0.000	0.000	84.150	5.140		
5.150	508.440	104.810	57.980	671.230	5.150	57.420	0.000	0.000	57.420	5.150		
5.160	519.590	109.270	57.980	686.840	5.160	34.650	0.000	0.000	34.650	5.160		
5.170	526.280	115.960	64.670	706.910	5.170	16.830	0.000	0.000	16.830	5.170		
5.180	537.430	120.420	64.670	722.520	5.180	4.950	0.000	0.000	4.950	5.180		
5.190	546.350	127.110	66.900	740.360	5.190	1.980	0.000	0.000	1.980	5.190		
5.200	557.500	129.340	69.130	755.970	5.200	0.000	0.000	0.000	0.000	5.200		
5.210	562.500	137.250	72.000	771.750	5.210	0.000	0.000	0.000	0.000	5.210		
5.220	562.500	144.000	76.500	783.000	5.220	0.000	0.000	0.000	0.000	5.220		
5.230	555.750	153.000	81.000	789.750	5.230	0.000	0.000	0.000	0.000	5.230		
5.240	551.250	159.750	85.500	796.500	5.240	0.000	0.000	0.000	0.000	5.240		
5.250	542.250	166.500	90.000	798.750	5.250	0.000	0.000	0.000	0.000	5.250		
5.260	533.250	171.000	92.250	796.500	5.260	0.000	0.000	0.000	0.000	5.260		
5.270	526.500	175.500	94.500	796.500	5.270	0.000	0.000	0.000	0.000	5.270		
5.280	517.500	182.250	99.000	798.750	5.280	0.000	0.000	0.000	0.000	5.280		
5.290	504.000	186.750	103.500	794.250	5.290	0.000	0.000	0.000	0.000	5.290		
