C:\Users\Public\Documents\Novel Studio\load_data\2025-12-11\7\loadapp_2025-12-11_11-04-53-633.load
Comment s7 vh crashed
	-R::front	-R::mid	-R::heel	-R		PRY201-L::heel	PRY201-L::mid	PRY201-L::front	PRY201-L		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
14.920	771.120	84.240	0.000	855.360	14.920	0.000	0.000	2.200	2.200	14.920		
14.930	787.320	71.280	0.000	858.600	14.930	0.000	4.400	0.000	4.400	14.930		
14.940	800.280	61.560	0.000	861.840	14.940	4.400	9.900	0.000	14.300	14.940		
14.950	810.000	51.840	0.000	861.840	14.950	37.400	14.300	0.000	51.700	14.950		
14.960	807.500	38.760	0.000	846.260	14.960	104.500	14.300	0.000	118.800	14.960		
14.970	794.580	29.070	0.000	823.650	14.970	171.600	14.300	0.000	185.900	14.970		
14.980	771.970	19.380	0.000	791.350	14.980	224.400	19.800	0.000	244.200	14.980		
14.990	746.130	9.690	0.000	755.820	14.990	275.000	29.700	0.000	304.700	14.990		
15.000	700.910	3.230	0.000	704.140	15.000	349.050	50.700	0.000	399.750	15.000		
15.010	636.310	0.000	0.000	636.310	15.010	411.450	101.400	1.950	514.800	15.010		
15.020	565.250	0.000	0.000	565.250	15.020	430.950	146.250	15.600	592.800	15.020		
15.030	490.960	0.000	0.000	490.960	15.030	434.850	181.350	37.050	653.250	15.030		
15.040	387.600	0.000	0.000	387.600	15.040	429.000	206.700	54.600	690.300	15.040		
15.050	284.240	0.000	0.000	284.240	15.050	429.000	228.150	74.100	731.250	15.050		
15.060	200.260	0.000	0.000	200.260	15.060	440.700	253.500	91.650	785.850	15.060		
15.070	132.430	0.000	0.000	132.430	15.070	454.350	274.950	107.250	836.550	15.070		
15.080	87.210	0.000	0.000	87.210	15.080	469.950	294.450	118.950	883.350	15.080		
15.090	54.910	0.000	0.000	54.910	15.090	479.700	312.000	130.650	922.350	15.090		
15.100	32.300	0.000	0.000	32.300	15.100	487.500	325.650	138.450	951.600	15.100		
15.110	17.500	0.000	0.000	17.500	15.110	483.600	339.300	148.200	971.100	15.110		
15.120	12.460	0.000	0.000	12.460	15.120	479.700	341.250	156.000	976.950	15.120		
15.130	9.940	0.000	2.450	12.390	15.130	466.050	341.250	159.900	967.200	15.130		
15.140	7.490	0.000	0.000	7.490	15.140	452.400	339.300	161.850	953.550	15.140		
15.150	4.970	0.000	0.000	4.970	15.150	430.000	333.680	166.840	930.520	15.150		
15.160	4.970	0.000	0.000	4.970	15.160	404.200	326.800	166.840	897.840	15.160		
15.170	4.970	0.000	0.000	4.970	15.170	381.840	319.920	172.000	873.760	15.170		
15.180	2.450	0.000	0.000	2.450	15.180	354.320	306.160	172.000	832.480	15.180		
15.190	2.450	0.000	0.000	2.450	15.190	326.800	295.840	172.000	794.640	15.190		
15.200	2.450	0.000	0.000	2.450	15.200	299.280	283.800	168.560	751.640	15.200		
15.210	0.000	0.000	0.000	0.000	15.210	273.480	276.920	168.560	718.960	15.210		
15.220	0.000	0.000	0.000	0.000	15.220	249.400	266.600	172.000	688.000	15.220		
15.230	0.000	0.000	0.000	0.000	15.230	227.040	261.440	173.720	662.200	15.230		
15.240	0.000	0.000	0.000	0.000	15.240	211.560	256.280	177.160	645.000	15.240		
15.250	0.000	0.000	0.000	0.000	15.250	196.080	254.560	178.880	629.520	15.250		
15.260	0.000	0.000	0.000	0.000	15.260	184.040	254.560	184.040	622.640	15.260		
15.270	0.000	0.000	0.000	0.000	15.270	173.720	254.560	187.480	615.760	15.270		
15.280	0.000	0.000	0.000	0.000	15.280	166.840	254.560	190.920	612.320	15.280		
15.290	0.000	0.000	0.000	0.000	15.290	159.960	256.280	196.080	612.320	15.290		
15.300	0.000	0.000	0.000	0.000	15.300	152.220	258.420	203.550	614.190	15.300		
15.310	0.000	0.000	0.000	0.000	15.310	146.910	261.960	212.400	621.270	15.310		
15.320	0.000	0.000	0.000	0.000	15.320	143.370	267.270	221.250	631.890	15.320		
15.330	0.000	0.000	0.000	0.000	15.330	141.600	274.350	231.870	647.820	15.330		
15.340	0.000	0.000	0.000	0.000	15.340	139.830	281.430	246.030	667.290	15.340		
15.350	0.000	0.000	0.000	0.000	15.350	136.290	293.820	261.960	692.070	15.350		
15.360	0.000	0.000	0.000	0.000	15.360	130.980	300.900	274.350	706.230	15.360		
15.370	0.000	0.000	0.000	0.000	15.370	122.130	311.520	288.510	722.160	15.370		
15.380	0.000	0.000	0.000	0.000	15.380	113.280	318.600	304.440	736.320	15.380		
15.390	0.000	0.000	0.000	0.000	15.390	100.890	323.910	327.450	752.250	15.390		
15.400	0.000	0.000	0.000	0.000	15.400	86.730	327.450	343.380	757.560	15.400		
15.410	0.000	0.000	0.000	0.000	15.410	74.340	327.450	366.390	768.180	15.410		
15.420	0.000	0.000	0.000	0.000	15.420	61.950	323.910	389.400	775.260	15.420		
15.430	0.000	0.000	0.000	0.000	15.430	49.560	318.600	414.180	782.340	15.430		
15.440	0.000	0.000	0.000	0.000	15.440	38.940	311.520	442.500	792.960	15.440		
15.450	0.000	0.000	0.000	0.000	15.450	27.990	298.560	472.720	799.270	15.450		
15.460	0.000	0.000	0.000	0.000	15.460	18.660	286.120	506.930	811.710	15.460		
15.470	0.000	0.000	0.000	0.000	15.470	12.440	267.460	547.360	827.260	15.470		
15.480	0.000	0.000	0.000	0.000	15.480	3.110	248.800	581.570	833.480	15.480		
15.490	0.000	0.000	0.000	0.000	15.490	0.000	227.030	615.780	842.810	15.490		
15.500	2.480	0.000	0.000	2.480	15.500	0.000	205.260	646.880	852.140	15.500		
15.510	2.480	0.000	0.000	2.480	15.510	0.000	186.600	674.870	861.470	15.510		
15.520	0.000	0.000	0.000	0.000	15.520	0.000	164.830	705.970	870.800	15.520		
15.530	0.000	0.000	2.480	2.480	15.530	0.000	139.950	733.960	873.910	15.530		
15.540	0.000	0.000	32.240	32.240	15.540	0.000	121.290	749.510	870.800	15.540		
15.550	0.000	0.000	77.500	77.500	15.550	0.000	102.630	765.060	867.690	15.550		
15.560	0.000	0.000	132.240	132.240	15.560	0.000	87.080	777.500	864.580	15.560		
15.570	0.000	0.000	169.360	169.360	15.570	0.000	71.530	777.500	849.030	15.570		
15.580	0.000	0.000	204.160	204.160	15.580	0.000	55.980	771.280	827.260	15.580		
15.590	0.000	0.000	241.280	241.280	15.590	0.000	43.540	752.620	796.160	15.590		
15.600	0.000	4.640	290.000	294.640	15.600	0.000	34.800	725.000	759.800	15.600		
15.610	0.000	9.280	341.040	350.320	15.610	0.000	23.200	693.100	716.300	15.610		
15.620	4.640	20.880	399.040	424.560	15.620	0.000	14.500	652.500	667.000	15.620		
15.630	11.600	44.080	457.040	512.720	15.630	0.000	2.900	606.100	609.000	15.630		
15.640	25.520	81.200	503.440	610.160	15.640	0.000	0.000	536.500	536.500	15.640		
15.650	39.440	111.360	524.320	675.120	15.650	0.000	0.000	458.200	458.200	15.650		
15.660	53.360	134.560	533.600	721.520	15.660	0.000	0.000	382.800	382.800	15.660		
15.670	67.280	150.800	542.880	760.960	15.670	0.000	0.000	304.500	304.500	15.670		
15.680	76.560	167.040	556.800	800.400	15.680	0.000	0.000	226.200	226.200	15.680		
15.690	85.840	178.640	568.400	832.880	15.690	0.000	0.000	162.400	162.400	15.690		
15.700	97.440	194.880	580.000	872.320	15.700	0.000	0.000	118.900	118.900	15.700		
15.710	107.180	212.030	582.500	901.710	15.710	0.000	0.000	87.000	87.000	15.710		
15.720	118.830	221.350	575.510	915.690	15.720	0.000	0.000	60.900	60.900	15.720		
15.730	128.150	233.000	566.190	927.340	15.730	0.000	0.000	46.400	46.400	15.730		
15.740	139.800	242.320	552.210	934.330	15.740	0.000	0.000	31.900	31.900	15.740		
15.750	151.450	249.310	528.910	929.670	15.750	2.400	0.000	30.000	32.400	15.750		
15.760	160.770	256.300	503.280	920.350	15.760	2.400	0.000	24.960	27.360	15.760		
15.770	172.420	258.630	482.310	913.360	15.770	0.000	0.000	19.920	19.920	15.770		
15.780	181.740	258.630	459.010	899.380	15.780	0.000	0.000	17.400	17.400	15.780		
15.790	188.730	258.630	431.050	878.410	15.790	2.400	0.000	17.400	19.800	15.790		
15.800	193.390	256.300	403.090	852.780	15.800	0.000	0.000	17.400	17.400	15.800		
15.810	198.050	256.300	379.790	834.140	15.810	2.400	2.400	15.000	19.800	15.810		
15.820	202.710	251.640	351.830	806.180	15.820	2.400	0.000	15.000	17.400	15.820		
15.830	209.700	249.310	323.870	782.880	15.830	0.000	0.000	15.000	15.000	15.830		
15.840	214.360	244.650	295.910	754.920	15.840	0.000	0.000	12.480	12.480	15.840		
15.850	216.690	242.320	274.940	733.950	15.850	0.000	0.000	12.480	12.480	15.850		
15.860	221.850	234.900	252.300	709.050	15.860	0.000	0.000	12.480	12.480	15.860		
15.870	224.750	234.900	234.900	694.550	15.870	0.000	0.000	12.480	12.480	15.870		
15.880	232.000	232.000	218.950	682.950	15.880	2.400	0.000	12.480	14.880	15.880		
15.890	236.350	232.000	207.350	675.700	15.890	0.000	0.000	9.960	9.960	15.890		
15.900	242.150	234.900	194.300	671.350	15.900	0.000	0.000	10.000	10.000	15.900		
15.910	249.400	236.350	181.250	667.000	15.910	0.000	0.000	10.000	10.000	15.910		
15.920	259.550	236.350	171.100	667.000	15.920	0.000	0.000	10.000	10.000	15.920		
15.930	266.800	239.250	163.850	669.900	15.930	0.000	0.000	7.480	7.480	15.930		
15.940	279.850	242.150	153.700	675.700	15.940	0.000	0.000	7.480	7.480	15.940		
15.950	291.450	246.500	146.450	684.400	15.950	0.000	0.000	7.480	7.480	15.950		
15.960	301.600	252.300	136.300	690.200	15.960	2.480	0.000	7.480	9.960	15.960		
15.970	316.100	253.750	129.050	698.900	15.970	0.000	0.000	7.480	7.480	15.970		
15.980	332.050	256.650	121.800	710.500	15.980	0.000	0.000	5.000	5.000	15.980		
15.990	349.450	259.550	114.550	723.550	15.990	0.000	0.000	7.480	7.480	15.990		
16.000	362.500	262.450	107.300	732.250	16.000	0.000	0.000	5.000	5.000	16.000		
16.010	379.220	263.190	99.050	741.460	16.010	0.000	0.000	7.480	7.480	16.010		
16.020	396.200	266.020	87.730	749.950	16.020	0.000	0.000	5.000	5.000	16.020		
16.030	413.180	266.020	79.240	758.440	16.030	0.000	0.000	5.000	5.000	16.030		
16.040	432.990	268.850	70.750	772.590	16.040	0.000	0.000	5.000	5.000	16.040		
16.050	452.800	268.850	62.260	783.910	16.050	0.000	0.000	4.770	4.770	16.050		
16.060	475.440	268.850	53.770	798.060	16.060	0.000	0.000	4.770	4.770	16.060		
16.070	500.910	263.190	45.280	809.380	16.070	0.000	0.000	4.770	4.770	16.070		
16.080	523.550	257.530	39.620	820.700	16.080	0.000	0.000	4.770	4.770	16.080		
16.090	551.850	251.870	28.300	832.020	16.090	0.000	0.000	4.770	4.770	16.090		
16.100	577.320	243.380	19.810	840.510	16.100	0.000	0.000	4.770	4.770	16.100		
16.110	602.790	232.060	14.150	849.000	16.110	0.000	0.000	7.420	7.420	16.110		
16.120	633.920	215.080	5.660	854.660	16.120	0.000	0.000	7.420	7.420	16.120		
16.130	662.220	200.930	0.000	863.150	16.130	0.000	0.000	7.420	7.420	16.130		
16.140	684.860	186.780	0.000	871.640	16.140	0.000	4.770	2.120	6.890	16.140		
16.150	707.500	169.800	0.000	877.300	16.150	0.000	4.770	0.000	4.770	16.150		
16.160	724.680	154.440	0.000	879.120	16.160	4.770	12.190	0.000	16.960	16.160		
16.170	736.560	133.650	0.000	870.210	16.170	24.910	14.840	0.000	39.750	16.170		
16.180	742.500	112.860	0.000	855.360	16.180	69.960	14.840	0.000	84.800	16.180		
16.190	742.500	95.040	0.000	837.540	16.190	132.500	17.490	0.000	149.990	16.190		
16.200	733.590	77.220	0.000	810.810	16.200	184.440	19.080	0.000	203.520	16.200		
16.210	715.770	65.340	0.000	781.110	16.210	232.140	27.030	0.000	259.170	16.210		
16.220	694.980	50.490	0.000	745.470	16.220	284.610	44.520	0.000	329.130	16.220		
16.230	662.310	41.580	0.000	703.890	16.230	329.130	76.320	4.770	410.220	16.230		
16.240	617.760	32.670	0.000	650.430	16.240	359.340	111.300	11.130	481.770	16.240		
16.250	549.450	23.760	0.000	573.210	16.250	360.930	141.510	27.030	529.470	16.250		
16.260	478.170	14.850	0.000	493.020	16.260	364.110	163.770	44.520	572.400	16.260		
16.270	409.860	5.940	0.000	415.800	16.270	360.930	181.260	58.830	601.020	16.270		
16.280	329.670	0.000	0.000	329.670	16.280	364.110	201.930	74.730	640.770	16.280		
16.290	249.480	0.000	0.000	249.480	16.290	368.880	224.190	89.040	682.110	16.290		
16.300	178.200	0.000	0.000	178.200	16.300	373.650	249.630	106.530	729.810	16.300		
16.310	115.000	0.000	0.000	115.000	16.310	378.420	271.890	122.430	772.740	16.310		
16.320	77.280	0.000	0.000	77.280	16.320	386.370	286.200	131.970	804.540	16.320		
16.330	49.680	0.000	0.000	49.680	16.330	391.140	302.100	139.920	833.160	16.330		
16.340	27.140	0.000	0.000	27.140	16.340	397.500	314.820	144.690	857.010	16.340		
16.350	12.420	0.000	2.300	14.720	16.350	395.000	327.060	151.680	873.740	16.350		
16.360	9.660	0.000	2.300	11.960	16.360	387.100	331.800	154.840	873.740	16.360		
16.370	4.600	0.000	2.300	6.900	16.370	376.040	336.540	159.580	872.160	16.370		
16.380	4.600	0.000	2.300	6.900	16.380	364.980	336.540	161.160	862.680	16.380		
16.390	7.360	0.000	2.300	9.660	16.390	352.340	339.700	159.580	851.620	16.390		
16.400	4.600	0.000	2.300	6.900	16.400	336.540	341.280	161.160	838.980	16.400		
16.410	4.600	0.000	2.300	6.900	16.410	319.160	341.280	161.160	821.600	16.410		
16.420	4.600	0.000	2.300	6.900	16.420	304.940	341.280	164.320	810.540	16.420		
16.430	2.300	0.000	2.300	4.600	16.430	284.400	339.700	164.320	788.420	16.430		
16.440	2.300	0.000	2.300	4.600	16.440	267.020	339.700	161.160	767.880	16.440		
16.450	2.300	0.000	2.300	4.600	16.450	251.220	339.700	167.480	758.400	16.450		
16.460	2.500	0.000	2.500	5.000	16.460	237.000	336.540	164.320	737.860	16.460		
16.470	2.500	0.000	2.500	5.000	16.470	221.200	336.540	164.320	722.060	16.470		
16.480	2.500	0.000	2.500	5.000	16.480	211.720	334.960	164.320	711.000	16.480		
16.490	0.000	0.000	2.500	2.500	16.490	202.240	334.960	164.320	701.520	16.490		
16.500	0.000	0.000	2.500	2.500	16.500	191.520	331.360	161.120	684.000	16.500		
16.510	0.000	0.000	2.500	2.500	16.510	183.920	331.360	161.120	676.400	16.510		
16.520	0.000	0.000	0.000	0.000	16.520	179.360	329.840	164.160	673.360	16.520		
16.530	0.000	0.000	0.000	0.000	16.530	174.800	331.360	167.200	673.360	16.530		
16.540	0.000	0.000	2.500	2.500	16.540	168.720	331.360	171.760	671.840	16.540		
16.550	0.000	0.000	2.500	2.500	16.550	164.160	334.400	174.800	673.360	16.550		
16.560	0.000	0.000	0.000	0.000	16.560	161.120	334.400	179.360	674.880	16.560		
16.570	0.000	0.000	0.000	0.000	16.570	159.600	337.440	183.920	680.960	16.570		
16.580	0.000	0.000	0.000	0.000	16.580	153.520	342.000	191.520	687.040	16.580		
16.590	0.000	0.000	0.000	0.000	16.590	152.000	343.520	202.160	697.680	16.590		
16.600	0.000	0.000	0.000	0.000	16.600	147.440	351.120	214.320	712.880	16.600		
16.610	0.000	0.000	0.000	0.000	16.610	141.360	358.720	229.520	729.600	16.610		
16.620	2.500	0.000	0.000	2.500	16.620	133.760	364.800	241.680	740.240	16.620		
16.630	0.000	0.000	0.000	0.000	16.630	126.160	373.920	256.880	756.960	16.630		
16.640	0.000	0.000	0.000	0.000	16.640	117.040	380.000	273.600	770.640	16.640		
16.650	0.000	0.000	0.000	0.000	16.650	106.690	385.900	290.560	783.150	16.650		
16.660	0.000	0.000	0.000	0.000	16.660	95.340	390.440	306.450	792.230	16.660		
16.670	0.000	0.000	0.000	0.000	16.670	83.990	394.980	326.880	805.850	16.670		
16.680	0.000	0.000	0.000	0.000	16.680	74.910	397.250	347.310	819.470	16.680		
16.690	0.000	0.000	0.000	0.000	16.690	61.290	394.980	360.930	817.200	16.690		
16.700	0.000	0.000	0.000	0.000	16.700	54.480	388.170	381.360	824.010	16.700		
16.710	0.000	0.000	0.000	0.000	16.710	43.130	379.090	399.520	821.740	16.710		
16.720	0.000	0.000	0.000	0.000	16.720	36.320	367.740	422.220	826.280	16.720		
16.730	0.000	0.000	0.000	0.000	16.730	29.510	351.850	444.920	826.280	16.730		
16.740	0.000	0.000	0.000	0.000	16.740	18.160	335.960	463.080	817.200	16.740		
16.750	0.000	0.000	0.000	0.000	16.750	9.080	317.800	483.510	810.390	16.750		
16.760	0.000	0.000	0.000	0.000	16.760	4.540	299.640	506.210	810.390	16.760		
16.770	0.000	0.000	0.000	0.000	16.770	0.000	281.480	528.910	810.390	16.770		
16.780	0.000	0.000	1.960	1.960	16.780	0.000	261.050	549.340	810.390	16.780		
16.790	0.000	3.920	21.560	25.480	16.790	0.000	238.350	567.500	805.850	16.790		
16.800	0.000	5.880	54.880	60.760	16.800	0.000	216.580	578.340	794.920	16.800		
16.810	0.000	9.800	109.760	119.560	16.810	0.000	192.780	585.480	778.260	16.810		
16.820	0.000	9.800	154.840	164.640	16.820	0.000	171.360	595.000	766.360	16.820		
16.830	0.000	9.800	203.840	213.640	16.830	0.000	154.700	590.240	744.940	16.830		
16.840	1.960	11.760	268.520	282.240	16.840	0.000	133.280	587.860	721.140	16.840		
16.850	5.880	19.600	331.240	356.720	16.850	0.000	116.620	578.340	694.960	16.850		
16.860	11.760	31.360	382.200	425.320	16.860	0.000	102.340	559.300	661.640	16.860		
16.870	21.560	56.840	429.240	507.640	16.870	0.000	85.680	525.980	611.660	16.870		
16.880	31.360	84.280	460.600	576.240	16.880	0.000	71.400	487.900	559.300	16.880		
16.890	43.120	105.840	478.240	627.200	16.890	0.000	59.500	440.300	499.800	16.890		
16.900	54.880	119.560	490.000	664.440	16.900	0.000	45.220	380.800	426.020	16.900		
16.910	64.120	130.530	501.510	696.160	16.910	0.000	33.320	321.300	354.620	16.910		
16.920	68.700	139.690	512.960	721.350	16.920	0.000	26.180	254.660	280.840	16.920		
16.930	73.280	148.850	526.700	748.830	16.930	0.000	14.280	188.020	202.300	16.930		
16.940	82.440	158.010	540.440	780.890	16.940	0.000	4.760	135.660	140.420	16.940		
16.950	87.020	169.460	554.180	810.660	16.950	0.000	0.000	100.000	100.000	16.950		
16.960	93.890	180.910	565.630	840.430	16.960	0.000	0.000	74.800	74.800	16.960		
16.970	98.470	192.360	572.500	863.330	16.970	0.000	0.000	54.800	54.800	16.970		
16.980	105.340	199.230	572.500	877.070	16.980	0.000	0.000	44.800	44.800	16.980		
16.990	114.500	210.680	565.630	890.810	16.990	2.400	0.000	34.800	37.200	16.990		
17.000	121.370	219.840	558.760	899.970	17.000	0.000	0.000	32.400	32.400	17.000		
17.010	130.530	226.710	547.310	904.550	17.010	2.400	0.000	27.200	29.600	17.010		
17.020	139.690	233.580	533.570	906.840	17.020	0.000	0.000	22.400	22.400	17.020		
17.030	144.270	235.870	522.120	902.260	17.030	0.000	0.000	20.000	20.000	17.030		
17.040	148.850	238.160	506.090	893.100	17.040	0.000	0.000	22.400	22.400	17.040		
17.050	153.430	238.160	487.770	879.360	17.050	0.000	0.000	17.200	17.200	17.050		
17.060	156.870	234.360	472.500	863.730	17.060	2.400	0.000	17.200	19.600	17.060		
17.070	158.760	232.470	457.380	848.610	17.070	2.400	0.000	20.000	22.400	17.070		
17.080	160.650	228.690	442.260	831.600	17.080	0.000	0.000	17.200	17.200	17.080		
17.090	160.650	226.800	427.140	814.590	17.090	0.000	0.000	17.200	17.200	17.090		
17.100	166.320	226.800	413.910	807.030	17.100	0.000	0.000	17.500	17.500	17.100		
17.110	171.990	232.470	400.680	805.140	17.110	0.000	0.000	14.980	14.980	17.110		
17.120	175.770	232.470	389.340	797.580	17.120	0.000	0.000	14.980	14.980	17.120		
17.130	179.550	234.360	376.110	790.020	17.130	0.000	0.000	14.980	14.980	17.130		
17.140	187.110	238.140	366.660	791.910	17.140	0.000	0.000	14.980	14.980	17.140		
17.150	190.890	243.810	357.210	791.910	17.150	0.000	0.000	14.980	14.980	17.150		
17.160	198.450	245.700	349.650	793.800	17.160	0.000	0.000	12.460	12.460	17.160		
17.170	204.120	251.370	342.090	797.580	17.170	0.000	0.000	14.980	14.980	17.170		
17.180	209.790	257.040	336.420	803.250	17.180	2.450	0.000	14.980	17.430	17.180		
17.190	211.680	258.930	330.750	801.360	17.190	0.000	0.000	14.980	14.980	17.190		
17.200	217.350	264.600	328.860	810.810	17.200	0.000	0.000	12.460	12.460	17.200		
17.210	221.390	269.860	327.500	818.750	17.210	0.000	0.000	12.460	12.460	17.210		
17.220	226.630	273.790	324.880	825.300	17.220	0.000	0.000	12.460	12.460	17.220		
17.230	231.870	276.410	322.260	830.540	17.230	0.000	0.000	12.460	12.460	17.230		
17.240	234.490	279.030	319.640	833.160	17.240	0.000	0.000	12.460	12.460	17.240		
17.250	237.110	281.650	317.020	835.780	17.250	2.500	0.000	12.500	15.000	17.250		
17.260	239.730	284.270	314.400	838.400	17.260	0.000	0.000	12.500	12.500	17.260		
17.270	244.970	286.890	309.160	841.020	17.270	0.000	0.000	12.500	12.500	17.270		
17.280	248.900	289.510	306.540	844.950	17.280	0.000	0.000	12.500	12.500	17.280		
17.290	254.140	294.750	301.300	850.190	17.290	0.000	0.000	10.000	10.000	17.290		
17.300	259.380	297.370	297.370	854.120	17.300	0.000	0.000	10.000	10.000	17.300		
17.310	262.000	301.300	292.130	855.430	17.310	0.000	0.000	10.000	10.000	17.310		
17.320	269.860	303.920	286.890	860.670	17.320	0.000	0.000	7.500	7.500	17.320		
17.330	272.480	309.160	281.650	863.290	17.330	0.000	0.000	10.000	10.000	17.330		
17.340	279.030	311.780	273.790	864.600	17.340	0.000	0.000	7.500	7.500	17.340		
17.350	286.890	319.640	269.860	876.390	17.350	0.000	0.000	7.500	7.500	17.350		
17.360	292.320	324.240	258.720	875.280	17.360	0.000	0.000	10.000	10.000	17.360		
17.370	302.400	329.280	246.960	878.640	17.370	0.000	0.000	10.000	10.000	17.370		
17.380	309.120	334.320	233.520	876.960	17.380	0.000	0.000	7.500	7.500	17.380		
17.390	319.200	339.360	218.400	876.960	17.390	0.000	0.000	7.500	7.500	17.390		
17.400	329.280	344.400	201.600	875.280	17.400	0.000	0.000	7.360	7.360	17.400		
17.410	339.360	349.440	184.800	873.600	17.410	0.000	0.000	7.360	7.360	17.410		
17.420	349.440	349.440	166.320	865.200	17.420	0.000	0.000	7.360	7.360	17.420		
17.430	359.520	349.440	144.480	853.440	17.430	0.000	0.000	7.360	7.360	17.430		
17.440	371.280	351.120	124.320	846.720	17.440	0.000	0.000	7.360	7.360	17.440		
17.450	379.680	351.120	105.840	836.640	17.450	0.000	0.000	7.360	7.360	17.450		
17.460	391.440	351.120	89.040	831.600	17.460	0.000	0.000	9.920	9.920	17.460		
17.470	401.520	349.440	73.920	824.880	17.470	0.000	0.000	7.360	7.360	17.470		
17.480	409.920	346.080	62.160	818.160	17.480	0.000	0.000	9.920	9.920	17.480		
17.490	416.640	341.040	52.080	809.760	17.490	0.000	0.000	12.480	12.480	17.490		
17.500	420.000	334.320	42.000	796.320	17.500	0.000	0.000	14.880	14.880	17.500		
17.510	425.000	324.700	28.900	778.600	17.510	0.000	0.000	14.880	14.880	17.510		
17.520	425.000	316.200	22.100	763.300	17.520	0.000	0.000	29.920	29.920	17.520		
17.530	421.600	304.300	11.900	737.800	17.530	0.000	0.000	32.480	32.480	17.530		
17.540	416.500	289.000	3.400	708.900	17.540	0.000	0.000	40.000	40.000	17.540		
17.550	411.400	277.100	1.700	690.200	17.550	0.000	0.000	48.720	48.720	17.550		
17.560	406.300	261.800	0.000	668.100	17.560	0.000	1.680	63.840	65.520	17.560		
17.570	399.500	249.900	0.000	649.400	17.570	0.000	1.680	78.960	80.640	17.570		
17.580	391.000	231.200	0.000	622.200	17.580	0.000	6.720	102.480	109.200	17.580		
17.590	382.500	215.900	0.000	598.400	17.590	0.000	11.760	120.960	132.720	17.590		
17.600	372.300	204.000	0.000	576.300	17.600	0.000	18.480	139.440	157.920	17.600		
17.610	358.700	192.100	0.000	550.800	17.610	0.000	33.600	149.520	183.120	17.610		
17.620	343.400	176.800	0.000	520.200	17.620	0.000	52.080	154.560	206.640	17.620		
17.630	324.700	159.800	0.000	484.500	17.630	8.400	77.280	154.560	240.240	17.630		
17.640	306.000	144.500	0.000	450.500	17.640	48.720	124.320	149.520	322.560	17.640		
17.650	283.900	124.100	0.000	408.000	17.650	134.400	176.400	144.480	455.280	17.650		
17.660	262.500	101.850	0.000	364.350	17.660	228.480	221.760	136.080	586.320	17.660		
17.670	237.300	79.800	0.000	317.100	17.670	312.480	246.960	129.360	688.800	17.670		
17.680	212.100	61.950	0.000	274.050	17.680	374.640	257.040	115.920	747.600	17.680		
17.690	184.800	47.250	0.000	232.050	17.690	420.000	262.080	105.840	787.920	17.690		
17.700	157.500	31.500	0.000	189.000	17.700	453.050	258.300	96.350	807.700	17.700		
17.710	127.050	19.950	0.000	147.000	17.710	481.750	254.200	86.100	822.050	17.710		
17.720	96.600	9.450	0.000	106.050	17.720	498.150	248.050	75.850	822.050	17.720		
17.730	74.550	2.100	0.000	76.650	17.730	508.400	241.900	71.750	822.050	17.730		
17.740	52.500	0.000	0.000	52.500	17.740	512.500	233.700	65.600	811.800	17.740		
17.750	39.900	0.000	2.100	42.000	17.750	508.400	225.500	65.600	799.500	17.750		
17.760	29.400	0.000	0.000	29.400	17.760	504.300	221.400	63.550	789.250	17.760		
17.770	19.950	0.000	0.000	19.950	17.770	494.050	219.350	65.600	779.000	17.770		
17.780	14.700	0.000	2.100	16.800	17.780	473.550	221.400	71.750	766.700	17.780		
17.790	9.450	0.000	2.100	11.550	17.790	453.050	221.400	79.950	754.400	17.790		
17.800	11.550	0.000	2.100	13.650	17.800	430.500	221.400	84.050	735.950	17.800		
17.810	9.900	0.000	2.420	12.320	17.810	410.000	223.450	96.350	729.800	17.810		
17.820	9.900	0.000	4.950	14.850	17.820	383.350	229.600	108.650	721.600	17.820		
17.830	12.430	0.000	2.420	14.850	17.830	360.800	233.700	120.950	715.450	17.830		
17.840	12.430	0.000	2.420	14.850	17.840	342.350	235.750	133.250	711.350	17.840		
17.850	14.960	0.000	2.420	17.380	17.850	322.500	239.940	147.060	709.500	17.850		
17.860	14.960	0.000	2.420	17.380	17.860	307.020	243.810	157.380	708.210	17.860		
17.870	14.960	0.000	2.420	17.380	17.870	294.120	251.550	171.570	717.240	17.870		
17.880	14.960	0.000	2.420	17.380	17.880	281.220	256.710	181.890	719.820	17.880		
17.890	17.490	0.000	2.420	19.910	17.890	272.190	264.450	194.790	731.430	17.890		
17.900	14.960	0.000	2.420	17.380	17.900	264.450	269.610	206.400	740.460	17.900		
17.910	14.960	0.000	2.420	17.380	17.910	254.130	274.770	216.720	745.620	17.910		
17.920	14.960	0.000	2.420	17.380	17.920	248.970	274.770	227.040	750.780	17.920		
17.930	14.960	0.000	2.420	17.380	17.930	239.940	277.350	234.780	752.070	17.930		
17.940	19.910	0.000	2.420	22.330	17.940	232.200	274.770	241.230	748.200	17.940		
17.950	27.500	0.000	2.420	29.920	17.950	221.880	274.770	248.970	745.620	17.950		
17.960	39.600	0.000	1.800	41.400	17.960	211.560	269.610	254.130	735.300	17.960		
17.970	54.900	0.000	0.000	54.900	17.970	199.950	261.870	256.710	718.530	17.970		
