C:\Users\Public\Documents\Novel Studio\load_data\2025-12-11\7\loadapp_2025-12-11_11-01-42-928.load
Comment s7vw
	-R::front	-R::mid	-R::heel	-R		PRY201-L::heel	PRY201-L::mid	PRY201-L::front	PRY201-L		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
54.200	74.250	89.100	234.630	397.980	54.200	175.000	134.400	107.100	416.500	54.200		
54.210	72.270	89.100	236.610	397.980	54.210	172.200	132.300	107.100	411.600	54.210		
54.220	74.250	92.070	241.560	407.880	54.220	175.000	132.300	107.100	414.400	54.220		
54.230	74.250	92.070	241.560	407.880	54.230	175.000	129.500	102.200	406.700	54.230		
54.240	77.220	92.070	244.530	413.820	54.240	175.000	129.500	102.200	406.700	54.240		
54.250	77.220	92.070	244.530	413.820	54.250	175.000	127.400	99.400	401.800	54.250		
54.260	77.220	92.070	247.500	416.790	54.260	172.200	124.600	99.400	396.200	54.260		
54.270	77.280	91.840	246.400	415.520	54.270	172.200	124.600	99.400	396.200	54.270		
54.280	77.280	94.080	249.760	421.120	54.280	172.200	124.600	99.400	396.200	54.280		
54.290	79.520	94.080	249.760	423.360	54.290	172.200	122.500	97.300	392.000	54.290		
54.300	79.520	94.080	252.000	425.600	54.300	172.500	122.130	94.530	389.160	54.300		
54.310	79.520	97.440	254.240	431.200	54.310	172.500	119.370	97.290	389.160	54.310		
54.320	81.760	97.440	256.480	435.680	54.320	172.500	119.370	97.290	389.160	54.320		
54.330	81.760	97.440	256.480	435.680	54.330	169.740	117.300	92.460	379.500	54.330		
54.340	81.760	99.680	259.840	441.280	54.340	169.740	117.300	92.460	379.500	54.340		
54.350	84.000	99.680	262.080	445.760	54.350	169.740	117.300	92.460	379.500	54.350		
54.360	81.760	99.680	264.320	445.760	54.360	166.980	117.300	92.460	376.740	54.360		
54.370	81.760	99.680	266.560	448.000	54.370	166.980	114.540	92.460	373.980	54.370		
54.380	81.760	101.920	269.920	453.600	54.380	166.980	114.540	89.700	371.220	54.380		
54.390	81.760	101.920	272.160	455.840	54.390	164.910	112.470	89.700	367.080	54.390		
54.400	81.760	101.920	274.400	458.080	54.400	164.910	109.710	86.940	361.560	54.400		
54.410	84.000	101.920	280.000	465.920	54.410	162.150	109.710	86.940	358.800	54.410		
54.420	84.680	104.400	281.880	470.960	54.420	159.390	109.710	86.940	356.040	54.420		
54.430	84.680	104.400	284.200	473.280	54.430	159.390	109.710	86.940	356.040	54.430		
54.440	84.680	104.400	286.520	475.600	54.440	159.390	109.710	86.940	356.040	54.440		
54.450	84.680	104.400	286.520	475.600	54.450	161.840	109.480	85.000	356.320	54.450		
54.460	87.000	104.400	290.000	481.400	54.460	161.840	107.440	82.280	351.560	54.460		
54.470	87.000	104.400	290.000	481.400	54.470	161.840	107.440	82.280	351.560	54.470		
54.480	84.680	102.080	286.520	473.280	54.480	164.560	109.480	82.280	356.320	54.480		
54.490	89.320	104.400	286.520	480.240	54.490	164.560	109.480	82.280	356.320	54.490		
54.500	87.000	104.400	286.520	477.920	54.500	164.560	112.200	82.280	359.040	54.500		
54.510	89.320	104.400	284.200	477.920	54.510	164.560	112.200	79.560	356.320	54.510		
54.520	89.320	102.080	281.880	473.280	54.520	167.280	112.200	79.560	359.040	54.520		
54.530	89.320	102.080	279.560	470.960	54.530	167.280	112.200	76.840	356.320	54.530		
54.540	89.320	102.080	277.240	468.640	54.540	167.280	114.920	76.840	359.040	54.540		
54.550	91.640	104.400	274.920	470.960	54.550	170.000	114.920	74.800	359.720	54.550		
54.560	91.640	104.400	271.440	467.480	54.560	170.000	114.920	72.080	357.000	54.560		
54.570	94.710	104.550	269.370	468.630	54.570	170.000	114.920	69.360	354.280	54.570		
54.580	94.710	104.550	269.370	468.630	54.580	170.000	114.920	67.320	352.240	54.580		
54.590	97.170	104.550	269.370	471.090	54.590	167.280	114.920	64.600	346.800	54.590		
54.600	97.170	107.010	269.370	473.550	54.600	167.500	111.890	67.000	346.390	54.600		
54.610	97.170	107.010	269.370	473.550	54.610	164.820	111.890	62.310	339.020	54.610		
54.620	97.170	107.010	271.830	476.010	54.620	162.140	109.880	62.310	334.330	54.620		
54.630	99.630	109.470	274.290	483.390	54.630	159.460	109.880	59.630	328.970	54.630		
54.640	99.630	111.930	279.210	490.770	54.640	152.090	107.200	59.630	318.920	54.640		
54.650	102.090	111.930	284.130	498.150	54.650	149.410	104.520	56.950	310.880	54.650		
54.660	102.090	116.850	286.590	505.530	54.660	142.040	101.840	54.940	298.820	54.660		
54.670	104.550	119.310	291.510	515.370	54.670	137.350	99.830	56.950	294.130	54.670		
54.680	104.550	119.310	296.430	520.290	54.680	129.980	97.150	54.940	282.070	54.680		
54.690	107.010	124.230	301.350	532.590	54.690	121.940	94.470	54.940	271.350	54.690		
54.700	109.470	126.690	303.810	539.970	54.700	117.250	92.460	54.940	264.650	54.700		
54.710	111.930	129.150	307.500	548.580	54.710	109.880	89.780	54.940	254.600	54.710		
54.720	114.800	134.400	312.200	561.400	54.720	101.840	87.100	54.940	243.880	54.720		
54.730	116.200	140.000	316.400	572.600	54.730	92.460	84.420	54.940	231.820	54.730		
54.740	119.000	144.200	319.200	582.400	54.740	82.410	79.730	52.260	214.400	54.740		
54.750	121.800	149.800	324.800	596.400	54.750	69.750	77.500	54.870	202.120	54.750		
54.760	127.400	154.000	329.000	610.400	54.760	59.830	74.710	54.870	189.410	54.760		
54.770	128.800	162.400	331.800	623.000	54.770	49.910	74.710	57.350	181.970	54.770		
54.780	131.600	163.800	334.600	630.000	54.780	39.990	69.750	59.830	169.570	54.780		
54.790	134.400	169.400	338.800	642.600	54.790	34.720	67.270	57.350	159.340	54.790		
54.800	137.200	172.200	341.600	651.000	54.800	27.280	59.830	59.830	146.940	54.800		
54.810	140.000	179.200	344.400	663.600	54.810	19.840	57.350	62.310	139.500	54.810		
54.820	144.200	184.800	347.200	676.200	54.820	12.400	54.870	62.310	129.580	54.820		
54.830	147.000	186.200	350.000	683.200	54.830	4.960	49.910	62.310	117.180	54.830		
54.840	154.000	194.600	347.200	695.800	54.840	2.480	44.950	64.790	112.220	54.840		
54.850	159.600	198.800	344.400	702.800	54.850	0.000	39.990	64.790	104.780	54.850		
54.860	163.800	201.600	338.800	704.200	54.860	0.000	37.200	64.790	101.990	54.860		
54.870	171.570	207.480	332.500	711.550	54.870	0.000	32.240	62.310	94.550	54.870		
54.880	176.890	211.470	324.520	712.880	54.880	0.000	27.280	64.790	92.070	54.880		
54.890	184.870	216.790	313.880	715.540	54.890	0.000	24.800	64.790	89.590	54.890		
54.900	188.860	216.790	304.570	710.220	54.900	0.000	17.280	64.800	82.080	54.900		
54.910	196.840	219.450	293.930	710.220	54.910	0.000	17.280	62.370	79.650	54.910		
54.920	204.820	219.450	284.620	708.890	54.920	0.000	14.850	62.370	77.220	54.920		
54.930	211.470	219.450	273.980	704.900	54.930	0.000	14.850	62.370	77.220	54.930		
54.940	216.790	222.110	264.670	703.570	54.940	0.000	14.850	62.370	77.220	54.940		
54.950	227.430	222.110	251.370	700.910	54.950	0.000	14.850	64.800	79.650	54.950		
54.960	236.740	222.110	239.400	698.250	54.960	0.000	12.420	64.800	77.220	54.960		
54.970	247.380	222.110	224.770	694.260	54.970	0.000	12.420	64.800	77.220	54.970		
54.980	256.690	219.450	211.470	687.610	54.980	0.000	12.420	64.800	77.220	54.980		
54.990	267.330	219.450	202.160	688.940	54.990	0.000	12.420	64.800	77.220	54.990		
55.000	276.640	219.450	188.860	684.950	55.000	0.000	12.420	64.800	77.220	55.000		
55.010	289.940	219.450	176.890	686.280	55.010	0.000	14.850	67.500	82.350	55.010		
55.020	304.580	219.220	164.900	688.700	55.020	0.000	12.420	67.500	79.920	55.020		
55.030	316.220	219.220	153.260	688.700	55.030	0.000	12.420	64.800	77.220	55.030		
55.040	329.800	219.220	143.560	692.580	55.040	0.000	12.420	64.800	77.220	55.040		
55.050	341.440	221.160	135.800	698.400	55.050	0.000	12.420	64.800	77.220	55.050		
55.060	353.080	221.160	126.100	700.340	55.060	0.000	12.420	62.370	74.790	55.060		
55.070	366.660	219.220	116.400	702.280	55.070	0.000	14.850	62.370	77.220	55.070		
55.080	378.300	219.220	104.760	702.280	55.080	0.000	12.420	59.940	72.360	55.080		
55.090	393.820	213.400	93.120	700.340	55.090	0.000	9.990	57.240	67.230	55.090		
55.100	407.400	211.460	87.300	706.160	55.100	0.000	12.420	57.240	69.660	55.100		
55.110	419.040	211.460	79.540	710.040	55.110	0.000	9.990	57.240	67.230	55.110		
55.120	434.560	209.520	71.780	715.860	55.120	0.000	9.990	57.240	67.230	55.120		
55.130	446.200	209.520	69.840	725.560	55.130	0.000	7.290	59.940	67.230	55.130		
55.140	459.780	209.520	64.020	733.320	55.140	0.000	7.290	62.370	69.660	55.140		
55.150	471.420	205.640	62.080	739.140	55.150	0.000	7.290	62.370	69.660	55.150		
55.160	485.000	203.700	62.080	750.780	55.160	0.000	4.860	64.800	69.660	55.160		
55.170	497.280	199.800	55.500	752.580	55.170	0.000	4.860	67.500	72.360	55.170		
55.180	506.160	195.360	53.280	754.800	55.180	0.000	4.860	64.800	69.660	55.180		
55.190	510.600	193.140	53.280	757.020	55.190	0.000	4.860	64.800	69.660	55.190		
55.200	521.700	188.700	51.060	761.460	55.200	0.000	4.800	60.000	64.800	55.200		
55.210	526.140	188.700	51.060	765.900	55.210	2.400	7.440	57.360	67.200	55.210		
55.220	530.580	184.260	51.060	765.900	55.220	2.400	4.800	52.320	59.520	55.220		
55.230	537.240	184.260	51.060	772.560	55.230	0.000	4.800	54.960	59.760	55.230		
55.240	539.460	184.260	51.060	774.780	55.240	2.400	4.800	49.920	57.120	55.240		
55.250	539.460	186.480	51.060	777.000	55.250	2.400	4.800	47.280	54.480	55.250		
55.260	541.680	186.480	48.840	777.000	55.260	0.000	4.800	47.280	52.080	55.260		
55.270	541.680	188.700	48.840	779.220	55.270	2.400	4.800	44.880	52.080	55.270		
55.280	546.120	188.700	48.840	783.660	55.280	2.400	4.800	44.880	52.080	55.280		
55.290	548.340	188.700	48.840	785.880	55.290	0.000	4.800	42.480	47.280	55.290		
55.300	550.560	188.700	48.840	788.100	55.300	0.000	2.400	39.840	42.240	55.300		
55.310	555.000	188.700	48.840	792.540	55.310	2.400	2.400	42.480	47.280	55.310		
55.320	555.000	190.920	48.840	794.760	55.320	0.000	2.400	42.480	44.880	55.320		
55.330	550.560	195.360	51.060	796.980	55.330	0.000	4.800	42.480	47.280	55.330		
55.340	550.560	202.020	51.060	803.640	55.340	2.400	2.400	44.880	49.680	55.340		
55.350	548.340	208.680	53.280	810.300	55.350	0.000	2.310	42.420	44.730	55.350		
55.360	543.900	213.120	59.940	816.960	55.360	0.000	2.310	47.460	49.770	55.360		
55.370	539.460	222.000	62.160	823.620	55.370	0.000	2.310	47.460	49.770	55.370		
55.380	530.580	228.660	66.600	825.840	55.380	0.000	2.310	49.980	52.290	55.380		
55.390	523.920	235.320	71.040	830.280	55.390	0.000	0.000	49.980	49.980	55.390		
55.400	519.480	244.200	73.260	836.940	55.400	0.000	0.000	52.500	52.500	55.400		
55.410	512.820	248.640	79.920	841.380	55.410	0.000	0.000	52.500	52.500	55.410		
55.420	506.160	250.860	82.140	839.160	55.420	0.000	0.000	52.500	52.500	55.420		
55.430	501.720	253.080	84.360	839.160	55.430	0.000	0.000	52.500	52.500	55.430		
55.440	497.280	255.300	84.360	836.940	55.440	0.000	0.000	49.980	49.980	55.440		
55.450	492.840	255.300	86.580	834.720	55.450	0.000	0.000	44.940	44.940	55.450		
55.460	486.180	259.740	91.020	836.940	55.460	0.000	0.000	42.420	42.420	55.460		
55.470	482.500	258.620	90.710	831.830	55.470	0.000	0.000	37.380	37.380	55.470		
55.480	476.710	258.620	94.570	829.900	55.480	0.000	0.000	32.340	32.340	55.480		
55.490	474.780	262.480	96.500	833.760	55.490	0.000	0.000	27.300	27.300	55.490		
55.500	468.990	262.480	96.500	827.970	55.500	0.000	0.000	20.000	20.000	55.500		
55.510	463.200	258.620	96.500	818.320	55.510	2.480	0.000	14.960	17.440	55.510		
55.520	461.270	258.620	98.430	818.320	55.520	0.000	0.000	10.000	10.000	55.520		
55.530	459.340	256.690	98.430	814.460	55.530	0.000	0.000	4.960	4.960	55.530		
55.540	453.550	256.690	102.290	812.530	55.540	0.000	0.000	4.960	4.960	55.540		
55.550	453.550	254.760	102.290	810.600	55.550	0.000	0.000	4.960	4.960	55.550		
55.560	449.690	254.760	98.430	802.880	55.560	0.000	0.000	4.960	4.960	55.560		
55.570	449.690	250.900	102.290	802.880	55.570	2.480	0.000	7.440	9.920	55.570		
55.580	445.830	248.970	98.430	793.230	55.580	0.000	0.000	7.440	7.440	55.580		
55.590	443.900	247.040	102.290	793.230	55.590	0.000	0.000	4.960	4.960	55.590		
55.600	441.970	243.180	102.290	787.440	55.600	0.000	2.480	7.440	9.920	55.600		
55.610	438.110	241.250	102.290	781.650	55.610	2.480	2.480	4.960	9.920	55.610		
55.620	437.500	236.250	99.750	773.500	55.620	0.000	0.000	4.960	4.960	55.620		
55.630	434.000	231.000	99.750	764.750	55.630	2.480	2.480	4.960	9.920	55.630		
55.640	432.250	224.000	99.750	756.000	55.640	2.480	2.480	2.480	7.440	55.640		
55.650	432.250	222.250	96.250	750.750	55.650	0.000	2.500	2.500	5.000	55.650		
55.660	428.750	213.500	94.500	736.750	55.660	2.500	2.500	2.500	7.500	55.660		
55.670	428.750	211.750	91.000	731.500	55.670	0.000	2.500	0.000	2.500	55.670		
55.680	427.000	206.500	91.000	724.500	55.680	0.000	0.000	0.000	0.000	55.680		
55.690	423.500	204.750	89.250	717.500	55.690	0.000	2.500	0.000	2.500	55.690		
55.700	421.750	199.500	89.250	710.500	55.700	0.000	0.000	0.000	0.000	55.700		
55.710	420.000	199.500	89.250	708.750	55.710	0.000	2.500	0.000	2.500	55.710		
55.720	416.500	194.250	89.250	700.000	55.720	2.500	2.500	0.000	5.000	55.720		
55.730	411.250	194.250	89.250	694.750	55.730	0.000	2.500	0.000	2.500	55.730		
55.740	406.000	194.250	94.500	694.750	55.740	0.000	2.500	0.000	2.500	55.740		
55.750	404.250	194.250	94.500	693.000	55.750	0.000	0.000	0.000	0.000	55.750		
55.760	399.000	194.250	96.250	689.500	55.760	0.000	2.500	0.000	2.500	55.760		
55.770	395.000	194.340	99.540	688.880	55.770	0.000	2.500	2.500	5.000	55.770		
55.780	391.840	194.340	101.120	687.300	55.780	0.000	0.000	0.000	0.000	55.780		
55.790	388.680	197.500	107.440	693.620	55.790	0.000	0.000	0.000	0.000	55.790		
55.800	383.940	199.080	109.020	692.040	55.800	0.000	1.980	0.000	1.980	55.800		
55.810	382.360	202.240	113.760	698.360	55.810	1.980	1.980	1.980	5.940	55.810		
55.820	376.040	203.820	118.500	698.360	55.820	4.620	4.620	0.000	9.240	55.820		
55.830	371.300	206.980	121.660	699.940	55.830	9.900	4.620	0.000	14.520	55.830		
55.840	369.720	208.560	121.660	699.940	55.840	14.520	9.900	0.000	24.420	55.840		
55.850	364.980	208.560	124.820	698.360	55.850	24.420	11.880	0.000	36.300	55.850		
55.860	361.820	211.720	124.820	698.360	55.860	34.980	19.800	0.000	54.780	55.860		
55.870	357.080	214.880	124.820	696.780	55.870	49.500	27.060	0.000	76.560	55.870		
55.880	352.340	216.460	121.660	690.460	55.880	69.960	34.980	0.000	104.940	55.880		
55.890	346.020	216.460	116.920	679.400	55.890	87.120	39.600	0.000	126.720	55.890		
55.900	344.440	214.880	109.020	668.340	55.900	109.560	44.880	4.620	159.060	55.900		
55.910	341.280	208.560	99.540	649.380	55.910	129.360	49.500	4.620	183.480	55.910		
55.920	341.280	199.080	83.740	624.100	55.920	144.540	57.420	7.260	209.220	55.920		
55.930	346.020	191.180	69.520	606.720	55.930	157.080	64.680	9.900	231.660	55.930		
55.940	353.920	178.540	52.140	584.600	55.940	165.000	69.960	11.880	246.840	55.940		
55.950	361.820	161.160	36.340	559.320	55.950	179.200	79.520	14.560	273.280	55.950		
55.960	369.720	139.040	23.700	532.460	55.960	189.280	89.600	19.040	297.920	55.960		
55.970	382.360	118.500	11.060	511.920	55.970	199.360	101.920	24.640	325.920	55.970		
55.980	388.680	94.800	4.740	488.220	55.980	209.440	112.000	26.880	348.320	55.980		
55.990	395.000	74.260	0.000	469.260	55.990	217.280	124.320	34.720	376.320	55.990		
56.000	391.840	56.880	0.000	448.720	56.000	227.360	136.640	41.440	405.440	56.000		
56.010	387.100	41.080	0.000	428.180	56.010	234.080	154.560	54.880	443.520	56.010		
56.020	369.720	31.600	0.000	401.320	56.020	239.680	166.880	64.960	471.520	56.020		
56.030	349.180	18.960	0.000	368.140	56.030	241.920	181.440	77.280	500.640	56.030		
56.040	323.900	9.480	0.000	333.380	56.040	244.160	191.520	91.840	527.520	56.040		
56.050	298.620	0.000	0.000	298.620	56.050	246.400	204.960	106.400	557.760	56.050		
56.060	271.760	0.000	0.000	271.760	56.060	252.000	217.280	116.480	585.760	56.060		
56.070	230.000	0.000	0.000	230.000	56.070	259.840	227.360	124.320	611.520	56.070		
56.080	192.280	0.000	0.000	192.280	56.080	266.560	237.440	132.160	636.160	56.080		
56.090	157.320	0.000	0.000	157.320	56.090	280.000	249.760	140.000	669.760	56.090		
56.100	122.360	0.000	0.000	122.360	56.100	292.400	263.840	144.160	700.400	56.100		
56.110	89.240	0.000	0.000	89.240	56.110	304.640	277.440	149.600	731.680	56.110		
56.120	64.400	0.000	0.000	64.400	56.120	316.880	286.960	153.680	757.520	56.120		
56.130	46.920	0.000	0.000	46.920	56.130	326.400	296.480	156.400	779.280	56.130		
56.140	34.960	0.000	0.000	34.960	56.140	331.840	299.200	153.680	784.720	56.140		
56.150	22.080	0.000	0.000	22.080	56.150	340.000	304.640	153.680	798.320	56.150		
56.160	19.320	0.000	0.000	19.320	56.160	340.000	307.360	152.320	799.680	56.160		
56.170	14.720	0.000	0.000	14.720	56.170	340.000	308.720	153.680	802.400	56.170		
56.180	9.200	0.000	0.000	9.200	56.180	334.560	307.360	152.320	794.240	56.180		
56.190	9.200	0.000	0.000	9.200	56.190	326.400	307.360	152.320	786.080	56.190		
56.200	7.360	0.000	0.000	7.360	56.200	316.880	304.640	152.320	773.840	56.200		
56.210	7.360	0.000	0.000	7.360	56.210	307.360	301.920	153.680	762.960	56.210		
56.220	5.000	0.000	0.000	5.000	56.220	296.480	299.200	156.400	752.080	56.220		
56.230	5.000	0.000	0.000	5.000	56.230	286.960	299.200	156.400	742.560	56.230		
56.240	2.500	0.000	0.000	2.500	56.240	274.720	299.200	161.840	735.760	56.240		
56.250	2.500	0.000	0.000	2.500	56.250	261.900	299.700	164.700	726.300	56.250		
56.260	2.500	0.000	0.000	2.500	56.260	249.750	299.700	171.450	720.900	56.260		
56.270	2.500	0.000	0.000	2.500	56.270	238.950	302.400	179.550	720.900	56.270		
56.280	2.500	0.000	0.000	2.500	56.280	232.200	303.750	184.950	720.900	56.280		
56.290	0.000	0.000	0.000	0.000	56.290	224.100	306.450	191.700	722.250	56.290		
56.300	0.000	0.000	0.000	0.000	56.300	217.350	306.450	199.800	723.600	56.300		
56.310	0.000	0.000	0.000	0.000	56.310	209.250	311.850	209.250	730.350	56.310		
56.320	0.000	0.000	0.000	0.000	56.320	202.500	314.550	217.350	734.400	56.320		
56.330	0.000	0.000	0.000	0.000	56.330	194.400	317.250	229.500	741.150	56.330		
56.340	0.000	0.000	0.000	0.000	56.340	184.950	324.000	241.650	750.600	56.340		
56.350	0.000	0.000	0.000	0.000	56.350	174.150	326.700	252.450	753.300	56.350		
56.360	0.000	0.000	0.000	0.000	56.360	164.700	329.400	264.600	758.700	56.360		
56.370	0.000	0.000	0.000	0.000	56.370	153.900	332.100	279.450	765.450	56.370		
56.380	0.000	0.000	0.000	0.000	56.380	141.750	332.100	291.600	765.450	56.380		
56.390	0.000	0.000	0.000	0.000	56.390	129.600	337.500	309.150	776.250	56.390		
56.400	0.000	0.000	0.000	0.000	56.400	110.800	337.940	329.630	778.370	56.400		
56.410	0.000	0.000	0.000	0.000	56.410	94.180	335.170	351.790	781.140	56.410		
56.420	0.000	0.000	0.000	0.000	56.420	74.790	332.400	373.950	781.140	56.420		
56.430	0.000	0.000	0.000	0.000	56.430	60.940	324.090	396.110	781.140	56.430		
56.440	0.000	0.000	0.000	0.000	56.440	49.860	315.780	418.270	783.910	56.440		
56.450	0.000	0.000	0.000	0.000	56.450	44.320	304.700	443.200	792.220	56.450		
56.460	0.000	0.000	0.000	0.000	56.460	36.010	293.620	465.360	794.990	56.460		
56.470	0.000	0.000	0.000	0.000	56.470	27.700	279.770	490.290	797.760	56.470		
56.480	0.000	0.000	0.000	0.000	56.480	22.160	263.150	520.760	806.070	56.480		
56.490	0.000	0.000	0.000	0.000	56.490	11.080	246.530	545.690	803.300	56.490		
56.500	0.000	0.000	0.000	0.000	56.500	5.540	227.140	581.700	814.380	56.500		
56.510	0.000	0.000	0.000	0.000	56.510	2.770	204.980	609.400	817.150	56.510		
56.520	0.000	0.000	0.000	0.000	56.520	0.000	188.360	637.100	825.460	56.520		
56.530	0.000	0.000	0.000	0.000	56.530	0.000	171.740	664.800	836.540	56.530		
56.540	0.000	0.000	0.000	0.000	56.540	0.000	152.350	692.500	844.850	56.540		
56.550	0.000	0.000	0.000	0.000	56.550	0.000	133.300	716.100	849.400	56.550		
56.560	0.000	0.000	0.000	0.000	56.560	0.000	114.700	734.700	849.400	56.560		
56.570	0.000	0.000	0.000	0.000	56.570	0.000	102.300	747.100	849.400	56.570		
56.580	0.000	0.000	0.000	0.000	56.580	0.000	89.900	759.500	849.400	56.580		
56.590	0.000	0.000	4.280	4.280	56.590	0.000	77.500	768.800	846.300	56.590		
56.600	0.000	0.000	32.100	32.100	56.600	0.000	65.100	775.000	840.100	56.600		
56.610	0.000	0.000	67.410	67.410	56.610	0.000	52.700	775.000	827.700	56.610		
56.620	0.000	0.000	109.140	109.140	56.620	0.000	43.400	768.800	812.200	56.620		
56.630	0.000	0.000	154.080	154.080	56.630	0.000	34.100	756.400	790.500	56.630		
56.640	0.000	0.000	196.880	196.880	56.640	0.000	24.800	747.100	771.900	56.640		
56.650	0.000	2.140	232.190	234.330	56.650	0.000	18.600	728.500	747.100	56.650		
56.660	0.000	7.490	267.500	274.990	56.660	0.000	9.300	706.800	716.100	56.660		
56.670	4.080	12.240	291.720	308.040	56.670	0.000	3.100	682.000	685.100	56.670		
56.680	4.080	18.360	308.040	330.480	56.680	0.000	0.000	647.900	647.900	56.680		
56.690	8.160	28.560	324.360	361.080	56.690	0.000	0.000	620.000	620.000	56.690		
56.700	12.240	40.800	340.680	393.720	56.700	0.000	0.000	582.500	582.500	56.700		
56.710	16.320	51.000	350.880	418.200	56.710	0.000	0.000	524.250	524.250	56.710		
56.720	24.480	61.200	361.080	446.760	56.720	0.000	0.000	466.000	466.000	56.720		
56.730	28.560	71.400	377.400	477.360	56.730	0.000	0.000	403.090	403.090	56.730		
56.740	36.720	83.640	395.760	516.120	56.740	0.000	0.000	333.190	333.190	56.740		
56.750	46.920	93.840	416.160	556.920	56.750	0.000	0.000	265.620	265.620	56.750		
56.760	57.120	108.120	440.640	605.880	56.760	0.000	0.000	207.370	207.370	56.760		
56.770	67.320	124.440	463.080	654.840	56.770	0.000	0.000	151.450	151.450	56.770		
56.780	73.440	136.680	481.440	691.560	56.780	0.000	0.000	111.840	111.840	56.780		
56.790	85.680	148.920	493.680	728.280	56.790	0.000	0.000	79.220	79.220	56.790		
56.800	99.960	161.160	501.840	762.960	56.800	0.000	0.000	55.920	55.920	56.800		
56.810	112.200	173.400	510.000	795.600	56.810	0.000	0.000	37.280	37.280	56.810		
56.820	124.440	183.600	510.000	818.040	56.820	0.000	0.000	23.300	23.300	56.820		
56.830	134.640	191.760	505.920	832.320	56.830	0.000	0.000	20.970	20.970	56.830		
56.840	144.840	199.920	503.880	848.640	56.840	0.000	0.000	16.310	16.310	56.840		
56.850	150.960	206.040	499.800	856.800	56.850	0.000	0.000	12.500	12.500	56.850		
56.860	159.120	208.080	491.640	858.840	56.860	0.000	0.000	12.500	12.500	56.860		
56.870	171.360	216.240	479.400	867.000	56.870	0.000	0.000	10.000	10.000	56.870		
56.880	179.520	218.280	463.080	860.880	56.880	0.000	0.000	12.500	12.500	56.880		
56.890	183.600	218.280	446.760	848.640	56.890	0.000	0.000	10.000	10.000	56.890		
56.900	191.760	218.280	426.360	836.400	56.900	0.000	0.000	10.000	10.000	56.900		
56.910	199.920	216.240	403.920	820.080	56.910	0.000	0.000	10.000	10.000	56.910		
56.920	204.000	214.200	381.480	799.680	56.920	0.000	0.000	10.000	10.000	56.920		
56.930	212.160	208.080	359.040	779.280	56.930	0.000	0.000	7.500	7.500	56.930		
56.940	216.240	206.040	338.640	760.920	56.940	0.000	0.000	7.500	7.500	56.940		
56.950	222.360	204.000	316.200	742.560	56.950	0.000	0.000	7.500	7.500	56.950		
56.960	228.480	201.960	295.800	726.240	56.960	0.000	0.000	5.000	5.000	56.960		
56.970	237.360	202.400	274.160	713.920	56.970	0.000	0.000	7.500	7.500	56.970		
56.980	246.560	202.400	253.920	702.880	56.980	0.000	0.000	7.500	7.500	56.980		
56.990	255.760	204.240	237.360	697.360	56.990	0.000	0.000	7.500	7.500	56.990		
57.000	268.640	206.080	217.120	691.840	57.000	0.000	0.000	5.000	5.000	57.000		
57.010	281.520	209.760	198.720	690.000	57.010	0.000	0.000	5.000	5.000	57.010		
57.020	294.400	211.600	184.000	690.000	57.020	0.000	0.000	5.000	5.000	57.020		
57.030	309.120	217.120	169.280	695.520	57.030	0.000	0.000	5.000	5.000	57.030		
57.040	323.840	218.960	150.880	693.680	57.040	0.000	0.000	2.500	2.500	57.040		
57.050	338.560	224.480	136.160	699.200	57.050	0.000	0.000	2.500	2.500	57.050		
57.060	358.800	230.000	121.440	710.240	57.060	0.000	0.000	2.500	2.500	57.060		
57.070	379.040	231.840	106.720	717.600	57.070	0.000	0.000	0.000	0.000	57.070		
57.080	397.440	233.680	92.000	723.120	57.080	0.000	0.000	2.500	2.500	57.080		
57.090	415.840	231.840	79.120	726.800	57.090	0.000	0.000	2.500	2.500	57.090		
57.100	436.080	231.840	66.240	734.160	57.100	0.000	0.000	0.000	0.000	57.100		
57.110	460.000	230.000	57.040	747.040	57.110	0.000	0.000	2.500	2.500	57.110		
57.120	485.010	225.070	44.380	754.460	57.120	0.000	0.000	2.500	2.500	57.120		
57.130	510.370	218.730	34.870	763.970	57.130	0.000	0.000	2.500	2.500	57.130		
57.140	542.070	212.390	28.530	782.990	57.140	0.000	0.000	2.500	2.500	57.140		
57.150	567.430	199.710	22.190	789.330	57.150	0.000	0.000	2.060	2.060	57.150		
57.160	595.960	187.030	9.510	792.500	57.160	0.000	0.000	0.000	0.000	57.160		
57.170	624.490	174.350	6.340	805.180	57.170	0.000	0.000	2.060	2.060	57.170		
57.180	653.020	161.670	0.000	814.690	57.180	0.000	0.000	2.060	2.060	57.180		
57.190	684.720	142.650	0.000	827.370	57.190	0.000	0.000	2.060	2.060	57.190		
57.200	713.250	129.970	0.000	843.220	57.200	0.000	0.000	2.060	2.060	57.200		
57.210	741.780	114.120	0.000	855.900	57.210	0.000	2.060	0.000	2.060	57.210		
57.220	760.800	95.100	0.000	855.900	57.220	2.060	2.060	0.000	4.120	57.220		
57.230	779.820	82.420	0.000	862.240	57.230	16.480	4.120	0.000	20.600	57.230		
57.240	786.160	69.740	0.000	855.900	57.240	44.290	7.210	0.000	51.500	57.240		
57.250	792.500	57.060	0.000	849.560	57.250	94.760	7.210	0.000	101.970	57.250		
