C:\Users\Public\Documents\Novel Studio\load_data\2025-12-11\7\loadapp_2025-12-11_10-52-48-812.load
Comment s7 bvr
	-R::front	-R::mid	-R::heel	-R		PRY201-L::heel	PRY201-L::mid	PRY201-L::front	PRY201-L		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
52.410	204.400	175.000	149.800	529.200	52.410	164.820	84.870	49.200	298.890	52.410		
52.420	201.600	162.400	124.600	488.600	52.420	182.040	92.250	51.660	325.950	52.420		
52.430	194.600	147.000	102.200	443.800	52.430	199.260	102.090	56.580	357.930	52.430		
52.440	189.000	131.600	79.800	400.400	52.440	216.480	111.930	63.960	392.370	52.440		
52.450	186.200	119.000	58.800	364.000	52.450	234.930	121.770	68.880	425.580	52.450		
52.460	180.000	104.400	46.800	331.200	52.460	254.610	131.610	73.800	460.020	52.460		
52.470	174.960	87.120	34.560	296.640	52.470	271.830	143.910	82.410	498.150	52.470		
52.480	169.920	77.040	27.360	274.320	52.480	289.050	154.980	84.870	528.900	52.480		
52.490	162.000	66.960	19.440	248.400	52.490	307.500	164.820	92.250	564.570	52.490		
52.500	154.800	59.760	12.240	226.800	52.500	322.380	174.960	97.200	594.540	52.500		
52.510	144.720	51.840	7.200	203.760	52.510	336.960	181.440	98.820	617.220	52.510		
52.520	129.600	46.800	4.320	180.720	52.520	346.680	189.540	103.680	639.900	52.520		
52.530	117.360	42.480	4.320	164.160	52.530	359.640	196.020	103.680	659.340	52.530		
52.540	99.360	37.440	2.160	138.960	52.540	369.360	202.500	108.540	680.400	52.540		
52.550	84.960	34.560	2.160	121.680	52.550	379.080	208.980	113.400	701.460	52.550		
52.560	69.840	29.520	4.320	103.680	52.560	387.180	217.080	119.880	724.140	52.560		
52.570	54.720	24.480	4.320	83.520	52.570	393.660	223.560	121.500	738.720	52.570		
52.580	44.640	17.280	7.200	69.120	52.580	396.900	226.800	124.740	748.440	52.580		
52.590	34.560	12.240	9.360	56.160	52.590	398.520	231.660	129.600	759.780	52.590		
52.600	24.480	9.360	7.200	41.040	52.600	401.760	236.520	134.460	772.740	52.600		
52.610	15.000	4.980	9.960	29.940	52.610	405.000	241.380	136.080	782.460	52.610		
52.620	9.960	4.980	7.500	22.440	52.620	405.000	244.620	140.940	790.560	52.620		
52.630	4.980	4.980	9.960	19.920	52.630	405.000	244.620	140.940	790.560	52.630		
52.640	4.980	2.460	7.500	14.940	52.640	405.000	246.240	144.180	795.420	52.640		
52.650	4.980	4.980	9.960	19.920	52.650	402.500	249.550	149.730	801.780	52.650		
52.660	2.460	4.980	4.980	12.420	52.660	399.280	249.550	146.510	795.340	52.660		
52.670	2.460	2.460	7.500	12.420	52.670	394.450	249.550	151.340	795.340	52.670		
52.680	2.460	2.460	4.980	9.900	52.680	386.400	249.550	154.560	790.510	52.680		
52.690	2.460	2.460	4.980	9.900	52.690	381.570	249.550	156.170	787.290	52.690		
52.700	2.460	2.460	4.980	9.900	52.700	371.910	249.550	164.220	785.680	52.700		
52.710	2.460	2.460	4.980	9.900	52.710	362.250	251.160	169.050	782.460	52.710		
52.720	2.460	2.460	4.980	9.900	52.720	350.980	249.550	173.880	774.410	52.720		
52.730	2.460	2.460	2.460	7.380	52.730	341.320	249.550	177.100	767.970	52.730		
52.740	4.980	4.980	4.980	14.940	52.740	334.880	249.550	178.710	763.140	52.740		
52.750	2.460	9.960	15.000	27.420	52.750	323.610	249.550	181.930	755.090	52.750		
52.760	7.040	9.600	17.280	33.920	52.760	317.170	244.720	183.540	745.430	52.760		
52.770	17.280	17.280	17.280	51.840	52.770	305.900	244.720	186.760	737.380	52.770		
52.780	29.440	24.960	14.720	69.120	52.780	299.460	241.500	189.980	730.940	52.780		
52.790	44.800	29.440	14.720	88.960	52.790	286.580	236.670	191.590	714.840	52.790		
52.800	59.520	37.120	14.720	111.360	52.800	277.500	234.210	194.250	705.960	52.800		
52.810	72.320	44.800	14.720	131.840	52.810	261.960	226.440	194.250	682.650	52.810		
52.820	87.040	52.480	24.960	164.480	52.820	249.750	219.780	192.030	661.560	52.820		
52.830	99.840	59.520	29.440	188.800	52.830	236.430	214.230	194.250	644.910	52.830		
52.840	112.000	64.640	34.560	211.200	52.840	224.220	206.460	196.470	627.150	52.840		
52.850	122.240	69.760	37.120	229.120	52.850	212.010	199.800	194.250	606.060	52.850		
52.860	132.480	74.880	44.800	252.160	52.860	199.800	192.030	192.030	583.860	52.860		
52.870	142.080	80.000	47.360	269.440	52.870	186.480	182.040	192.030	560.550	52.870		
52.880	147.200	81.920	49.920	279.040	52.880	174.270	172.050	189.810	536.130	52.880		
52.890	152.320	84.480	52.480	289.280	52.890	159.840	164.280	184.260	508.380	52.890		
52.900	160.000	87.040	54.400	301.440	52.900	152.070	159.840	182.040	493.950	52.900		
52.910	164.880	92.160	61.920	318.960	52.910	144.300	152.070	179.820	476.190	52.910		
52.920	167.040	94.320	69.840	331.200	52.920	136.530	146.520	174.270	457.320	52.920		
52.930	169.920	99.360	77.040	346.320	52.930	132.090	142.080	172.050	446.220	52.930		
52.940	172.080	99.360	82.080	353.520	52.940	129.870	139.860	166.500	436.230	52.940		
52.950	174.960	102.240	90.000	367.200	52.950	127.380	137.280	165.000	429.660	52.950		
52.960	177.120	104.400	97.200	378.720	52.960	124.740	134.640	162.360	421.740	52.960		
52.970	177.120	107.280	104.400	388.800	52.970	122.100	134.640	162.360	419.100	52.970		
52.980	177.120	109.440	109.440	396.000	52.980	122.100	134.640	159.720	416.460	52.980		
52.990	180.000	109.440	114.480	403.920	52.990	119.460	132.000	157.080	408.540	52.990		
53.000	177.120	112.320	119.520	408.960	53.000	119.460	132.000	157.080	408.540	53.000		
53.010	180.000	112.320	124.560	416.880	53.010	117.480	132.000	159.720	409.200	53.010		
53.020	180.000	114.480	127.440	421.920	53.020	114.840	132.000	157.080	403.920	53.020		
53.030	180.000	114.480	129.600	424.080	53.030	112.200	129.360	154.440	396.000	53.030		
53.040	180.000	117.360	132.480	429.840	53.040	109.560	127.380	154.440	391.380	53.040		
53.050	177.120	117.360	134.640	429.120	53.050	106.920	127.380	157.080	391.380	53.050		
53.060	176.860	114.700	134.680	426.240	53.060	104.940	124.740	154.440	384.120	53.060		
53.070	176.860	114.700	134.680	426.240	53.070	104.940	122.100	154.440	381.480	53.070		
53.080	179.820	116.920	134.680	431.420	53.080	102.300	122.100	152.460	376.860	53.080		
53.090	179.820	116.920	134.680	431.420	53.090	102.300	122.100	152.460	376.860	53.090		
53.100	182.040	116.920	132.460	431.420	53.100	99.430	119.560	152.500	371.490	53.100		
53.110	182.040	116.920	132.460	431.420	53.110	102.480	122.000	152.500	376.980	53.110		
53.120	185.000	116.920	129.500	431.420	53.120	99.430	122.000	149.450	370.880	53.120		
53.130	185.000	116.920	129.500	431.420	53.130	99.430	122.000	152.500	373.930	53.130		
53.140	185.000	116.920	132.460	434.380	53.140	99.430	122.000	149.450	370.880	53.140		
53.150	182.040	114.700	134.680	431.420	53.150	99.430	119.560	147.010	366.000	53.150		
53.160	182.040	114.700	136.900	433.640	53.160	99.430	119.560	147.010	366.000	53.160		
53.170	179.820	116.920	139.860	436.600	53.170	102.480	122.000	149.450	373.930	53.170		
53.180	179.820	114.700	144.300	438.820	53.180	102.480	122.000	147.010	371.490	53.180		
53.190	176.860	114.700	147.260	438.820	53.190	104.920	122.000	147.010	373.930	53.190		
53.200	176.860	114.700	152.440	444.000	53.200	104.920	119.560	144.570	369.050	53.200		
53.210	174.720	116.760	157.080	448.560	53.210	104.920	119.560	142.130	366.610	53.210		
53.220	172.200	116.760	159.600	448.560	53.220	104.920	119.560	144.570	369.050	53.220		
53.230	169.680	116.760	164.640	451.080	53.230	104.920	119.560	142.130	366.610	53.230		
53.240	167.160	114.240	167.160	448.560	53.240	104.920	119.560	142.130	366.610	53.240		
53.250	164.640	116.760	172.200	453.600	53.250	104.720	117.040	140.000	361.760	53.250		
53.260	162.120	116.760	177.240	456.120	53.260	106.960	117.040	140.000	364.000	53.260		
53.270	159.600	114.240	179.760	453.600	53.270	106.960	117.040	137.200	361.200	53.270		
53.280	159.600	114.240	184.800	458.640	53.280	106.960	117.040	137.200	361.200	53.280		
53.290	157.080	114.240	189.840	461.160	53.290	106.960	114.800	134.960	356.720	53.290		
53.300	152.040	114.240	189.840	456.120	53.300	106.960	114.800	134.960	356.720	53.300		
53.310	152.040	111.720	194.880	458.640	53.310	106.960	114.800	134.960	356.720	53.310		
53.320	149.520	111.720	199.920	461.160	53.320	106.960	114.800	132.160	353.920	53.320		
53.330	144.480	111.720	202.440	458.640	53.330	106.960	114.800	132.160	353.920	53.330		
53.340	141.960	111.720	207.480	461.160	53.340	109.760	114.800	129.920	354.480	53.340		
53.350	139.440	111.720	210.000	461.160	53.350	109.760	112.000	129.920	351.680	53.350		
53.360	137.240	109.980	212.440	459.660	53.360	109.760	112.000	129.920	351.680	53.360		
53.370	134.420	109.980	217.140	461.540	53.370	109.760	112.000	129.920	351.680	53.370		
53.380	131.600	109.980	219.960	461.540	53.380	109.760	112.000	129.920	351.680	53.380		
53.390	129.720	109.980	221.840	461.540	53.390	112.000	112.000	127.120	351.120	53.390		
53.400	126.900	109.980	221.840	458.720	53.400	112.320	112.320	127.400	352.040	53.400		
53.410	126.900	109.980	224.660	461.540	53.410	112.320	112.320	130.000	354.640	53.410		
53.420	124.080	109.980	227.480	461.540	53.420	112.320	114.920	127.400	354.640	53.420		
53.430	124.080	109.980	229.360	463.420	53.430	112.320	112.320	124.800	349.440	53.430		
53.440	119.380	109.980	232.180	461.540	53.440	114.920	109.720	127.400	352.040	53.440		
53.450	119.380	109.980	232.180	461.540	53.450	114.920	112.320	127.400	354.640	53.450		
53.460	119.380	109.980	235.000	464.360	53.460	117.000	112.320	124.800	354.120	53.460		
53.470	117.500	107.160	235.000	459.660	53.470	117.000	112.320	124.800	354.120	53.470		
53.480	117.500	107.160	235.000	459.660	53.480	117.000	112.320	124.800	354.120	53.480		
53.490	114.680	107.160	235.000	456.840	53.490	119.600	114.920	127.400	361.920	53.490		
53.500	114.680	104.340	235.000	454.020	53.500	122.200	114.920	127.400	364.520	53.500		
53.510	111.860	104.340	235.000	451.200	53.510	124.800	117.000	127.400	369.200	53.510		
53.520	111.860	102.460	235.000	449.320	53.520	124.800	114.920	124.800	364.520	53.520		
53.530	109.980	102.460	235.000	447.440	53.530	127.400	117.000	124.800	369.200	53.530		
53.540	107.160	99.640	232.180	438.980	53.540	130.000	119.600	124.800	374.400	53.540		
53.550	107.160	96.820	229.360	433.340	53.550	129.930	119.560	124.440	373.930	53.550		
53.560	107.160	94.940	227.480	429.580	53.560	134.810	119.560	124.440	378.810	53.560		
53.570	107.160	94.940	224.660	426.760	53.570	137.250	122.000	124.440	383.690	53.570		
53.580	104.340	94.940	221.840	421.120	53.580	137.250	124.440	127.490	389.180	53.580		
53.590	107.160	92.120	219.960	419.240	53.590	139.690	127.490	127.490	394.670	53.590		
53.600	104.340	92.120	217.140	413.600	53.600	142.130	127.490	124.440	394.060	53.600		
53.610	107.160	89.300	214.320	410.780	53.610	144.570	127.490	127.490	399.550	53.610		
53.620	107.160	89.300	214.320	410.780	53.620	147.010	129.930	127.490	404.430	53.620		
53.630	104.340	87.420	212.440	404.200	53.630	149.450	129.930	127.490	406.870	53.630		
53.640	104.340	87.420	209.620	401.380	53.640	149.450	129.930	124.440	403.820	53.640		
53.650	104.340	87.420	209.620	401.380	53.650	149.450	132.370	127.490	409.310	53.650		
53.660	107.070	87.150	207.500	401.720	53.660	149.450	132.370	127.490	409.310	53.660		
53.670	104.580	87.150	204.180	395.910	53.670	152.500	132.370	127.490	412.360	53.670		
53.680	104.580	84.660	201.690	390.930	53.680	152.500	132.370	129.930	414.800	53.680		
53.690	107.070	84.660	201.690	393.420	53.690	152.500	134.810	129.930	417.240	53.690		
53.700	104.580	82.170	201.690	388.440	53.700	152.500	134.810	129.930	417.240	53.700		
53.710	107.070	82.170	201.690	390.930	53.710	152.500	134.810	129.930	417.240	53.710		
53.720	104.580	82.170	201.690	388.440	53.720	152.500	137.250	129.930	419.680	53.720		
53.730	104.580	79.680	201.690	385.950	53.730	152.500	137.250	129.930	419.680	53.730		
53.740	104.580	77.190	201.690	383.460	53.740	152.500	137.250	132.370	422.120	53.740		
53.750	104.580	79.680	201.690	385.950	53.750	152.500	139.690	132.370	424.560	53.750		
53.760	104.580	79.680	204.180	388.440	53.760	152.500	139.690	132.370	424.560	53.760		
53.770	104.580	77.190	204.180	385.950	53.770	149.450	139.690	134.810	423.950	53.770		
53.780	102.090	77.190	204.180	383.460	53.780	149.450	139.690	134.810	423.950	53.780		
53.790	102.090	77.190	204.180	383.460	53.790	149.450	139.690	134.810	423.950	53.790		
53.800	102.090	74.700	204.180	380.970	53.800	147.010	139.690	137.250	423.950	53.800		
53.810	101.850	74.690	206.610	383.150	53.810	147.010	142.130	137.250	426.390	53.810		
53.820	99.910	74.690	206.610	381.210	53.820	144.570	139.690	137.250	421.510	53.820		
53.830	99.910	71.780	206.610	378.300	53.830	144.570	142.130	139.690	426.390	53.830		
53.840	99.910	71.780	209.520	381.210	53.840	142.130	142.130	139.690	423.950	53.840		
53.850	99.910	71.780	212.430	384.120	53.850	142.100	139.780	139.780	421.660	53.850		
53.860	97.000	71.780	214.370	383.150	53.860	139.780	139.780	139.780	419.340	53.860		
53.870	97.000	71.780	217.280	386.060	53.870	139.780	139.780	142.100	421.660	53.870		
53.880	97.000	71.780	219.220	388.000	53.880	137.460	139.780	142.100	419.340	53.880		
53.890	97.000	71.780	222.130	390.910	53.890	134.560	139.780	139.780	414.120	53.890		
53.900	97.000	74.690	224.070	395.760	53.900	132.240	137.460	139.780	409.480	53.900		
53.910	94.090	71.780	226.980	392.850	53.910	129.920	134.560	142.100	406.580	53.910		
53.920	94.090	74.690	231.830	400.610	53.920	127.020	137.460	139.780	404.260	53.920		
53.930	94.090	76.630	236.680	407.400	53.930	124.700	134.560	142.100	401.360	53.930		
53.940	97.000	76.630	239.590	413.220	53.940	122.380	134.560	139.780	396.720	53.940		
53.950	97.000	79.540	242.500	419.040	53.950	117.160	132.240	142.100	391.500	53.950		
53.960	93.600	82.080	246.240	421.920	53.960	114.840	132.240	145.000	392.080	53.960		
53.970	93.600	82.080	252.000	427.680	53.970	109.620	132.240	145.000	386.860	53.970		
53.980	93.600	84.960	256.320	434.880	53.980	104.980	129.920	145.000	379.900	53.980		
53.990	93.600	84.960	262.080	440.640	53.990	99.760	127.020	145.000	371.780	53.990		
54.000	96.480	86.400	266.400	449.280	54.000	94.990	124.490	147.500	366.980	54.000		
54.010	96.480	89.280	273.600	459.360	54.010	89.680	122.130	144.550	356.360	54.010		
54.020	96.480	92.160	282.240	470.880	54.020	82.010	117.410	147.500	346.920	54.020		
54.030	96.480	96.480	289.440	482.400	54.030	77.290	114.460	147.500	339.250	54.030		
54.040	99.360	99.360	296.640	495.360	54.040	67.260	107.380	147.500	322.140	54.040		
54.050	102.240	103.680	306.720	512.640	54.050	61.950	104.430	147.500	313.880	54.050		
54.060	103.680	109.440	319.680	532.800	54.060	54.870	97.350	142.190	294.410	54.060		
54.070	103.680	116.640	326.880	547.200	54.070	47.200	89.680	142.190	279.070	54.070		
54.080	109.440	123.840	339.840	573.120	54.080	39.530	82.010	137.470	259.010	54.080		
54.090	112.320	129.600	349.920	591.840	54.090	32.450	71.980	134.520	238.950	54.090		
54.100	116.640	139.680	360.000	616.320	54.100	24.780	59.590	132.160	216.530	54.100		
54.110	120.960	147.420	372.330	640.710	54.110	17.110	51.920	129.800	198.830	54.110		
54.120	124.740	154.980	381.780	661.500	54.120	12.390	42.480	122.130	177.000	54.120		
54.130	128.520	160.650	393.120	682.290	54.130	9.440	34.810	119.770	164.020	54.130		
54.140	132.300	168.210	404.460	704.970	54.140	9.440	29.500	112.100	151.040	54.140		
54.150	132.300	173.880	413.910	720.090	54.150	7.140	19.740	105.000	131.880	54.150		
54.160	134.190	179.550	419.580	733.320	54.160	7.140	12.180	99.960	119.280	54.160		
54.170	134.190	181.440	429.030	744.660	54.170	4.620	4.620	92.400	101.640	54.170		
54.180	139.860	187.110	434.700	761.670	54.180	4.620	2.100	79.800	86.520	54.180		
54.190	139.860	189.000	442.260	771.120	54.190	4.620	0.000	72.240	76.860	54.190		
54.200	139.860	190.890	449.820	780.570	54.200	4.620	0.000	62.160	66.780	54.200		
54.210	141.750	196.560	453.600	791.910	54.210	2.100	0.000	49.980	52.080	54.210		
54.220	143.640	196.560	459.270	799.470	54.220	2.100	0.000	42.420	44.520	54.220		
54.230	143.640	198.450	464.940	807.030	54.230	4.620	0.000	34.860	39.480	54.230		
54.240	143.640	196.560	466.830	807.030	54.240	4.620	0.000	29.820	34.440	54.240		
54.250	143.640	196.560	472.500	812.700	54.250	4.620	0.000	19.740	24.360	54.250		
54.260	140.700	197.400	474.600	812.700	54.260	4.620	0.000	12.180	16.800	54.260		
54.270	140.700	197.400	478.800	816.900	54.270	4.620	0.000	4.620	9.240	54.270		
54.280	144.900	197.400	480.900	823.200	54.280	4.620	0.000	4.620	9.240	54.280		
54.290	140.700	197.400	483.000	821.100	54.290	4.620	0.000	2.100	6.720	54.290		
54.300	138.600	193.200	487.200	819.000	54.300	4.980	0.000	0.000	4.980	54.300		
54.310	136.500	191.100	489.300	816.900	54.310	4.980	0.000	2.490	7.470	54.310		
54.320	134.400	191.100	491.400	816.900	54.320	4.980	0.000	2.490	7.470	54.320		
54.330	132.300	189.000	491.400	812.700	54.330	4.980	0.000	0.000	4.980	54.330		
54.340	132.300	186.900	493.500	812.700	54.340	4.980	0.000	0.000	4.980	54.340		
54.350	126.000	184.800	495.600	806.400	54.350	4.980	2.490	0.000	7.470	54.350		
54.360	123.900	184.800	501.900	810.600	54.360	4.980	2.490	0.000	7.470	54.360		
54.370	121.800	184.800	506.100	812.700	54.370	4.980	2.490	0.000	7.470	54.370		
54.380	119.700	184.800	512.400	816.900	54.380	4.980	2.490	0.000	7.470	54.380		
54.390	115.500	184.800	518.700	819.000	54.390	4.980	2.490	0.000	7.470	54.390		
54.400	111.300	184.800	525.000	821.100	54.400	4.980	4.980	0.000	9.960	54.400		
54.410	105.800	186.300	531.300	823.400	54.410	4.980	4.980	0.000	9.960	54.410		
54.420	103.500	186.300	535.900	825.700	54.420	4.980	4.980	0.000	9.960	54.420		
54.430	98.900	186.300	542.800	828.000	54.430	4.980	7.500	0.000	12.480	54.430		
54.440	94.300	188.600	552.000	834.900	54.440	4.980	7.500	0.000	12.480	54.440		
54.450	92.000	188.600	558.900	839.500	54.450	7.380	7.380	0.000	14.760	54.450		
54.460	87.400	188.600	563.500	839.500	54.460	4.860	7.380	0.000	12.240	54.460		
54.470	82.800	190.900	568.100	841.800	54.470	4.860	7.380	0.000	12.240	54.470		
54.480	82.800	193.200	570.400	846.400	54.480	4.860	9.900	0.000	14.760	54.480		
54.490	80.500	193.200	575.000	848.700	54.490	4.860	9.900	0.000	14.760	54.490		
54.500	80.500	193.200	570.400	844.100	54.500	7.380	9.900	0.000	17.280	54.500		
54.510	78.200	195.500	570.400	844.100	54.510	4.860	9.900	0.000	14.760	54.510		
54.520	78.200	195.500	568.100	841.800	54.520	7.380	9.900	0.000	17.280	54.520		
54.530	78.200	193.200	565.800	837.200	54.530	4.860	12.420	2.340	19.620	54.530		
54.540	75.900	193.200	561.200	830.300	54.540	4.860	14.940	0.000	19.800	54.540		
54.550	73.600	190.900	554.300	818.800	54.550	4.860	17.460	0.000	22.320	54.550		
54.560	72.270	188.340	547.500	808.110	54.560	4.860	22.500	2.340	29.700	54.560		
54.570	72.270	186.150	536.550	794.970	54.570	4.860	27.360	2.340	34.560	54.570		
54.580	72.270	181.770	523.410	777.450	54.580	7.380	34.920	7.380	49.680	54.580		
54.590	67.890	177.390	512.460	757.740	54.590	12.420	45.000	7.380	64.800	54.590		
54.600	67.890	170.820	499.320	738.030	54.600	16.770	54.180	11.610	82.560	54.600		
54.610	63.510	168.630	483.990	716.130	54.610	27.090	67.080	16.770	110.940	54.610		
54.620	63.510	164.250	466.470	694.230	54.620	43.860	79.980	19.350	143.190	54.620		
54.630	61.320	162.060	446.760	670.140	54.630	83.850	89.010	24.510	197.370	54.630		
54.640	59.130	153.300	420.480	632.910	54.640	123.840	94.170	27.090	245.100	54.640		
54.650	59.130	144.540	389.820	593.490	54.650	157.380	96.750	29.670	283.800	54.650		
54.660	56.940	135.780	359.160	551.880	54.660	179.310	99.330	29.670	308.310	54.660		
54.670	54.750	129.210	326.310	510.270	54.670	201.240	104.490	32.250	337.980	54.670		
54.680	54.750	118.260	293.460	466.470	54.680	221.880	109.650	32.250	363.780	54.680		
54.690	50.370	111.690	260.610	422.670	54.690	237.360	112.230	37.410	387.000	54.690		
54.700	45.990	102.930	229.950	378.870	54.700	251.550	117.390	39.990	408.930	54.700		
54.710	44.460	92.040	195.000	331.500	54.710	267.030	123.840	43.860	434.730	54.710		
54.720	42.120	84.240	162.240	288.600	54.720	283.800	131.580	51.600	466.980	54.720		
54.730	37.440	74.880	134.940	247.260	54.730	301.860	139.320	56.760	497.940	54.730		
54.740	31.980	64.740	112.320	209.040	54.740	322.500	147.060	64.500	534.060	54.740		
54.750	24.960	56.940	89.700	171.600	54.750	345.920	156.400	71.760	574.080	54.750		
54.760	17.160	49.920	71.760	138.840	54.760	373.520	167.440	73.600	614.560	54.760		
54.770	12.480	39.780	56.940	109.200	54.770	393.760	176.640	79.120	649.520	54.770		
54.780	7.020	34.320	44.460	85.800	54.780	412.160	184.000	84.640	680.800	54.780		
54.790	2.340	29.640	34.320	66.300	54.790	426.880	189.520	92.000	708.400	54.790		
54.800	2.340	19.500	27.300	49.140	54.800	439.760	193.200	93.840	726.800	54.800		
54.810	0.000	14.820	19.500	34.320	54.810	448.960	198.720	101.200	748.880	54.810		
54.820	0.000	4.680	12.480	17.160	54.820	456.320	202.400	104.880	763.600	54.820		
54.830	0.000	0.000	4.680	4.680	54.830	460.000	209.760	112.240	782.000	54.830		
54.840	0.000	0.000	4.680	4.680	54.840	460.000	213.440	115.920	789.360	54.840		
54.850	0.000	0.000	2.340	2.340	54.850	454.480	217.120	123.280	794.880	54.850		
54.860	0.000	0.000	2.500	2.500	54.860	447.120	220.800	128.800	796.720	54.860		
54.870	0.000	0.000	0.000	0.000	54.870	436.080	220.800	136.160	793.040	54.870		
54.880	0.000	0.000	0.000	0.000	54.880	423.200	220.800	141.680	785.680	54.880		
54.890	0.000	0.000	0.000	0.000	54.890	412.160	224.480	149.040	785.680	54.890		
54.900	0.000	0.000	0.000	0.000	54.900	397.500	221.010	157.410	775.920	54.900		
54.910	0.000	0.000	2.500	2.500	54.910	381.600	224.190	159.000	764.790	54.910		
54.920	0.000	0.000	2.500	2.500	54.920	368.880	221.010	163.770	753.660	54.920		
54.930	0.000	0.000	2.500	2.500	54.930	359.340	221.010	168.540	748.890	54.930		
54.940	0.000	0.000	2.500	2.500	54.940	349.800	224.190	174.900	748.890	54.940		
54.950	0.000	0.000	2.500	2.500	54.950	338.670	224.190	181.260	744.120	54.950		
54.960	0.000	0.000	2.500	2.500	54.960	329.130	228.960	186.030	744.120	54.960		
54.970	0.000	0.000	2.500	2.500	54.970	321.180	232.140	192.390	745.710	54.970		
54.980	0.000	0.000	2.500	2.500	54.980	316.410	236.910	198.750	752.070	54.980		
54.990	0.000	0.000	2.500	2.500	54.990	311.640	241.680	203.520	756.840	54.990		
55.000	0.000	0.000	2.500	2.500	55.000	306.870	246.450	206.700	760.020	55.000		
55.010	0.000	0.000	2.400	2.400	55.010	302.100	251.220	211.470	764.790	55.010		
55.020	0.000	0.000	2.400	2.400	55.020	297.330	255.990	216.240	769.560	55.020		
55.030	0.000	0.000	2.400	2.400	55.030	290.970	259.170	221.010	771.150	55.030		
55.040	0.000	0.000	2.400	2.400	55.040	286.200	262.350	227.370	775.920	55.040		
55.050	0.000	0.000	4.920	4.920	55.050	282.500	266.680	229.390	778.570	55.050		
55.060	0.000	0.000	2.400	2.400	55.060	276.850	272.330	233.910	783.090	55.060		
55.070	0.000	0.000	4.920	4.920	55.070	272.330	274.590	239.560	786.480	55.070		
55.080	0.000	0.000	4.920	4.920	55.080	266.680	272.330	239.560	778.570	55.080		
55.090	2.400	0.000	2.400	4.800	55.090	262.160	272.330	244.080	778.570	55.090		
55.100	2.400	0.000	2.400	4.800	55.100	256.510	272.330	247.470	776.310	55.100		
55.110	4.920	0.000	0.000	4.920	55.110	251.990	274.590	249.730	776.310	55.110		
55.120	7.440	0.000	0.000	7.440	55.120	244.080	274.590	254.250	772.920	55.120		
55.130	12.480	0.000	0.000	12.480	55.130	233.910	272.330	254.250	760.490	55.130		
55.140	19.920	0.000	0.000	19.920	55.140	224.870	268.940	259.900	753.710	55.140		
55.150	30.000	0.000	0.000	30.000	55.150	216.960	268.940	259.900	745.800	55.150		
55.160	34.400	0.000	6.880	41.280	55.160	206.790	266.680	262.160	735.630	55.160		
55.170	44.720	0.000	19.780	64.500	55.170	196.620	264.420	264.420	725.460	55.170		
55.180	49.880	0.000	26.660	76.540	55.180	184.190	256.510	266.680	707.380	55.180		
55.190	59.340	4.300	34.400	98.040	55.190	171.760	249.730	272.330	693.820	55.190		
55.200	64.500	9.460	49.880	123.840	55.200	157.070	241.820	274.590	673.480	55.200		
55.210	67.080	14.620	59.340	141.040	55.210	142.380	231.650	279.110	653.140	55.210		
55.220	72.240	19.780	67.080	159.100	55.220	126.560	221.480	279.110	627.150	55.220		
55.230	77.400	24.940	77.400	179.740	55.230	111.870	209.050	282.500	603.420	55.230		
55.240	81.700	29.240	84.280	195.220	55.240	97.180	198.880	279.110	575.170	55.240		
55.250	84.280	36.980	97.180	218.440	55.250	82.490	189.840	274.590	546.920	55.250		
55.260	86.860	47.300	114.380	248.540	55.260	66.670	177.410	266.680	510.760	55.260		
55.270	94.600	59.340	136.740	290.680	55.270	51.980	161.590	259.900	473.470	55.270		
55.280	99.760	72.240	159.960	331.960	55.280	41.810	142.380	251.990	436.180	55.280		
55.290	104.920	86.860	184.900	376.680	55.290	31.640	116.390	237.300	385.330	55.290		
55.300	111.800	104.920	215.000	431.720	55.300	21.470	91.530	221.480	334.480	55.300		
55.310	117.120	120.780	243.390	481.290	55.310	16.950	66.670	204.530	288.150	55.310		
55.320	124.440	137.250	274.500	536.190	55.320	9.040	47.460	186.450	242.950	55.320		
55.330	131.760	153.720	301.950	587.430	55.330	6.780	33.900	167.240	207.920	55.330		
55.340	140.910	172.020	323.910	636.840	55.340	6.780	21.470	144.640	172.890	55.340		
55.350	148.230	186.660	349.530	684.420	55.350	4.700	14.570	117.500	136.770	55.350		
55.360	157.380	199.470	366.000	722.850	55.360	4.700	7.050	97.290	109.040	55.360		
55.370	161.040	212.280	389.790	763.110	55.370	2.350	0.000	79.900	82.250	55.370		
55.380	166.530	223.260	406.260	796.050	55.380	2.350	0.000	62.040	64.390	55.380		
55.390	172.020	234.240	424.560	830.820	55.390	2.350	0.000	47.470	49.820	55.390		
55.400	173.850	243.390	441.030	858.270	55.400	2.350	0.000	37.130	39.480	55.400		
55.410	179.340	248.880	452.010	880.230	55.410	2.350	0.000	27.260	29.610	55.410		
55.420	181.170	254.370	457.500	893.040	55.420	2.350	0.000	17.390	19.740	55.420		
55.430	184.830	256.200	457.500	898.530	55.430	2.350	0.000	9.870	12.220	55.430		
55.440	186.660	254.370	457.500	898.530	55.440	2.350	0.000	7.050	9.400	55.440		
55.450	188.490	250.710	448.350	887.550	55.450	0.000	0.000	2.350	2.350	55.450		
55.460	191.840	246.400	440.000	878.240	55.460	2.350	0.000	4.700	7.050	55.460		
