C:\Users\Public\Documents\Novel Studio\load_data\2025-12-15\15\loadapp_2025-12-15_14-17-52-215.load
Comment s15h
	PRY201-L::heel	PRY201-L::mid	PRY201-L::front	PRY201-L		PRY202-R::front	PRY202-R::mid	PRY202-R::heel	PRY202-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
2.220	77.280	117.300	172.500	367.080	2.220	164.280	71.780	39.960	276.020	2.220		
2.230	77.280	117.300	172.500	367.080	2.230	164.280	71.780	42.180	278.240	2.230		
2.240	77.280	117.300	169.740	364.320	2.240	164.280	74.740	44.400	283.420	2.240		
2.250	77.280	114.540	166.980	358.800	2.250	164.500	74.900	44.800	284.200	2.250		
2.260	77.280	114.540	166.980	358.800	2.260	164.500	77.000	46.900	288.400	2.260		
2.270	79.350	114.540	164.910	358.800	2.270	164.500	77.000	44.800	286.300	2.270		
2.280	79.350	112.470	164.910	356.730	2.280	164.500	77.000	46.900	288.400	2.280		
2.290	79.350	112.470	159.390	351.210	2.290	164.500	77.000	49.700	291.200	2.290		
2.300	79.350	112.470	157.320	349.140	2.300	167.300	79.800	52.500	299.600	2.300		
2.310	79.350	109.710	157.320	346.380	2.310	169.400	81.900	52.500	303.800	2.310		
2.320	77.280	106.950	157.320	341.550	2.320	169.400	81.900	54.600	305.900	2.320		
2.330	77.280	104.880	154.560	336.720	2.330	169.400	84.700	57.400	311.500	2.330		
2.340	74.520	102.120	152.490	329.130	2.340	172.200	84.700	57.400	314.300	2.340		
2.350	74.520	102.120	149.730	326.370	2.350	172.200	87.500	59.500	319.200	2.350		
2.360	72.450	97.290	146.970	316.710	2.360	172.200	89.600	64.400	326.200	2.360		
2.370	72.500	97.440	145.000	314.940	2.370	175.000	92.400	67.200	334.600	2.370		
2.380	69.600	94.540	145.000	309.140	2.380	175.000	94.500	72.100	341.600	2.380		
2.390	69.600	92.220	139.780	301.600	2.390	175.000	99.400	77.000	351.400	2.390		
2.400	67.280	92.220	142.100	301.600	2.400	180.000	102.240	79.920	362.160	2.400		
2.410	67.280	92.220	139.780	299.280	2.410	177.120	102.240	82.080	361.440	2.410		
2.420	69.600	89.900	137.460	296.960	2.420	177.120	104.400	84.960	366.480	2.420		
2.430	67.280	89.900	137.460	294.640	2.430	177.120	102.240	87.120	366.480	2.430		
2.440	67.280	89.900	137.460	294.640	2.440	177.120	104.400	87.120	368.640	2.440		
2.450	67.280	89.900	137.460	294.640	2.450	177.120	104.400	87.120	368.640	2.450		
2.460	64.960	89.900	139.780	294.640	2.460	177.120	102.240	84.960	364.320	2.460		
2.470	64.960	89.900	139.780	294.640	2.470	177.120	102.240	84.960	364.320	2.470		
2.480	64.960	92.220	139.780	296.960	2.480	174.960	102.240	82.080	359.280	2.480		
2.490	64.960	92.220	139.780	296.960	2.490	174.960	102.240	79.920	357.120	2.490		
2.500	62.060	94.540	145.000	301.600	2.500	174.960	99.360	77.040	351.360	2.500		
2.510	64.960	94.540	145.000	304.500	2.510	174.960	97.200	74.880	347.040	2.510		
2.520	64.640	94.720	147.200	306.560	2.520	174.960	97.200	72.000	344.160	2.520		
2.530	64.640	97.280	149.760	311.680	2.530	172.080	94.320	69.840	336.240	2.530		
2.540	64.640	99.840	152.320	316.800	2.540	172.080	92.160	66.960	331.200	2.540		
2.550	67.200	102.400	152.320	321.920	2.550	172.420	92.500	67.340	332.260	2.550		
2.560	69.760	104.960	154.880	329.600	2.560	169.460	89.540	62.160	321.160	2.560		
2.570	69.760	104.960	152.320	327.040	2.570	169.460	89.540	59.940	318.940	2.570		
2.580	72.320	106.880	154.880	334.080	2.580	169.460	87.320	59.940	316.720	2.580		
2.590	72.320	109.440	154.880	336.640	2.590	167.240	87.320	59.940	314.500	2.590		
2.600	74.880	109.440	154.880	339.200	2.600	169.460	84.360	56.980	310.800	2.600		
2.610	74.880	106.880	154.880	336.640	2.610	169.460	87.320	56.980	313.760	2.610		
2.620	74.880	109.440	157.440	341.760	2.620	172.420	87.320	54.760	314.500	2.620		
2.630	74.880	106.880	160.000	341.760	2.630	172.420	87.320	54.760	314.500	2.630		
2.640	72.320	106.880	157.440	336.640	2.640	174.640	89.540	54.760	318.940	2.640		
2.650	74.880	106.880	160.000	341.760	2.650	176.860	89.540	51.800	318.200	2.650		
2.660	74.880	106.880	160.000	341.760	2.660	176.860	89.540	51.800	318.200	2.660		
2.670	72.080	104.720	159.800	336.600	2.670	179.820	89.540	49.580	318.940	2.670		
2.680	69.360	102.000	161.840	333.200	2.680	182.040	92.500	51.800	326.340	2.680		
2.690	69.360	102.000	159.800	331.160	2.690	185.000	92.500	49.580	327.080	2.690		
2.700	67.320	99.960	161.840	329.120	2.700	185.000	94.720	51.800	331.520	2.700		
2.710	67.320	97.240	161.840	326.400	2.710	185.000	94.720	49.580	329.300	2.710		
2.720	67.320	97.240	161.840	326.400	2.720	185.000	94.720	47.360	327.080	2.720		
2.730	67.320	97.240	164.560	329.120	2.730	185.000	92.500	47.360	324.860	2.730		
2.740	67.320	94.520	167.280	329.120	2.740	182.040	89.540	47.360	318.940	2.740		
2.750	67.320	97.240	164.560	329.120	2.750	176.860	87.320	47.360	311.540	2.750		
2.760	69.360	97.240	167.280	333.880	2.760	172.420	87.320	47.360	307.100	2.760		
2.770	74.800	99.960	167.280	342.040	2.770	167.240	84.360	49.580	301.180	2.770		
2.780	79.560	102.000	167.280	348.840	2.780	162.060	79.920	49.580	291.560	2.780		
2.790	85.000	102.000	167.280	354.280	2.790	162.060	79.920	47.360	289.340	2.790		
2.800	89.760	107.440	170.000	367.200	2.800	164.280	76.960	42.180	283.420	2.800		
2.810	94.520	109.480	170.000	374.000	2.810	167.240	76.960	34.780	278.980	2.810		
2.820	99.960	111.720	169.680	381.360	2.820	172.420	71.780	27.380	271.580	2.820		
2.830	105.000	111.720	169.680	386.400	2.830	174.640	67.340	19.980	261.960	2.830		
2.840	109.200	116.760	174.720	400.680	2.840	179.820	62.160	11.840	253.820	2.840		
2.850	111.720	116.760	172.200	400.680	2.850	182.500	56.940	7.300	246.740	2.850		
2.860	116.760	119.280	174.720	410.760	2.860	182.500	49.640	4.380	236.520	2.860		
2.870	121.800	121.800	177.240	420.840	2.870	182.500	42.340	0.000	224.840	2.870		
2.880	129.360	124.320	177.240	430.920	2.880	179.580	37.230	0.000	216.810	2.880		
2.890	136.920	129.360	182.280	448.560	2.890	177.390	32.120	0.000	209.510	2.890		
2.900	139.440	131.880	184.800	456.120	2.900	169.360	27.010	0.000	196.370	2.900		
2.910	147.000	136.920	189.840	473.760	2.910	162.060	24.820	0.000	186.880	2.910		
2.920	154.560	139.440	192.360	486.360	2.920	151.840	19.710	0.000	171.550	2.920		
2.930	162.120	144.480	197.400	504.000	2.930	142.350	19.710	0.000	162.060	2.930		
2.940	172.200	147.000	199.920	519.120	2.940	132.130	16.790	0.000	148.920	2.940		
2.950	182.280	152.040	207.480	541.800	2.950	114.610	14.600	0.000	129.210	2.950		
2.960	192.360	154.560	210.000	556.920	2.960	99.280	12.410	0.000	111.690	2.960		
2.970	204.970	159.650	214.240	578.860	2.970	82.490	12.410	0.000	94.900	2.970		
2.980	212.180	164.800	214.240	591.220	2.980	64.970	12.410	0.000	77.380	2.980		
2.990	222.480	166.860	219.390	608.730	2.990	47.450	12.410	0.000	59.860	2.990		
3.000	229.690	172.010	219.390	621.090	3.000	32.500	9.880	2.470	44.850	3.000		
3.010	236.900	174.070	222.480	633.450	3.010	17.420	9.880	4.940	32.240	3.010		
3.020	242.050	177.160	224.540	643.750	3.020	7.410	7.410	4.940	19.760	3.020		
3.030	247.200	179.220	226.600	653.020	3.030	2.470	7.410	7.410	17.290	3.030		
