C:\Users\Public\Documents\Novel Studio\load_data\2025-12-15\15\loadapp_2025-12-15_14-13-13-185.load
Comment s15bvr
	PRY201-L::heel	PRY201-L::mid	PRY201-L::front	PRY201-L		PRY202-R::front	PRY202-R::mid	PRY202-R::heel	PRY202-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
2.010	62.310	111.890	164.820	339.020	2.010	214.890	94.830	41.760	351.480	2.010		
2.020	62.310	109.880	167.500	339.690	2.020	214.890	94.830	41.760	351.480	2.020		
2.030	62.310	111.890	167.500	341.700	2.030	214.890	94.830	41.760	351.480	2.030		
2.040	62.310	109.880	167.500	339.690	2.040	214.890	94.830	41.760	351.480	2.040		
2.050	59.630	109.880	167.500	337.010	2.050	212.280	94.830	41.760	348.870	2.050		
2.060	62.310	109.880	167.500	339.690	2.060	214.890	97.440	44.370	356.700	2.060		
2.070	59.630	109.880	164.820	334.330	2.070	212.280	94.830	44.370	351.480	2.070		
2.080	62.310	111.890	164.820	339.020	2.080	209.670	94.830	41.760	346.260	2.080		
2.090	62.310	111.890	164.820	339.020	2.090	212.280	94.830	44.370	351.480	2.090		
2.100	62.310	111.890	167.500	341.700	2.100	210.000	97.440	44.520	351.960	2.100		
2.110	62.310	111.890	164.820	339.020	2.110	210.000	97.440	44.520	351.960	2.110		
2.120	62.310	111.890	164.820	339.020	2.120	210.000	97.440	44.520	351.960	2.120		
2.130	62.310	109.880	162.140	334.330	2.130	210.000	97.440	47.040	354.480	2.130		
2.140	62.310	109.880	164.820	337.010	2.140	207.480	94.920	44.520	346.920	2.140		
2.150	62.310	109.880	162.140	334.330	2.150	207.480	97.440	47.040	351.960	2.150		
2.160	64.990	109.880	164.820	339.690	2.160	207.480	97.440	47.040	351.960	2.160		
2.170	62.310	109.880	162.140	334.330	2.170	207.480	94.920	47.040	349.440	2.170		
2.180	62.310	109.880	162.140	334.330	2.180	207.480	97.440	47.040	351.960	2.180		
2.190	62.310	109.880	164.820	337.010	2.190	204.960	94.920	47.040	346.920	2.190		
2.200	62.310	111.890	164.820	339.020	2.200	204.960	94.920	47.040	346.920	2.200		
2.210	62.310	109.880	164.820	337.010	2.210	204.960	94.920	47.040	346.920	2.210		
2.220	62.310	109.880	164.820	337.010	2.220	204.960	97.440	49.560	351.960	2.220		
2.230	62.310	109.880	167.500	339.690	2.230	204.960	97.440	47.040	349.440	2.230		
2.240	62.310	109.880	164.820	337.010	2.240	204.960	97.440	47.040	349.440	2.240		
2.250	62.310	111.890	164.820	339.020	2.250	205.000	96.760	49.200	350.960	2.250		
2.260	62.310	109.880	164.820	337.010	2.260	201.720	96.760	49.200	347.680	2.260		
2.270	62.310	111.890	164.820	339.020	2.270	205.000	94.300	49.200	348.500	2.270		
2.280	62.310	111.890	164.820	339.020	2.280	201.720	94.300	46.740	342.760	2.280		
2.290	62.310	111.890	164.820	339.020	2.290	201.720	94.300	46.740	342.760	2.290		
2.300	62.310	111.890	162.140	336.340	2.300	201.720	96.760	49.200	347.680	2.300		
2.310	62.310	111.890	164.820	339.020	2.310	201.720	94.300	49.200	345.220	2.310		
2.320	62.310	109.880	164.820	337.010	2.320	201.720	94.300	49.200	345.220	2.320		
2.330	64.990	111.890	164.820	341.700	2.330	201.720	96.760	49.200	347.680	2.330		
2.340	62.310	111.890	164.820	339.020	2.340	199.260	94.300	49.200	342.760	2.340		
2.350	62.310	111.890	167.500	341.700	2.350	201.720	96.760	49.200	347.680	2.350		
2.360	62.310	111.890	167.500	341.700	2.360	199.260	96.760	52.480	348.500	2.360		
2.370	62.310	109.880	164.820	337.010	2.370	201.720	96.760	52.480	350.960	2.370		
2.380	62.310	109.880	164.820	337.010	2.380	201.720	99.220	54.940	355.880	2.380		
2.390	62.310	109.880	164.820	337.010	2.390	201.720	99.220	54.940	355.880	2.390		
2.400	62.040	109.560	165.000	336.600	2.400	205.000	99.220	54.940	359.160	2.400		
2.410	62.040	109.560	165.000	336.600	2.410	201.720	99.220	54.940	355.880	2.410		
2.420	62.040	109.560	165.000	336.600	2.420	205.000	102.500	54.940	362.440	2.420		
2.430	62.040	109.560	165.000	336.600	2.430	201.720	99.220	57.400	358.340	2.430		
2.440	62.040	106.920	162.360	331.320	2.440	205.000	99.220	54.940	359.160	2.440		
2.450	59.400	106.920	162.360	328.680	2.450	201.720	102.500	57.400	361.620	2.450		
2.460	62.040	106.920	159.720	328.680	2.460	201.720	102.500	57.400	361.620	2.460		
2.470	59.400	106.920	162.360	328.680	2.470	201.720	102.500	57.400	361.620	2.470		
2.480	59.400	106.920	162.360	328.680	2.480	201.720	102.500	57.400	361.620	2.480		
2.490	59.400	104.940	159.720	324.060	2.490	201.720	102.500	57.400	361.620	2.490		
2.500	59.400	104.940	159.720	324.060	2.500	201.720	104.960	57.400	364.080	2.500		
2.510	62.040	106.920	159.720	328.680	2.510	201.720	102.500	57.400	361.620	2.510		
2.520	59.400	104.940	159.720	324.060	2.520	201.720	102.500	57.400	361.620	2.520		
2.530	59.400	104.940	159.720	324.060	2.530	201.720	102.500	57.400	361.620	2.530		
2.540	62.040	104.940	159.720	326.700	2.540	201.720	102.500	54.940	359.160	2.540		
2.550	62.040	104.940	157.080	324.060	2.550	205.000	102.500	57.400	364.900	2.550		
2.560	59.400	106.920	159.720	326.040	2.560	201.720	102.500	57.400	361.620	2.560		
2.570	59.400	104.940	159.720	324.060	2.570	199.260	102.500	57.400	359.160	2.570		
2.580	62.040	106.920	157.080	326.040	2.580	201.720	102.500	57.400	361.620	2.580		
2.590	62.040	106.920	159.720	328.680	2.590	199.260	102.500	54.940	356.700	2.590		
2.600	62.040	106.920	159.720	328.680	2.600	199.260	99.220	54.940	353.420	2.600		
2.610	62.040	106.920	157.080	326.040	2.610	199.260	99.220	54.940	353.420	2.610		
2.620	62.040	106.920	159.720	328.680	2.620	199.260	99.220	54.940	353.420	2.620		
2.630	62.040	109.560	159.720	331.320	2.630	196.800	99.220	54.940	350.960	2.630		
2.640	64.680	106.920	159.720	331.320	2.640	196.800	96.760	54.940	348.500	2.640		
