timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
14.538,1,-37.2300,0.8941,-0.6900
14.626,1,-37.2300,0.8941,-0.6900
14.658,1,-37.2300,0.8941,-0.6900
14.681,1,-37.2300,0.8941,-0.6900
14.695,1,-37.2300,0.8941,-0.6900
14.709,1,-37.2300,0.8941,-0.6900
14.725,1,-37.2300,0.8941,-0.6900
14.738,1,-37.2300,0.8941,-0.6900
14.751,1,-37.2300,0.8941,-0.6900
14.765,1,-37.2300,0.8941,-0.6900
14.778,1,-37.2300,0.8941,-0.6900
14.794,1,-37.2300,0.8941,-0.6900
14.809,1,-37.2300,0.8941,-0.6900
14.827,1,-37.2300,0.8941,-0.6900
14.843,1,-37.2300,0.8941,-0.6900
14.856,1,-37.2300,0.8941,-0.6900
14.870,1,-37.2300,0.8941,-0.6900
14.883,1,-37.2300,0.8941,-0.6900
14.896,1,-37.2300,0.8941,-0.6900
14.910,1,-37.2300,0.8941,-0.6900
14.927,1,-37.2300,0.8941,-0.6900
14.949,1,-37.2300,0.8941,-0.6900
14.965,1,-37.2300,0.8941,-0.6900
14.982,1,-37.2300,0.8941,-0.6900
14.996,1,-37.2300,0.8941,-0.6900
15.014,1,-37.2300,0.8941,-0.6900
15.028,1,-37.2300,0.8941,-0.6900
15.040,1,-37.2300,0.8941,-0.6900
15.055,1,-37.2300,0.8941,-0.6900
15.068,1,-37.2300,0.8941,-0.6900
15.080,1,-37.2300,0.8941,-0.6900
15.094,1,-37.2300,0.8941,-0.6900
15.107,1,-37.2300,0.8941,-0.6900
15.124,1,-37.2300,0.8941,-0.6900
15.137,1,-37.2300,0.8941,-0.6900
15.149,1,-37.2300,0.8941,-0.6900
15.162,1,-37.2300,0.8941,-0.6900
15.174,1,-37.2300,0.8941,-0.6900
15.190,1,-37.2300,0.8941,-0.6900
15.203,1,-37.2300,0.8941,-0.6900
15.217,1,-37.2300,0.8941,-0.6900
15.229,1,-37.2300,0.8941,-0.6900
15.245,1,-37.2300,0.8941,-0.6900
15.257,1,-37.2300,0.8941,-0.6900
15.270,1,-37.2300,0.8941,-0.6900
15.283,1,-37.2300,0.8941,-0.6900

# --- Trial 2 start ---
15.922,2,-37.2300,0.8941,-0.6900
16.004,2,-37.2300,0.8941,-0.6900
16.025,2,-37.2300,0.8941,-0.6900
16.039,2,-37.2300,0.8941,-0.6900
