timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
13.937,1,-37.2300,0.8941,-0.6900
13.993,1,-37.2300,0.8941,-0.6900
14.007,1,-37.2300,0.8941,-0.6900
14.016,1,-37.2300,0.8941,-0.6900
14.023,1,-37.2300,0.8941,-0.6900
14.028,1,-37.2300,0.8941,-0.6900
14.035,1,-37.2300,0.8941,-0.6900
14.041,1,-37.2300,0.8941,-0.6900
14.047,1,-37.2300,0.8941,-0.6900
14.053,1,-37.2300,0.8941,-0.6900
14.058,1,-37.2300,0.8941,-0.6900
14.065,1,-37.2300,0.8941,-0.6900
14.071,1,-37.2300,0.8941,-0.6900
14.076,1,-37.2300,0.8941,-0.6900
14.082,1,-37.2300,0.8941,-0.6900
14.088,1,-37.2300,0.8941,-0.6900
14.094,1,-37.2300,0.8941,-0.6900
14.100,1,-37.2300,0.8941,-0.6900
14.105,1,-37.2300,0.8941,-0.6900
14.111,1,-37.2300,0.8941,-0.6900
14.117,1,-37.2300,0.8941,-0.6900
14.122,1,-37.2300,0.8941,-0.6900
14.128,1,-37.2300,0.8941,-0.6900
14.133,1,-37.2300,0.8941,-0.6900
14.141,1,-37.2300,0.8941,-0.6900
14.146,1,-37.2300,0.8941,-0.6900
14.152,1,-37.2300,0.8941,-0.6900
14.158,1,-37.2300,0.8941,-0.6900
14.164,1,-37.2300,0.8941,-0.6900
14.170,1,-37.2300,0.8941,-0.6900
14.176,1,-37.2300,0.8941,-0.6900
14.181,1,-37.2300,0.8941,-0.6900
14.186,1,-37.2300,0.8941,-0.6900
14.192,1,-37.2300,0.8941,-0.6900
14.197,1,-37.2300,0.8941,-0.6900
14.203,1,-37.2300,0.8941,-0.6900
14.208,1,-37.2300,0.8941,-0.6900
14.213,1,-37.2300,0.8941,-0.6900

# --- Trial 2 start ---
14.471,2,-37.2300,0.8941,-0.6900
14.480,2,-37.2300,0.8941,-0.6900
14.486,2,-37.2300,0.8941,-0.6900
14.492,2,-37.2300,0.8941,-0.6900
14.498,2,-37.2300,0.8941,-0.6900
14.505,2,-37.2300,0.8941,-0.6900
14.511,2,-37.2300,0.8941,-0.6900
14.517,2,-37.2300,0.8941,-0.6900
14.522,2,-37.2300,0.8941,-0.6900
14.528,2,-37.2300,0.8941,-0.6900
14.535,2,-37.2300,0.8941,-0.6900
14.540,2,-37.2300,0.8941,-0.6900
