timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
615.649,1,-39.6222,1.7345,-1.1617
615.688,1,-39.6221,1.7345,-1.1618
615.703,1,-39.6221,1.7344,-1.1617
615.714,1,-39.6221,1.7345,-1.1617
615.734,1,-39.6220,1.7344,-1.1616
615.751,1,-39.6220,1.7345,-1.1615
615.776,1,-39.6220,1.7345,-1.1615
615.789,1,-39.6220,1.7344,-1.1615
615.800,1,-39.6220,1.7344,-1.1614
615.815,1,-39.6220,1.7344,-1.1614
615.828,1,-39.6219,1.7343,-1.1614
615.840,1,-39.6218,1.7343,-1.1614
615.854,1,-39.6218,1.7343,-1.1615
615.866,1,-39.6217,1.7342,-1.1614
615.879,1,-39.6217,1.7342,-1.1614
615.894,1,-39.6216,1.7342,-1.1613
615.910,1,-39.6215,1.7342,-1.1613
615.927,1,-39.6214,1.7342,-1.1613
615.939,1,-39.6214,1.7342,-1.1613
615.951,1,-39.6213,1.7342,-1.1613
615.963,1,-39.6213,1.7342,-1.1613
615.975,1,-39.6212,1.7341,-1.1613
615.987,1,-39.6212,1.7341,-1.1613
615.998,1,-39.6211,1.7341,-1.1613
616.010,1,-39.6210,1.7341,-1.1614
616.023,1,-39.6210,1.7341,-1.1614
616.034,1,-39.6209,1.7341,-1.1614
616.045,1,-39.6209,1.7341,-1.1615
616.057,1,-39.6208,1.7341,-1.1615
616.068,1,-39.6207,1.7341,-1.1615
616.080,1,-39.6207,1.7341,-1.1616
616.091,1,-39.6206,1.7341,-1.1616
616.104,1,-39.6206,1.7341,-1.1617
616.116,1,-39.6205,1.7341,-1.1617
616.128,1,-39.6203,1.7341,-1.1618
616.140,1,-39.6202,1.7340,-1.1619
616.152,1,-39.6200,1.7340,-1.1620
616.164,1,-39.6198,1.7340,-1.1621
616.176,1,-39.6197,1.7340,-1.1622
616.188,1,-39.6195,1.7340,-1.1624
616.199,1,-39.6193,1.7340,-1.1625
616.211,1,-39.6191,1.7340,-1.1627
616.224,1,-39.6187,1.7340,-1.1631
616.235,1,-39.6184,1.7339,-1.1633
616.252,1,-39.6180,1.7340,-1.1636
616.264,1,-39.6176,1.7340,-1.1638
616.276,1,-39.6172,1.7340,-1.1642
616.288,1,-39.6169,1.7340,-1.1645
616.300,1,-39.6165,1.7340,-1.1648
616.312,1,-39.6160,1.7339,-1.1651
