timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
54.772,1,-39.5984,1.7346,-1.3340
54.784,1,-39.5984,1.7346,-1.3339
54.792,1,-39.5983,1.7345,-1.3338
54.800,1,-39.5982,1.7345,-1.3337
54.810,1,-39.5981,1.7344,-1.3336
54.828,1,-39.5980,1.7344,-1.3337
54.836,1,-39.5980,1.7344,-1.3336
54.845,1,-39.5979,1.7343,-1.3336
54.854,1,-39.5979,1.7343,-1.3335
54.867,1,-39.5978,1.7342,-1.3334
54.884,1,-39.5976,1.7342,-1.3334
54.896,1,-39.5975,1.7341,-1.3334
54.904,1,-39.5974,1.7340,-1.3333
54.913,1,-39.5974,1.7340,-1.3333
54.921,1,-39.5973,1.7339,-1.3332
54.932,1,-39.5972,1.7338,-1.3332
54.943,1,-39.5971,1.7337,-1.3332
54.954,1,-39.5970,1.7337,-1.3332
54.965,1,-39.5969,1.7336,-1.3332
54.977,1,-39.5968,1.7336,-1.3332
54.987,1,-39.5967,1.7336,-1.3332
54.999,1,-39.5965,1.7335,-1.3332
55.009,1,-39.5964,1.7334,-1.3332
55.021,1,-39.5963,1.7334,-1.3331
55.032,1,-39.5962,1.7334,-1.3332
55.043,1,-39.5961,1.7333,-1.3332
55.054,1,-39.5961,1.7333,-1.3333
55.065,1,-39.5960,1.7333,-1.3333
55.076,1,-39.5958,1.7333,-1.3333
55.087,1,-39.5957,1.7333,-1.3333
55.099,1,-39.5955,1.7333,-1.3333
55.109,1,-39.5954,1.7333,-1.3333
55.121,1,-39.5953,1.7333,-1.3333
55.132,1,-39.5952,1.7333,-1.3333
55.143,1,-39.5951,1.7333,-1.3333
55.154,1,-39.5949,1.7333,-1.3333
55.165,1,-39.5948,1.7333,-1.3333
55.176,1,-39.5947,1.7333,-1.3333
55.188,1,-39.5946,1.7333,-1.3333
55.199,1,-39.5945,1.7333,-1.3333
55.210,1,-39.5943,1.7333,-1.3333
55.221,1,-39.5942,1.7334,-1.3333
55.232,1,-39.5941,1.7333,-1.3333
55.243,1,-39.5940,1.7333,-1.3333
55.254,1,-39.5940,1.7333,-1.3334
55.265,1,-39.5939,1.7333,-1.3334
55.277,1,-39.5937,1.7334,-1.3334
55.288,1,-39.5936,1.7333,-1.3335
55.299,1,-39.5935,1.7334,-1.3335
55.310,1,-39.5935,1.7334,-1.3335
