C:\Users\Public\Documents\Novel Studio\load_data\2025-12-12\12\loadapp_2025-12-12_14-37-30-448.load
Comment s12h crashed (9)
	PRV263-L::heel	PRV263-L::mid	PRV263-L::front	PRV263-L		PRV264-R::front	PRV264-R::mid	PRV264-R::heel	PRV264-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
4.520	227.500	175.000	195.000	597.500	4.520	5.000	2.500	0.000	7.500	4.520		
4.530	210.000	175.000	202.500	587.500	4.530	2.500	2.500	0.000	5.000	4.530		
4.540	192.500	172.500	205.000	570.000	4.540	5.000	0.000	0.000	5.000	4.540		
4.550	175.000	170.000	210.000	555.000	4.550	2.500	0.000	0.000	2.500	4.550		
4.560	160.000	167.500	217.500	545.000	4.560	2.500	0.000	0.000	2.500	4.560		
4.570	145.000	165.000	220.000	530.000	4.570	2.500	0.000	0.000	2.500	4.570		
4.580	135.000	165.000	222.500	522.500	4.580	0.000	0.000	0.000	0.000	4.580		
4.590	125.000	165.000	227.500	517.500	4.590	2.500	0.000	0.000	2.500	4.590		
4.600	115.000	165.000	232.500	512.500	4.600	0.000	0.000	0.000	0.000	4.600		
4.610	105.000	162.500	235.000	502.500	4.610	0.000	0.000	0.000	0.000	4.610		
4.620	93.480	164.000	239.440	496.920	4.620	0.000	0.000	0.000	0.000	4.620		
4.630	86.920	164.000	244.360	495.280	4.630	0.000	0.000	0.000	0.000	4.630		
4.640	82.000	167.280	249.280	498.560	4.640	0.000	0.000	0.000	0.000	4.640		
4.650	77.080	167.280	254.200	498.560	4.650	0.000	0.000	0.000	0.000	4.650		
4.660	72.160	168.920	262.400	503.480	4.660	0.000	0.000	0.000	0.000	4.660		
4.670	67.240	172.200	267.320	506.760	4.670	0.000	0.000	0.000	0.000	4.670		
4.680	63.960	173.840	277.160	514.960	4.680	0.000	0.000	0.000	0.000	4.680		
4.690	57.400	177.120	283.720	518.240	4.690	0.000	0.000	0.000	0.000	4.690		
4.700	52.480	178.760	296.840	528.080	4.700	0.000	0.000	0.000	0.000	4.700		
4.710	49.200	183.680	311.600	544.480	4.710	2.500	0.000	0.000	2.500	4.710		
4.720	44.280	186.960	326.360	557.600	4.720	0.000	0.000	0.000	0.000	4.720		
4.730	41.000	188.600	344.400	574.000	4.730	0.000	0.000	0.000	0.000	4.730		
4.740	36.080	191.880	364.080	592.040	4.740	0.000	0.000	0.000	0.000	4.740		
4.750	29.520	188.600	387.040	605.160	4.750	0.000	0.000	0.000	0.000	4.750		
4.760	19.680	182.040	410.000	611.720	4.760	0.000	2.500	0.000	2.500	4.760		
4.770	9.080	170.250	433.570	612.900	4.770	0.000	0.000	0.000	0.000	4.770		
4.780	2.270	158.900	460.810	621.980	4.780	0.000	0.000	0.000	0.000	4.780		
4.790	0.000	145.280	483.510	628.790	4.790	0.000	2.500	0.000	2.500	4.790		
4.800	0.000	133.930	508.480	642.410	4.800	0.000	0.000	0.000	0.000	4.800		
4.810	0.000	120.310	528.910	649.220	4.810	0.000	0.000	0.000	0.000	4.810		
4.820	0.000	106.690	544.800	651.490	4.820	0.000	1.300	0.000	1.300	4.820		
4.830	0.000	90.800	556.150	646.950	4.830	0.000	3.900	29.900	33.800	4.830		
4.840	0.000	79.450	567.500	646.950	4.840	0.000	1.300	74.100	75.400	4.840		
4.850	0.000	63.560	567.500	631.060	4.850	0.000	3.900	122.200	126.100	4.850		
4.860	0.000	52.210	560.690	612.900	4.860	0.000	6.500	169.000	175.500	4.860		
4.870	0.000	38.590	549.340	587.930	4.870	0.000	9.100	224.900	234.000	4.870		
4.880	0.000	29.510	526.640	556.150	4.880	0.000	16.900	274.300	291.200	4.880		
4.890	0.000	15.890	494.860	510.750	4.890	3.900	29.900	312.000	345.800	4.890		
4.900	0.000	6.810	451.730	458.540	4.900	9.100	46.800	325.000	380.900	4.900		
4.910	0.000	0.000	404.060	404.060	4.910	14.300	62.400	319.800	396.500	4.910		
4.920	0.000	0.000	337.500	337.500	4.920	27.300	76.700	309.400	413.400	4.920		
4.930	0.000	0.000	271.350	271.350	4.930	41.600	89.700	306.800	438.100	4.930		
4.940	0.000	0.000	202.500	202.500	4.940	54.600	101.400	319.800	475.800	4.940		
4.950	0.000	0.000	141.750	141.750	4.950	69.560	119.880	337.440	526.880	4.950		
4.960	0.000	0.000	94.500	94.500	4.960	81.400	131.720	352.240	565.360	4.960		
4.970	0.000	1.350	59.400	60.750	4.970	88.800	142.080	361.120	592.000	4.970		
4.980	0.000	1.350	39.150	40.500	4.980	96.200	152.440	367.040	615.680	4.980		
4.990	0.000	4.050	21.600	25.650	4.990	106.560	159.840	367.040	633.440	4.990		
5.000	0.000	4.050	14.850	18.900	5.000	113.960	168.720	370.000	652.680	5.000		
5.010	0.000	1.350	12.150	13.500	5.010	121.360	179.080	367.040	667.480	5.010		
5.020	0.000	1.350	6.750	8.100	5.020	128.760	186.480	364.080	679.320	5.020		
5.030	0.000	1.350	6.750	8.100	5.030	136.160	193.880	359.640	689.680	5.030		
5.040	0.000	1.350	6.750	8.100	5.040	142.080	196.840	346.320	685.240	5.040		
5.050	0.000	1.350	6.750	8.100	5.050	143.560	196.840	331.520	671.920	5.050		
5.060	0.000	0.000	4.050	4.050	5.060	152.440	193.880	313.760	660.080	5.060		
5.070	0.000	2.500	2.500	5.000	5.070	153.920	192.400	297.480	643.800	5.070		
5.080	0.000	2.500	5.000	7.500	5.080	156.880	186.480	276.760	620.120	5.080		
5.090	0.000	2.500	2.500	5.000	5.090	159.840	182.040	256.040	597.920	5.090		
5.100	0.000	2.500	2.500	5.000	5.100	162.450	176.700	237.500	576.650	5.100		
5.110	0.000	2.500	2.500	5.000	5.110	167.200	171.950	222.300	561.450	5.110		
5.120	0.000	0.000	2.500	2.500	5.120	169.100	169.100	207.100	545.300	5.120		
5.130	0.000	0.000	2.500	2.500	5.130	169.100	164.350	194.750	528.200	5.130		
5.140	0.000	2.500	0.000	2.500	5.140	174.800	164.350	187.150	526.300	5.140		
5.150	0.000	2.500	2.500	5.000	5.150	176.700	162.450	179.550	518.700	5.150		
