C:\Users\Public\Documents\Novel Studio\load_data\2025-12-12\12\loadapp_2025-12-12_14-24-21-384.load
Comment s12bvr
	PRV263-L::heel	PRV263-L::mid	PRV263-L::front	PRV263-L		PRV264-R::front	PRV264-R::mid	PRV264-R::heel	PRV264-R		Notes	
0.280	164.820	59.630	79.730	304.180	0.280	109.650	77.010	119.850	306.510	0.280		
0.290	164.820	56.950	79.730	301.500	0.290	112.200	77.010	119.850	309.060	0.290		
0.300	162.140	56.950	79.730	298.820	0.300	112.500	77.500	117.500	307.500	0.300		
0.310	162.140	56.950	79.730	298.820	0.310	115.000	80.000	120.000	315.000	0.310		
0.320	159.460	56.950	79.730	296.140	0.320	115.000	80.000	117.500	312.500	0.320		
0.330	157.450	56.950	79.730	294.130	0.330	115.000	80.000	117.500	312.500	0.330		
0.340	157.450	56.950	79.730	294.130	0.340	117.500	80.000	117.500	315.000	0.340		
0.350	154.770	56.950	79.730	291.450	0.350	117.500	82.500	120.000	320.000	0.350		
0.360	152.090	56.950	79.730	288.770	0.360	120.000	80.000	117.500	317.500	0.360		
0.370	152.090	56.950	82.410	291.450	0.370	120.000	82.500	120.000	322.500	0.370		
0.380	149.410	56.950	82.410	288.770	0.380	120.000	82.500	117.500	320.000	0.380		
0.390	149.410	56.950	82.410	288.770	0.390	122.500	85.000	117.500	325.000	0.390		
0.400	147.400	56.950	82.410	286.760	0.400	122.500	85.000	120.000	327.500	0.400		
0.410	144.720	56.950	82.410	284.080	0.410	120.000	85.000	117.500	322.500	0.410		
0.420	145.000	57.420	82.360	284.780	0.420	125.000	85.000	117.500	327.500	0.420		
0.430	145.000	57.420	82.360	284.780	0.430	125.000	85.000	117.500	327.500	0.430		
0.440	142.100	54.520	82.360	278.980	0.440	125.000	85.000	117.500	327.500	0.440		
0.450	142.100	54.520	82.360	278.980	0.450	124.800	87.000	117.000	328.800	0.450		
0.460	142.100	57.420	82.360	281.880	0.460	127.200	87.000	117.000	331.200	0.460		
0.470	139.780	54.520	82.360	276.660	0.470	127.200	87.000	117.000	331.200	0.470		
0.480	139.780	54.520	82.360	276.660	0.480	127.200	87.000	117.000	331.200	0.480		
0.490	139.780	54.520	82.360	276.660	0.490	129.600	87.000	114.600	331.200	0.490		
0.500	137.460	54.520	79.460	271.440	0.500	132.000	90.000	114.600	336.600	0.500		
0.510	139.780	54.520	82.360	276.660	0.510	132.000	90.000	112.200	334.200	0.510		
0.520	137.460	54.520	82.360	274.340	0.520	135.000	90.000	112.200	337.200	0.520		
0.530	137.460	54.520	79.460	271.440	0.530	137.400	90.000	109.800	337.200	0.530		
0.540	137.460	54.520	82.360	274.340	0.540	139.800	90.000	109.800	339.600	0.540		
0.550	137.460	52.200	77.140	266.800	0.550	139.800	92.400	107.400	339.600	0.550		
0.560	137.460	52.200	79.460	269.120	0.560	142.200	90.000	105.000	337.200	0.560		
0.570	137.500	52.250	77.000	266.750	0.570	144.600	90.000	105.000	339.600	0.570		
0.580	137.500	52.250	77.000	266.750	0.580	147.000	90.000	102.000	339.000	0.580		
0.590	137.500	52.250	79.750	269.500	0.590	150.000	90.000	102.000	342.000	0.590		
0.600	137.500	52.250	77.000	266.750	0.600	149.500	89.700	99.450	338.650	0.600		
0.610	137.500	52.250	79.750	269.500	0.610	152.100	89.700	99.450	341.250	0.610		
0.620	137.500	52.250	77.000	266.750	0.620	154.700	89.700	97.500	341.900	0.620		
0.630	137.500	55.000	79.750	272.250	0.630	154.700	89.700	97.500	341.900	0.630		
0.640	137.500	55.000	79.750	272.250	0.640	157.300	89.700	94.900	341.900	0.640		
0.650	137.500	55.000	79.750	272.250	0.650	157.300	89.700	92.300	339.300	0.650		
0.660	134.750	55.000	82.500	272.250	0.660	157.300	89.700	92.300	339.300	0.660		
0.670	134.750	55.000	79.750	269.500	0.670	159.900	89.700	92.300	341.900	0.670		
0.680	134.750	55.000	82.500	272.250	0.680	159.900	89.700	92.300	341.900	0.680		
0.690	132.000	55.000	82.500	269.500	0.690	159.900	89.700	92.300	341.900	0.690		
0.700	132.000	55.000	82.500	269.500	0.700	159.900	89.700	89.700	339.300	0.700		
0.710	132.000	55.000	82.500	269.500	0.710	159.900	89.700	92.300	341.900	0.710		
0.720	132.500	54.590	82.150	269.240	0.720	162.500	89.700	92.300	344.500	0.720		
0.730	132.500	54.590	82.150	269.240	0.730	162.500	89.700	92.300	344.500	0.730		
0.740	132.500	54.590	82.150	269.240	0.740	162.500	89.700	89.700	341.900	0.740		
0.750	132.500	54.590	87.450	274.540	0.750	162.360	89.760	89.760	341.880	0.750		
0.760	132.500	54.590	84.800	271.890	0.760	165.000	87.120	89.760	341.880	0.760		
0.770	132.500	54.590	84.800	271.890	0.770	162.360	87.120	89.760	339.240	0.770		
0.780	132.500	57.240	84.800	274.540	0.780	162.360	89.760	89.760	341.880	0.780		
0.790	129.850	57.240	87.450	274.540	0.790	162.360	87.120	89.760	339.240	0.790		
0.800	129.850	57.240	87.450	274.540	0.800	162.360	87.120	89.760	339.240	0.800		
0.810	129.850	57.240	87.450	274.540	0.810	162.360	89.760	89.760	341.880	0.810		
0.820	129.850	57.240	87.450	274.540	0.820	162.360	89.760	89.760	341.880	0.820		
0.830	127.200	57.240	87.450	271.890	0.830	162.360	87.120	92.400	341.880	0.830		
0.840	127.200	54.590	87.450	269.240	0.840	162.360	89.760	92.400	344.520	0.840		
0.850	127.200	54.590	87.450	269.240	0.850	162.360	89.760	92.400	344.520	0.850		
0.860	124.550	54.590	87.450	266.590	0.860	162.360	92.400	94.380	349.140	0.860		
0.870	125.000	52.500	87.500	265.000	0.870	165.000	92.400	97.020	354.420	0.870		
0.880	122.500	55.000	87.500	265.000	0.880	162.360	92.400	99.660	354.420	0.880		
0.890	120.000	55.000	87.500	262.500	0.890	165.000	94.380	99.660	359.040	0.890		
0.900	120.000	52.500	87.500	260.000	0.900	165.000	94.380	102.300	361.680	0.900		
0.910	117.500	52.500	85.000	255.000	0.910	162.360	97.020	104.940	364.320	0.910		
0.920	115.000	50.000	85.000	250.000	0.920	162.360	99.660	106.920	368.940	0.920		
0.930	112.500	50.000	82.500	245.000	0.930	162.360	99.660	106.920	368.940	0.930		
0.940	110.000	47.500	82.500	240.000	0.940	165.000	99.660	109.560	374.220	0.940		
0.950	110.000	47.500	80.000	237.500	0.950	165.000	102.300	112.200	379.500	0.950		
0.960	107.500	47.500	80.000	235.000	0.960	165.000	102.300	112.200	379.500	0.960		
0.970	107.500	45.000	80.000	232.500	0.970	165.000	104.940	114.840	384.780	0.970		
0.980	105.000	45.000	77.500	227.500	0.980	165.000	106.920	117.480	389.400	0.980		
0.990	102.500	42.500	77.500	222.500	0.990	165.000	106.920	119.460	391.380	0.990		
1.000	100.000	42.500	77.500	220.000	1.000	165.000	106.920	122.100	394.020	1.000		
1.010	100.000	42.500	75.000	217.500	1.010	165.000	106.920	122.100	394.020	1.010		
1.020	99.630	42.230	74.620	216.480	1.020	165.000	109.560	122.100	396.660	1.020		
1.030	97.170	42.230	74.620	214.020	1.030	165.000	109.560	122.100	396.660	1.030		
1.040	97.170	39.770	74.620	211.560	1.040	165.000	106.920	124.740	396.660	1.040		
1.050	94.710	39.770	74.620	209.100	1.050	162.500	109.850	124.800	397.150	1.050		
1.060	94.710	42.230	74.620	211.560	1.060	162.500	109.850	124.800	397.150	1.060		
1.070	94.710	39.770	74.620	209.100	1.070	162.500	109.850	127.400	399.750	1.070		
1.080	94.710	39.770	74.620	209.100	1.080	162.500	109.850	124.800	397.150	1.080		
1.090	94.710	42.230	77.490	214.430	1.090	162.500	107.250	124.800	394.550	1.090		
1.100	94.710	42.230	77.490	214.430	1.100	159.900	107.250	127.400	394.550	1.100		
1.110	94.710	42.230	74.620	211.560	1.110	159.900	107.250	124.800	391.950	1.110		
1.120	97.170	42.230	77.490	216.890	1.120	159.900	107.250	127.400	394.550	1.120		
1.130	97.170	42.230	77.490	216.890	1.130	157.300	107.250	124.800	389.350	1.130		
1.140	99.630	44.690	74.620	218.940	1.140	154.700	102.050	124.800	381.550	1.140		
1.150	99.630	47.150	77.490	224.270	1.150	154.700	102.050	124.800	381.550	1.150		
1.160	102.500	47.150	79.950	229.600	1.160	152.100	99.450	122.200	373.750	1.160		
1.170	104.370	49.700	79.520	233.590	1.170	149.500	97.500	122.200	369.200	1.170		
1.180	107.210	49.700	82.360	239.270	1.180	146.900	97.500	119.600	364.000	1.180		
1.190	109.340	51.830	84.490	245.660	1.190	144.950	94.900	119.600	359.450	1.190		
1.200	112.180	54.670	84.490	251.340	1.200	140.000	89.600	117.040	346.640	1.200		
1.210	114.310	56.800	87.330	258.440	1.210	134.960	84.560	117.040	336.560	1.210		
1.220	119.990	59.640	89.460	269.090	1.220	132.160	82.320	114.800	329.280	1.220		
1.230	119.990	62.480	89.460	271.930	1.230	129.920	79.520	112.000	321.440	1.230		
1.240	124.960	64.610	94.430	284.000	1.240	129.920	77.280	106.960	314.160	1.240		
1.250	127.090	67.450	94.430	288.970	1.250	129.920	72.240	99.680	301.840	1.250		
1.260	132.060	69.580	99.400	301.040	1.260	127.120	67.200	92.400	286.720	1.260		
1.270	139.870	74.550	104.370	318.790	1.270	124.880	64.960	84.560	274.400	1.270		
1.280	146.970	79.520	109.340	335.830	1.280	119.840	57.120	74.480	251.440	1.280		
1.290	154.780	87.330	114.310	356.420	1.290	114.800	52.080	62.160	229.040	1.290		
1.300	164.720	94.430	119.990	379.140	1.300	109.760	44.800	52.080	206.640	1.300		
1.310	177.500	102.240	127.090	406.830	1.310	99.680	36.960	44.800	181.440	1.310		
1.320	187.210	111.550	134.830	433.590	1.320	87.360	27.440	32.480	147.280	1.320		
1.330	196.910	122.220	141.620	460.750	1.330	72.240	22.400	24.640	119.280	1.330		
1.340	206.610	131.920	152.290	490.820	1.340	57.120	17.360	22.400	96.880	1.340		
1.350	214.370	141.620	161.990	517.980	1.350	40.000	12.480	17.440	69.920	1.350		
1.360	222.130	149.380	166.840	538.350	1.360	24.960	9.920	17.440	52.320	1.360		
1.370	226.980	154.230	174.600	555.810	1.370	7.360	7.360	17.440	32.160	1.370		
1.380	231.830	161.990	182.360	576.180	1.380	0.000	4.960	17.440	22.400	1.380		
1.390	236.680	166.840	187.210	590.730	1.390	0.000	4.960	17.440	22.400	1.390		
1.400	239.590	171.690	194.970	606.250	1.400	0.000	7.360	17.440	24.800	1.400		
1.410	242.500	176.540	199.820	618.860	1.410	0.000	7.360	20.000	27.360	1.410		
1.420	242.500	182.360	204.670	629.530	1.420	0.000	4.960	20.000	24.960	1.420		
1.430	242.500	184.300	206.610	633.410	1.430	0.000	4.960	20.000	24.960	1.430		
1.440	239.590	187.210	209.520	636.320	1.440	0.000	4.960	20.000	24.960	1.440		
1.450	239.590	189.150	212.430	641.170	1.450	0.000	4.960	20.000	24.960	1.450		
1.460	236.680	192.060	212.430	641.170	1.460	0.000	4.960	20.000	24.960	1.460		
1.470	237.500	194.750	207.100	639.350	1.470	0.000	4.960	20.000	24.960	1.470		
1.480	237.500	196.650	204.250	638.400	1.480	0.000	4.960	20.000	24.960	1.480		
1.490	234.650	202.350	202.350	639.350	1.490	0.000	4.960	22.400	27.360	1.490		
1.500	229.900	207.100	199.500	636.500	1.500	0.000	2.420	22.440	24.860	1.500		
1.510	224.200	207.100	199.500	630.800	1.510	0.000	4.950	22.440	27.390	1.510		
1.520	214.700	209.950	199.500	624.150	1.520	0.000	2.420	22.440	24.860	1.520		
1.530	207.100	207.100	196.650	610.850	1.530	0.000	2.420	22.440	24.860	1.530		
1.540	196.650	209.950	196.650	603.250	1.540	0.000	2.420	22.440	24.860	1.540		
1.550	187.150	209.950	196.650	593.750	1.550	0.000	2.420	24.970	27.390	1.550		
1.560	179.550	211.850	199.500	590.900	1.560	0.000	2.420	24.970	27.390	1.560		
1.570	169.100	211.850	199.500	580.450	1.570	0.000	2.420	24.970	27.390	1.570		
1.580	162.450	214.700	202.350	579.500	1.580	0.000	2.420	24.970	27.390	1.580		
1.590	154.850	216.600	204.250	575.700	1.590	0.000	2.420	24.970	27.390	1.590		
1.600	147.250	219.450	207.100	573.800	1.600	0.000	2.420	24.970	27.390	1.600		
1.610	139.650	222.300	209.950	571.900	1.610	0.000	4.950	27.500	32.450	1.610		
1.620	131.610	224.700	214.000	570.310	1.620	0.000	4.950	27.500	32.450	1.620		
1.630	124.120	224.700	219.350	568.170	1.630	0.000	4.950	27.500	32.450	1.630		
1.640	119.840	221.490	224.700	566.030	1.640	0.000	2.420	27.500	29.920	1.640		
1.650	112.350	221.490	226.840	560.680	1.650	0.000	2.420	27.500	29.920	1.650		
1.660	107.000	221.490	232.190	560.680	1.660	0.000	2.420	27.500	29.920	1.660		
1.670	101.650	219.350	236.470	557.470	1.670	0.000	2.420	24.970	27.390	1.670		
1.680	99.510	219.350	241.820	560.680	1.680	0.000	2.420	27.500	29.920	1.680		
1.690	94.160	219.350	247.170	560.680	1.690	0.000	4.950	24.970	29.920	1.690		
1.700	92.020	219.350	247.170	558.540	1.700	0.000	2.420	27.500	29.920	1.700		
1.710	92.020	219.350	251.450	562.820	1.710	0.000	2.420	24.970	27.390	1.710		
1.720	89.880	221.490	258.940	570.310	1.720	0.000	2.420	24.970	27.390	1.720		
1.730	89.880	221.490	258.940	570.310	1.730	0.000	4.950	27.500	32.450	1.730		
1.740	86.670	224.700	264.290	575.660	1.740	0.000	4.950	27.500	32.450	1.740		
1.750	86.670	224.700	264.290	575.660	1.750	0.000	4.950	27.500	32.450	1.750		
1.760	84.530	224.700	267.500	576.730	1.760	0.000	4.950	27.500	32.450	1.760		
1.770	84.240	226.800	266.760	577.800	1.770	0.000	4.950	27.500	32.450	1.770		
1.780	79.920	226.800	270.000	576.720	1.780	0.000	4.950	24.970	29.920	1.780		
1.790	76.680	228.960	266.760	572.400	1.790	0.000	4.950	27.500	32.450	1.790		
1.800	74.520	228.960	270.000	573.480	1.800	0.000	4.120	24.720	28.840	1.800		
1.810	72.360	232.200	270.000	574.560	1.810	0.000	7.210	24.720	31.930	1.810		
1.820	66.960	232.200	270.000	569.160	1.820	0.000	7.210	24.720	31.930	1.820		
1.830	64.800	228.960	270.000	563.760	1.830	0.000	9.270	21.630	30.900	1.830		
1.840	59.400	232.200	270.000	561.600	1.840	0.000	9.270	21.630	30.900	1.840		
1.850	57.240	232.200	270.000	559.440	1.850	0.000	9.270	16.480	25.750	1.850		
1.860	54.000	228.960	270.000	552.960	1.860	0.000	9.270	14.420	23.690	1.860		
1.870	54.000	232.200	266.760	552.960	1.870	54.590	109.180	166.860	330.630	1.870		
1.880	51.840	228.960	262.440	543.240	1.880	66.950	104.030	257.500	428.480	1.880		
1.890	51.840	228.960	254.880	535.680	1.890	29.870	59.740	152.440	242.050	1.890		
1.900	49.680	219.240	244.080	513.000	1.900	42.230	69.010	156.560	267.800	1.900		
1.910	46.440	211.680	234.360	492.480	1.910	54.590	77.250	166.860	298.700	1.910		
1.920	41.860	199.290	227.500	468.650	1.920	66.950	69.010	131.840	267.800	1.920		
1.930	37.310	187.460	217.490	442.260	1.930	74.160	61.800	101.970	237.930	1.930		
1.940	31.850	177.450	209.300	418.600	1.940	89.610	59.740	79.310	228.660	1.940		
1.950	24.570	167.440	207.480	399.490	1.950	96.990	52.470	59.890	209.350	1.950		
1.960	19.110	157.430	204.750	381.290	1.960	104.940	52.470	49.820	207.230	1.960		
1.970	11.830	149.240	202.020	363.090	1.970	109.710	49.820	44.520	204.050	1.970		
1.980	9.100	144.690	202.020	355.810	1.980	114.480	52.470	42.400	209.350	1.980		
1.990	7.280	141.960	199.290	348.530	1.990	119.780	52.470	42.400	214.650	1.990		
2.000	7.280	139.230	199.290	345.800	2.000	122.430	54.590	42.400	219.420	2.000		
2.010	7.280	139.230	199.290	345.800	2.010	124.550	54.590	42.400	221.540	2.010		
2.020	7.280	141.960	199.290	348.530	2.020	127.200	57.240	39.750	224.190	2.020		
2.030	7.280	144.690	199.290	351.260	2.030	129.850	57.240	39.750	226.840	2.030		
2.040	7.280	147.420	197.470	352.170	2.040	129.850	57.240	37.100	224.190	2.040		
2.050	7.280	149.240	202.020	358.540	2.050	132.500	57.240	37.100	226.840	2.050		
2.060	9.100	157.430	202.020	368.550	2.060	132.500	57.240	37.100	226.840	2.060		
2.070	12.300	162.360	201.720	376.380	2.070	132.500	54.590	37.100	224.190	2.070		
2.080	14.760	167.280	205.000	387.040	2.080	132.500	54.590	37.100	224.190	2.080		
2.090	17.220	172.200	205.000	394.420	2.090	129.850	54.590	39.750	224.190	2.090		
2.100	19.680	174.660	205.000	399.340	2.100	130.000	52.000	39.520	221.520	2.100		
2.110	19.680	179.580	205.000	404.260	2.110	127.400	52.000	39.520	218.920	2.110		
2.120	19.680	177.120	201.720	398.520	2.120	127.400	49.920	39.520	216.840	2.120		
2.130	22.140	177.120	201.720	400.980	2.130	124.800	49.920	39.520	214.240	2.130		
2.140	22.140	174.660	196.800	393.600	2.140	124.800	49.920	39.520	214.240	2.140		
2.150	22.140	172.200	194.340	388.680	2.150	124.800	47.320	37.440	209.560	2.150		
2.160	19.680	169.740	191.880	381.300	2.160	122.200	47.320	37.440	206.960	2.160		
2.170	22.140	167.280	189.420	378.840	2.170	122.200	47.320	37.440	206.960	2.170		
2.180	22.140	164.820	184.500	371.460	2.180	124.800	47.320	37.440	209.560	2.180		
2.190	24.600	164.820	182.040	371.460	2.190	122.200	47.320	37.440	206.960	2.190		
2.200	24.600	164.820	179.580	369.000	2.200	124.800	47.320	39.520	211.640	2.200		
2.210	27.060	162.360	177.120	366.540	2.210	124.800	49.920	39.520	214.240	2.210		
2.220	29.400	162.400	175.000	366.800	2.220	127.400	49.920	42.120	219.440	2.220		
2.230	32.200	159.600	169.400	361.200	2.230	127.400	52.000	44.720	224.120	2.230		
2.240	35.000	157.500	167.300	359.800	2.240	130.000	57.200	47.320	234.520	2.240		
2.250	37.100	154.700	164.500	356.300	2.250	129.930	59.640	51.830	241.400	2.250		
2.260	37.100	149.800	157.500	344.400	2.260	132.060	64.610	56.800	253.470	2.260		
2.270	37.100	144.900	151.900	333.900	2.270	132.060	69.580	62.480	264.120	2.270		
2.280	35.000	140.000	147.000	322.000	2.280	137.030	72.420	67.450	276.900	2.280		
2.290	29.400	134.400	144.900	308.700	2.290	139.870	79.520	74.550	293.940	2.290		
2.300	24.500	129.500	144.900	298.900	2.300	142.000	84.490	82.360	308.850	2.300		
2.310	17.500	122.500	147.000	287.000	2.310	144.840	89.460	89.460	323.760	2.310		
2.320	9.800	112.000	151.900	273.700	2.320	146.970	97.270	97.270	341.510	2.320		
2.330	4.900	102.200	151.900	259.000	2.330	149.810	102.240	102.240	354.290	2.330		
2.340	0.000	89.600	154.700	244.300	2.340	154.780	107.210	107.210	369.200	2.340		
2.350	0.000	77.000	154.700	231.700	2.350	156.910	112.180	112.180	381.270	2.350		
2.360	0.000	67.200	149.800	217.000	2.360	159.750	117.150	119.990	396.890	2.360		
2.370	0.000	57.420	145.000	202.420	2.370	164.720	124.960	122.120	411.800	2.370		
2.380	0.000	46.980	134.560	181.540	2.380	169.690	129.930	127.090	426.710	2.380		
2.390	0.000	39.440	124.700	164.140	2.390	177.500	137.030	129.930	444.460	2.390		
2.400	0.000	34.800	111.940	146.740	2.400	182.310	142.140	131.840	456.290	2.400		
2.410	0.000	27.260	99.760	127.020	2.410	189.520	149.350	131.840	470.710	2.410		
2.420	0.000	19.720	87.000	106.720	2.420	194.670	156.560	134.930	486.160	2.420		
2.430	0.000	14.500	74.820	89.320	2.430	201.880	161.710	136.990	500.580	2.430		
2.440	0.000	6.960	62.060	69.020	2.440	207.030	164.800	139.050	510.880	2.440		
2.450	0.000	4.640	46.980	51.620	2.450	212.180	169.950	139.050	521.180	2.450		
2.460	0.000	2.320	37.120	39.440	2.460	217.330	177.160	144.200	538.690	2.460		
2.470	2.320	0.000	27.260	29.580	2.470	224.540	182.310	144.200	551.050	2.470		
2.480	2.320	0.000	17.400	19.720	2.480	229.690	187.460	147.290	564.440	2.480		
2.490	4.640	0.000	9.860	14.500	2.490	234.840	191.580	147.290	573.710	2.490		
2.500	4.640	0.000	0.000	4.640	2.500	239.990	196.730	147.290	584.010	2.500		
2.510	4.640	0.000	0.000	4.640	2.510	244.110	199.820	147.290	591.220	2.510		
2.520	5.000	0.000	0.000	5.000	2.520	249.260	201.880	144.200	595.340	2.520		
2.530	5.000	0.000	0.000	5.000	2.530	254.410	204.970	139.050	598.430	2.530		
2.540	5.000	0.000	0.000	5.000	2.540	257.500	201.880	136.990	596.370	2.540		
2.550	5.000	0.000	0.000	5.000	2.550	259.350	201.600	132.300	593.250	2.550		
2.560	5.000	0.000	0.000	5.000	2.560	257.250	199.500	127.050	583.800	2.560		
2.570	5.000	0.000	0.000	5.000	2.570	257.250	199.500	124.950	581.700	2.570		
2.580	2.500	0.000	0.000	2.500	2.580	257.250	194.250	121.800	573.300	2.580		
2.590	2.500	0.000	0.000	2.500	2.590	254.100	194.250	119.700	568.050	2.590		
2.600	2.500	0.000	0.000	2.500	2.600	254.100	192.150	114.450	560.700	2.600		
2.610	2.500	0.000	0.000	2.500	2.610	254.100	192.150	112.350	558.600	2.610		
2.620	2.500	0.000	0.000	2.500	2.620	254.100	192.150	109.200	555.450	2.620		
2.630	2.500	0.000	0.000	2.500	2.630	254.100	189.000	109.200	552.300	2.630		
2.640	2.500	0.000	0.000	2.500	2.640	257.250	189.000	107.100	553.350	2.640		
2.650	0.000	0.000	0.000	0.000	2.650	257.250	192.150	107.100	556.500	2.650		
2.660	0.000	0.000	0.000	0.000	2.660	259.350	192.150	107.100	558.600	2.660		
2.670	0.000	0.000	0.000	0.000	2.670	259.350	192.150	109.200	560.700	2.670		
2.680	0.000	0.000	0.000	0.000	2.680	259.350	194.250	109.200	562.800	2.680		
2.690	0.000	0.000	0.000	0.000	2.690	262.500	197.400	112.350	572.250	2.690		
2.700	0.000	0.000	0.000	0.000	2.700	259.900	194.360	114.130	568.390	2.700		
2.710	0.000	0.000	0.000	0.000	2.710	259.900	196.620	116.390	572.910	2.710		
2.720	0.000	0.000	0.000	0.000	2.720	262.160	196.620	119.780	578.560	2.720		
2.730	0.000	0.000	0.000	0.000	2.730	259.900	194.360	119.780	574.040	2.730		
2.740	0.000	0.000	0.000	0.000	2.740	262.160	194.360	119.780	576.300	2.740		
2.750	0.000	0.000	0.000	0.000	2.750	262.160	194.360	119.780	576.300	2.750		
2.760	0.000	0.000	0.000	0.000	2.760	259.900	192.100	122.040	574.040	2.760		
2.770	0.000	0.000	0.000	0.000	2.770	262.160	192.100	122.040	576.300	2.770		
2.780	0.000	0.000	0.000	0.000	2.780	259.900	189.840	122.040	571.780	2.780		
2.790	0.000	0.000	0.000	0.000	2.790	262.160	192.100	124.300	578.560	2.790		
2.800	0.000	0.000	0.000	0.000	2.800	264.420	194.360	126.560	585.340	2.800		
2.810	0.000	0.000	0.000	0.000	2.810	266.680	194.360	124.300	585.340	2.810		
2.820	0.000	0.000	0.000	0.000	2.820	268.940	196.620	122.040	587.600	2.820		
2.830	0.000	0.000	0.000	0.000	2.830	274.590	198.880	119.780	593.250	2.830		
2.840	2.320	0.000	0.000	2.320	2.840	282.500	198.880	111.870	593.250	2.840		
2.850	4.930	0.000	0.000	4.930	2.850	288.910	198.950	102.070	589.930	2.850		
2.860	9.860	0.000	0.000	9.860	2.860	299.290	198.950	93.420	591.660	2.860		
2.870	12.470	0.000	0.000	12.470	2.870	309.670	198.950	81.310	589.930	2.870		
2.880	17.400	0.000	0.000	17.400	2.880	321.780	197.220	70.930	589.930	2.880		
2.890	22.330	0.000	0.000	22.330	2.890	333.890	188.570	57.090	579.550	2.890		
2.900	32.480	2.320	2.320	37.120	2.900	349.460	181.650	44.980	576.090	2.900		
2.910	37.410	4.930	0.000	42.340	2.910	361.570	171.270	31.140	563.980	2.910		
2.920	44.950	4.930	2.320	52.200	2.920	373.680	159.160	19.030	551.870	2.920		
2.930	47.270	4.930	4.930	57.130	2.930	389.250	143.590	8.650	541.490	2.930		
2.940	54.810	4.930	4.930	64.670	2.940	404.820	126.290	0.000	531.110	2.940		
2.950	62.350	7.250	4.930	74.530	2.950	416.930	112.450	0.000	529.380	2.950		
2.960	72.500	7.250	7.250	87.000	2.960	427.310	96.880	0.000	524.190	2.960		
2.970	84.490	9.520	11.900	105.910	2.970	429.040	81.310	0.000	510.350	2.970		
2.980	96.390	11.900	16.660	124.950	2.980	432.500	69.200	0.000	501.700	2.980		
2.990	114.240	14.280	21.420	149.940	2.990	429.040	57.090	0.000	486.130	2.990		
3.000	132.090	19.040	27.370	178.500	3.000	422.500	47.320	0.000	469.820	3.000		
3.010	146.370	21.420	32.130	199.920	3.010	414.050	37.180	0.000	451.230	3.010		
3.020	164.220	27.370	36.890	228.480	3.020	402.220	28.730	0.000	430.950	3.020		
