timestamp, HMD_x, HMD_y,HMD_z
# --- Trial 1 start ---
652.467,1,-39.5442,1.7707,-1.4682
652.484,1,-39.5442,1.7707,-1.4681
652.493,1,-39.5442,1.7707,-1.4681
652.502,1,-39.5441,1.7707,-1.4681
652.511,1,-39.5442,1.7706,-1.4681
652.520,1,-39.5441,1.7706,-1.4680
652.530,1,-39.5440,1.7706,-1.4680
652.551,1,-39.5439,1.7707,-1.4678
652.560,1,-39.5438,1.7708,-1.4678
652.575,1,-39.5437,1.7708,-1.4677
652.585,1,-39.5436,1.7708,-1.4676
652.597,1,-39.5436,1.7708,-1.4675
652.608,1,-39.5436,1.7708,-1.4673
652.637,1,-39.5435,1.7708,-1.4670
652.654,1,-39.5434,1.7708,-1.4668
652.662,1,-39.5433,1.7708,-1.4667
652.675,1,-39.5433,1.7707,-1.4666
652.685,1,-39.5433,1.7708,-1.4665
652.697,1,-39.5432,1.7708,-1.4664
652.709,1,-39.5432,1.7708,-1.4663
652.718,1,-39.5431,1.7708,-1.4662
652.730,1,-39.5430,1.7708,-1.4660
652.741,1,-39.5430,1.7708,-1.4659
652.752,1,-39.5430,1.7707,-1.4658
652.763,1,-39.5429,1.7707,-1.4656
652.774,1,-39.5428,1.7707,-1.4655
652.785,1,-39.5427,1.7707,-1.4653
652.797,1,-39.5426,1.7706,-1.4651
652.807,1,-39.5425,1.7706,-1.4650
652.818,1,-39.5424,1.7706,-1.4647
652.829,1,-39.5424,1.7705,-1.4646
652.841,1,-39.5422,1.7705,-1.4644
652.852,1,-39.5421,1.7705,-1.4641
652.863,1,-39.5419,1.7705,-1.4639
652.874,1,-39.5417,1.7704,-1.4637
652.886,1,-39.5415,1.7704,-1.4634
652.896,1,-39.5413,1.7705,-1.4630
652.907,1,-39.5411,1.7705,-1.4627
652.919,1,-39.5409,1.7705,-1.4623
652.930,1,-39.5407,1.7704,-1.4619
652.941,1,-39.5404,1.7703,-1.4615
652.952,1,-39.5401,1.7702,-1.4610
652.964,1,-39.5398,1.7701,-1.4605
652.974,1,-39.5395,1.7700,-1.4599
652.985,1,-39.5392,1.7700,-1.4594
652.997,1,-39.5390,1.7699,-1.4589
653.008,1,-39.5387,1.7699,-1.4583
653.021,1,-39.5384,1.7698,-1.4577
653.032,1,-39.5381,1.7696,-1.4570
653.042,1,-39.5379,1.7695,-1.4563
653.053,1,-39.5376,1.7693,-1.4556
653.064,1,-39.5373,1.7692,-1.4548
653.075,1,-39.5371,1.7690,-1.4541
653.086,1,-39.5369,1.7688,-1.4533
653.097,1,-39.5368,1.7686,-1.4524
653.108,1,-39.5365,1.7683,-1.4516
653.119,1,-39.5363,1.7681,-1.4506
653.130,1,-39.5360,1.7678,-1.4496
653.142,1,-39.5357,1.7677,-1.4487
653.153,1,-39.5355,1.7675,-1.4476
653.164,1,-39.5352,1.7673,-1.4466
653.174,1,-39.5350,1.7670,-1.4455
653.185,1,-39.5347,1.7667,-1.4443
653.197,1,-39.5343,1.7665,-1.4429
653.207,1,-39.5340,1.7662,-1.4417
653.219,1,-39.5336,1.7659,-1.4402
653.230,1,-39.5332,1.7656,-1.4388
653.241,1,-39.5327,1.7653,-1.4372
653.252,1,-39.5322,1.7651,-1.4357
653.263,1,-39.5315,1.7647,-1.4341
653.274,1,-39.5308,1.7643,-1.4324
653.285,1,-39.5300,1.7639,-1.4306
653.297,1,-39.5291,1.7636,-1.4287
653.308,1,-39.5281,1.7633,-1.4267
653.319,1,-39.5271,1.7631,-1.4247
653.331,1,-39.5260,1.7628,-1.4226
653.342,1,-39.5247,1.7624,-1.4206
653.353,1,-39.5234,1.7620,-1.4184
653.364,1,-39.5221,1.7616,-1.4162
653.375,1,-39.5207,1.7613,-1.4140
653.386,1,-39.5192,1.7609,-1.4119
653.397,1,-39.5176,1.7605,-1.4098
653.408,1,-39.5160,1.7601,-1.4077
653.420,1,-39.5144,1.7596,-1.4056
653.432,1,-39.5126,1.7591,-1.4036
653.443,1,-39.5109,1.7585,-1.4015
653.454,1,-39.5092,1.7579,-1.3996
653.465,1,-39.5074,1.7573,-1.3977
653.476,1,-39.5056,1.7568,-1.3958
653.488,1,-39.5036,1.7561,-1.3941
653.499,1,-39.5017,1.7553,-1.3924
653.510,1,-39.4997,1.7543,-1.3909
653.521,1,-39.4979,1.7534,-1.3894
653.533,1,-39.4961,1.7524,-1.3881
653.544,1,-39.4944,1.7517,-1.3869
653.555,1,-39.4928,1.7513,-1.3859
653.566,1,-39.4913,1.7509,-1.3849
653.577,1,-39.4898,1.7505,-1.3841
653.588,1,-39.4884,1.7500,-1.3834
653.599,1,-39.4869,1.7497,-1.3828
653.611,1,-39.4856,1.7495,-1.3824
653.621,1,-39.4843,1.7495,-1.3821
653.633,1,-39.4833,1.7495,-1.3821
653.644,1,-39.4823,1.7496,-1.3820
653.655,1,-39.4813,1.7497,-1.3821
653.666,1,-39.4801,1.7499,-1.3822
653.677,1,-39.4789,1.7502,-1.3825
653.688,1,-39.4777,1.7504,-1.3828
653.699,1,-39.4765,1.7507,-1.3832
653.710,1,-39.4754,1.7509,-1.3837
653.722,1,-39.4743,1.7511,-1.3843
653.732,1,-39.4733,1.7513,-1.3849
653.744,1,-39.4722,1.7514,-1.3856
653.754,1,-39.4712,1.7514,-1.3863
653.765,1,-39.4702,1.7515,-1.3871
653.777,1,-39.4691,1.7515,-1.3879
653.788,1,-39.4682,1.7515,-1.3888
653.799,1,-39.4672,1.7516,-1.3898
653.810,1,-39.4661,1.7517,-1.3907
653.821,1,-39.4651,1.7516,-1.3918
653.832,1,-39.4641,1.7515,-1.3929
653.843,1,-39.4631,1.7513,-1.3941
653.854,1,-39.4623,1.7512,-1.3953
653.865,1,-39.4614,1.7510,-1.3967
653.877,1,-39.4604,1.7509,-1.3981
653.888,1,-39.4595,1.7509,-1.3996
653.899,1,-39.4585,1.7507,-1.4012
653.910,1,-39.4577,1.7504,-1.4030
653.921,1,-39.4568,1.7500,-1.4048
653.932,1,-39.4561,1.7494,-1.4068
653.943,1,-39.4554,1.7488,-1.4087
653.954,1,-39.4550,1.7479,-1.4107
653.966,1,-39.4539,1.7481,-1.4130
653.977,1,-39.4517,1.7504,-1.4152
653.988,1,-39.4498,1.7543,-1.4172
653.999,1,-39.4485,1.7566,-1.4196
654.010,1,-39.4475,1.7574,-1.4221
654.021,1,-39.4458,1.7569,-1.4246
654.032,1,-39.4439,1.7566,-1.4270
654.043,1,-39.4423,1.7568,-1.4292
654.054,1,-39.4400,1.7576,-1.4315
654.065,1,-39.4376,1.7591,-1.4336
654.076,1,-39.4356,1.7604,-1.4360
654.087,1,-39.4336,1.7614,-1.4382
654.098,1,-39.4316,1.7617,-1.4404
654.110,1,-39.4294,1.7617,-1.4426
654.121,1,-39.4270,1.7613,-1.4448
654.132,1,-39.4245,1.7609,-1.4471
654.143,1,-39.4218,1.7607,-1.4494
654.154,1,-39.4192,1.7607,-1.4518
654.165,1,-39.4166,1.7608,-1.4543
654.176,1,-39.4140,1.7607,-1.4570
654.187,1,-39.4113,1.7604,-1.4594
654.198,1,-39.4084,1.7599,-1.4619
654.210,1,-39.4052,1.7593,-1.4642
654.221,1,-39.4018,1.7586,-1.4669
654.232,1,-39.3984,1.7582,-1.4692
654.243,1,-39.3952,1.7581,-1.4717
654.254,1,-39.3916,1.7578,-1.4739
654.265,1,-39.3879,1.7573,-1.4757
654.276,1,-39.3840,1.7566,-1.4776
654.287,1,-39.3800,1.7557,-1.4794
654.298,1,-39.3758,1.7545,-1.4810
654.309,1,-39.3718,1.7537,-1.4826
654.321,1,-39.3675,1.7532,-1.4841
654.331,1,-39.3633,1.7527,-1.4855
654.343,1,-39.3587,1.7520,-1.4865
654.353,1,-39.3541,1.7515,-1.4875
654.365,1,-39.3494,1.7506,-1.4881
654.376,1,-39.3447,1.7500,-1.4889
654.387,1,-39.3398,1.7492,-1.4895
654.399,1,-39.3347,1.7485,-1.4902
654.410,1,-39.3297,1.7480,-1.4907
654.421,1,-39.3245,1.7475,-1.4910
654.432,1,-39.3195,1.7470,-1.4915
654.443,1,-39.3136,1.7462,-1.4911
654.454,1,-39.3077,1.7457,-1.4911
654.465,1,-39.3020,1.7451,-1.4910
654.477,1,-39.2958,1.7445,-1.4911
654.488,1,-39.2897,1.7437,-1.4907
654.499,1,-39.2836,1.7430,-1.4903
654.510,1,-39.2774,1.7421,-1.4897
654.521,1,-39.2711,1.7406,-1.4887
654.532,1,-39.2646,1.7394,-1.4879
654.543,1,-39.2579,1.7380,-1.4869
654.554,1,-39.2511,1.7366,-1.4858
654.565,1,-39.2441,1.7354,-1.4850
654.576,1,-39.2370,1.7340,-1.4837
654.587,1,-39.2300,1.7326,-1.4825
654.598,1,-39.2227,1.7306,-1.4809
654.609,1,-39.2153,1.7291,-1.4794
654.620,1,-39.2076,1.7274,-1.4777
654.632,1,-39.1996,1.7262,-1.4759
654.643,1,-39.1915,1.7254,-1.4741
654.654,1,-39.1833,1.7244,-1.4722
654.665,1,-39.1750,1.7236,-1.4702
654.676,1,-39.1665,1.7228,-1.4678
654.687,1,-39.1581,1.7223,-1.4657
654.698,1,-39.1491,1.7221,-1.4633
654.709,1,-39.1399,1.7222,-1.4608
654.720,1,-39.1305,1.7226,-1.4581
654.731,1,-39.1209,1.7234,-1.4556
654.743,1,-39.1112,1.7240,-1.4528
654.754,1,-39.1016,1.7245,-1.4499
654.764,1,-39.0921,1.7251,-1.4467
654.776,1,-39.0823,1.7262,-1.4437
654.787,1,-39.0722,1.7281,-1.4405
654.798,1,-39.0620,1.7301,-1.4373
654.809,1,-39.0519,1.7322,-1.4343
654.820,1,-39.0418,1.7335,-1.4311
654.831,1,-39.0320,1.7348,-1.4280
654.842,1,-39.0224,1.7360,-1.4248
654.853,1,-39.0126,1.7377,-1.4218
654.865,1,-39.0031,1.7394,-1.4190
654.876,1,-38.9939,1.7408,-1.4163
654.887,1,-38.9845,1.7422,-1.4139
654.898,1,-38.9757,1.7429,-1.4116
654.910,1,-38.9669,1.7437,-1.4092
654.920,1,-38.9584,1.7444,-1.4068
654.932,1,-38.9499,1.7455,-1.4048
654.943,1,-38.9416,1.7467,-1.4030
654.954,1,-38.9329,1.7483,-1.4015
654.965,1,-38.9246,1.7498,-1.4000
654.976,1,-38.9162,1.7513,-1.3984
654.987,1,-38.9076,1.7528,-1.3970
654.998,1,-38.8994,1.7537,-1.3957
655.009,1,-38.8911,1.7548,-1.3946
655.020,1,-38.8827,1.7558,-1.3936
655.031,1,-38.8744,1.7567,-1.3928
655.043,1,-38.8660,1.7578,-1.3922
655.056,1,-38.8575,1.7584,-1.3916
655.065,1,-38.8489,1.7589,-1.3909
655.075,1,-38.8404,1.7593,-1.3902
655.085,1,-38.8319,1.7590,-1.3895
655.096,1,-38.8232,1.7587,-1.3891
655.108,1,-38.8145,1.7582,-1.3888
655.119,1,-38.8055,1.7576,-1.3888
655.130,1,-38.7965,1.7568,-1.3887
655.142,1,-38.7874,1.7558,-1.3886
655.153,1,-38.7780,1.7546,-1.3887
655.164,1,-38.7688,1.7533,-1.3888
655.175,1,-38.7594,1.7516,-1.3890
655.186,1,-38.7499,1.7499,-1.3893
655.197,1,-38.7404,1.7482,-1.3897
655.208,1,-38.7307,1.7465,-1.3903
655.219,1,-38.7208,1.7447,-1.3908
655.230,1,-38.7107,1.7429,-1.3915
655.241,1,-38.7006,1.7407,-1.3923
655.252,1,-38.6903,1.7388,-1.3933
655.263,1,-38.6800,1.7369,-1.3943
655.274,1,-38.6695,1.7350,-1.3956
655.285,1,-38.6588,1.7335,-1.3972
655.296,1,-38.6480,1.7319,-1.3987
655.307,1,-38.6371,1.7304,-1.4003
655.318,1,-38.6261,1.7286,-1.4019
655.329,1,-38.6149,1.7273,-1.4038
655.340,1,-38.6037,1.7260,-1.4057
655.352,1,-38.5924,1.7251,-1.4078
655.363,1,-38.5807,1.7247,-1.4102
655.374,1,-38.5688,1.7244,-1.4125
655.385,1,-38.5568,1.7245,-1.4150
655.396,1,-38.5448,1.7245,-1.4174
655.407,1,-38.5327,1.7247,-1.4200
655.418,1,-38.5204,1.7255,-1.4226
655.430,1,-38.5080,1.7267,-1.4253
655.442,1,-38.4957,1.7287,-1.4280
655.452,1,-38.4836,1.7303,-1.4304
655.464,1,-38.4716,1.7321,-1.4328
655.475,1,-38.4599,1.7337,-1.4350
655.487,1,-38.4486,1.7350,-1.4368
655.498,1,-38.4374,1.7362,-1.4386
655.509,1,-38.4267,1.7372,-1.4401
655.520,1,-38.4160,1.7381,-1.4415
655.531,1,-38.4056,1.7392,-1.4429
655.543,1,-38.3952,1.7404,-1.4439
655.554,1,-38.3850,1.7418,-1.4448
655.565,1,-38.3750,1.7435,-1.4456
655.576,1,-38.3651,1.7453,-1.4462
655.587,1,-38.3552,1.7472,-1.4466
655.598,1,-38.3454,1.7490,-1.4469
655.609,1,-38.3355,1.7511,-1.4471
655.620,1,-38.3255,1.7530,-1.4472
655.631,1,-38.3159,1.7548,-1.4470
655.642,1,-38.3062,1.7563,-1.4468
655.653,1,-38.2964,1.7577,-1.4465
655.665,1,-38.2866,1.7590,-1.4461
655.676,1,-38.2766,1.7599,-1.4457
655.687,1,-38.2666,1.7607,-1.4453
655.698,1,-38.2567,1.7609,-1.4447
655.710,1,-38.2468,1.7610,-1.4442
655.720,1,-38.2369,1.7609,-1.4436
655.732,1,-38.2271,1.7602,-1.4428
655.743,1,-38.2171,1.7592,-1.4420
655.754,1,-38.2069,1.7581,-1.4413
655.765,1,-38.1966,1.7570,-1.4405
655.776,1,-38.1863,1.7555,-1.4396
655.787,1,-38.1760,1.7537,-1.4386
655.798,1,-38.1654,1.7515,-1.4375
655.809,1,-38.1551,1.7493,-1.4363
655.820,1,-38.1445,1.7468,-1.4350
655.831,1,-38.1339,1.7441,-1.4336
655.842,1,-38.1232,1.7416,-1.4321
655.853,1,-38.1123,1.7393,-1.4306
655.864,1,-38.1012,1.7369,-1.4289
655.875,1,-38.0901,1.7347,-1.4272
655.886,1,-38.0790,1.7325,-1.4253
655.897,1,-38.0673,1.7307,-1.4233
655.909,1,-38.0557,1.7292,-1.4213
655.920,1,-38.0437,1.7281,-1.4192
655.931,1,-38.0317,1.7278,-1.4171
655.943,1,-38.0195,1.7276,-1.4147
655.953,1,-38.0074,1.7273,-1.4124
655.964,1,-37.9950,1.7277,-1.4100
655.975,1,-37.9825,1.7283,-1.4074
655.986,1,-37.9699,1.7294,-1.4049
655.997,1,-37.9573,1.7308,-1.4025
656.009,1,-37.9446,1.7329,-1.4002
656.020,1,-37.9318,1.7355,-1.3979
656.031,1,-37.9193,1.7377,-1.3957
656.042,1,-37.9069,1.7399,-1.3934
656.053,1,-37.8945,1.7421,-1.3914
656.064,1,-37.8823,1.7442,-1.3897
656.075,1,-37.8703,1.7460,-1.3882
656.086,1,-37.8585,1.7478,-1.3869
656.098,1,-37.8471,1.7491,-1.3860
656.108,1,-37.8357,1.7505,-1.3852
656.120,1,-37.8245,1.7521,-1.3846
656.131,1,-37.8132,1.7539,-1.3841
656.142,1,-37.8019,1.7558,-1.3838
656.153,1,-37.7909,1.7577,-1.3837
656.164,1,-37.7801,1.7596,-1.3838
656.176,1,-37.7693,1.7616,-1.3840
656.186,1,-37.7588,1.7635,-1.3843
656.197,1,-37.7482,1.7655,-1.3848
656.208,1,-37.7379,1.7672,-1.3854
656.220,1,-37.7274,1.7689,-1.3859
656.231,1,-37.7168,1.7704,-1.3866
656.242,1,-37.7063,1.7718,-1.3873
656.253,1,-37.6957,1.7732,-1.3879
656.264,1,-37.6853,1.7742,-1.3887
656.276,1,-37.6746,1.7751,-1.3895
656.286,1,-37.6639,1.7755,-1.3902
656.298,1,-37.6531,1.7757,-1.3912
656.309,1,-37.6424,1.7755,-1.3922
656.320,1,-37.6314,1.7750,-1.3933
656.331,1,-37.6206,1.7739,-1.3945
656.342,1,-37.6098,1.7727,-1.3957
656.353,1,-37.5988,1.7710,-1.3971
656.364,1,-37.5878,1.7688,-1.3984
656.375,1,-37.5768,1.7664,-1.3998
656.386,1,-37.5657,1.7637,-1.4013
656.397,1,-37.5541,1.7607,-1.4030
656.408,1,-37.5426,1.7579,-1.4048
656.420,1,-37.5311,1.7552,-1.4065
656.431,1,-37.5193,1.7524,-1.4084
656.442,1,-37.5073,1.7498,-1.4103
656.453,1,-37.4955,1.7472,-1.4123
656.464,1,-37.4834,1.7448,-1.4145
656.475,1,-37.4713,1.7426,-1.4167
656.487,1,-37.4593,1.7406,-1.4191
656.497,1,-37.4472,1.7388,-1.4215
656.509,1,-37.4353,1.7371,-1.4240
656.520,1,-37.4232,1.7359,-1.4265
656.531,1,-37.4111,1.7347,-1.4291
656.542,1,-37.3987,1.7343,-1.4318
656.553,1,-37.3862,1.7341,-1.4346
656.564,1,-37.3736,1.7344,-1.4374
656.575,1,-37.3610,1.7351,-1.4402
656.587,1,-37.3485,1.7361,-1.4430
656.598,1,-37.3363,1.7377,-1.4457
656.608,1,-37.3240,1.7396,-1.4484
656.620,1,-37.3117,1.7422,-1.4509
656.630,1,-37.2996,1.7450,-1.4533
656.642,1,-37.2874,1.7478,-1.4556
656.653,1,-37.2755,1.7503,-1.4576
656.664,1,-37.2639,1.7523,-1.4594
656.675,1,-37.2525,1.7540,-1.4610
656.686,1,-37.2414,1.7557,-1.4622
656.697,1,-37.2306,1.7577,-1.4634
656.708,1,-37.2199,1.7598,-1.4643
656.719,1,-37.2092,1.7618,-1.4652
656.730,1,-37.1989,1.7639,-1.4657
656.741,1,-37.1887,1.7658,-1.4660
656.752,1,-37.1783,1.7677,-1.4663
656.764,1,-37.1683,1.7697,-1.4664
656.775,1,-37.1581,1.7715,-1.4665
656.786,1,-37.1483,1.7732,-1.4664
656.797,1,-37.1383,1.7748,-1.4662
656.808,1,-37.1284,1.7763,-1.4661
656.819,1,-37.1183,1.7774,-1.4658
656.831,1,-37.1083,1.7783,-1.4657
656.842,1,-37.0984,1.7789,-1.4653
656.853,1,-37.0883,1.7794,-1.4650
656.864,1,-37.0784,1.7795,-1.4646
656.875,1,-37.0682,1.7790,-1.4642
656.887,1,-37.0583,1.7784,-1.4637
656.898,1,-37.0482,1.7775,-1.4631
656.908,1,-37.0381,1.7765,-1.4625
656.920,1,-37.0277,1.7749,-1.4617
656.931,1,-37.0173,1.7732,-1.4609
656.942,1,-37.0070,1.7714,-1.4600
656.953,1,-36.9964,1.7691,-1.4590
656.964,1,-36.9860,1.7669,-1.4580
656.976,1,-36.9753,1.7643,-1.4568
656.986,1,-36.9646,1.7617,-1.4556
656.997,1,-36.9539,1.7591,-1.4542
657.009,1,-36.9430,1.7565,-1.4527
657.019,1,-36.9321,1.7541,-1.4511
657.030,1,-36.9210,1.7517,-1.4496
657.041,1,-36.9097,1.7497,-1.4478
657.052,1,-36.8983,1.7478,-1.4460
657.064,1,-36.8867,1.7462,-1.4440
657.075,1,-36.8750,1.7450,-1.4420
657.085,1,-36.8635,1.7440,-1.4401
657.096,1,-36.8519,1.7433,-1.4380
657.107,1,-36.8400,1.7428,-1.4358
657.118,1,-36.8281,1.7425,-1.4336
657.129,1,-36.8160,1.7426,-1.4315
657.140,1,-36.8039,1.7430,-1.4293
657.151,1,-36.7918,1.7435,-1.4271
657.163,1,-36.7800,1.7446,-1.4250
657.174,1,-36.7681,1.7463,-1.4229
657.185,1,-36.7565,1.7480,-1.4208
657.197,1,-36.7450,1.7499,-1.4188
657.207,1,-36.7336,1.7520,-1.4170
657.219,1,-36.7222,1.7544,-1.4151
657.230,1,-36.7109,1.7568,-1.4134
657.241,1,-36.7001,1.7586,-1.4120
657.252,1,-36.6892,1.7601,-1.4107
657.263,1,-36.6786,1.7618,-1.4097
657.274,1,-36.6681,1.7638,-1.4087
657.285,1,-36.6577,1.7660,-1.4081
657.296,1,-36.6473,1.7683,-1.4074
657.308,1,-36.6373,1.7704,-1.4070
657.318,1,-36.6271,1.7723,-1.4066
