timestamp, trial, HMD_x, HMD_y,HMD_z
# --- Trial 1 start ---
339.829,1,-39.6411,1.7734,-1.4031
339.905,1,-39.6414,1.7757,-1.4041
339.940,1,-39.6412,1.7764,-1.4046
339.961,1,-39.6410,1.7763,-1.4048
339.981,1,-39.6408,1.7762,-1.4048
339.992,1,-39.6406,1.7762,-1.4047
340.005,1,-39.6404,1.7760,-1.4047
340.018,1,-39.6402,1.7760,-1.4047
340.031,1,-39.6402,1.7758,-1.4046
340.043,1,-39.6399,1.7758,-1.4044
340.056,1,-39.6397,1.7756,-1.4042
340.077,1,-39.6393,1.7754,-1.4039
340.099,1,-39.6390,1.7752,-1.4036
340.112,1,-39.6388,1.7752,-1.4033
340.125,1,-39.6386,1.7751,-1.4031
340.138,1,-39.6384,1.7751,-1.4029
340.151,1,-39.6382,1.7751,-1.4026
340.164,1,-39.6380,1.7751,-1.4024
340.176,1,-39.6376,1.7750,-1.4020
340.189,1,-39.6374,1.7750,-1.4018
340.203,1,-39.6371,1.7752,-1.4017
340.216,1,-39.6369,1.7752,-1.4016
340.229,1,-39.6366,1.7752,-1.4015
340.241,1,-39.6363,1.7753,-1.4014
340.254,1,-39.6359,1.7753,-1.4013
340.267,1,-39.6352,1.7752,-1.4010
340.280,1,-39.6348,1.7752,-1.4009
340.293,1,-39.6345,1.7751,-1.4008
340.305,1,-39.6340,1.7750,-1.4007
340.318,1,-39.6335,1.7749,-1.4005
340.331,1,-39.6329,1.7747,-1.4004
340.344,1,-39.6319,1.7746,-1.4001
340.356,1,-39.6313,1.7744,-1.3998
340.370,1,-39.6306,1.7743,-1.3997
340.382,1,-39.6299,1.7741,-1.3996
340.396,1,-39.6292,1.7739,-1.3995
340.409,1,-39.6284,1.7736,-1.3993
340.421,1,-39.6276,1.7734,-1.3992
340.434,1,-39.6260,1.7729,-1.3990
340.446,1,-39.6252,1.7725,-1.3989
340.460,1,-39.6243,1.7722,-1.3987
340.474,1,-39.6234,1.7719,-1.3985
340.486,1,-39.6224,1.7716,-1.3983
340.499,1,-39.6214,1.7713,-1.3980
340.511,1,-39.6193,1.7707,-1.3974
340.524,1,-39.6181,1.7703,-1.3969
340.537,1,-39.6170,1.7698,-1.3962
340.550,1,-39.6158,1.7693,-1.3956
340.564,1,-39.6144,1.7688,-1.3949
340.576,1,-39.6131,1.7683,-1.3941
340.588,1,-39.6105,1.7674,-1.3926
340.600,1,-39.6089,1.7668,-1.3917
340.615,1,-39.6073,1.7662,-1.3906
340.634,1,-39.6044,1.7650,-1.3882
340.656,1,-39.6013,1.7636,-1.3856
340.668,1,-39.5997,1.7629,-1.3842
340.683,1,-39.5980,1.7623,-1.3826
340.701,1,-39.5946,1.7611,-1.3795
340.723,1,-39.5909,1.7601,-1.3761
340.736,1,-39.5888,1.7596,-1.3742
340.749,1,-39.5867,1.7590,-1.3722
340.762,1,-39.5845,1.7584,-1.3703
340.775,1,-39.5824,1.7576,-1.3684
340.788,1,-39.5800,1.7570,-1.3664
340.800,1,-39.5775,1.7564,-1.3644
340.813,1,-39.5724,1.7552,-1.3605
340.825,1,-39.5696,1.7547,-1.3586
340.838,1,-39.5666,1.7541,-1.3568
340.851,1,-39.5636,1.7535,-1.3550
340.865,1,-39.5604,1.7529,-1.3533
340.881,1,-39.5543,1.7516,-1.3499
340.900,1,-39.5476,1.7503,-1.3468
340.913,1,-39.5440,1.7497,-1.3455
340.928,1,-39.5402,1.7493,-1.3443
340.942,1,-39.5363,1.7490,-1.3432
340.956,1,-39.5288,1.7482,-1.3409
340.969,1,-39.5247,1.7476,-1.3402
340.984,1,-39.5205,1.7471,-1.3397
340.998,1,-39.5161,1.7466,-1.3393
341.014,1,-39.5074,1.7457,-1.3383
341.033,1,-39.4980,1.7447,-1.3379
341.047,1,-39.4929,1.7441,-1.3380
341.062,1,-39.4875,1.7434,-1.3383
341.076,1,-39.4821,1.7426,-1.3388
341.089,1,-39.4716,1.7412,-1.3393
341.102,1,-39.4658,1.7404,-1.3401
