C:\Users\Public\Documents\Novel Studio\load_data\2025-12-10\5\loadapp_2025-12-10_16-30-46-430.load
Comment S5 vh 
	PRY201-L::heel	PRY201-L::mid	PRY201-L::front	PRY201-L		PRY202-R::front	PRY202-R::mid	PRY202-R::heel	PRY202-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
4.130	536.550	262.150	127.400	926.100	4.130	0.000	2.400	7.500	9.900	4.130		
4.140	492.450	271.950	137.200	901.600	4.140	0.000	0.000	7.500	7.500	4.140		
4.150	448.350	281.750	142.100	872.200	4.150	0.000	0.000	7.500	7.500	4.150		
4.160	406.700	284.200	147.000	837.900	4.160	0.000	2.400	7.500	9.900	4.160		
4.170	362.600	286.650	147.000	796.250	4.170	0.000	0.000	7.500	7.500	4.170		
4.180	323.400	289.100	149.450	761.950	4.180	0.000	0.000	7.500	7.500	4.180		
4.190	286.650	289.100	147.000	722.750	4.190	0.000	0.000	4.980	4.980	4.190		
4.200	251.680	286.770	143.990	682.440	4.200	0.000	0.000	4.980	4.980	4.200		
4.210	219.010	284.350	139.150	642.510	4.210	0.000	0.000	7.500	7.500	4.210		
4.220	194.810	281.930	136.730	613.470	4.220	0.000	2.490	4.980	7.470	4.220		
4.230	174.240	279.510	134.310	588.060	4.230	0.000	0.000	4.980	4.980	4.230		
4.240	157.300	274.670	129.470	561.440	4.240	0.000	0.000	4.980	4.980	4.240		
4.250	143.990	269.830	127.050	540.870	4.250	0.000	0.000	4.980	4.980	4.250		
4.260	131.890	264.990	124.630	521.510	4.260	0.000	0.000	4.980	4.980	4.260		
4.270	122.210	261.360	124.630	508.200	4.270	0.000	0.000	4.980	4.980	4.270		
4.280	114.950	258.940	127.050	500.940	4.280	0.000	0.000	4.980	4.980	4.280		
4.290	106.480	261.360	131.890	499.730	4.290	0.000	0.000	4.980	4.980	4.290		
4.300	101.640	267.410	139.150	508.200	4.300	0.000	0.000	4.980	4.980	4.300		
4.310	96.800	272.250	146.410	515.460	4.310	0.000	0.000	2.490	2.490	4.310		
4.320	94.380	281.930	159.720	536.030	4.320	0.000	0.000	2.490	2.490	4.320		
4.330	89.540	291.610	174.240	555.390	4.330	0.000	0.000	2.500	2.500	4.330		
4.340	87.120	302.500	192.390	582.010	4.340	0.000	0.000	2.500	2.500	4.340		
4.350	78.840	312.440	210.240	601.520	4.350	0.000	0.000	2.500	2.500	4.350		
4.360	73.000	318.280	233.600	624.880	4.360	0.000	0.000	2.500	2.500	4.360		
4.370	67.160	324.120	254.040	645.320	4.370	0.000	0.000	0.000	0.000	4.370		
4.380	61.320	327.040	277.400	665.760	4.380	0.000	0.000	0.000	0.000	4.380		
4.390	55.480	329.960	300.760	686.200	4.390	0.000	0.000	0.000	0.000	4.390		
4.400	49.640	329.960	329.960	709.560	4.400	0.000	0.000	0.000	0.000	4.400		
4.410	40.880	329.960	365.000	735.840	4.410	0.000	0.000	0.000	0.000	4.410		
4.420	32.120	321.200	397.120	750.440	4.420	0.000	2.500	0.000	2.500	4.420		
4.430	26.280	318.280	438.000	782.560	4.430	0.000	0.000	0.000	0.000	4.430		
4.440	14.600	309.520	475.960	800.080	4.440	0.000	0.000	0.000	0.000	4.440		
4.450	8.760	294.920	519.760	823.440	4.450	0.000	2.500	0.000	2.500	4.450		
4.460	0.000	277.400	566.480	843.880	4.460	0.000	0.000	0.000	0.000	4.460		
4.470	0.000	259.880	616.120	876.000	4.470	0.000	2.500	0.000	2.500	4.470		
4.480	0.000	239.440	668.680	908.120	4.480	0.000	0.000	0.000	0.000	4.480		
4.490	0.000	213.160	730.000	943.160	4.490	0.000	2.560	35.840	38.400	4.490		
4.500	0.000	190.120	787.640	977.760	4.500	0.000	5.120	99.840	104.960	4.500		
4.510	0.000	166.840	838.080	1004.920	4.510	0.000	10.240	174.080	184.320	4.510		
4.520	0.000	147.440	884.640	1032.080	4.520	0.000	12.800	248.320	261.120	4.520		
4.530	0.000	128.040	919.560	1047.600	4.530	0.000	15.360	309.760	325.120	4.530		
4.540	0.000	112.520	946.720	1059.240	4.540	0.000	17.920	371.200	389.120	4.540		
4.550	0.000	97.000	966.120	1063.120	4.550	0.000	23.040	430.080	453.120	4.550		
4.560	0.000	89.240	970.000	1059.240	4.560	0.000	35.840	486.400	522.240	4.560		
4.570	0.000	73.720	946.720	1020.440	4.570	0.000	48.640	522.240	570.880	4.570		
4.580	0.000	62.080	896.280	958.360	4.580	10.240	74.240	547.840	632.320	4.580		
4.590	0.000	54.320	826.440	880.760	4.590	23.040	104.960	573.440	701.440	4.590		
4.600	0.000	38.800	729.440	768.240	4.600	46.080	133.120	599.040	778.240	4.600		
4.610	0.000	31.040	605.280	636.320	4.610	69.120	161.280	624.640	855.040	4.610		
4.620	0.000	15.520	461.720	477.240	4.620	89.600	184.320	640.000	913.920	4.620		
4.630	0.000	3.880	322.040	325.920	4.630	114.750	206.550	637.500	958.800	4.630		
