timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
562.340,1,-39.5997,1.6210,-1.2350
562.379,1,-39.5999,1.6207,-1.2346
562.413,1,-39.6001,1.6202,-1.2342
562.425,1,-39.6002,1.6199,-1.2338
562.444,1,-39.6003,1.6198,-1.2336
562.454,1,-39.6003,1.6197,-1.2335
562.462,1,-39.6004,1.6197,-1.2333
562.471,1,-39.6004,1.6196,-1.2333
562.482,1,-39.6005,1.6195,-1.2332
562.493,1,-39.6006,1.6195,-1.2331
562.504,1,-39.6006,1.6195,-1.2329
562.515,1,-39.6006,1.6195,-1.2329
562.526,1,-39.6005,1.6195,-1.2329
562.541,1,-39.6006,1.6194,-1.2329
562.556,1,-39.6006,1.6193,-1.2327
562.565,1,-39.6007,1.6192,-1.2327
562.582,1,-39.6008,1.6194,-1.2326
562.592,1,-39.6009,1.6194,-1.2327
562.604,1,-39.6008,1.6194,-1.2327
562.614,1,-39.6008,1.6193,-1.2327
562.625,1,-39.6007,1.6194,-1.2327
562.636,1,-39.6008,1.6194,-1.2327
562.648,1,-39.6008,1.6195,-1.2327
562.658,1,-39.6008,1.6196,-1.2327
562.669,1,-39.6008,1.6196,-1.2327
562.681,1,-39.6008,1.6196,-1.2326
562.692,1,-39.6009,1.6197,-1.2326
562.703,1,-39.6009,1.6196,-1.2326
562.714,1,-39.6010,1.6196,-1.2326
562.725,1,-39.6011,1.6198,-1.2326
562.736,1,-39.6012,1.6198,-1.2325
562.748,1,-39.6013,1.6199,-1.2325
562.759,1,-39.6014,1.6200,-1.2325
562.770,1,-39.6015,1.6201,-1.2324
562.781,1,-39.6016,1.6203,-1.2324
562.792,1,-39.6017,1.6204,-1.2324
562.803,1,-39.6017,1.6206,-1.2323
562.815,1,-39.6018,1.6209,-1.2324
562.826,1,-39.6019,1.6211,-1.2324
562.837,1,-39.6020,1.6213,-1.2323
562.849,1,-39.6020,1.6215,-1.2323
562.859,1,-39.6021,1.6217,-1.2322
562.870,1,-39.6022,1.6219,-1.2323
562.881,1,-39.6023,1.6221,-1.2323
562.893,1,-39.6025,1.6223,-1.2322
562.904,1,-39.6026,1.6225,-1.2323
562.915,1,-39.6028,1.6227,-1.2323
562.926,1,-39.6029,1.6228,-1.2324
562.938,1,-39.6031,1.6231,-1.2324
562.949,1,-39.6032,1.6233,-1.2324
