timestamp              , trial, HMD_x   , HMD_y , HMD_z

# --- Trial 1 start ---
214.244                ,     1, -39.4215, 1.6384, -1.2903
214.399                ,     1, -39.4198, 1.6378, -1.2877
214.454                ,     1, -39.4185, 1.6375, -1.2867
214.479                ,     1, -39.4178, 1.6373, -1.2863
214.502                ,     1, -39.4171, 1.6373, -1.2860
214.526                ,     1, -39.4165, 1.6372, -1.2857
214.550                ,     1, -39.4159, 1.6372, -1.2852
214.578                ,     1, -39.4152, 1.6372, -1.2848
214.603                ,     1, -39.4143, 1.6371, -1.2844
214.624                ,     1, -39.4135, 1.6372, -1.2841
214.647                ,     1, -39.4130, 1.6373, -1.2840
214.672                ,     1, -39.4120, 1.6373, -1.2835
214.695                ,     1, -39.4113, 1.6372, -1.2831
214.717                ,     1, -39.4105, 1.6372, -1.2828
214.742                ,     1, -39.4097, 1.6370, -1.2823
214.767                ,     1, -39.4090, 1.6369, -1.2816
214.790                ,     1, -39.4080, 1.6367, -1.2810
214.812                ,     1, -39.4068, 1.6365, -1.2797
214.835                ,     1, -39.4059, 1.6363, -1.2786
214.858                ,     1, -39.4051, 1.6361, -1.2771
214.881                ,     1, -39.4042, 1.6359, -1.2754
214.904                ,     1, -39.4034, 1.6356, -1.2735
214.926                ,     1, -39.4030, 1.6355, -1.2722
214.948                ,     1, -39.4016, 1.6353, -1.2688
214.970                ,     1, -39.4005, 1.6352, -1.2661
214.992                ,     1, -39.4000, 1.6351, -1.2645
215.016                ,     1, -39.3985, 1.6348, -1.2601
215.040                ,     1, -39.3975, 1.6346, -1.2567
215.066                ,     1, -39.3966, 1.6343, -1.2532
215.089                ,     1, -39.3956, 1.6340, -1.2495
215.112                ,     1, -39.3942, 1.6335, -1.2440
215.133                ,     1, -39.3935, 1.6333, -1.2419
215.155                ,     1, -39.3925, 1.6329, -1.2381
215.177                ,     1, -39.3913, 1.6324, -1.2342
215.198                ,     1, -39.3902, 1.6320, -1.2304
215.222                ,     1, -39.3891, 1.6315, -1.2265
215.245                ,     1, -39.3875, 1.6308, -1.2208
215.268                ,     1, -39.3865, 1.6300, -1.2173
215.289                ,     1, -39.3860, 1.6292, -1.2157
215.310                ,     1, -39.3849, 1.6281, -1.2124
215.332                ,     1, -39.3836, 1.6276, -1.2095
215.355                ,     1, -39.3822, 1.6279, -1.2070
215.377                ,     1, -39.3808, 1.6282, -1.2047
