timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
341.902,1,-39.5052,1.6168,-1.1880
341.914,1,-39.5044,1.6160,-1.1865
341.922,1,-39.5040,1.6156,-1.1858
341.932,1,-39.5037,1.6151,-1.1852
341.949,1,-39.5034,1.6146,-1.1846
341.961,1,-39.5031,1.6142,-1.1840
341.968,1,-39.5029,1.6138,-1.1834
341.979,1,-39.5026,1.6134,-1.1828
341.995,1,-39.5025,1.6130,-1.1822
342.003,1,-39.5024,1.6127,-1.1816
342.012,1,-39.5022,1.6122,-1.1812
342.024,1,-39.5021,1.6118,-1.1806
342.035,1,-39.5020,1.6114,-1.1803
342.047,1,-39.5018,1.6109,-1.1799
342.058,1,-39.5018,1.6104,-1.1796
342.070,1,-39.5020,1.6098,-1.1792
342.081,1,-39.5019,1.6092,-1.1790
342.093,1,-39.5019,1.6087,-1.1788
342.105,1,-39.5020,1.6083,-1.1786
342.119,1,-39.5021,1.6077,-1.1784
342.136,1,-39.5024,1.6067,-1.1779
342.147,1,-39.5023,1.6063,-1.1779
342.163,1,-39.5025,1.6059,-1.1778
342.174,1,-39.5027,1.6055,-1.1776
342.185,1,-39.5028,1.6051,-1.1776
342.197,1,-39.5029,1.6047,-1.1775
342.208,1,-39.5032,1.6044,-1.1772
342.220,1,-39.5036,1.6040,-1.1772
342.232,1,-39.5039,1.6037,-1.1772
342.242,1,-39.5041,1.6034,-1.1772
342.254,1,-39.5044,1.6032,-1.1772
342.265,1,-39.5047,1.6031,-1.1771
342.276,1,-39.5048,1.6029,-1.1772
342.287,1,-39.5051,1.6028,-1.1772
342.298,1,-39.5053,1.6026,-1.1773
342.310,1,-39.5056,1.6025,-1.1772
342.320,1,-39.5059,1.6024,-1.1773
342.332,1,-39.5062,1.6023,-1.1773
342.343,1,-39.5066,1.6024,-1.1774
342.354,1,-39.5069,1.6024,-1.1775
342.365,1,-39.5072,1.6025,-1.1777
342.376,1,-39.5074,1.6025,-1.1777
342.388,1,-39.5076,1.6027,-1.1778
342.398,1,-39.5078,1.6027,-1.1779
342.410,1,-39.5080,1.6029,-1.1779
342.421,1,-39.5083,1.6031,-1.1780
342.432,1,-39.5086,1.6032,-1.1780
342.443,1,-39.5089,1.6034,-1.1781
342.454,1,-39.5093,1.6034,-1.1782
342.465,1,-39.5097,1.6036,-1.1783
