timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
63.404,1,-39.6581,1.8855,-1.2439
63.449,1,-39.6598,1.8858,-1.2436
63.465,1,-39.6604,1.8861,-1.2431
63.481,1,-39.6612,1.8862,-1.2427
63.499,1,-39.6613,1.8863,-1.2423
63.507,1,-39.6615,1.8864,-1.2419
63.516,1,-39.6616,1.8865,-1.2415
63.527,1,-39.6619,1.8866,-1.2410
63.538,1,-39.6620,1.8866,-1.2405
63.563,1,-39.6622,1.8866,-1.2400
63.576,1,-39.6626,1.8868,-1.2391
63.593,1,-39.6631,1.8869,-1.2383
63.602,1,-39.6632,1.8871,-1.2378
63.618,1,-39.6633,1.8873,-1.2371
63.630,1,-39.6633,1.8876,-1.2365
63.641,1,-39.6634,1.8879,-1.2357
63.653,1,-39.6633,1.8881,-1.2348
63.665,1,-39.6635,1.8883,-1.2342
63.676,1,-39.6634,1.8886,-1.2335
63.687,1,-39.6634,1.8889,-1.2326
63.699,1,-39.6633,1.8890,-1.2320
63.710,1,-39.6632,1.8891,-1.2315
63.721,1,-39.6630,1.8892,-1.2310
63.733,1,-39.6629,1.8894,-1.2306
63.744,1,-39.6627,1.8895,-1.2303
63.755,1,-39.6626,1.8898,-1.2300
63.766,1,-39.6627,1.8900,-1.2297
63.777,1,-39.6627,1.8902,-1.2294
63.788,1,-39.6627,1.8903,-1.2291
63.800,1,-39.6628,1.8904,-1.2288
63.811,1,-39.6629,1.8905,-1.2286
63.822,1,-39.6628,1.8906,-1.2282
63.834,1,-39.6629,1.8908,-1.2278
63.846,1,-39.6629,1.8909,-1.2274
63.856,1,-39.6629,1.8911,-1.2271
63.866,1,-39.6630,1.8912,-1.2267
63.878,1,-39.6630,1.8913,-1.2265
63.889,1,-39.6630,1.8915,-1.2262
63.900,1,-39.6630,1.8916,-1.2259
63.911,1,-39.6630,1.8918,-1.2256
63.922,1,-39.6629,1.8919,-1.2253
63.934,1,-39.6629,1.8921,-1.2250
63.945,1,-39.6628,1.8923,-1.2248
63.956,1,-39.6627,1.8924,-1.2245
63.967,1,-39.6625,1.8924,-1.2243
63.978,1,-39.6623,1.8925,-1.2240
63.989,1,-39.6620,1.8925,-1.2238
64.000,1,-39.6618,1.8926,-1.2235
64.012,1,-39.6617,1.8925,-1.2232
64.022,1,-39.6615,1.8925,-1.2230
