timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
449.526,1,-39.7346,1.7915,-1.2706
449.682,1,-39.7337,1.7899,-1.2685
449.730,1,-39.7333,1.7893,-1.2677
449.749,1,-39.7333,1.7888,-1.2671
449.765,1,-39.7334,1.7887,-1.2669
449.778,1,-39.7335,1.7885,-1.2664
449.792,1,-39.7335,1.7886,-1.2661
449.807,1,-39.7336,1.7887,-1.2659
449.821,1,-39.7336,1.7888,-1.2656
449.835,1,-39.7338,1.7889,-1.2651
449.849,1,-39.7340,1.7890,-1.2648
449.863,1,-39.7342,1.7889,-1.2645
449.879,1,-39.7344,1.7891,-1.2640
449.895,1,-39.7344,1.7893,-1.2634
449.912,1,-39.7344,1.7894,-1.2632
449.927,1,-39.7344,1.7894,-1.2629
449.942,1,-39.7343,1.7894,-1.2627
449.956,1,-39.7343,1.7892,-1.2621
449.970,1,-39.7343,1.7891,-1.2618
449.985,1,-39.7343,1.7888,-1.2612
449.998,1,-39.7342,1.7886,-1.2609
450.016,1,-39.7342,1.7884,-1.2606
450.032,1,-39.7341,1.7881,-1.2601
450.046,1,-39.7340,1.7880,-1.2598
450.060,1,-39.7338,1.7878,-1.2592
450.075,1,-39.7335,1.7878,-1.2588
450.089,1,-39.7331,1.7879,-1.2584
450.103,1,-39.7327,1.7878,-1.2581
450.118,1,-39.7318,1.7876,-1.2573
450.132,1,-39.7311,1.7873,-1.2569
450.146,1,-39.7305,1.7868,-1.2564
450.160,1,-39.7292,1.7859,-1.2554
450.175,1,-39.7284,1.7852,-1.2548
450.190,1,-39.7273,1.7846,-1.2541
450.205,1,-39.7263,1.7840,-1.2534
450.220,1,-39.7244,1.7828,-1.2521
450.235,1,-39.7234,1.7821,-1.2513
450.250,1,-39.7213,1.7808,-1.2499
450.263,1,-39.7201,1.7800,-1.2490
450.277,1,-39.7190,1.7791,-1.2482
450.292,1,-39.7178,1.7782,-1.2472
450.306,1,-39.7154,1.7766,-1.2454
450.321,1,-39.7139,1.7756,-1.2445
450.338,1,-39.7124,1.7745,-1.2434
450.355,1,-39.7094,1.7722,-1.2416
450.369,1,-39.7076,1.7708,-1.2405
450.384,1,-39.7058,1.7694,-1.2395
450.399,1,-39.7025,1.7664,-1.2374
450.414,1,-39.7008,1.7648,-1.2363
450.428,1,-39.6972,1.7615,-1.2342
