timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
241.253,1,-39.7502,1.8875,-1.2598
241.292,1,-39.7515,1.8875,-1.2589
241.307,1,-39.7522,1.8875,-1.2584
241.321,1,-39.7527,1.8875,-1.2581
241.336,1,-39.7532,1.8874,-1.2578
241.352,1,-39.7542,1.8873,-1.2572
241.366,1,-39.7547,1.8874,-1.2570
241.379,1,-39.7557,1.8874,-1.2564
241.390,1,-39.7562,1.8874,-1.2561
241.406,1,-39.7567,1.8873,-1.2560
241.431,1,-39.7575,1.8874,-1.2557
241.450,1,-39.7582,1.8873,-1.2555
241.470,1,-39.7589,1.8873,-1.2553
241.481,1,-39.7592,1.8874,-1.2553
241.494,1,-39.7593,1.8874,-1.2553
241.505,1,-39.7596,1.8875,-1.2553
241.517,1,-39.7598,1.8875,-1.2554
241.529,1,-39.7599,1.8877,-1.2554
241.540,1,-39.7601,1.8878,-1.2555
241.551,1,-39.7603,1.8880,-1.2556
241.563,1,-39.7605,1.8881,-1.2557
241.574,1,-39.7606,1.8882,-1.2559
241.585,1,-39.7605,1.8883,-1.2560
241.596,1,-39.7605,1.8883,-1.2561
241.607,1,-39.7603,1.8882,-1.2563
241.619,1,-39.7601,1.8882,-1.2565
241.631,1,-39.7599,1.8882,-1.2568
241.642,1,-39.7595,1.8880,-1.2572
241.654,1,-39.7592,1.8879,-1.2575
241.664,1,-39.7588,1.8879,-1.2578
241.677,1,-39.7582,1.8877,-1.2582
241.688,1,-39.7577,1.8876,-1.2587
241.700,1,-39.7571,1.8876,-1.2589
241.711,1,-39.7565,1.8874,-1.2594
241.723,1,-39.7559,1.8872,-1.2600
241.734,1,-39.7551,1.8869,-1.2606
241.746,1,-39.7543,1.8867,-1.2613
241.757,1,-39.7534,1.8864,-1.2621
241.769,1,-39.7516,1.8858,-1.2636
241.781,1,-39.7505,1.8853,-1.2646
241.797,1,-39.7495,1.8848,-1.2657
241.808,1,-39.7484,1.8843,-1.2668
241.820,1,-39.7474,1.8837,-1.2679
241.831,1,-39.7464,1.8831,-1.2690
241.843,1,-39.7454,1.8826,-1.2700
241.853,1,-39.7444,1.8821,-1.2710
241.865,1,-39.7435,1.8815,-1.2721
241.876,1,-39.7424,1.8811,-1.2733
241.889,1,-39.7416,1.8806,-1.2744
241.900,1,-39.7407,1.8802,-1.2754
