timestamp              , trial, HMD_x   , HMD_y , HMD_z

# --- Trial 1 start ---
618.191                ,     11, -39.7317, 1.7887, -1.2298
618.344                ,     11, -39.7343, 1.7876, -1.2281
618.388                ,     11, -39.7357, 1.7872, -1.2265
618.411                ,     11, -39.7365, 1.7869, -1.2256
618.434                ,     11, -39.7372, 1.7870, -1.2248
618.459                ,     11, -39.7373, 1.7875, -1.2241
618.482                ,     11, -39.7373, 1.7885, -1.2234
618.503                ,     11, -39.7371, 1.7898, -1.2224
618.527                ,     11, -39.7368, 1.7900, -1.2218
618.549                ,     11, -39.7365, 1.7891, -1.2214
618.573                ,     11, -39.7363, 1.7879, -1.2213
618.596                ,     11, -39.7360, 1.7873, -1.2214
618.619                ,     11, -39.7353, 1.7870, -1.2218
618.640                ,     11, -39.7348, 1.7866, -1.2223
618.666                ,     11, -39.7337, 1.7863, -1.2235
618.692                ,     11, -39.7328, 1.7867, -1.2248
618.716                ,     11, -39.7314, 1.7868, -1.2268
618.738                ,     11, -39.7301, 1.7869, -1.2283
618.760                ,     11, -39.7294, 1.7869, -1.2293
618.782                ,     11, -39.7280, 1.7870, -1.2309
618.803                ,     11, -39.7263, 1.7869, -1.2324
618.826                ,     11, -39.7244, 1.7864, -1.2341
618.850                ,     11, -39.7218, 1.7852, -1.2365
618.875                ,     11, -39.7201, 1.7843, -1.2382
618.899                ,     11, -39.7181, 1.7838, -1.2399
618.921                ,     11, -39.7160, 1.7832, -1.2417
618.945                ,     11, -39.7139, 1.7826, -1.2438
618.965                ,     11, -39.7118, 1.7820, -1.2461
618.988                ,     11, -39.7095, 1.7814, -1.2485
619.010                ,     11, -39.7072, 1.7807, -1.2510
619.032                ,     11, -39.7050, 1.7794, -1.2539
619.053                ,     11, -39.7019, 1.7823, -1.2569
619.076                ,     11, -39.6963, 1.7898, -1.2598
619.099                ,     11, -39.6915, 1.7922, -1.2632
619.121                ,     11, -39.6879, 1.7911, -1.2665
619.143                ,     11, -39.6838, 1.7899, -1.2701
619.168                ,     11, -39.6788, 1.7910, -1.2735
619.191                ,     11, -39.6740, 1.7914, -1.2769
619.214                ,     11, -39.6694, 1.7891, -1.2801
619.235                ,     11, -39.6640, 1.7871, -1.2837
619.257                ,     11, -39.6578, 1.7868, -1.2869
619.279                ,     11, -39.6507, 1.7869, -1.2899
619.301                ,     11, -39.6442, 1.7856, -1.2929
