C:\Users\Public\Documents\Novel Studio\load_data\2025-12-09\2\loadapp_2025-12-09_11-32-55-162.load
Comment 
	PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
0.660	215.000	79.980	42.140	337.120	0.660	19.500	37.050	159.900	216.450	0.660		
0.670	215.000	79.980	39.560	334.540	0.670	19.500	37.050	159.900	216.450	0.670		
0.680	215.000	79.980	42.140	337.120	0.680	19.500	37.050	162.500	219.050	0.680		
0.690	215.000	79.980	42.140	337.120	0.690	19.500	37.050	159.900	216.450	0.690		
0.700	215.000	79.980	42.140	337.120	0.700	19.500	37.050	157.300	213.850	0.700		
0.710	215.000	79.980	42.140	337.120	0.710	19.500	34.450	157.300	211.250	0.710		
0.720	215.000	79.980	42.140	337.120	0.720	19.500	37.050	157.300	213.850	0.720		
0.730	215.000	79.980	39.560	334.540	0.730	19.500	37.050	157.300	213.850	0.730		
0.740	215.000	79.980	42.140	337.120	0.740	19.500	37.050	157.300	213.850	0.740		
0.750	215.000	81.700	42.140	338.840	0.750	19.530	37.170	154.980	211.680	0.750		
0.760	212.420	79.980	42.140	334.540	0.760	19.530	37.170	157.500	214.200	0.760		
0.770	212.420	81.700	42.140	336.260	0.770	22.050	37.170	157.500	216.720	0.770		
0.780	212.420	79.980	42.140	334.540	0.780	22.050	37.170	154.980	214.200	0.780		
0.790	215.000	79.980	42.140	337.120	0.790	22.050	37.170	154.980	214.200	0.790		
0.800	212.420	81.700	42.140	336.260	0.800	22.050	37.170	154.980	214.200	0.800		
0.810	215.000	79.980	42.140	337.120	0.810	22.050	37.170	152.460	211.680	0.810		
0.820	212.420	81.700	42.140	336.260	0.820	22.050	37.170	152.460	211.680	0.820		
0.830	212.420	81.700	42.140	336.260	0.830	22.050	37.170	152.460	211.680	0.830		
0.840	212.420	81.700	42.140	336.260	0.840	22.050	37.170	152.460	211.680	0.840		
0.850	212.420	81.700	44.720	338.840	0.850	22.050	37.170	152.460	211.680	0.850		
0.860	212.420	81.700	42.140	336.260	0.860	24.570	37.170	149.940	211.680	0.860		
0.870	212.500	85.000	42.500	340.000	0.870	24.570	37.170	149.940	211.680	0.870		
0.880	209.950	85.000	44.200	339.150	0.880	24.570	37.170	149.940	211.680	0.880		
0.890	212.500	85.000	44.200	341.700	0.890	24.570	37.170	147.420	209.160	0.890		
0.900	212.500	85.000	44.200	341.700	0.900	24.600	37.200	150.000	211.800	0.900		
0.910	209.950	85.000	44.200	339.150	0.910	24.600	37.200	147.000	208.800	0.910		
0.920	209.950	85.000	44.200	339.150	0.920	24.600	37.200	147.000	208.800	0.920		
0.930	209.950	86.700	44.200	340.850	0.930	24.600	37.200	147.000	208.800	0.930		
0.940	209.950	85.000	44.200	339.150	0.940	24.600	37.200	144.600	206.400	0.940		
0.950	209.950	85.000	44.200	339.150	0.950	24.600	37.200	144.600	206.400	0.950		
0.960	209.950	85.000	44.200	339.150	0.960	24.600	37.200	144.600	206.400	0.960		
0.970	209.950	85.000	44.200	339.150	0.970	24.600	34.800	144.600	204.000	0.970		
0.980	207.400	85.000	44.200	336.600	0.980	24.600	37.200	144.600	206.400	0.980		
0.990	204.850	85.000	44.200	334.050	0.990	24.600	37.200	147.000	208.800	0.990		
1.000	207.400	86.700	44.200	338.300	1.000	27.000	37.200	144.600	208.800	1.000		
1.010	207.400	86.700	44.200	338.300	1.010	24.600	37.200	144.600	206.400	1.010		
1.020	207.500	84.660	44.820	336.980	1.020	27.000	37.200	144.600	208.800	1.020		
1.030	204.180	84.660	44.820	333.660	1.030	27.000	37.200	144.600	208.800	1.030		
1.040	204.180	84.660	44.820	333.660	1.040	27.000	37.200	142.200	206.400	1.040		
1.050	204.180	84.660	44.820	333.660	1.050	27.260	37.120	142.100	206.480	1.050		
1.060	204.180	87.150	47.310	338.640	1.060	27.260	37.120	145.000	209.380	1.060		
1.070	201.690	87.150	47.310	336.150	1.070	27.260	37.120	142.100	206.480	1.070		
1.080	201.690	87.150	47.310	336.150	1.080	27.260	37.120	139.780	204.160	1.080		
1.090	201.690	87.150	47.310	336.150	1.090	29.580	37.120	139.780	206.480	1.090		
1.100	201.690	87.150	47.310	336.150	1.100	27.260	37.120	139.780	204.160	1.100		
1.110	199.200	87.150	47.310	333.660	1.110	27.260	37.120	142.100	206.480	1.110		
1.120	199.200	89.640	47.310	336.150	1.120	27.260	37.120	139.780	204.160	1.120		
1.130	201.690	87.150	49.800	338.640	1.130	29.580	37.120	142.100	208.800	1.130		
1.140	199.200	89.640	47.310	336.150	1.140	27.260	37.120	139.780	204.160	1.140		
1.150	199.200	87.150	47.310	333.660	1.150	29.580	37.120	139.780	206.480	1.150		
1.160	196.710	89.640	49.800	336.150	1.160	29.580	37.120	139.780	206.480	1.160		
1.170	200.000	89.600	49.600	339.200	1.170	29.580	37.120	139.780	206.480	1.170		
1.180	196.800	92.000	49.600	338.400	1.180	29.580	37.120	139.780	206.480	1.180		
1.190	196.800	87.200	47.200	331.200	1.190	29.580	37.120	139.780	206.480	1.190		
1.200	196.800	89.600	49.600	336.000	1.200	29.680	36.960	140.000	206.640	1.200		
1.210	196.800	89.600	49.600	336.000	1.210	29.680	34.720	137.200	201.600	1.210		
1.220	196.800	89.600	49.600	336.000	1.220	29.680	34.720	137.200	201.600	1.220		
1.230	196.800	92.000	49.600	338.400	1.230	29.680	34.720	137.200	201.600	1.230		
1.240	196.800	89.600	49.600	336.000	1.240	29.680	36.960	137.200	203.840	1.240		
1.250	196.800	89.600	49.600	336.000	1.250	29.680	34.720	137.200	201.600	1.250		
1.260	196.800	89.600	52.000	338.400	1.260	29.680	34.720	137.200	201.600	1.260		
1.270	196.800	89.600	52.000	338.400	1.270	29.680	34.720	137.200	201.600	1.270		
1.280	196.800	89.600	52.000	338.400	1.280	29.680	34.720	137.200	201.600	1.280		
1.290	196.800	89.600	49.600	336.000	1.290	29.680	36.960	140.000	206.640	1.290		
1.300	194.400	89.600	49.600	333.600	1.300	29.680	34.720	137.200	201.600	1.300		
1.310	194.400	89.600	52.000	336.000	1.310	29.680	36.960	140.000	206.640	1.310		
1.320	196.800	92.000	52.000	340.800	1.320	29.680	36.960	140.000	206.640	1.320		
1.330	196.800	89.600	49.600	336.000	1.330	29.680	36.960	140.000	206.640	1.330		
1.340	196.800	89.600	52.000	338.400	1.340	29.680	36.960	140.000	206.640	1.340		
1.350	194.400	89.600	52.000	336.000	1.350	29.580	37.120	139.780	206.480	1.350		
1.360	196.800	89.600	49.600	336.000	1.360	29.580	37.120	139.780	206.480	1.360		
1.370	196.800	89.600	52.000	338.400	1.370	29.580	37.120	142.100	208.800	1.370		
1.380	196.800	87.200	49.600	333.600	1.380	29.580	37.120	142.100	208.800	1.380		
1.390	196.800	89.600	49.600	336.000	1.390	29.580	37.120	139.780	206.480	1.390		
1.400	196.800	89.600	49.600	336.000	1.400	29.580	37.120	142.100	208.800	1.400		
1.410	194.400	89.600	49.600	333.600	1.410	29.580	37.120	142.100	208.800	1.410		
1.420	200.000	89.600	49.600	339.200	1.420	29.580	37.120	142.100	208.800	1.420		
1.430	196.800	87.200	49.600	333.600	1.430	29.580	37.120	142.100	208.800	1.430		
1.440	200.000	89.600	49.600	339.200	1.440	29.580	37.120	142.100	208.800	1.440		
1.450	200.000	87.200	49.600	336.800	1.450	29.580	37.120	142.100	208.800	1.450		
1.460	200.000	87.200	49.600	336.800	1.460	29.580	37.120	145.000	211.700	1.460		
1.470	199.260	87.480	49.410	336.150	1.470	29.580	37.120	142.100	208.800	1.470		
1.480	196.830	87.480	49.410	333.720	1.480	29.580	37.120	145.000	211.700	1.480		
1.490	199.260	87.480	46.980	333.720	1.490	29.580	37.120	142.100	208.800	1.490		
1.500	199.260	87.480	49.410	336.150	1.500	30.000	37.200	142.200	209.400	1.500		
1.510	199.260	87.480	49.410	336.150	1.510	30.000	39.600	142.200	211.800	1.510		
1.520	199.260	87.480	46.980	333.720	1.520	30.000	37.200	142.200	209.400	1.520		
1.530	199.260	87.480	46.980	333.720	1.530	27.000	37.200	142.200	206.400	1.530		
1.540	199.260	87.480	46.980	333.720	1.540	27.000	37.200	142.200	206.400	1.540		
1.550	199.260	87.480	46.980	333.720	1.550	27.000	37.200	144.600	208.800	1.550		
1.560	199.260	84.240	46.980	330.480	1.560	27.000	37.200	144.600	208.800	1.560		
1.570	202.500	84.240	46.980	333.720	1.570	27.000	37.200	144.600	208.800	1.570		
1.580	199.260	87.480	46.980	333.720	1.580	27.000	37.200	147.000	211.200	1.580		
1.590	202.500	84.240	44.550	331.290	1.590	27.000	37.200	147.000	211.200	1.590		
1.600	202.500	84.240	46.980	333.720	1.600	27.000	37.200	147.000	211.200	1.600		
1.610	202.500	84.240	46.980	333.720	1.610	27.000	37.200	147.000	211.200	1.610		
1.620	202.100	84.280	47.300	333.680	1.620	24.600	37.200	147.000	208.800	1.620		
1.630	204.680	84.280	44.720	333.680	1.630	24.600	37.200	147.000	208.800	1.630		
1.640	204.680	84.280	44.720	333.680	1.640	24.600	37.200	150.000	211.800	1.640		
1.650	204.680	84.280	47.300	336.260	1.650	24.960	37.120	149.760	211.840	1.650		
1.660	207.260	84.280	44.720	336.260	1.660	24.960	37.120	152.320	214.400	1.660		
1.670	207.260	81.700	44.720	333.680	1.670	22.400	37.120	152.320	211.840	1.670		
1.680	207.260	81.700	44.720	333.680	1.680	24.960	37.120	152.320	214.400	1.680		
1.690	207.260	81.700	44.720	333.680	1.690	24.960	37.120	152.320	214.400	1.690		
1.700	209.840	81.700	44.720	336.260	1.700	22.400	34.560	152.320	209.280	1.700		
1.710	209.840	84.280	44.720	338.840	1.710	22.400	34.560	149.760	206.720	1.710		
1.720	209.840	81.700	44.720	336.260	1.720	22.400	37.120	152.320	211.840	1.720		
1.730	212.420	81.700	42.140	336.260	1.730	22.400	37.120	154.880	214.400	1.730		
1.740	212.420	81.700	42.140	336.260	1.740	22.400	37.120	154.880	214.400	1.740		
1.750	215.000	79.980	42.140	337.120	1.750	22.400	34.560	154.880	211.840	1.750		
1.760	215.000	79.980	42.140	337.120	1.760	19.840	34.560	157.440	211.840	1.760		
1.770	217.490	79.170	39.130	335.790	1.770	22.400	37.120	157.440	216.960	1.770		
1.780	214.760	79.170	39.130	333.060	1.780	19.840	37.120	157.440	214.400	1.780		
1.790	217.490	79.170	39.130	335.790	1.790	19.840	37.120	160.000	216.960	1.790		
1.800	219.310	77.350	39.130	335.790	1.800	19.430	34.840	159.460	213.730	1.800		
1.810	219.310	79.170	39.130	337.610	1.810	19.430	36.850	159.460	215.740	1.810		
1.820	219.310	77.350	39.130	335.790	1.820	19.430	34.840	159.460	213.730	1.820		
1.830	219.310	77.350	37.310	333.970	1.830	19.430	34.840	162.140	216.410	1.830		
1.840	219.310	77.350	37.310	333.970	1.840	17.420	34.840	162.140	214.400	1.840		
1.850	222.040	77.350	37.310	336.700	1.850	19.430	36.850	164.820	221.100	1.850		
1.860	222.040	77.350	37.310	336.700	1.860	17.420	34.840	162.140	214.400	1.860		
1.870	222.040	77.350	37.310	336.700	1.870	17.420	36.850	164.820	219.090	1.870		
1.880	224.770	74.620	37.310	336.700	1.880	17.420	32.160	162.140	211.720	1.880		
1.890	224.770	74.620	34.580	333.970	1.890	17.420	34.840	162.140	214.400	1.890		
1.900	224.770	74.620	37.310	336.700	1.900	17.420	34.840	164.820	217.080	1.900		
1.910	227.500	74.620	37.310	339.430	1.910	17.420	34.840	162.140	214.400	1.910		
1.920	226.920	74.400	37.200	338.520	1.920	14.740	34.840	164.820	214.400	1.920		
1.930	226.920	74.400	37.200	338.520	1.930	14.740	34.840	164.820	214.400	1.930		
1.940	229.710	74.400	34.410	338.520	1.940	17.420	32.160	167.500	217.080	1.940		
1.950	229.710	71.610	34.410	335.730	1.950	14.490	32.430	164.910	211.830	1.950		
1.960	229.710	71.610	34.410	335.730	1.960	14.490	34.500	166.980	215.970	1.960		
1.970	229.710	71.610	34.410	335.730	1.970	14.490	34.500	166.980	215.970	1.970		
1.980	229.710	71.610	34.410	335.730	1.980	14.490	34.500	166.980	215.970	1.980		
