C:\Users\Public\Documents\Novel Studio\load_data\2025-12-11\9\loadapp_2025-12-11_15-18-19-478.load
Comment s9w
	PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
48.180	0.000	4.860	0.000	4.860	48.180	542.250	204.850	0.000	747.100	48.180		
48.190	0.000	4.860	0.000	4.860	48.190	561.530	187.980	0.000	749.510	48.190		
48.200	0.000	2.430	0.000	2.430	48.200	575.990	173.520	0.000	749.510	48.200		
48.210	7.290	2.430	0.000	9.720	48.210	590.450	159.060	0.000	749.510	48.210		
48.220	34.830	4.860	0.000	39.690	48.220	597.680	144.600	0.000	742.280	48.220		
48.230	74.520	2.430	0.000	76.950	48.230	602.500	127.730	0.000	730.230	48.230		
48.240	111.780	0.000	0.000	111.780	48.240	595.270	113.270	0.000	708.540	48.240		
48.250	152.280	0.000	0.000	152.280	48.250	588.040	98.810	0.000	686.850	48.250		
48.260	202.500	4.860	0.000	207.360	48.260	568.760	89.170	0.000	657.930	48.260		
48.270	280.590	13.930	3.980	298.500	48.270	537.430	79.530	0.000	616.960	48.270		
48.280	358.200	39.800	9.950	407.950	48.280	494.050	72.300	0.000	566.350	48.280		
48.290	403.970	65.670	15.920	485.560	48.290	433.800	55.430	0.000	489.230	48.290		
48.300	421.880	85.570	23.880	531.330	48.300	350.000	44.800	0.000	394.800	48.300		
48.310	421.880	99.500	33.830	555.210	48.310	264.600	29.400	0.000	294.000	48.310		
48.320	423.870	111.440	43.780	579.090	48.320	186.200	14.000	0.000	200.200	48.320		
48.330	435.810	121.390	55.720	612.920	48.330	121.800	1.400	0.000	123.200	48.330		
48.340	451.730	133.330	65.670	650.730	48.340	77.000	0.000	0.000	77.000	48.340		
48.350	465.660	141.290	71.640	678.590	48.350	44.800	0.000	0.000	44.800	48.350		
48.360	481.580	151.240	81.590	714.410	48.360	26.600	0.000	1.400	28.000	48.360		
48.370	493.520	161.190	91.540	746.250	48.370	14.000	0.000	7.000	21.000	48.370		
48.380	497.500	173.130	99.500	770.130	48.380	7.000	0.000	7.000	14.000	48.380		
48.390	493.520	183.080	109.450	786.050	48.390	4.200	0.000	4.200	8.400	48.390		
48.400	485.560	191.040	119.400	796.000	48.400	1.400	0.000	4.200	5.600	48.400		
48.410	475.610	199.000	127.360	801.970	48.410	1.400	0.000	1.400	2.800	48.410		
48.420	457.500	204.960	137.250	799.710	48.420	0.000	0.000	1.400	1.400	48.420		
48.430	431.880	201.300	144.570	777.750	48.430	0.000	0.000	1.400	1.400	48.430		
48.440	406.260	199.470	146.400	752.130	48.440	0.000	0.000	1.400	1.400	48.440		
48.450	376.980	195.810	148.230	721.020	48.450	0.000	0.000	2.500	2.500	48.450		
48.460	351.360	188.490	153.720	693.570	48.460	0.000	0.000	5.000	5.000	48.460		
48.470	323.910	186.660	153.720	664.290	48.470	0.000	0.000	2.500	2.500	48.470		
48.480	301.950	181.170	157.380	640.500	48.480	0.000	0.000	5.000	5.000	48.480		
48.490	279.990	179.340	157.380	616.710	48.490	0.000	0.000	5.000	5.000	48.490		
48.500	259.860	173.850	161.040	594.750	48.500	0.000	0.000	2.500	2.500	48.500		
48.510	243.390	172.020	161.040	576.450	48.510	0.000	0.000	2.500	2.500	48.510		
48.520	228.750	172.020	168.360	569.130	48.520	0.000	0.000	2.500	2.500	48.520		
48.530	215.940	173.850	172.020	561.810	48.530	0.000	0.000	2.500	2.500	48.530		
48.540	206.790	173.850	173.850	554.490	48.540	0.000	0.000	2.500	2.500	48.540		
48.550	199.470	175.680	179.340	554.490	48.550	0.000	0.000	2.500	2.500	48.550		
48.560	193.980	179.340	186.660	559.980	48.560	0.000	0.000	2.500	2.500	48.560		
48.570	186.320	184.960	191.760	563.040	48.570	0.000	0.000	2.500	2.500	48.570		
48.580	184.960	189.040	197.200	571.200	48.580	0.000	0.000	2.500	2.500	48.580		
48.590	182.240	194.480	201.280	578.000	48.590	0.000	0.000	2.500	2.500	48.590		
48.600	179.520	201.280	209.440	590.240	48.600	0.000	0.000	2.500	2.500	48.600		
48.610	176.800	209.440	214.880	601.120	48.610	0.000	0.000	2.500	2.500	48.610		
48.620	174.080	218.960	224.400	617.440	48.620	0.000	0.000	2.500	2.500	48.620		
48.630	170.000	227.120	231.200	628.320	48.630	0.000	0.000	2.500	2.500	48.630		
48.640	164.560	233.920	236.640	635.120	48.640	0.000	2.500	2.500	5.000	48.640		
48.650	159.120	246.160	246.160	651.440	48.650	0.000	0.000	2.500	2.500	48.650		
48.660	156.400	257.040	257.040	670.480	48.660	0.000	2.500	2.500	5.000	48.660		
48.670	152.320	272.000	269.280	693.600	48.670	0.000	2.500	0.000	2.500	48.670		
48.680	144.160	284.240	286.960	715.360	48.680	0.000	2.500	0.000	2.500	48.680		
48.690	137.360	296.480	299.200	733.040	48.690	2.500	2.500	0.000	5.000	48.690		
48.700	126.480	308.720	319.600	754.800	48.700	0.000	2.500	0.000	2.500	48.700		
48.710	114.240	319.600	340.000	773.840	48.710	0.000	5.000	0.000	5.000	48.710		
48.720	97.240	327.080	364.650	788.970	48.720	0.000	5.000	0.000	5.000	48.720		
48.730	81.770	329.290	388.960	800.020	48.730	0.000	5.000	0.000	5.000	48.730		
48.740	68.510	329.290	413.270	811.070	48.740	0.000	5.000	0.000	5.000	48.740		
48.750	53.040	324.870	435.370	813.280	48.750	0.000	1.820	0.000	1.820	48.750		
48.760	44.200	316.030	461.890	822.120	48.760	0.000	3.640	0.000	3.640	48.760		
48.770	35.360	304.980	481.780	822.120	48.770	0.000	1.820	9.100	10.920	48.770		
48.780	26.520	291.720	506.090	824.330	48.780	0.000	3.640	34.580	38.220	48.780		
48.790	19.890	274.040	521.560	815.490	48.790	0.000	3.640	69.160	72.800	48.790		
48.800	11.050	256.360	537.030	804.440	48.800	0.000	3.640	116.480	120.120	48.800		
48.810	2.210	236.470	545.870	784.550	48.810	0.000	7.280	167.440	174.720	48.810		
48.820	0.000	216.580	552.500	769.080	48.820	0.000	10.920	218.400	229.320	48.820		
48.830	0.000	196.690	548.080	744.770	48.830	1.820	18.200	276.640	296.660	48.830		
48.840	0.000	176.800	534.820	711.620	48.840	9.100	29.120	336.700	374.920	48.840		
48.850	0.000	154.700	508.300	663.000	48.850	10.920	43.680	378.560	433.160	48.850		
48.860	0.000	134.810	468.520	603.330	48.860	16.380	67.340	411.320	495.040	48.860		
48.870	0.000	109.880	410.000	519.880	48.870	21.840	83.720	431.340	536.900	48.870		
48.880	0.000	86.920	344.400	431.320	48.880	27.300	101.920	442.260	571.480	48.880		
48.890	0.000	63.960	267.320	331.280	48.890	34.580	118.300	455.000	607.880	48.890		
48.900	0.000	45.920	188.600	234.520	48.900	41.370	131.990	468.860	642.220	48.900		
48.910	0.000	29.520	129.560	159.080	48.910	47.280	141.840	478.710	667.830	48.910		
48.920	0.000	14.760	86.920	101.680	48.920	53.190	151.690	486.590	691.470	48.920		
48.930	0.000	4.920	57.400	62.320	48.930	59.100	161.540	492.500	713.140	48.930		
48.940	0.000	0.000	34.440	34.440	48.940	63.040	171.390	492.500	726.930	48.940		
48.950	1.640	0.000	21.320	22.960	48.950	68.950	181.240	486.590	736.780	48.950		
48.960	4.920	0.000	11.480	16.400	48.960	74.860	191.090	478.710	744.660	48.960		
48.970	4.920	0.000	6.560	11.480	48.970	78.800	200.940	470.830	750.570	48.970		
48.980	4.920	0.000	1.640	6.560	48.980	84.710	210.790	459.010	754.510	48.980		
48.990	4.920	0.000	0.000	4.920	48.990	86.680	216.700	443.250	746.630	48.990		
49.000	4.920	0.000	1.640	6.560	49.000	90.620	220.640	427.490	738.750	49.000		
49.010	4.920	0.000	0.000	4.920	49.010	94.560	220.640	405.820	721.020	49.010		
49.020	2.500	0.000	0.000	2.500	49.020	94.560	224.580	388.090	707.230	49.020		
49.030	2.500	0.000	0.000	2.500	49.030	98.500	220.640	368.390	687.530	49.030		
49.040	2.500	0.000	0.000	2.500	49.040	98.500	220.640	348.690	667.830	49.040		
49.050	2.500	0.000	0.000	2.500	49.050	102.180	221.390	327.500	651.070	49.050		
49.060	2.500	0.000	0.000	2.500	49.060	107.420	218.770	309.160	635.350	49.060		
49.070	2.500	0.000	0.000	2.500	49.070	108.730	221.390	292.130	622.250	49.070		
49.080	2.500	0.000	0.000	2.500	49.080	116.590	221.390	276.410	614.390	49.080		
49.090	2.500	0.000	0.000	2.500	49.090	116.590	224.010	259.380	599.980	49.090		
49.100	2.500	0.000	0.000	2.500	49.100	124.450	226.630	246.280	597.360	49.100		
49.110	2.500	0.000	0.000	2.500	49.110	127.070	229.250	234.490	590.810	49.110		
49.120	2.500	0.000	0.000	2.500	49.120	134.930	231.870	221.390	588.190	49.120		
49.130	2.500	0.000	0.000	2.500	49.130	138.860	234.490	212.220	585.570	49.130		
49.140	2.500	0.000	0.000	2.500	49.140	144.100	237.110	204.360	585.570	49.140		
49.150	2.500	0.000	0.000	2.500	49.150	151.960	239.730	196.500	588.190	49.150		
49.160	2.500	0.000	0.000	2.500	49.160	159.820	244.970	191.260	596.050	49.160		
49.170	2.500	0.000	0.000	2.500	49.170	163.750	248.900	184.710	597.360	49.170		
49.180	2.500	0.000	0.000	2.500	49.180	171.610	256.760	179.470	607.840	49.180		
49.190	2.500	0.000	0.000	2.500	49.190	182.090	262.000	174.230	618.320	49.190		
49.200	2.500	0.000	0.000	2.500	49.200	191.840	269.280	167.200	628.320	49.200		
49.210	2.500	0.000	0.000	2.500	49.210	202.400	276.320	158.400	637.120	49.210		
49.220	2.500	0.000	0.000	2.500	49.220	211.200	281.600	151.360	644.160	49.220		
49.230	0.000	0.000	0.000	0.000	49.230	223.520	286.880	140.800	651.200	49.230		
49.240	2.500	0.000	0.000	2.500	49.240	235.840	293.920	132.000	661.760	49.240		
49.250	0.000	0.000	0.000	0.000	49.250	249.920	299.200	124.960	674.080	49.250		
49.260	0.000	0.000	0.000	0.000	49.260	264.000	304.480	110.880	679.360	49.260		
49.270	0.000	2.500	0.000	2.500	49.270	281.600	309.760	102.080	693.440	49.270		
49.280	0.000	0.000	0.000	0.000	49.280	299.200	313.280	89.760	702.240	49.280		
49.290	0.000	2.500	0.000	2.500	49.290	318.560	316.800	77.440	712.800	49.290		
49.300	0.000	2.500	0.000	2.500	49.300	339.680	316.800	61.600	718.080	49.300		
49.310	0.000	2.500	0.000	2.500	49.310	364.320	311.520	51.040	726.880	49.310		
49.320	0.000	3.810	0.000	3.810	49.320	383.680	304.480	42.240	730.400	49.320		
49.330	0.000	3.810	0.000	3.810	49.330	411.840	292.160	29.920	733.920	49.330		
49.340	0.000	3.810	0.000	3.810	49.340	440.000	279.840	19.360	739.200	49.340		
49.350	0.000	3.810	0.000	3.810	49.350	465.350	258.780	9.080	733.210	49.350		
49.360	0.000	3.810	0.000	3.810	49.360	488.050	240.620	2.270	730.940	49.360		
49.370	0.000	1.270	0.000	1.270	49.370	508.480	224.730	0.000	733.210	49.370		
49.380	0.000	1.270	0.000	1.270	49.380	528.910	204.300	0.000	733.210	49.380		
49.390	0.000	1.270	0.000	1.270	49.390	547.070	186.140	0.000	733.210	49.390		
49.400	21.590	1.270	0.000	22.860	49.400	558.420	165.710	0.000	724.130	49.400		
49.410	59.690	1.270	0.000	60.960	49.410	562.960	149.820	0.000	712.780	49.410		
49.420	96.520	0.000	0.000	96.520	49.420	567.500	131.660	0.000	699.160	49.420		
49.430	139.700	0.000	0.000	139.700	49.430	562.960	113.500	0.000	676.460	49.430		
49.440	189.230	1.270	0.000	190.500	49.440	551.610	99.880	0.000	651.490	49.440		
49.450	248.920	8.890	1.270	259.080	49.450	531.180	86.260	0.000	617.440	49.450		
49.460	317.500	21.590	3.810	342.900	49.460	497.130	74.910	0.000	572.040	49.460		
49.470	382.000	51.570	13.370	446.940	49.470	456.270	63.560	0.000	519.830	49.470		
49.480	416.380	76.400	19.100	511.880	49.480	401.790	52.210	0.000	454.000	49.480		
49.490	429.750	91.680	26.740	548.170	49.490	335.960	40.860	0.000	376.820	49.490		
49.500	429.750	101.230	32.470	563.450	49.500	252.500	29.290	0.000	281.790	49.500		
49.510	433.570	114.600	38.200	586.370	49.510	179.780	17.170	0.000	196.950	49.510		
49.520	441.210	122.240	45.840	609.290	49.520	119.180	4.040	0.000	123.220	49.520		
49.530	448.850	126.060	51.570	626.480	49.530	74.740	0.000	0.000	74.740	49.530		
49.540	458.400	133.700	57.300	649.400	49.540	47.470	0.000	0.000	47.470	49.540		
49.550	469.860	143.250	61.120	674.230	49.550	27.270	0.000	4.040	31.310	49.550		
49.560	473.680	150.890	61.120	685.690	49.560	12.120	0.000	9.090	21.210	49.560		
49.570	477.500	158.530	66.850	702.880	49.570	4.040	0.000	9.090	13.130	49.570		
49.580	477.500	166.170	68.760	712.430	49.580	4.040	0.000	9.090	13.130	49.580		
49.590	473.680	171.900	74.490	720.070	49.590	2.020	0.000	7.070	9.090	49.590		
49.600	469.860	179.540	78.310	727.710	49.600	2.020	0.000	4.040	6.060	49.600		
49.610	456.490	181.450	82.130	720.070	49.610	0.000	0.000	4.040	4.040	49.610		
49.620	440.000	184.800	84.480	709.280	49.620	0.000	0.000	7.070	7.070	49.620		
49.630	422.400	184.800	84.480	691.680	49.630	0.000	0.000	7.070	7.070	49.630		
49.640	404.800	184.800	84.480	674.080	49.640	0.000	0.000	7.070	7.070	49.640		
49.650	387.200	181.280	86.240	654.720	49.650	0.000	0.000	4.980	4.980	49.650		
49.660	369.600	179.520	89.760	638.880	49.660	0.000	0.000	7.500	7.500	49.660		
49.670	352.000	179.520	91.520	623.040	49.670	0.000	0.000	7.500	7.500	49.670		
49.680	336.160	179.520	91.520	607.200	49.680	0.000	0.000	7.500	7.500	49.680		
49.690	322.080	179.520	96.800	598.400	49.690	0.000	0.000	4.980	4.980	49.690		
49.700	309.760	179.520	98.560	587.840	49.700	0.000	0.000	7.500	7.500	49.700		
49.710	299.200	181.280	102.080	582.560	49.710	0.000	0.000	4.980	4.980	49.710		
49.720	292.160	184.800	107.360	584.320	49.720	0.000	0.000	7.500	7.500	49.720		
49.730	283.360	188.320	110.880	582.560	49.730	0.000	0.000	4.980	4.980	49.730		
49.740	276.320	191.840	116.160	584.320	49.740	0.000	0.000	4.980	4.980	49.740		
49.750	274.560	191.840	119.680	586.080	49.750	0.000	0.000	7.500	7.500	49.750		
49.760	269.280	198.880	126.720	594.880	49.760	0.000	0.000	4.980	4.980	49.760		
49.770	267.180	204.960	131.760	603.900	49.770	0.000	0.000	7.500	7.500	49.770		
49.780	264.740	209.840	139.080	613.660	49.780	0.000	0.000	7.500	7.500	49.780		
49.790	262.300	214.720	143.960	620.980	49.790	0.000	0.000	7.500	7.500	49.790		
49.800	259.860	219.600	152.500	631.960	49.800	0.000	0.000	4.980	4.980	49.800		
49.810	254.980	224.480	157.380	636.840	49.810	0.000	0.000	7.500	7.500	49.810		
49.820	248.880	231.800	162.260	642.940	49.820	0.000	0.000	4.980	4.980	49.820		
49.830	239.120	236.680	169.580	645.380	49.830	0.000	0.000	4.980	4.980	49.830		
49.840	231.800	241.560	176.900	650.260	49.840	0.000	0.000	4.980	4.980	49.840		
49.850	224.480	248.880	181.780	655.140	49.850	0.000	0.000	4.980	4.980	49.850		
49.860	219.600	257.420	189.100	666.120	49.860	0.000	2.490	4.980	7.470	49.860		
49.870	209.840	264.740	198.860	673.440	49.870	0.000	2.490	4.980	7.470	49.870		
49.880	204.960	274.500	209.840	689.300	49.880	0.000	0.000	2.490	2.490	49.880		
49.890	193.980	286.700	222.040	702.720	49.890	0.000	2.490	4.980	7.470	49.890		
49.900	184.220	291.580	231.800	707.600	49.900	2.490	2.490	4.980	9.960	49.900		
49.910	172.020	305.000	246.440	723.460	49.910	0.000	2.490	2.490	4.980	49.910		
49.920	154.440	314.820	263.340	732.600	49.920	0.000	4.980	2.490	7.470	49.920		
49.930	138.600	320.760	281.160	740.520	49.930	0.000	2.490	2.490	4.980	49.930		
49.940	118.800	328.680	300.960	748.440	49.940	2.490	2.490	2.490	7.470	49.940		
49.950	100.980	330.660	324.720	756.360	49.950	0.000	1.840	1.840	3.680	49.950		
49.960	83.160	330.660	348.480	762.300	49.960	0.000	3.680	3.680	7.360	49.960		
49.970	71.280	326.700	368.280	766.260	49.970	0.000	1.840	1.840	3.680	49.970		
49.980	59.400	318.780	392.040	770.220	49.980	0.000	1.840	3.680	5.520	49.980		
49.990	43.560	308.880	413.820	766.260	49.990	0.000	1.840	3.680	5.520	49.990		
50.000	33.660	293.040	433.620	760.320	50.000	0.000	1.840	16.560	18.400	50.000		
50.010	25.740	277.200	451.440	754.380	50.010	0.000	3.680	51.520	55.200	50.010		
50.020	15.840	257.400	473.220	746.460	50.020	0.000	7.360	93.840	101.200	50.020		
50.030	5.940	233.640	483.120	722.700	50.030	0.000	7.360	139.840	147.200	50.030		
50.040	0.000	213.840	495.000	708.840	50.040	0.000	9.200	189.520	198.720	50.040		
50.050	0.000	192.060	495.000	687.060	50.050	1.840	16.560	253.920	272.320	50.050		
50.060	0.000	172.260	487.080	659.340	50.060	3.680	23.920	318.320	345.920	50.060		
50.070	0.000	146.640	470.000	616.640	50.070	11.040	38.640	377.200	426.880	50.070		
50.080	0.000	124.080	439.920	564.000	50.080	14.720	58.880	426.880	500.480	50.080		
50.090	0.000	103.400	402.320	505.720	50.090	18.400	86.480	460.000	564.880	50.090		
50.100	0.000	86.480	353.440	439.920	50.100	26.880	101.760	466.560	595.200	50.100		
50.110	0.000	65.800	293.280	359.080	50.110	30.720	105.600	466.560	602.880	50.110		
50.120	0.000	48.880	227.480	276.360	50.120	38.400	117.120	464.640	620.160	50.120		
50.130	0.000	31.960	161.680	193.640	50.130	46.080	126.720	468.480	641.280	50.130		
50.140	0.000	16.920	109.040	125.960	50.140	53.760	134.400	474.240	662.400	50.140		
50.150	0.000	3.760	71.440	75.200	50.150	59.520	142.080	480.000	681.600	50.150		
50.160	0.000	0.000	43.240	43.240	50.160	67.200	149.760	480.000	696.960	50.160		
50.170	1.880	0.000	26.320	28.200	50.170	74.880	159.360	480.000	714.240	50.170		
50.180	5.640	0.000	13.160	18.800	50.180	80.640	170.880	474.240	725.760	50.180		
50.190	5.640	0.000	1.880	7.520	50.190	88.320	186.240	468.480	743.040	50.190		
50.200	3.760	0.000	1.880	5.640	50.200	99.840	201.600	458.880	760.320	50.200		
50.210	3.760	0.000	1.880	5.640	50.210	109.440	209.280	449.280	768.000	50.210		
50.220	5.000	0.000	0.000	5.000	50.220	113.280	218.880	428.160	760.320	50.220		
50.230	5.000	0.000	0.000	5.000	50.230	124.800	226.560	410.880	762.240	50.230		
50.240	5.000	0.000	0.000	5.000	50.240	128.640	232.320	389.760	750.720	50.240		
50.250	5.000	0.000	0.000	5.000	50.250	136.710	232.260	367.500	736.470	50.250		
50.260	5.000	0.000	0.000	5.000	50.260	144.060	232.260	341.040	717.360	50.260		
50.270	5.000	0.000	0.000	5.000	50.270	151.410	229.320	321.930	702.660	50.270		
50.280	5.000	0.000	0.000	5.000	50.280	154.350	226.380	301.350	682.080	50.280		
50.290	5.000	0.000	0.000	5.000	50.290	157.290	224.910	283.710	665.910	50.290		
50.300	5.000	0.000	0.000	5.000	50.300	158.760	221.970	271.950	652.680	50.300		
50.310	5.000	0.000	0.000	5.000	50.310	161.700	219.030	258.720	639.450	50.310		
50.320	5.000	0.000	0.000	5.000	50.320	166.110	216.090	249.900	632.100	50.320		
50.330	5.000	0.000	0.000	5.000	50.330	169.050	214.620	239.610	623.280	50.330		
50.340	5.000	0.000	0.000	5.000	50.340	171.990	211.680	232.260	615.930	50.340		
50.350	5.000	0.000	0.000	5.000	50.350	176.400	214.620	224.910	615.930	50.350		
50.360	5.000	0.000	0.000	5.000	50.360	179.340	211.680	221.970	612.990	50.360		
50.370	2.500	0.000	0.000	2.500	50.370	182.280	211.680	219.030	612.990	50.370		
50.380	5.000	0.000	0.000	5.000	50.380	183.750	211.680	219.030	614.460	50.380		
50.390	2.500	0.000	0.000	2.500	50.390	186.690	211.680	221.970	620.340	50.390		
50.400	2.500	0.000	0.000	2.500	50.400	187.200	211.770	222.300	621.270	50.400		
50.410	5.000	0.000	0.000	5.000	50.410	191.880	214.110	224.640	630.630	50.410		
50.420	2.500	0.000	0.000	2.500	50.420	196.560	219.960	224.640	641.160	50.420		
50.430	5.000	0.000	0.000	5.000	50.430	202.410	224.640	222.300	649.350	50.430		
50.440	2.500	0.000	0.000	2.500	50.440	207.090	229.320	216.450	652.860	50.440		
50.450	5.000	0.000	0.000	5.000	50.450	214.110	234.000	214.110	662.220	50.450		
50.460	2.500	0.000	0.000	2.500	50.460	219.960	239.850	209.430	669.240	50.460		
50.470	2.500	0.000	0.000	2.500	50.470	226.980	244.530	202.410	673.920	50.470		
50.480	2.500	0.000	0.000	2.500	50.480	234.000	249.210	196.560	679.770	50.480		
50.490	2.500	0.000	0.000	2.500	50.490	242.190	251.550	189.540	683.280	50.490		
50.500	2.500	0.000	0.000	2.500	50.500	246.870	257.400	179.010	683.280	50.500		
50.510	2.500	0.000	0.000	2.500	50.510	253.890	259.740	171.990	685.620	50.510		
50.520	0.000	0.000	0.000	0.000	50.520	266.760	264.420	161.460	692.640	50.520		
50.530	0.000	0.000	0.000	0.000	50.530	277.290	269.100	149.760	696.150	50.530		
50.540	0.000	0.000	0.000	0.000	50.540	292.500	271.440	136.890	700.830	50.540		
50.550	0.000	2.320	0.000	2.320	50.550	305.760	274.820	118.300	698.880	50.550		
50.560	0.000	2.320	0.000	2.320	50.560	318.500	274.820	103.740	697.060	50.560		
50.570	0.000	4.930	0.000	4.930	50.570	334.880	274.820	89.180	698.880	50.570		
50.580	0.000	2.320	0.000	2.320	50.580	345.800	271.180	76.440	693.420	50.580		
50.590	0.000	4.930	2.320	7.250	50.590	362.180	265.720	63.700	691.600	50.590		
50.600	0.000	4.930	2.320	7.250	50.600	374.920	258.440	50.960	684.320	50.600		
50.610	0.000	4.930	2.320	7.250	50.610	389.480	249.340	43.680	682.500	50.610		
50.620	0.000	4.930	2.320	7.250	50.620	404.040	242.060	36.400	682.500	50.620		
50.630	0.000	2.320	0.000	2.320	50.630	416.780	229.320	29.120	675.220	50.630		
50.640	17.400	4.930	2.320	24.650	50.640	429.520	218.400	21.840	669.760	50.640		
50.650	39.730	2.320	0.000	42.050	50.650	442.260	203.840	14.560	660.660	50.650		
50.660	72.500	2.320	0.000	74.820	50.660	449.540	187.460	7.280	644.280	50.660		
50.670	108.800	0.000	0.000	108.800	50.670	455.000	169.260	1.820	626.080	50.670		
50.680	144.500	1.700	0.000	146.200	50.680	455.000	151.060	0.000	606.060	50.680		
50.690	187.000	3.400	1.700	192.100	50.690	449.540	134.680	0.000	584.220	50.690		
50.700	234.600	6.800	3.400	244.800	50.700	435.000	114.840	0.000	549.840	50.700		
50.710	289.000	18.700	6.800	314.500	50.710	419.340	97.440	0.000	516.780	50.710		
50.720	343.400	39.100	11.900	394.400	50.720	396.720	81.780	0.000	478.500	50.720		
50.730	385.900	64.600	18.700	469.200	50.730	372.360	66.120	0.000	438.480	50.730		
50.740	414.800	81.600	23.800	520.200	50.740	339.300	53.940	0.000	393.240	50.740		
50.750	425.000	91.800	28.900	545.700	50.750	301.020	43.500	0.000	344.520	50.750		
50.760	425.000	98.600	32.300	555.900	50.760	259.260	34.800	0.000	294.060	50.760		
50.770	416.500	103.700	34.000	554.200	50.770	219.240	26.100	0.000	245.340	50.770		
50.780	411.400	108.800	39.100	559.300	50.780	174.000	17.400	0.000	191.400	50.780		
50.790	409.700	113.900	44.200	567.800	50.790	128.760	6.960	0.000	135.720	50.790		
50.800	406.300	117.300	49.300	572.900	50.800	88.740	0.000	0.000	88.740	50.800		
50.810	404.600	119.000	56.100	579.700	50.810	59.160	0.000	1.740	60.900	50.810		
50.820	406.330	123.510	59.070	588.910	50.820	41.760	0.000	6.960	48.720	50.820		
50.830	409.910	127.090	66.230	603.230	50.830	26.100	0.000	12.180	38.280	50.830		
50.840	413.490	134.250	66.230	613.970	50.840	13.920	0.000	13.920	27.840	50.840		
50.850	422.440	136.040	71.600	630.080	50.850	4.980	0.000	15.000	19.980	50.850		
50.860	429.600	139.620	76.970	646.190	50.860	0.000	0.000	15.000	15.000	50.860		
50.870	436.760	141.410	78.760	656.930	50.870	0.000	0.000	15.000	15.000	50.870		
50.880	443.920	144.990	82.340	671.250	50.880	0.000	0.000	15.000	15.000	50.880		
50.890	447.500	146.780	84.130	678.410	50.890	0.000	0.000	12.480	12.480	50.890		
50.900	447.500	152.150	85.920	685.570	50.900	0.000	0.000	12.480	12.480	50.900		
50.910	443.920	155.730	91.290	690.940	50.910	0.000	0.000	15.000	15.000	50.910		
50.920	442.130	159.310	98.450	699.890	50.920	0.000	0.000	12.480	12.480	50.920		
50.930	434.970	164.680	103.820	703.470	50.930	0.000	0.000	12.480	12.480	50.930		
50.940	426.020	166.470	109.190	701.680	50.940	0.000	0.000	12.480	12.480	50.940		
50.950	417.070	171.840	114.560	703.470	50.950	0.000	0.000	12.480	12.480	50.950		
50.960	409.910	171.840	119.930	701.680	50.960	0.000	0.000	12.480	12.480	50.960		
50.970	400.000	174.400	126.400	700.800	50.970	0.000	0.000	15.000	15.000	50.970		
50.980	388.800	174.400	129.600	692.800	50.980	0.000	0.000	12.480	12.480	50.980		
50.990	382.400	176.000	131.200	689.600	50.990	0.000	0.000	12.480	12.480	50.990		
51.000	374.400	176.000	136.000	686.400	51.000	0.000	0.000	15.000	15.000	51.000		
51.010	369.600	176.000	139.200	684.800	51.010	0.000	0.000	15.000	15.000	51.010		
51.020	364.800	179.200	139.200	683.200	51.020	0.000	0.000	15.000	15.000	51.020		
51.030	360.000	179.200	144.000	683.200	51.030	0.000	0.000	15.000	15.000	51.030		
51.040	356.800	179.200	148.800	684.800	51.040	0.000	0.000	15.000	15.000	51.040		
51.050	353.600	184.000	152.000	689.600	51.050	0.000	0.000	15.000	15.000	51.050		
51.060	353.600	184.000	153.600	691.200	51.060	0.000	0.000	15.000	15.000	51.060		
51.070	353.600	187.200	160.000	700.800	51.070	0.000	0.000	15.000	15.000	51.070		
51.080	353.600	188.800	161.600	704.000	51.080	0.000	0.000	15.000	15.000	51.080		
51.090	356.800	192.000	164.800	713.600	51.090	0.000	0.000	12.480	12.480	51.090		
51.100	360.000	192.000	166.400	718.400	51.100	0.000	0.000	12.480	12.480	51.100		
51.110	361.600	196.800	169.600	728.000	51.110	0.000	0.000	12.480	12.480	51.110		
51.120	365.000	198.560	172.280	735.840	51.120	0.000	0.000	12.480	12.480	51.120		
51.130	365.000	201.480	173.740	740.220	51.130	0.000	0.000	12.480	12.480	51.130		
51.140	365.000	204.400	176.660	746.060	51.140	0.000	0.000	12.480	12.480	51.140		
51.150	362.080	204.400	179.580	746.060	51.150	0.000	0.000	12.350	12.350	51.150		
51.160	359.160	207.320	179.580	746.060	51.160	0.000	0.000	12.350	12.350	51.160		
51.170	354.780	207.320	182.500	744.600	51.170	0.000	0.000	12.350	12.350	51.170		
51.180	351.860	207.320	183.960	743.140	51.180	0.000	0.000	9.880	9.880	51.180		
51.190	347.480	208.780	183.960	740.220	51.190	0.000	0.000	9.880	9.880	51.190		
51.200	341.640	208.780	183.960	734.380	51.200	0.000	0.000	9.880	9.880	51.200		
51.210	338.720	207.320	183.960	730.000	51.210	0.000	0.000	9.880	9.880	51.210		
51.220	334.340	208.780	182.500	725.620	51.220	0.000	0.000	7.410	7.410	51.220		
51.230	331.420	208.780	182.500	722.700	51.230	0.000	0.000	7.410	7.410	51.230		
