C:\Users\Public\Documents\Novel Studio\load_data\2025-12-11\9\loadapp_2025-12-11_15-33-42-139.load
Comment S9 vh2
	PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
4.340	10.000	0.000	0.000	10.000	4.340	299.720	317.500	83.820	701.040	4.340		
4.350	10.000	0.000	0.000	10.000	4.350	304.800	317.500	78.740	701.040	4.350		
4.360	10.000	0.000	0.000	10.000	4.360	306.180	314.280	74.520	694.980	4.360		
4.370	10.000	0.000	0.000	10.000	4.370	314.280	311.040	69.660	694.980	4.370		
4.380	10.000	0.000	0.000	10.000	4.380	319.140	311.040	64.800	694.980	4.380		
4.390	10.000	0.000	0.000	10.000	4.390	324.000	309.420	59.940	693.360	4.390		
4.400	7.500	0.000	0.000	7.500	4.400	333.720	304.560	56.700	694.980	4.400		
4.410	7.500	0.000	0.000	7.500	4.410	338.580	301.320	51.840	691.740	4.410		
4.420	7.500	0.000	0.000	7.500	4.420	343.440	294.840	46.980	685.260	4.420		
4.430	7.500	0.000	0.000	7.500	4.430	351.540	291.600	43.740	686.880	4.430		
4.440	5.000	0.000	0.000	5.000	4.440	359.640	289.980	38.880	688.500	4.440		
4.450	5.000	0.000	0.000	5.000	4.450	364.500	283.500	37.260	685.260	4.450		
4.460	5.000	0.000	0.000	5.000	4.460	370.980	278.640	34.020	683.640	4.460		
4.470	5.000	0.000	0.000	5.000	4.470	379.080	277.020	32.400	688.500	4.470		
4.480	5.000	0.000	0.000	5.000	4.480	387.180	272.160	25.920	685.260	4.480		
4.490	2.500	0.000	0.000	2.500	4.490	396.900	264.060	21.060	682.020	4.490		
4.500	5.000	0.000	0.000	5.000	4.500	405.000	259.200	14.580	678.780	4.500		
4.510	5.000	0.000	0.000	5.000	4.510	416.640	253.120	11.200	680.960	4.510		
4.520	2.500	0.000	0.000	2.500	4.520	423.360	250.880	8.960	683.200	4.520		
4.530	5.000	0.000	0.000	5.000	4.530	432.320	244.160	6.720	683.200	4.530		
4.540	2.500	0.000	0.000	2.500	4.540	443.520	239.680	4.480	687.680	4.540		
4.550	2.500	0.000	0.000	2.500	4.550	454.720	237.440	4.480	696.640	4.550		
4.560	2.500	0.000	0.000	2.500	4.560	461.440	228.480	2.240	692.160	4.560		
4.570	2.500	0.000	0.000	2.500	4.570	474.880	221.760	0.000	696.640	4.570		
4.580	2.500	0.000	0.000	2.500	4.580	483.840	217.280	0.000	701.120	4.580		
4.590	2.500	0.000	0.000	2.500	4.590	499.520	208.320	0.000	707.840	4.590		
4.600	2.500	0.000	0.000	2.500	4.600	508.480	201.600	0.000	710.080	4.600		
4.610	1.400	1.400	0.000	2.800	4.610	519.680	194.880	0.000	714.560	4.610		
4.620	1.400	0.000	0.000	1.400	4.620	528.640	183.680	0.000	712.320	4.620		
4.630	1.400	1.400	0.000	2.800	4.630	539.840	174.720	0.000	714.560	4.630		
4.640	7.000	1.400	0.000	8.400	4.640	548.800	165.760	0.000	714.560	4.640		
4.650	29.400	0.000	0.000	29.400	4.650	560.000	156.800	0.000	716.800	4.650		
4.660	57.400	0.000	0.000	57.400	4.660	568.700	143.350	0.000	712.050	4.660		
4.670	84.000	0.000	0.000	84.000	4.670	575.750	136.300	0.000	712.050	4.670		
4.680	114.800	0.000	0.000	114.800	4.680	580.450	126.900	0.000	707.350	4.680		
4.690	144.200	1.400	0.000	145.600	4.690	587.500	112.800	0.000	700.300	4.690		
4.700	179.200	1.400	0.000	180.600	4.700	587.500	105.750	0.000	693.250	4.700		
4.710	217.000	7.000	0.000	224.000	4.710	587.500	96.350	0.000	683.850	4.710		
4.720	261.800	14.000	0.000	275.800	4.720	580.450	89.300	0.000	669.750	4.720		
4.730	302.400	26.600	1.400	330.400	4.730	573.400	79.900	0.000	653.300	4.730		
4.740	331.800	42.000	7.000	380.800	4.740	564.000	70.500	0.000	634.500	4.740		
4.750	350.000	51.800	9.800	411.600	4.750	545.200	61.100	0.000	606.300	4.750		
4.760	357.200	58.900	11.400	427.500	4.760	526.400	56.400	0.000	582.800	4.760		
4.770	359.100	60.800	11.400	431.300	4.770	500.550	49.350	0.000	549.900	4.770		
4.780	357.200	66.500	11.400	435.100	4.780	465.300	42.300	0.000	507.600	4.780		
4.790	359.100	68.400	17.100	444.600	4.790	425.350	32.900	0.000	458.250	4.790		
