C:\Users\Public\Documents\Novel Studio\load_data\2025-12-11\9\loadapp_2025-12-11_15-21-52-000.load
Comment s9vw
	PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
61.360	314.960	237.490	132.080	684.530	61.360	0.000	0.000	14.980	14.980	61.360		
61.370	314.960	237.490	129.540	681.990	61.370	0.000	0.000	14.980	14.980	61.370		
61.380	317.500	234.950	127.000	679.450	61.380	0.000	0.000	14.980	14.980	61.380		
61.390	314.960	234.950	127.000	676.910	61.390	0.000	0.000	14.980	14.980	61.390		
61.400	314.960	234.950	127.000	676.910	61.400	0.000	0.000	14.980	14.980	61.400		
61.410	314.960	232.410	127.000	674.370	61.410	0.000	0.000	14.980	14.980	61.410		
61.420	309.880	229.870	127.000	666.750	61.420	0.000	0.000	14.980	14.980	61.420		
61.430	309.880	229.870	127.000	666.750	61.430	0.000	0.000	14.980	14.980	61.430		
61.440	309.880	232.410	129.540	671.830	61.440	0.000	0.000	14.980	14.980	61.440		
61.450	307.340	232.410	129.540	669.290	61.450	0.000	0.000	14.980	14.980	61.450		
61.460	305.000	231.800	129.320	666.120	61.460	0.000	0.000	14.980	14.980	61.460		
61.470	305.000	234.240	131.760	671.000	61.470	0.000	0.000	17.500	17.500	61.470		
61.480	301.340	234.240	131.760	667.340	61.480	0.000	0.000	14.980	14.980	61.480		
61.490	298.900	234.240	131.760	664.900	61.490	0.000	0.000	17.500	17.500	61.490		
61.500	298.900	236.680	134.200	669.780	61.500	0.000	0.000	14.980	14.980	61.500		
61.510	298.900	236.680	134.200	669.780	61.510	0.000	0.000	14.980	14.980	61.510		
61.520	298.900	236.680	134.200	669.780	61.520	0.000	0.000	17.500	17.500	61.520		
61.530	298.900	239.120	134.200	672.220	61.530	0.000	0.000	17.500	17.500	61.530		
61.540	296.460	236.680	134.200	667.340	61.540	0.000	0.000	17.500	17.500	61.540		
61.550	296.460	236.680	134.200	667.340	61.550	0.000	0.000	17.500	17.500	61.550		
61.560	296.460	236.680	131.760	664.900	61.560	0.000	0.000	14.980	14.980	61.560		
61.570	294.020	236.680	134.200	664.900	61.570	0.000	0.000	17.500	17.500	61.570		
61.580	294.020	236.680	136.640	667.340	61.580	0.000	0.000	17.500	17.500	61.580		
61.590	291.580	236.680	134.200	662.460	61.590	0.000	0.000	17.500	17.500	61.590		
61.600	291.580	239.120	136.640	667.340	61.600	0.000	0.000	14.980	14.980	61.600		
61.610	290.000	238.960	136.880	665.840	61.610	0.000	0.000	14.980	14.980	61.610		
61.620	286.520	236.640	136.880	660.040	61.620	0.000	0.000	14.980	14.980	61.620		
61.630	286.520	238.960	136.880	662.360	61.630	0.000	0.000	14.980	14.980	61.630		
61.640	286.520	236.640	136.880	660.040	61.640	0.000	0.000	14.980	14.980	61.640		
61.650	286.520	236.640	136.880	660.040	61.650	0.000	0.000	15.000	15.000	61.650		
61.660	286.520	234.320	134.560	655.400	61.660	0.000	0.000	15.000	15.000	61.660		
61.670	290.000	234.320	134.560	658.880	61.670	0.000	0.000	12.450	12.450	61.670		
61.680	290.000	232.000	132.240	654.240	61.680	0.000	0.000	9.900	9.900	61.680		
61.690	290.000	232.000	134.560	656.560	61.690	4.950	0.000	12.450	17.400	61.690		
61.700	290.000	232.000	132.240	654.240	61.700	4.950	0.000	9.900	14.850	61.700		
61.710	290.000	229.680	129.920	649.600	61.710	7.500	0.000	9.900	17.400	61.710		
61.720	286.520	229.680	129.920	646.120	61.720	9.900	0.000	7.500	17.400	61.720		
61.730	284.200	227.360	129.920	641.480	61.730	15.000	0.000	9.900	24.900	61.730		
61.740	281.880	223.880	129.920	635.680	61.740	17.400	2.400	7.500	27.300	61.740		
61.750	279.560	221.560	126.440	627.560	61.750	22.500	2.400	7.500	32.400	61.750		
61.760	277.500	219.780	124.320	621.600	61.760	24.900	4.950	7.500	37.350	61.760		
61.770	274.170	216.450	124.320	614.940	61.770	27.450	7.500	7.500	42.450	61.770		
61.780	271.950	212.010	122.100	606.060	61.780	32.400	9.900	7.500	49.800	61.780		
61.790	269.730	212.010	119.880	601.620	61.790	37.500	9.900	7.500	54.900	61.790		
61.800	269.730	204.240	116.550	590.520	61.800	39.930	14.850	7.260	62.040	61.800		
61.810	266.400	204.240	116.550	587.190	61.810	42.240	17.490	9.900	69.630	61.810		
61.820	264.180	202.020	116.550	582.750	61.820	44.880	19.800	9.900	74.580	61.820		
61.830	264.180	199.800	114.330	578.310	61.830	47.190	24.750	12.210	84.150	61.830		
61.840	261.960	194.250	112.110	568.320	61.840	49.830	29.700	14.850	94.380	61.840		
61.850	261.960	192.030	109.890	563.880	61.850	52.470	34.980	22.440	109.890	61.850		
61.860	259.740	186.480	106.560	552.780	61.860	54.780	39.930	29.700	124.410	61.860		
61.870	256.410	182.040	104.340	542.790	61.870	59.730	47.190	37.290	144.210	61.870		
61.880	251.970	176.490	102.120	530.580	61.880	64.680	52.470	44.880	162.030	61.880		
61.890	246.420	172.050	99.900	518.370	61.890	64.680	54.780	49.830	169.290	61.890		
61.900	241.980	169.830	99.900	511.710	61.900	72.270	59.730	57.420	189.420	61.900		
61.910	237.500	162.450	96.900	496.850	61.910	74.910	64.680	64.680	204.270	61.910		
61.920	229.900	154.850	92.150	476.900	61.920	77.220	67.320	69.960	214.500	61.920		
61.930	224.200	149.150	92.150	465.500	61.930	79.860	69.960	72.270	222.090	61.930		
61.940	219.450	144.400	89.300	453.150	61.940	82.500	74.910	77.220	234.630	61.940		
61.950	211.850	136.800	84.550	433.200	61.950	87.360	77.280	82.320	246.960	61.950		
61.960	207.100	132.050	81.700	420.850	61.960	89.880	82.320	87.360	259.560	61.960		
61.970	199.500	127.300	79.800	406.600	61.970	89.880	87.360	92.400	269.640	61.970		
61.980	194.750	121.600	76.950	393.300	61.980	94.920	89.880	99.960	284.760	61.980		
61.990	190.000	116.850	72.200	379.050	61.990	94.920	94.920	106.680	296.520	61.990		
62.000	184.300	112.100	69.350	365.750	62.000	97.440	102.480	114.240	314.160	62.000		
62.010	176.700	104.500	67.450	348.650	62.010	102.480	106.680	121.800	330.960	62.010		
62.020	169.100	101.650	64.600	335.350	62.020	106.680	114.240	131.880	352.800	62.020		
62.030	164.350	95.000	61.750	321.100	62.030	109.200	121.800	141.960	372.960	62.030		
62.040	154.850	89.300	59.850	304.000	62.040	111.720	126.840	152.040	390.600	62.040		
62.050	147.250	84.550	54.150	285.950	62.050	114.240	134.400	162.120	410.760	62.050		
62.060	137.500	77.000	55.000	269.500	62.060	116.760	141.960	174.720	433.440	62.060		
62.070	127.050	72.050	49.500	248.600	62.070	119.280	147.000	184.800	451.080	62.070		
62.080	119.900	69.850	47.300	237.050	62.080	119.280	152.040	197.400	468.720	62.080		
62.090	110.000	62.150	42.350	214.500	62.090	121.800	159.600	210.000	491.400	62.090		
62.100	99.550	59.950	42.350	201.850	62.100	121.180	162.060	221.920	505.160	62.100		
62.110	89.650	55.000	39.600	184.250	62.110	124.100	166.440	233.600	524.140	62.110		
62.120	79.750	49.500	34.650	163.900	62.120	121.180	169.360	243.820	534.360	62.120		
62.130	72.050	47.300	32.450	151.800	62.130	121.180	173.740	254.040	548.960	62.130		
62.140	62.150	42.350	27.500	132.000	62.140	121.180	176.660	267.180	565.020	62.140		
62.150	52.250	37.400	19.800	109.450	62.150	121.180	179.580	278.860	579.620	62.150		
62.160	44.550	32.450	17.050	94.050	62.160	124.100	182.500	289.080	595.680	62.160		
62.170	37.400	24.750	14.850	77.000	62.170	121.180	183.960	302.220	607.360	62.170		
62.180	32.450	19.800	9.900	62.150	62.180	124.100	191.260	312.440	627.800	62.180		
62.190	22.000	12.100	9.900	44.000	62.190	121.180	194.180	324.120	639.480	62.190		
62.200	17.050	9.900	7.150	34.100	62.200	121.180	197.100	331.420	649.700	62.200		
62.210	10.000	5.000	5.000	20.000	62.210	124.100	201.480	341.640	667.220	62.210		
62.220	10.000	2.480	0.000	12.480	62.220	124.100	204.400	351.860	680.360	62.220		
62.230	7.480	0.000	0.000	7.480	62.230	124.100	204.400	356.240	684.740	62.230		
62.240	7.480	0.000	0.000	7.480	62.240	124.100	207.320	365.000	696.420	62.240		
62.250	5.000	0.000	0.000	5.000	62.250	123.930	206.550	368.730	699.210	62.250		
62.260	5.000	0.000	0.000	5.000	62.260	123.930	209.610	374.850	708.390	62.260		
62.270	5.000	0.000	0.000	5.000	62.270	123.930	209.610	376.380	709.920	62.270		
62.280	5.000	0.000	0.000	5.000	62.280	123.930	211.140	379.440	714.510	62.280		
62.290	5.000	0.000	0.000	5.000	62.290	123.930	209.610	379.440	712.980	62.290		
62.300	5.000	0.000	0.000	5.000	62.300	123.930	209.610	379.440	712.980	62.300		
62.310	5.000	0.000	0.000	5.000	62.310	123.930	209.610	382.500	716.040	62.310		
62.320	5.000	0.000	0.000	5.000	62.320	123.930	209.610	379.440	712.980	62.320		
62.330	5.000	0.000	0.000	5.000	62.330	123.930	206.550	376.380	706.860	62.330		
62.340	5.000	0.000	0.000	5.000	62.340	123.930	206.550	374.850	705.330	62.340		
62.350	5.000	0.000	0.000	5.000	62.350	122.400	203.490	371.790	697.680	62.350		
62.360	5.000	0.000	0.000	5.000	62.360	122.400	201.960	371.790	696.150	62.360		
62.370	5.000	0.000	0.000	5.000	62.370	122.400	198.900	368.730	690.030	62.370		
62.380	5.000	0.000	0.000	5.000	62.380	119.340	198.900	367.200	685.440	62.380		
62.390	5.000	0.000	0.000	5.000	62.390	122.400	197.370	364.140	683.910	62.390		
62.400	5.000	0.000	0.000	5.000	62.400	119.720	197.100	365.000	681.820	62.400		
62.410	5.000	0.000	0.000	5.000	62.410	119.720	194.180	362.080	675.980	62.410		
62.420	5.000	0.000	0.000	5.000	62.420	119.720	191.260	362.080	673.060	62.420		
62.430	5.000	0.000	0.000	5.000	62.430	119.720	191.260	362.080	673.060	62.430		
62.440	2.480	0.000	0.000	2.480	62.440	116.800	191.260	362.080	670.140	62.440		
62.450	2.480	0.000	0.000	2.480	62.450	119.720	191.260	362.080	673.060	62.450		
62.460	2.480	0.000	0.000	2.480	62.460	116.800	194.180	362.080	673.060	62.460		
62.470	2.480	0.000	0.000	2.480	62.470	116.800	194.180	365.000	675.980	62.470		
62.480	0.000	2.480	2.480	4.960	62.480	119.720	194.180	365.000	678.900	62.480		
62.490	0.000	5.000	7.480	12.480	62.490	119.720	197.100	365.000	681.820	62.490		
62.500	0.000	7.480	10.000	17.480	62.500	119.720	197.100	365.000	681.820	62.500		
62.510	0.000	9.840	12.480	22.320	62.510	116.800	197.100	365.000	678.900	62.510		
62.520	0.000	9.840	14.880	24.720	62.520	119.720	197.100	365.000	681.820	62.520		
62.530	2.400	14.880	22.320	39.600	62.530	119.720	197.100	362.080	678.900	62.530		
62.540	4.800	19.920	27.360	52.080	62.540	119.720	194.180	356.240	670.140	62.540		
62.550	4.800	27.360	30.000	62.160	62.550	117.030	194.580	352.500	664.110	62.550		
62.560	4.800	30.000	34.800	69.600	62.560	117.030	191.760	344.040	652.830	62.560		
62.570	9.840	34.800	34.800	79.440	62.570	117.030	188.940	339.810	645.780	62.570		
62.580	12.480	39.840	39.840	92.160	62.580	117.030	186.120	334.170	637.320	62.580		
62.590	17.280	47.280	42.480	107.040	62.590	117.030	181.890	327.120	626.040	62.590		
62.600	24.960	49.920	44.880	119.760	62.600	114.210	181.890	318.660	614.760	62.600		
62.610	32.400	54.960	44.880	132.240	62.610	114.210	176.250	311.610	602.070	62.610		
62.620	39.840	57.360	47.280	144.480	62.620	114.210	172.020	301.740	587.970	62.620		
62.630	47.280	60.000	49.920	157.200	62.630	111.390	166.380	291.870	569.640	62.630		
62.640	49.920	60.000	47.280	157.200	62.640	111.390	162.150	282.000	555.540	62.640		
62.650	54.960	60.000	47.280	162.240	62.650	111.390	162.150	276.360	549.900	62.650		
62.660	59.800	59.800	47.380	166.980	62.660	109.980	156.510	269.310	535.800	62.660		
62.670	62.100	62.100	49.680	173.880	62.670	109.980	153.690	263.670	527.340	62.670		
62.680	64.860	62.100	47.380	174.340	62.680	107.160	152.280	256.620	516.060	62.680		
62.690	69.920	62.100	47.380	179.400	62.690	109.980	149.460	253.800	513.240	62.690		
62.700	72.220	64.860	49.680	186.760	62.700	107.060	147.460	252.500	507.020	62.700		
62.710	77.280	67.160	49.680	194.120	62.710	107.060	144.430	247.450	498.940	62.710		
62.720	82.340	69.920	49.680	201.940	62.720	104.030	144.430	244.420	492.880	62.720		
62.730	89.700	69.920	52.440	212.060	62.730	107.060	142.410	242.400	491.870	62.730		
62.740	94.760	72.220	52.440	219.420	62.740	104.030	142.410	239.370	485.810	62.740		
62.750	99.820	72.220	52.440	224.480	62.750	104.030	142.410	237.350	483.790	62.750		
62.760	102.120	74.980	54.740	231.840	62.760	104.030	139.380	234.320	477.730	62.760		
62.770	107.180	74.980	54.740	236.900	62.770	104.030	139.380	232.300	475.710	62.770		
62.780	109.940	77.280	57.500	244.720	62.780	102.010	139.380	229.270	470.660	62.780		
62.790	115.000	77.280	57.500	249.780	62.790	104.030	139.380	229.270	472.680	62.790		
62.800	115.000	79.580	57.500	252.080	62.800	102.010	139.380	224.220	465.610	62.800		
62.810	117.500	82.250	59.690	259.440	62.810	104.030	139.380	224.220	467.630	62.810		
62.820	117.500	82.250	62.040	261.790	62.820	104.030	139.380	222.200	465.610	62.820		
62.830	117.500	82.250	62.040	261.790	62.830	104.030	139.380	217.150	460.560	62.830		
62.840	117.500	82.250	64.860	264.610	62.840	104.030	137.360	214.120	455.510	62.840		
62.850	114.680	84.600	64.860	264.140	62.850	104.550	136.850	212.500	453.900	62.850		
62.860	114.680	84.600	67.210	266.490	62.860	107.100	139.400	207.400	453.900	62.860		
62.870	112.330	84.600	69.560	266.490	62.870	107.100	139.400	204.850	451.350	62.870		
62.880	109.980	84.600	69.560	264.140	62.880	109.650	139.400	199.750	448.800	62.880		
62.890	107.160	87.420	72.380	266.960	62.890	109.650	141.950	197.200	448.800	62.890		
62.900	107.160	84.600	72.380	264.140	62.900	109.650	141.950	194.650	446.250	62.900		
62.910	104.810	87.420	74.730	266.960	62.910	109.650	144.500	192.100	446.250	62.910		
62.920	104.810	84.600	72.380	261.790	62.920	112.200	141.950	189.550	443.700	62.920		
62.930	104.810	84.600	74.730	264.140	62.930	112.200	141.950	187.000	441.150	62.930		
62.940	104.810	87.420	74.730	266.960	62.940	112.200	144.500	184.450	441.150	62.940		
62.950	104.810	87.420	74.730	266.960	62.950	112.200	141.950	181.900	436.050	62.950		
62.960	104.850	87.300	74.700	266.850	62.960	114.750	141.950	179.350	436.050	62.960		
62.970	107.100	90.000	74.700	271.800	62.970	114.750	144.500	179.350	438.600	62.970		
62.980	107.100	92.250	79.650	279.000	62.980	114.750	144.500	176.800	436.050	62.980		
62.990	107.100	92.250	77.400	276.750	62.990	114.750	147.050	176.800	438.600	62.990		
63.000	107.100	92.250	79.650	279.000	63.000	114.310	144.840	177.500	436.650	63.000		
63.010	109.800	94.950	79.650	284.400	63.010	117.150	146.970	174.660	438.780	63.010		
63.020	109.800	94.950	79.650	284.400	63.020	114.310	146.970	174.660	435.940	63.020		
63.030	109.800	94.950	82.350	287.100	63.030	117.150	144.840	169.690	431.680	63.030		
63.040	109.800	92.250	79.650	281.700	63.040	117.150	146.970	169.690	433.810	63.040		
63.050	109.800	94.950	79.650	284.400	63.050	119.990	146.970	166.850	433.810	63.050		
63.060	112.500	94.950	79.650	287.100	63.060	119.990	146.970	164.720	431.680	63.060		
63.070	112.500	94.950	79.650	287.100	63.070	117.150	146.970	164.720	428.840	63.070		
63.080	112.500	94.950	79.650	287.100	63.080	119.990	146.970	161.880	428.840	63.080		
63.090	112.500	97.200	77.400	287.100	63.090	119.990	146.970	159.750	426.710	63.090		
63.100	112.500	94.950	79.650	287.100	63.100	119.990	146.970	156.910	423.870	63.100		
63.110	112.240	97.060	79.580	288.880	63.110	119.990	146.970	156.910	423.870	63.110		
63.120	115.000	97.060	79.580	291.640	63.120	119.990	146.970	154.780	421.740	63.120		
63.130	115.000	99.820	79.580	294.400	63.130	119.990	146.970	154.780	421.740	63.130		
63.140	115.000	99.820	82.340	297.160	63.140	122.120	146.970	151.940	421.030	63.140		
63.150	115.000	99.820	79.580	294.400	63.150	120.000	144.600	150.000	414.600	63.150		
63.160	115.000	99.820	82.340	297.160	63.160	122.400	147.000	150.000	419.400	63.160		
63.170	115.000	102.120	84.640	301.760	63.170	122.400	147.000	147.000	416.400	63.170		
63.180	115.000	102.120	84.640	301.760	63.180	122.400	144.600	147.000	414.000	63.180		
63.190	115.000	104.880	84.640	304.520	63.190	124.800	144.600	142.200	411.600	63.190		
63.200	115.000	104.880	84.640	304.520	63.200	124.800	144.600	142.200	411.600	63.200		
63.210	115.000	104.880	87.400	307.280	63.210	124.800	144.600	139.800	409.200	63.210		
63.220	112.240	107.180	87.400	306.820	63.220	127.200	147.000	137.400	411.600	63.220		
63.230	112.240	109.940	89.700	311.880	63.230	127.200	144.600	135.000	406.800	63.230		
63.240	109.940	109.940	89.700	309.580	63.240	127.200	144.600	132.000	403.800	63.240		
63.250	109.940	109.940	89.700	309.580	63.250	127.200	144.600	132.000	403.800	63.250		
63.260	109.940	112.240	94.760	316.940	63.260	127.200	144.600	132.000	403.800	63.260		
63.270	107.180	112.240	92.460	311.880	63.270	129.600	144.600	129.600	403.800	63.270		
63.280	107.180	115.000	94.760	316.940	63.280	129.600	144.600	129.600	403.800	63.280		
63.290	107.180	112.240	97.060	316.480	63.290	132.000	144.600	129.600	406.200	63.290		
63.300	104.880	112.240	94.760	311.880	63.300	132.370	144.570	129.930	406.870	63.300		
63.310	107.180	115.000	97.060	319.240	63.310	132.370	144.570	127.490	404.430	63.310		
63.320	107.180	112.240	97.060	316.480	63.320	132.370	144.570	127.490	404.430	63.320		
63.330	104.880	112.240	97.060	314.180	63.330	132.370	144.570	124.440	401.380	63.330		
63.340	104.880	112.240	97.060	314.180	63.340	132.370	147.010	127.490	406.870	63.340		
63.350	104.880	109.940	94.760	309.580	63.350	132.370	144.570	129.930	406.870	63.350		
63.360	104.880	109.940	94.760	309.580	63.360	132.370	147.010	129.930	409.310	63.360		
63.370	104.880	109.940	94.760	309.580	63.370	132.370	149.450	132.370	414.190	63.370		
63.380	104.880	109.940	94.760	309.580	63.380	132.370	149.450	132.370	414.190	63.380		
63.390	102.120	109.940	97.060	309.120	63.390	132.370	149.450	129.930	411.750	63.390		
63.400	102.120	109.940	97.060	309.120	63.400	132.370	149.450	129.930	411.750	63.400		
63.410	99.760	107.500	97.180	304.440	63.410	132.370	149.450	132.370	414.190	63.410		
63.420	99.760	107.500	94.600	301.860	63.420	132.370	149.450	129.930	411.750	63.420		
63.430	99.760	107.500	97.180	304.440	63.430	132.370	152.500	129.930	414.800	63.430		
63.440	99.760	104.920	97.180	301.860	63.440	132.370	152.500	132.370	417.240	63.440		
63.450	97.180	104.920	94.600	296.700	63.450	132.060	151.900	132.060	416.020	63.450		
63.460	97.180	102.340	94.600	294.120	63.460	129.580	155.000	132.060	416.640	63.460		
63.470	97.180	102.340	97.180	296.700	63.470	132.060	155.000	134.540	421.600	63.470		
63.480	97.180	102.340	92.450	291.970	63.480	132.060	151.900	132.060	416.020	63.480		
63.490	97.180	102.340	94.600	294.120	63.490	132.060	155.000	134.540	421.600	63.490		
63.500	97.180	99.760	92.450	289.390	63.500	132.060	155.000	134.540	421.600	63.500		
63.510	99.760	102.340	92.450	294.550	63.510	129.580	155.000	134.540	419.120	63.510		
63.520	99.760	99.760	92.450	291.970	63.520	129.580	155.000	134.540	419.120	63.520		
63.530	99.760	99.760	92.450	291.970	63.530	129.580	155.000	137.020	421.600	63.530		
63.540	102.340	99.760	92.450	294.550	63.540	132.060	155.000	137.020	424.080	63.540		
63.550	104.920	99.760	94.600	299.280	63.550	129.580	155.000	137.020	421.600	63.550		
63.560	107.250	99.450	94.900	301.600	63.560	132.060	155.000	137.020	424.080	63.560		
63.570	107.250	99.450	92.300	299.000	63.570	129.580	155.000	134.540	419.120	63.570		
63.580	109.850	97.500	89.700	297.050	63.580	129.580	151.900	134.540	416.020	63.580		
63.590	112.450	97.500	89.700	299.650	63.590	129.580	151.900	134.540	416.020	63.590		
63.600	114.400	97.500	87.100	299.000	63.600	132.370	152.500	134.810	419.680	63.600		
63.610	117.000	97.500	89.700	304.200	63.610	132.370	147.010	132.370	411.750	63.610		
63.620	119.600	97.500	87.100	304.200	63.620	129.930	147.010	134.810	411.750	63.620		
63.630	122.200	97.500	87.100	306.800	63.630	127.490	144.570	134.810	406.870	63.630		
63.640	127.400	97.500	87.100	312.000	63.640	124.440	144.570	134.810	403.820	63.640		
63.650	131.950	94.900	84.500	311.350	63.650	124.440	142.130	134.810	401.380	63.650		
63.660	137.150	94.900	84.500	316.550	63.660	124.440	139.690	134.810	398.940	63.660		
63.670	142.350	94.900	81.900	319.150	63.670	122.000	134.810	134.810	391.620	63.670		
63.680	146.900	97.500	81.900	326.300	63.680	119.560	132.370	134.810	386.740	63.680		
63.690	154.700	94.900	81.900	331.500	63.690	119.560	129.930	134.810	384.300	63.690		
63.700	162.500	94.900	81.900	339.300	63.700	119.560	127.490	132.370	379.420	63.700		
63.710	171.100	97.150	81.200	349.450	63.710	117.120	124.440	127.490	369.050	63.710		
63.720	181.250	97.150	81.200	359.600	63.720	117.120	119.560	122.000	358.680	63.720		
63.730	191.400	97.150	79.750	368.300	63.730	114.680	117.120	114.680	346.480	63.730		
63.740	201.550	98.600	79.750	379.900	63.740	117.120	114.680	107.360	339.160	63.740		
63.750	211.700	98.600	79.750	390.050	63.750	114.660	109.760	97.020	321.440	63.750		
63.760	224.750	101.500	79.750	406.000	63.760	117.110	104.860	87.220	309.190	63.760		
63.770	239.250	104.400	81.200	424.850	63.770	117.110	99.960	74.970	292.040	63.770		
63.780	256.650	108.750	81.200	446.600	63.780	119.560	94.570	59.780	273.910	63.780		
63.790	274.050	111.650	81.200	466.900	63.790	119.560	87.220	47.040	253.820	63.790		
63.800	291.450	117.450	81.200	490.100	63.800	119.560	79.870	37.240	236.670	63.800		
63.810	307.400	118.900	81.200	507.500	63.810	122.500	72.030	27.440	221.970	63.810		
63.820	321.900	121.800	81.200	524.900	63.820	122.500	62.230	19.600	204.330	63.820		
63.830	339.300	126.150	84.100	549.550	63.830	119.560	49.980	12.250	181.790	63.830		
63.840	352.350	129.050	81.200	562.600	63.840	117.110	42.140	7.350	166.600	63.840		
63.850	362.500	129.050	84.100	575.650	63.850	112.210	32.340	4.900	149.450	63.850		
63.860	373.520	132.480	84.640	590.640	63.860	104.860	24.990	2.450	132.300	63.860		
63.870	386.400	134.320	86.480	607.200	63.870	92.120	17.150	2.450	111.720	63.870		
63.880	393.760	136.160	88.320	618.240	63.880	77.420	7.350	0.000	84.770	63.880		
63.890	401.120	139.840	88.320	629.280	63.890	67.130	2.450	0.000	69.580	63.890		
63.900	412.160	141.680	86.480	640.320	63.900	52.500	0.000	0.000	52.500	63.900		
63.910	419.520	141.680	86.480	647.680	63.910	39.900	0.000	2.310	42.210	63.910		
63.920	426.880	143.520	88.320	658.720	63.920	27.300	0.000	2.310	29.610	63.920		
63.930	434.240	147.200	92.000	673.440	63.930	17.430	0.000	2.310	19.740	63.930		
63.940	439.760	149.040	92.000	680.800	63.940	9.870	0.000	4.830	14.700	63.940		
63.950	443.440	149.040	93.840	686.320	63.950	2.310	0.000	7.350	9.660	63.950		
63.960	448.960	150.880	93.840	693.680	63.960	2.310	0.000	7.350	9.660	63.960		
63.970	454.480	150.880	92.000	697.360	63.970	2.310	0.000	9.870	12.180	63.970		
63.980	456.320	150.880	93.840	701.040	63.980	2.310	0.000	7.350	9.660	63.980		
63.990	460.000	149.040	93.840	702.880	63.990	2.310	2.310	7.350	11.970	63.990		
64.000	460.000	150.880	93.840	704.720	64.000	0.000	2.310	7.350	9.660	64.000		
64.010	460.000	149.040	92.000	701.040	64.010	0.000	2.310	9.870	12.180	64.010		
64.020	456.320	149.040	93.840	699.200	64.020	0.000	2.310	9.870	12.180	64.020		
64.030	456.320	147.200	93.840	697.360	64.030	0.000	2.310	9.870	12.180	64.030		
64.040	454.480	143.520	93.840	691.840	64.040	0.000	2.310	9.870	12.180	64.040		
64.050	450.800	143.520	95.680	690.000	64.050	0.000	2.450	12.460	14.910	64.050		
64.060	447.120	141.680	93.840	682.640	64.060	0.000	2.450	12.460	14.910	64.060		
64.070	443.440	139.840	93.840	677.120	64.070	0.000	0.000	12.460	12.460	64.070		
64.080	439.760	136.160	93.840	669.760	64.080	0.000	2.450	12.460	14.910	64.080		
64.090	436.080	134.320	92.000	662.400	64.090	0.000	2.450	14.980	17.430	64.090		
64.100	432.400	134.320	92.000	658.720	64.100	0.000	2.450	14.980	17.430	64.100		
64.110	428.720	132.480	92.000	653.200	64.110	0.000	4.970	14.980	19.950	64.110		
64.120	426.880	132.480	92.000	651.360	64.120	0.000	2.450	14.980	17.430	64.120		
64.130	423.200	126.960	92.000	642.160	64.130	0.000	4.970	14.980	19.950	64.130		
64.140	423.200	126.960	92.000	642.160	64.140	0.000	2.450	14.980	17.430	64.140		
64.150	423.200	126.960	88.320	638.480	64.150	0.000	2.450	14.980	17.430	64.150		
64.160	424.560	127.020	92.220	643.800	64.160	0.000	4.970	17.500	22.470	64.160		
64.170	424.560	123.540	88.740	636.840	64.170	2.450	4.970	17.500	24.920	64.170		
64.180	424.560	123.540	88.740	636.840	64.180	0.000	4.970	17.500	22.470	64.180		
64.190	424.560	123.540	87.000	635.100	64.190	2.450	4.970	17.500	24.920	64.190		
64.200	424.560	121.800	87.000	633.360	64.200	2.480	4.960	17.440	24.880	64.200		
64.210	424.560	121.800	83.520	629.880	64.210	2.480	4.960	17.440	24.880	64.210		
64.220	424.560	121.800	83.520	629.880	64.220	2.480	4.960	17.440	24.880	64.220		
64.230	424.560	121.800	81.780	628.140	64.230	2.480	4.960	17.440	24.880	64.230		
64.240	426.300	121.800	83.520	631.620	64.240	2.480	4.960	17.440	24.880	64.240		
64.250	426.300	121.800	81.780	629.880	64.250	2.480	7.440	20.000	29.920	64.250		
64.260	426.300	123.540	83.520	633.360	64.260	2.480	4.960	20.000	27.440	64.260		
64.270	429.780	121.800	81.780	633.360	64.270	0.000	4.960	20.000	24.960	64.270		
64.280	429.780	121.800	81.780	633.360	64.280	2.480	4.960	20.000	27.440	64.280		
64.290	431.520	123.540	81.780	636.840	64.290	2.480	4.960	17.440	24.880	64.290		
64.300	435.000	123.540	81.780	640.320	64.300	2.480	4.960	20.000	27.440	64.300		
64.310	437.190	123.900	79.650	640.740	64.310	2.480	4.960	17.440	24.880	64.310		
64.320	437.190	127.440	79.650	644.280	64.320	2.480	4.960	17.440	24.880	64.320		
64.330	437.190	123.900	76.110	637.200	64.330	0.000	4.960	17.440	22.400	64.330		
64.340	438.960	127.440	76.110	642.510	64.340	0.000	2.480	14.960	17.440	64.340		
64.350	438.960	127.440	76.110	642.510	64.350	0.000	1.270	11.430	12.700	64.350		
64.360	442.500	127.440	76.110	646.050	64.360	0.000	1.270	8.890	10.160	64.360		
64.370	442.500	129.210	76.110	647.820	64.370	8.890	3.810	6.350	19.050	64.370		
64.380	442.500	127.440	76.110	646.050	64.380	29.210	36.830	36.830	102.870	64.380		
64.390	433.650	127.440	74.340	635.430	64.390	36.830	93.980	237.490	368.300	64.390		
64.400	412.410	118.590	74.340	605.340	64.400	31.750	101.600	317.500	450.850	64.400		
64.410	384.090	111.510	74.340	569.940	64.410	34.290	96.520	304.800	435.610	64.410		
