timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
440.075,1,-39.3562,1.5863,-1.1791
440.087,1,-39.3590,1.5891,-1.1795
440.096,1,-39.3589,1.5916,-1.1797
440.105,1,-39.3598,1.5937,-1.1795
440.116,1,-39.3611,1.5969,-1.1798
440.127,1,-39.3623,1.5991,-1.1795
440.138,1,-39.3636,1.6016,-1.1794
440.149,1,-39.3645,1.6035,-1.1794
440.160,1,-39.3654,1.6054,-1.1792
440.171,1,-39.3651,1.6079,-1.1799
440.184,1,-39.3655,1.6103,-1.1798
440.200,1,-39.3665,1.6129,-1.1797
440.208,1,-39.3676,1.6155,-1.1796
440.217,1,-39.3688,1.6182,-1.1794
440.228,1,-39.3654,1.6198,-1.1789
440.245,1,-39.3661,1.6226,-1.1792
440.256,1,-39.3680,1.6260,-1.1793
440.268,1,-39.3690,1.6283,-1.1792
440.280,1,-39.3712,1.6340,-1.1790
440.290,1,-39.3727,1.6369,-1.1787
440.307,1,-39.3745,1.6394,-1.1786
440.318,1,-39.3755,1.6423,-1.1785
440.330,1,-39.3765,1.6455,-1.1787
440.341,1,-39.3778,1.6483,-1.1786
440.353,1,-39.3790,1.6508,-1.1788
440.364,1,-39.3803,1.6534,-1.1788
440.376,1,-39.3816,1.6562,-1.1787
440.388,1,-39.3829,1.6589,-1.1787
440.399,1,-39.3839,1.6614,-1.1786
440.411,1,-39.3852,1.6638,-1.1785
440.423,1,-39.3865,1.6661,-1.1785
440.434,1,-39.3874,1.6687,-1.1785
440.446,1,-39.3884,1.6710,-1.1788
440.457,1,-39.3896,1.6731,-1.1789
440.469,1,-39.3907,1.6752,-1.1789
440.480,1,-39.3917,1.6772,-1.1790
440.492,1,-39.3926,1.6791,-1.1790
440.503,1,-39.3937,1.6809,-1.1788
440.515,1,-39.3943,1.6826,-1.1790
440.526,1,-39.3951,1.6841,-1.1791
440.537,1,-39.3956,1.6857,-1.1792
440.548,1,-39.3962,1.6870,-1.1792
440.560,1,-39.3966,1.6884,-1.1794
440.571,1,-39.3970,1.6899,-1.1796
440.582,1,-39.3968,1.6911,-1.1797
440.593,1,-39.3971,1.6924,-1.1799
440.604,1,-39.3974,1.6937,-1.1800
440.616,1,-39.3981,1.6948,-1.1802
440.627,1,-39.3987,1.6963,-1.1802
440.638,1,-39.3990,1.6974,-1.1803
