timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
221.270,1,-39.4173,1.7131,-1.2535
221.383,1,-39.4162,1.7130,-1.2536
221.414,1,-39.4158,1.7129,-1.2537
221.442,1,-39.4155,1.7129,-1.2537
221.456,1,-39.4153,1.7128,-1.2537
221.470,1,-39.4152,1.7127,-1.2537
221.484,1,-39.4151,1.7127,-1.2537
221.497,1,-39.4151,1.7126,-1.2537
221.509,1,-39.4151,1.7126,-1.2536
221.522,1,-39.4150,1.7125,-1.2536
221.535,1,-39.4149,1.7124,-1.2536
221.548,1,-39.4148,1.7123,-1.2535
221.560,1,-39.4147,1.7123,-1.2535
221.573,1,-39.4146,1.7122,-1.2534
221.590,1,-39.4145,1.7122,-1.2533
221.606,1,-39.4144,1.7121,-1.2530
221.620,1,-39.4144,1.7121,-1.2529
221.636,1,-39.4144,1.7121,-1.2527
221.662,1,-39.4141,1.7121,-1.2525
221.684,1,-39.4142,1.7120,-1.2521
221.706,1,-39.4143,1.7120,-1.2517
221.729,1,-39.4146,1.7122,-1.2512
221.751,1,-39.4148,1.7124,-1.2505
221.772,1,-39.4149,1.7126,-1.2497
221.794,1,-39.4151,1.7127,-1.2489
221.817,1,-39.4152,1.7125,-1.2480
221.839,1,-39.4154,1.7124,-1.2472
221.862,1,-39.4159,1.7119,-1.2461
221.884,1,-39.4164,1.7113,-1.2449
221.907,1,-39.4169,1.7105,-1.2438
221.929,1,-39.4173,1.7100,-1.2426
221.951,1,-39.4176,1.7098,-1.2415
221.972,1,-39.4179,1.7096,-1.2403
221.995,1,-39.4180,1.7101,-1.2392
222.019,1,-39.4180,1.7104,-1.2379
222.041,1,-39.4182,1.7104,-1.2366
222.064,1,-39.4184,1.7102,-1.2352
222.086,1,-39.4189,1.7100,-1.2344
222.104,1,-39.4191,1.7098,-1.2336
222.117,1,-39.4193,1.7097,-1.2328
222.130,1,-39.4196,1.7096,-1.2321
222.147,1,-39.4198,1.7096,-1.2313
222.162,1,-39.4201,1.7097,-1.2298
222.175,1,-39.4201,1.7098,-1.2290
222.188,1,-39.4201,1.7100,-1.2275
222.201,1,-39.4200,1.7102,-1.2268
222.216,1,-39.4198,1.7105,-1.2261
222.231,1,-39.4197,1.7107,-1.2245
222.244,1,-39.4195,1.7109,-1.2238
222.258,1,-39.4193,1.7111,-1.2231
