C:\Users\Public\Documents\Novel Studio\load_data\2025-12-10\6\loadapp_2025-12-10_16-45-58-690.load
Comment S6 h
	PRY201-L::heel	PRY201-L::mid	PRY201-L::front	PRY201-L		PRY202-R::front	PRY202-R::mid	PRY202-R::heel	PRY202-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
5.250	0.000	0.000	35.860	35.860	5.250	186.480	93.240	647.500	927.220	5.250		
5.260	0.000	0.000	17.500	17.500	5.260	196.840	95.830	631.960	924.630	5.260		
5.270	0.000	0.000	9.940	9.940	5.270	202.020	101.010	611.240	914.270	5.270		
5.280	0.000	0.000	9.940	9.940	5.280	209.790	101.010	582.750	893.550	5.280		
5.290	0.000	0.000	7.490	7.490	5.290	214.970	106.190	549.080	870.240	5.290		
5.300	0.000	0.000	7.490	7.490	5.300	222.740	108.780	510.230	841.750	5.300		
5.310	0.000	0.000	4.970	4.970	5.310	230.510	111.370	471.380	813.260	5.310		
5.320	0.000	0.000	4.970	4.970	5.320	235.690	116.550	432.530	784.770	5.320		
5.330	0.000	0.000	4.970	4.970	5.330	238.280	116.550	393.680	748.510	5.330		
5.340	0.000	0.000	2.450	2.450	5.340	246.050	121.730	352.240	720.020	5.340		
5.350	0.000	0.000	0.000	0.000	5.350	251.230	124.320	310.800	686.350	5.350		
5.360	0.000	0.000	0.000	0.000	5.360	256.410	129.500	284.900	670.810	5.360		
5.370	0.000	0.000	0.000	0.000	5.370	259.000	129.500	259.000	647.500	5.370		
5.380	0.000	0.000	0.000	0.000	5.380	266.770	132.090	235.690	634.550	5.380		
5.390	0.000	0.000	0.000	0.000	5.390	274.540	134.680	214.970	624.190	5.390		
5.400	0.000	0.000	0.000	0.000	5.400	287.040	139.360	201.760	628.160	5.400		
5.410	0.000	0.000	0.000	0.000	5.410	293.280	141.440	187.200	621.920	5.410		
5.420	0.000	0.000	0.000	0.000	5.420	303.680	143.520	174.720	621.920	5.420		
5.430	0.000	0.000	0.000	0.000	5.430	316.160	145.600	164.320	626.080	5.430		
5.440	0.000	0.000	0.000	0.000	5.440	328.640	145.600	151.840	626.080	5.440		
5.450	0.000	0.000	0.000	0.000	5.450	343.200	149.760	141.440	634.400	5.450		
5.460	0.000	0.000	0.000	0.000	5.460	359.840	151.840	133.120	644.800	5.460		
5.470	0.000	0.000	0.000	0.000	5.470	376.480	153.920	124.800	655.200	5.470		
5.480	0.000	0.000	0.000	0.000	5.480	393.120	156.000	114.400	663.520	5.480		
5.490	0.000	0.000	0.000	0.000	5.490	411.840	156.000	104.000	671.840	5.490		
5.500	0.000	0.000	0.000	0.000	5.500	430.560	153.920	93.600	678.080	5.500		
5.510	0.000	0.000	0.000	0.000	5.510	451.360	156.000	87.360	694.720	5.510		
5.520	0.000	0.000	0.000	0.000	5.520	474.240	156.000	79.040	709.280	5.520		
5.530	0.000	0.000	0.000	0.000	5.530	497.120	162.240	70.720	730.080	5.530		
5.540	0.000	0.000	0.000	0.000	5.540	520.000	162.240	64.480	746.720	5.540		
5.550	0.000	0.000	0.000	0.000	5.550	547.800	161.700	56.100	765.600	5.550		
