timestamp, trial, HMD_x, HMD_y,HMD_z
683.116,10,-39.5535,1.6898,-1.2417
683.129,10,-39.5533,1.6895,-1.2413
683.138,10,-39.5533,1.6894,-1.2411
683.161,10,-39.5532,1.6893,-1.2409
683.173,10,-39.5530,1.6890,-1.2405
683.187,10,-39.5529,1.6889,-1.2402
683.196,10,-39.5529,1.6888,-1.2400
683.205,10,-39.5529,1.6886,-1.2396
683.221,10,-39.5529,1.6887,-1.2395
683.237,10,-39.5528,1.6887,-1.2390
683.255,10,-39.5527,1.6888,-1.2389
683.270,10,-39.5524,1.6889,-1.2381
683.288,10,-39.5522,1.6891,-1.2376
683.303,10,-39.5518,1.6892,-1.2371
683.321,10,-39.5516,1.6895,-1.2366
683.337,10,-39.5513,1.6899,-1.2360
683.359,10,-39.5509,1.6902,-1.2350
683.382,10,-39.5503,1.6907,-1.2340
683.404,10,-39.5495,1.6916,-1.2329
683.427,10,-39.5485,1.6931,-1.2316
683.450,10,-39.5472,1.6942,-1.2302
683.472,10,-39.5459,1.6952,-1.2287
683.494,10,-39.5445,1.6959,-1.2273
683.516,10,-39.5429,1.6967,-1.2259
683.538,10,-39.5412,1.6972,-1.2245
683.560,10,-39.5397,1.6974,-1.2232
683.582,10,-39.5381,1.6968,-1.2220
683.605,10,-39.5365,1.6945,-1.2210
683.627,10,-39.5347,1.6895,-1.2202
683.650,10,-39.5327,1.6874,-1.2198
683.672,10,-39.5307,1.6892,-1.2200
683.695,10,-39.5285,1.6904,-1.2203
683.717,10,-39.5264,1.6906,-1.2207
683.740,10,-39.5242,1.6913,-1.2209
683.763,10,-39.5229,1.6930,-1.2213
683.778,10,-39.5215,1.6938,-1.2215
683.789,10,-39.5201,1.6940,-1.2217
683.801,10,-39.5189,1.6941,-1.2217
683.811,10,-39.5176,1.6940,-1.2219
683.823,10,-39.5164,1.6937,-1.2221
683.834,10,-39.5152,1.6935,-1.2224
683.845,10,-39.5138,1.6933,-1.2227
683.857,10,-39.5123,1.6930,-1.2231
683.868,10,-39.5107,1.6927,-1.2236
683.879,10,-39.5091,1.6922,-1.2240
683.891,10,-39.5074,1.6918,-1.2245
683.903,10,-39.5059,1.6912,-1.2251
683.914,10,-39.5044,1.6907,-1.2256
683.925,10,-39.5029,1.6900,-1.2262
683.936,10,-39.5014,1.6892,-1.2267
683.948,10,-39.4998,1.6885,-1.2273
683.959,10,-39.4982,1.6879,-1.2277
683.970,10,-39.4964,1.6872,-1.2283
683.981,10,-39.4946,1.6868,-1.2290
683.992,10,-39.4928,1.6863,-1.2296
684.003,10,-39.4910,1.6857,-1.2303
684.014,10,-39.4892,1.6851,-1.2310
684.026,10,-39.4874,1.6844,-1.2318
684.037,10,-39.4854,1.6835,-1.2325
684.048,10,-39.4835,1.6821,-1.2331
684.059,10,-39.4816,1.6802,-1.2339
684.070,10,-39.4800,1.6779,-1.2345
684.081,10,-39.4773,1.6799,-1.2353
684.093,10,-39.4740,1.6857,-1.2365
684.103,10,-39.4724,1.6881,-1.2373
684.115,10,-39.4708,1.6875,-1.2381
684.126,10,-39.4682,1.6867,-1.2385
684.137,10,-39.4666,1.6848,-1.2390
684.148,10,-39.4647,1.6834,-1.2397
684.160,10,-39.4627,1.6817,-1.2403
684.182,10,-39.4603,1.6816,-1.2411
684.193,10,-39.4577,1.6823,-1.2420
684.204,10,-39.4552,1.6822,-1.2429
684.217,10,-39.4526,1.6815,-1.2438
684.229,10,-39.4498,1.6806,-1.2448
684.239,10,-39.4473,1.6796,-1.2457
684.249,10,-39.4450,1.6787,-1.2467
684.260,10,-39.4424,1.6779,-1.2477
684.270,10,-39.4399,1.6772,-1.2488
684.281,10,-39.4371,1.6768,-1.2499
684.293,10,-39.4341,1.6763,-1.2511
684.304,10,-39.4310,1.6759,-1.2521
684.315,10,-39.4275,1.6752,-1.2532
684.327,10,-39.4243,1.6747,-1.2542
684.339,10,-39.4210,1.6743,-1.2552
684.350,10,-39.4177,1.6741,-1.2561
684.361,10,-39.4142,1.6738,-1.2569
684.371,10,-39.4105,1.6733,-1.2577
684.383,10,-39.4067,1.6727,-1.2584
684.394,10,-39.4026,1.6724,-1.2591
684.404,10,-39.3983,1.6722,-1.2598
684.415,10,-39.3939,1.6720,-1.2606
684.425,10,-39.3894,1.6719,-1.2613
684.437,10,-39.3849,1.6719,-1.2619
684.448,10,-39.3804,1.6717,-1.2625
684.459,10,-39.3758,1.6714,-1.2629
684.470,10,-39.3712,1.6711,-1.2634
684.481,10,-39.3665,1.6707,-1.2637
684.492,10,-39.3615,1.6701,-1.2641
684.504,10,-39.3565,1.6698,-1.2644
684.515,10,-39.3514,1.6694,-1.2647
684.526,10,-39.3462,1.6691,-1.2651
684.537,10,-39.3411,1.6686,-1.2652
684.548,10,-39.3357,1.6680,-1.2653
684.559,10,-39.3304,1.6672,-1.2654
684.570,10,-39.3247,1.6663,-1.2655
684.581,10,-39.3190,1.6655,-1.2656
684.592,10,-39.3134,1.6647,-1.2655
684.603,10,-39.3076,1.6641,-1.2655
684.614,10,-39.3020,1.6634,-1.2652
684.625,10,-39.2961,1.6628,-1.2649
684.636,10,-39.2902,1.6619,-1.2645
684.647,10,-39.2842,1.6610,-1.2641
684.659,10,-39.2780,1.6604,-1.2638
684.670,10,-39.2717,1.6594,-1.2633
684.681,10,-39.2654,1.6588,-1.2627
684.692,10,-39.2591,1.6581,-1.2620
684.704,10,-39.2528,1.6575,-1.2612
684.715,10,-39.2465,1.6567,-1.2604
684.726,10,-39.2402,1.6559,-1.2596
684.737,10,-39.2336,1.6556,-1.2589
684.748,10,-39.2267,1.6555,-1.2580
684.759,10,-39.2199,1.6561,-1.2573
684.771,10,-39.2130,1.6572,-1.2564
684.781,10,-39.2060,1.6589,-1.2554
684.793,10,-39.1992,1.6605,-1.2546
684.804,10,-39.1922,1.6622,-1.2536
684.815,10,-39.1853,1.6642,-1.2524
684.826,10,-39.1781,1.6663,-1.2513
684.837,10,-39.1709,1.6687,-1.2505
684.848,10,-39.1637,1.6712,-1.2497
684.859,10,-39.1566,1.6732,-1.2491
684.870,10,-39.1495,1.6748,-1.2484
684.881,10,-39.1424,1.6760,-1.2478
684.892,10,-39.1351,1.6770,-1.2474
684.903,10,-39.1281,1.6779,-1.2467
684.914,10,-39.1208,1.6793,-1.2462
684.925,10,-39.1133,1.6808,-1.2457
684.936,10,-39.1058,1.6824,-1.2453
684.947,10,-39.0978,1.6839,-1.2450
684.959,10,-39.0903,1.6855,-1.2447
684.969,10,-39.0828,1.6868,-1.2445
684.980,10,-39.0753,1.6877,-1.2445
684.991,10,-39.0676,1.6883,-1.2442
685.002,10,-39.0599,1.6889,-1.2441
685.014,10,-39.0522,1.6891,-1.2437
685.024,10,-39.0444,1.6895,-1.2435
685.036,10,-39.0365,1.6896,-1.2434
685.047,10,-39.0285,1.6896,-1.2434
685.058,10,-39.0204,1.6897,-1.2435
685.069,10,-39.0122,1.6894,-1.2435
685.081,10,-39.0042,1.6889,-1.2435
685.092,10,-38.9960,1.6882,-1.2437
685.103,10,-38.9878,1.6875,-1.2439
685.114,10,-38.9794,1.6864,-1.2442
685.125,10,-38.9712,1.6853,-1.2447
685.136,10,-38.9629,1.6843,-1.2452
685.149,10,-38.9544,1.6833,-1.2459
685.159,10,-38.9459,1.6822,-1.2465
685.168,10,-38.9373,1.6810,-1.2472
685.180,10,-38.9288,1.6796,-1.2482
685.190,10,-38.9202,1.6779,-1.2489
685.202,10,-38.9116,1.6760,-1.2500
685.213,10,-38.9030,1.6742,-1.2512
685.224,10,-38.8942,1.6720,-1.2525
685.236,10,-38.8857,1.6702,-1.2537
685.246,10,-38.8770,1.6686,-1.2551
685.258,10,-38.8681,1.6674,-1.2565
685.269,10,-38.8592,1.6664,-1.2579
685.280,10,-38.8503,1.6657,-1.2595
685.291,10,-38.8413,1.6649,-1.2611
685.302,10,-38.8324,1.6643,-1.2628
685.314,10,-38.8235,1.6640,-1.2645
685.325,10,-38.8145,1.6644,-1.2663
685.336,10,-38.8055,1.6655,-1.2680
685.347,10,-38.7964,1.6675,-1.2698
685.358,10,-38.7873,1.6692,-1.2715
685.369,10,-38.7781,1.6710,-1.2732
685.380,10,-38.7690,1.6727,-1.2750
685.391,10,-38.7598,1.6740,-1.2767
685.402,10,-38.7510,1.6748,-1.2781
685.413,10,-38.7420,1.6754,-1.2796
685.424,10,-38.7329,1.6762,-1.2810
685.436,10,-38.7236,1.6776,-1.2824
685.447,10,-38.7141,1.6794,-1.2837
685.458,10,-38.7046,1.6814,-1.2849
685.470,10,-38.6952,1.6831,-1.2861
685.488,10,-38.6858,1.6848,-1.2871
685.502,10,-38.6672,1.6882,-1.2892
685.511,10,-38.6578,1.6899,-1.2903
685.525,10,-38.6487,1.6915,-1.2911
685.535,10,-38.6394,1.6928,-1.2920
685.547,10,-38.6301,1.6936,-1.2929
