C:\Users\Public\Documents\Novel Studio\load_data\2025-12-15\14\loadapp_2025-12-15_12-32-49-587.load
Comment s14h crashed (1)
	PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
7.950	87.420	59.690	114.680	261.790	7.950	192.150	89.250	262.500	543.900	7.950		
7.960	87.420	59.690	114.680	261.790	7.960	189.000	87.150	259.350	535.500	7.960		
7.970	87.420	62.040	117.500	266.960	7.970	189.000	89.250	259.350	537.600	7.970		
7.980	87.420	62.040	117.500	266.960	7.980	189.000	89.250	262.500	540.750	7.980		
7.990	87.420	62.040	117.500	266.960	7.990	189.000	89.250	262.500	540.750	7.990		
8.000	87.420	62.040	117.500	266.960	8.000	186.900	87.150	259.350	533.400	8.000		
8.010	89.770	62.040	117.500	269.310	8.010	186.900	87.150	259.350	533.400	8.010		
8.020	89.770	62.040	117.500	269.310	8.020	186.900	84.000	259.350	530.250	8.020		
8.030	89.770	64.860	117.500	272.130	8.030	186.900	84.000	259.350	530.250	8.030		
8.040	89.770	64.860	117.500	272.130	8.040	184.800	84.000	257.250	526.050	8.040		
8.050	89.770	62.040	117.500	269.310	8.050	184.800	81.900	257.250	523.950	8.050		
8.060	89.770	64.860	117.500	272.130	8.060	184.800	81.900	254.100	520.800	8.060		
8.070	89.770	64.860	117.500	272.130	8.070	184.800	81.900	254.100	520.800	8.070		
8.080	89.650	64.900	117.150	271.700	8.080	184.800	81.900	254.100	520.800	8.080		
8.090	89.650	64.900	119.900	274.450	8.090	184.800	81.900	252.000	518.700	8.090		
8.100	89.650	64.900	119.900	274.450	8.100	184.830	81.810	252.500	519.140	8.100		
8.110	89.650	64.900	122.100	276.650	8.110	184.830	79.790	252.500	517.120	8.110		
8.120	89.650	64.900	122.100	276.650	8.120	186.850	79.790	252.500	519.140	8.120		
8.130	89.650	64.900	124.850	279.400	8.130	184.830	76.760	249.470	511.060	8.130		
8.140	89.650	64.900	124.850	279.400	8.140	186.850	76.760	249.470	513.080	8.140		
8.150	89.650	67.100	127.050	283.800	8.150	186.850	76.760	249.470	513.080	8.150		
8.160	87.450	64.900	127.050	279.400	8.160	186.850	74.740	249.470	511.060	8.160		
8.170	89.650	64.900	129.800	284.350	8.170	186.850	76.760	247.450	511.060	8.170		
8.180	87.450	64.900	129.800	282.150	8.180	186.850	74.740	249.470	511.060	8.180		
8.190	87.450	64.900	132.000	284.350	8.190	186.850	74.740	247.450	509.040	8.190		
8.200	87.450	64.900	134.750	287.100	8.200	184.830	74.740	247.450	507.020	8.200		
8.210	87.450	64.900	134.750	287.100	8.210	184.830	74.740	247.450	507.020	8.210		
8.220	87.450	64.900	137.500	289.850	8.220	184.830	71.710	247.450	503.990	8.220		
8.230	87.210	64.980	137.370	289.560	8.230	184.830	74.740	244.420	503.990	8.230		
8.240	87.210	64.980	137.370	289.560	8.240	181.800	74.740	244.420	500.960	8.240		
8.250	87.210	67.260	137.370	291.840	8.250	184.240	74.480	245.000	503.720	8.250		
8.260	87.210	67.260	137.370	291.840	8.260	182.280	71.540	245.000	498.820	8.260		
8.270	87.210	67.260	139.650	294.120	8.270	179.340	71.540	242.060	492.940	8.270		
8.280	87.210	67.260	139.650	294.120	8.280	179.340	71.540	245.000	495.880	8.280		
8.290	87.210	67.260	139.650	294.120	8.290	179.340	71.540	245.000	495.880	8.290		
8.300	87.210	67.260	139.650	294.120	8.300	177.380	71.540	245.000	493.920	8.300		
8.310	87.210	67.260	139.650	294.120	8.310	177.380	71.540	245.000	493.920	8.310		
8.320	87.210	67.260	139.650	294.120	8.320	174.440	71.540	245.000	490.980	8.320		
8.330	87.210	67.260	142.500	296.970	8.330	174.440	71.540	245.000	490.980	8.330		
8.340	87.210	67.260	139.650	294.120	8.340	174.440	69.580	242.060	486.080	8.340		
8.350	87.210	67.260	139.650	294.120	8.350	174.440	69.580	242.060	486.080	8.350		
8.360	89.490	67.260	142.500	299.250	8.360	174.440	69.580	242.060	486.080	8.360		
8.370	89.490	67.260	139.650	296.400	8.370	174.440	69.580	242.060	486.080	8.370		
8.380	87.320	67.260	142.190	296.770	8.380	174.440	69.580	242.060	486.080	8.380		
8.390	89.680	67.260	142.190	299.130	8.390	177.380	69.580	242.060	489.020	8.390		
8.400	87.320	67.260	139.830	294.410	8.400	176.540	69.840	242.500	488.880	8.400		
8.410	87.320	67.260	142.190	296.770	8.410	176.540	66.930	239.590	483.060	8.410		
8.420	87.320	64.900	142.190	294.410	8.420	179.450	69.840	239.590	488.880	8.420		
8.430	87.320	67.260	142.190	296.770	8.430	179.450	69.840	236.680	485.970	8.430		
8.440	84.960	67.260	142.190	294.410	8.440	179.450	69.840	239.590	488.880	8.440		
8.450	84.960	67.260	142.190	294.410	8.450	179.450	69.840	236.680	485.970	8.450		
