timestamp, trial, HMD_x, HMD_y,HMD_z

# --- Trial 1 start ---
237.241,1,-39.6126,1.4518,-1.1797
237.252,1,-39.6120,1.4521,-1.1803
237.261,1,-39.6118,1.4521,-1.1806
237.271,1,-39.6116,1.4522,-1.1808
237.282,1,-39.6114,1.4522,-1.1810
237.293,1,-39.6113,1.4521,-1.1812
237.304,1,-39.6111,1.4522,-1.1814
237.316,1,-39.6110,1.4522,-1.1816
237.332,1,-39.6109,1.4523,-1.1817
237.339,1,-39.6107,1.4524,-1.1818
237.350,1,-39.6105,1.4525,-1.1820
237.367,1,-39.6102,1.4525,-1.1821
237.383,1,-39.6102,1.4525,-1.1821
237.398,1,-39.6102,1.4525,-1.1821
237.405,1,-39.6101,1.4525,-1.1821
237.413,1,-39.6100,1.4525,-1.1821
237.424,1,-39.6101,1.4525,-1.1820
237.436,1,-39.6101,1.4525,-1.1820
237.447,1,-39.6101,1.4524,-1.1819
237.458,1,-39.6102,1.4523,-1.1818
237.469,1,-39.6103,1.4522,-1.1817
237.480,1,-39.6104,1.4521,-1.1816
237.491,1,-39.6105,1.4520,-1.1815
237.502,1,-39.6107,1.4520,-1.1814
237.514,1,-39.6108,1.4520,-1.1813
237.525,1,-39.6109,1.4521,-1.1811
237.536,1,-39.6111,1.4522,-1.1810
237.547,1,-39.6112,1.4523,-1.1807
237.558,1,-39.6114,1.4524,-1.1805
237.569,1,-39.6115,1.4525,-1.1803
237.580,1,-39.6116,1.4527,-1.1801
237.592,1,-39.6117,1.4529,-1.1799
237.603,1,-39.6118,1.4532,-1.1796
237.614,1,-39.6118,1.4535,-1.1794
237.625,1,-39.6119,1.4536,-1.1790
237.636,1,-39.6119,1.4538,-1.1787
237.647,1,-39.6119,1.4539,-1.1785
237.658,1,-39.6119,1.4539,-1.1782
237.670,1,-39.6118,1.4540,-1.1779
237.680,1,-39.6118,1.4540,-1.1775
237.692,1,-39.6117,1.4539,-1.1772
237.703,1,-39.6118,1.4540,-1.1769
237.714,1,-39.6118,1.4539,-1.1765
237.725,1,-39.6118,1.4538,-1.1761
237.736,1,-39.6118,1.4537,-1.1757
237.747,1,-39.6117,1.4536,-1.1753
237.758,1,-39.6117,1.4536,-1.1748
237.770,1,-39.6115,1.4535,-1.1744
237.781,1,-39.6115,1.4535,-1.1740
237.792,1,-39.6114,1.4536,-1.1736
