C:\Users\Public\Documents\Novel Studio\load_data\2025-12-16\19\loadapp_2025-12-16_15-33-30-748.load
Comment s19vh
	PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
0.660	112.200	109.800	147.000	369.000	0.660	112.100	97.350	142.190	351.640	0.660		
0.670	112.200	109.800	147.000	369.000	0.670	114.460	94.990	142.190	351.640	0.670		
0.680	114.600	109.800	150.000	374.400	0.680	114.460	94.990	142.190	351.640	0.680		
0.690	114.600	109.800	150.000	374.400	0.690	112.100	94.990	139.830	346.920	0.690		
0.700	114.600	109.800	150.000	374.400	0.700	112.100	94.990	139.830	346.920	0.700		
0.710	114.600	109.800	150.000	374.400	0.710	114.460	92.040	139.830	346.330	0.710		
0.720	114.600	112.200	150.000	376.800	0.720	114.460	92.040	137.470	343.970	0.720		
0.730	117.000	112.200	147.000	376.200	0.730	114.460	92.040	137.470	343.970	0.730		
0.740	117.000	114.600	147.000	378.600	0.740	112.100	92.040	134.520	338.660	0.740		
0.750	117.000	112.200	144.600	373.800	0.750	112.100	89.680	132.160	333.940	0.750		
0.760	120.000	117.000	147.000	384.000	0.760	112.360	89.570	132.500	334.430	0.760		
0.770	120.000	117.000	147.000	384.000	0.770	112.360	89.570	129.850	331.780	0.770		
0.780	122.400	117.000	144.600	384.000	0.780	112.360	89.570	129.850	331.780	0.780		
0.790	122.400	120.000	150.000	392.400	0.790	114.480	87.450	127.200	329.130	0.790		
0.800	122.400	120.000	150.000	392.400	0.800	112.360	87.450	129.850	329.660	0.800		
0.810	124.800	122.400	150.000	397.200	0.810	112.360	87.450	129.850	329.660	0.810		
0.820	124.800	122.400	150.000	397.200	0.820	112.360	87.450	127.200	327.010	0.820		
0.830	127.200	122.400	150.000	399.600	0.830	112.360	84.800	127.200	324.360	0.830		
0.840	127.200	124.800	147.000	399.000	0.840	112.360	84.800	124.550	321.710	0.840		
0.850	129.600	127.200	150.000	406.800	0.850	114.480	84.800	127.200	326.480	0.850		
0.860	132.000	129.600	147.000	408.600	0.860	109.710	84.800	124.550	319.060	0.860		
0.870	132.000	129.600	147.000	408.600	0.870	112.360	84.800	124.550	321.710	0.870		
0.880	132.000	127.200	144.600	403.800	0.880	109.710	84.800	124.550	319.060	0.880		
0.890	134.520	129.800	147.500	411.820	0.890	112.360	82.150	122.430	316.940	0.890		
0.900	134.520	129.800	144.550	408.870	0.900	109.710	82.150	122.430	314.290	0.900		
0.910	134.520	129.800	144.550	408.870	0.910	109.650	82.110	124.950	316.710	0.910		
0.920	134.520	129.800	144.550	408.870	0.920	109.650	82.110	124.950	316.710	0.920		
0.930	134.520	132.160	144.550	411.230	0.930	109.650	82.110	124.950	316.710	0.930		
0.940	134.520	129.800	144.550	408.870	0.940	109.650	82.110	124.950	316.710	0.940		
0.950	137.470	132.160	144.550	414.180	0.950	109.650	82.110	124.950	316.710	0.950		
0.960	137.470	132.160	144.550	414.180	0.960	107.100	82.110	124.950	314.160	0.960		
0.970	137.470	129.800	144.550	411.820	0.970	109.650	82.110	124.950	316.710	0.970		
0.980	137.470	129.800	147.500	414.770	0.980	109.650	82.110	124.950	316.710	0.980		
0.990	137.470	132.160	147.500	417.130	0.990	109.650	82.110	124.950	316.710	0.990		
1.000	137.470	132.160	144.550	414.180	1.000	109.650	82.110	124.950	316.710	1.000		
1.010	137.470	129.800	144.550	411.820	1.010	109.650	82.110	124.950	316.710	1.010		
1.020	137.470	129.800	147.500	414.770	1.020	109.650	82.110	127.500	319.260	1.020		
1.030	134.520	129.800	144.550	408.870	1.030	109.650	82.110	127.500	319.260	1.030		
1.040	134.520	129.800	144.550	408.870	1.040	109.650	84.660	127.500	321.810	1.040		
1.050	134.520	129.800	147.500	411.820	1.050	107.100	82.110	127.500	316.710	1.050		
1.060	134.520	129.800	147.500	411.820	1.060	109.710	84.800	127.200	321.710	1.060		
1.070	134.520	129.800	144.550	408.870	1.070	109.710	84.800	127.200	321.710	1.070		
1.080	134.520	129.800	144.550	408.870	1.080	109.710	84.800	127.200	321.710	1.080		
1.090	132.160	132.160	147.500	411.820	1.090	109.710	84.800	127.200	321.710	1.090		
1.100	132.160	129.800	144.550	406.510	1.100	109.710	84.800	127.200	321.710	1.100		
1.110	132.160	129.800	147.500	409.460	1.110	109.710	84.800	127.200	321.710	1.110		
1.120	132.160	129.800	147.500	409.460	1.120	109.710	84.800	127.200	321.710	1.120		
1.130	129.800	129.800	147.500	407.100	1.130	112.360	84.800	129.850	327.010	1.130		
1.140	129.800	129.800	147.500	407.100	1.140	112.360	84.800	127.200	324.360	1.140		
1.150	127.440	129.800	147.500	404.740	1.150	109.710	82.150	127.200	319.060	1.150		
1.160	129.800	129.800	147.500	407.100	1.160	112.360	84.800	127.200	324.360	1.160		
1.170	127.440	129.800	147.500	404.740	1.170	112.360	84.800	129.850	327.010	1.170		
1.180	127.440	129.800	147.500	404.740	1.180	109.710	87.450	129.850	327.010	1.180		
1.190	127.400	127.400	149.500	404.300	1.190	112.360	84.800	129.850	327.010	1.190		
1.200	124.800	127.400	149.500	401.700	1.200	109.710	87.450	132.500	329.660	1.200		
1.210	124.800	124.800	149.500	399.100	1.210	112.000	87.360	132.160	331.520	1.210		
1.220	124.800	122.200	152.100	399.100	1.220	112.000	87.360	132.160	331.520	1.220		
1.230	124.800	122.200	154.700	401.700	1.230	109.760	84.560	132.160	326.480	1.230		
1.240	124.800	119.600	154.700	399.100	1.240	112.000	84.560	132.160	328.720	1.240		
1.250	124.800	119.600	157.300	401.700	1.250	112.000	87.360	134.960	334.320	1.250		
1.260	124.800	117.000	157.300	399.100	1.260	112.000	87.360	134.960	334.320	1.260		
1.270	122.200	117.000	159.900	399.100	1.270	112.000	87.360	134.960	334.320	1.270		
1.280	119.600	114.400	162.500	396.500	1.280	112.000	87.360	134.960	334.320	1.280		
1.290	119.600	112.450	159.900	391.950	1.290	112.000	87.360	137.200	336.560	1.290		
1.300	117.000	109.850	159.900	386.750	1.300	112.000	87.360	137.200	336.560	1.300		
1.310	117.000	107.250	159.900	384.150	1.310	112.000	87.360	137.200	336.560	1.310		
1.320	117.000	104.650	159.900	381.550	1.320	112.000	89.600	140.000	341.600	1.320		
1.330	114.400	104.650	162.500	381.550	1.330	112.000	89.600	140.000	341.600	1.330		
1.340	114.840	104.940	165.000	384.780	1.340	112.000	89.600	140.000	341.600	1.340		
1.350	114.840	102.300	165.000	382.140	1.350	112.000	89.600	140.000	341.600	1.350		
1.360	114.840	99.660	165.000	379.500	1.360	112.470	89.700	142.140	344.310	1.360		
1.370	114.840	99.660	162.360	376.860	1.370	114.540	89.700	142.140	346.380	1.370		
1.380	117.480	97.020	162.360	376.860	1.380	112.470	89.700	142.140	344.310	1.380		
1.390	117.480	99.660	162.360	379.500	1.390	112.470	89.700	144.900	347.070	1.390		
1.400	117.480	94.380	157.080	368.940	1.400	112.470	92.460	146.970	351.900	1.400		
1.410	119.460	94.380	157.080	370.920	1.410	112.470	94.530	154.560	361.560	1.410		
1.420	122.100	89.760	149.820	361.680	1.420	109.710	97.290	157.320	364.320	1.420		
1.430	127.380	87.120	144.540	359.040	1.430	106.950	99.360	164.910	371.220	1.430		
1.440	132.000	82.500	139.920	354.420	1.440	106.950	104.880	166.980	378.810	1.440		
1.450	137.280	77.220	127.380	341.880	1.450	106.950	106.950	169.740	383.640	1.450		
1.460	144.540	71.940	122.100	338.580	1.460	104.880	106.950	172.500	384.330	1.460		
1.470	152.460	67.320	112.200	331.980	1.470	97.290	106.950	169.740	373.980	1.470		
1.480	162.360	62.040	104.940	329.340	1.480	92.460	104.880	164.910	362.250	1.480		
1.490	174.870	57.420	93.960	326.250	1.490	84.870	102.120	159.390	346.380	1.490		
1.500	193.140	57.420	88.740	339.300	1.500	72.450	92.460	144.900	309.810	1.500		
1.510	224.460	57.420	80.910	362.790	1.510	57.330	84.770	122.500	264.600	1.510		
1.520	255.780	60.030	73.080	388.890	1.520	44.590	72.030	97.020	213.640	1.520		
1.530	294.930	62.640	70.470	428.040	1.530	34.790	59.780	69.580	164.150	1.530		
1.540	334.080	67.860	65.250	467.190	1.540	22.050	39.690	44.590	106.330	1.540		
1.550	375.840	73.080	57.420	506.340	1.550	14.700	24.990	27.440	67.130	1.550		
1.560	420.210	80.910	57.420	558.540	1.560	2.450	14.700	22.050	39.200	1.560		
1.570	469.800	88.740	54.810	613.350	1.570	0.000	9.800	19.600	29.400	1.570		
1.580	519.390	96.570	52.200	668.160	1.580	0.000	9.800	19.600	29.400	1.580		
1.590	566.370	101.790	46.980	715.140	1.590	0.000	12.250	19.600	31.850	1.590		
1.600	605.520	107.010	41.760	754.290	1.600	0.000	12.250	22.050	34.300	1.600		
1.610	634.230	107.010	39.150	780.390	1.610	0.000	9.800	24.990	34.790	1.610		
1.620	644.670	104.400	36.540	785.610	1.620	0.000	9.800	24.990	34.790	1.620		
1.630	652.500	99.180	33.930	785.610	1.630	0.000	9.800	27.440	37.240	1.630		
1.640	647.500	93.240	31.080	771.820	1.640	0.000	9.800	29.890	39.690	1.640		
1.650	637.140	85.470	28.490	751.100	1.650	0.000	9.800	32.340	42.140	1.650		
1.660	621.600	80.290	20.720	722.610	1.660	0.000	9.880	34.960	44.840	1.660		
1.670	598.290	72.520	20.720	691.530	1.670	0.000	9.880	34.960	44.840	1.670		
1.680	574.980	69.930	18.130	663.040	1.680	0.000	9.880	37.430	47.310	1.680		
1.690	554.260	64.750	18.130	637.140	1.690	0.000	9.880	39.900	49.780	1.690		
1.700	530.950	62.160	20.720	613.830	1.700	0.000	9.880	42.370	52.250	1.700		
1.710	502.460	56.980	20.720	580.160	1.710	0.000	9.880	42.370	52.250	1.710		
1.720	481.740	51.800	23.310	556.850	1.720	0.000	12.350	44.840	57.190	1.720		
1.730	461.020	51.800	23.310	536.130	1.730	0.000	9.880	44.840	54.720	1.730		
1.740	442.890	49.210	28.490	520.590	1.740	0.000	9.880	44.840	54.720	1.740		
1.750	429.940	46.620	28.490	505.050	1.750	0.000	12.350	44.840	57.190	1.750		
1.760	416.990	46.620	31.080	494.690	1.760	0.000	9.880	47.500	57.380	1.760		
1.770	409.220	44.030	31.080	484.330	1.770	0.000	9.880	44.840	54.720	1.770		
1.780	406.630	46.620	33.670	486.920	1.780	0.000	9.880	44.840	54.720	1.780		
1.790	403.680	46.980	34.800	485.460	1.790	0.000	9.880	42.370	52.250	1.790		
1.800	408.900	52.200	31.320	492.420	1.800	0.000	9.880	39.900	49.780	1.800		
1.810	414.120	52.200	31.320	497.640	1.810	0.000	5.080	30.480	35.560	1.810		
1.820	419.340	57.420	26.100	502.860	1.820	0.000	5.080	22.860	27.940	1.820		
1.830	426.300	59.160	26.100	511.560	1.830	0.000	5.080	15.240	20.320	1.830		
1.840	429.780	60.900	26.100	516.780	1.840	157.480	193.040	635.000	985.520	1.840		
1.850	431.520	64.380	24.360	520.260	1.850	50.800	83.820	388.620	523.240	1.850		
1.860	435.000	69.600	24.360	528.960	1.860	38.100	83.820	383.540	505.460	1.860		
1.870	431.520	69.600	24.360	525.480	1.870	63.500	109.220	416.560	589.280	1.870		
1.880	381.060	59.160	20.880	461.100	1.880	81.280	101.600	342.900	525.780	1.880		
1.890	351.480	59.160	24.360	435.000	1.890	101.600	101.600	299.720	502.920	1.890		
1.900	316.680	48.720	24.360	389.760	1.900	114.300	106.680	274.320	495.300	1.900		
1.910	287.100	46.980	24.360	358.440	1.910	121.920	116.840	276.860	515.620	1.910		
1.920	259.260	41.760	20.880	321.900	1.920	127.000	129.540	292.100	548.640	1.920		
1.930	236.640	34.800	19.140	290.580	1.930	129.540	137.160	292.100	558.800	1.930		
1.940	219.960	31.590	16.380	267.930	1.940	134.620	139.700	287.020	561.340	1.940		
1.950	202.410	24.570	11.700	238.680	1.950	137.160	139.700	266.700	543.560	1.950		
1.960	194.220	16.380	9.360	219.960	1.960	139.160	137.200	245.000	521.360	1.960		
