C:\Users\Public\Documents\Novel Studio\load_data\2025-12-16\19\loadapp_2025-12-16_15-57-55-975.load
Comment s19 w
	PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
0.660	147.010	119.560	139.690	406.260	0.660	140.000	89.600	104.720	334.320	0.660		
0.670	147.010	119.560	139.690	406.260	0.670	140.000	87.360	104.720	332.080	0.670		
0.680	144.570	117.120	142.130	403.820	0.680	140.000	89.600	104.720	334.320	0.680		
0.690	147.010	117.120	139.690	403.820	0.690	140.000	89.600	102.480	332.080	0.690		
0.700	147.010	119.560	142.130	408.700	0.700	140.000	89.600	102.480	332.080	0.700		
0.710	144.570	119.560	142.130	406.260	0.710	140.000	89.600	104.720	334.320	0.710		
0.720	144.600	117.000	142.200	403.800	0.720	140.000	87.360	102.480	329.840	0.720		
0.730	144.600	120.000	142.200	406.800	0.730	140.000	89.600	102.480	332.080	0.730		
0.740	142.200	120.000	144.600	406.800	0.740	140.000	89.600	102.480	332.080	0.740		
0.750	142.200	117.000	142.200	401.400	0.750	139.650	87.210	102.030	328.890	0.750		
0.760	142.200	120.000	144.600	406.800	0.760	139.650	89.490	102.030	331.170	0.760		
0.770	142.200	120.000	144.600	406.800	0.770	139.650	87.210	102.030	328.890	0.770		
0.780	139.800	120.000	144.600	404.400	0.780	139.650	89.490	102.030	331.170	0.780		
0.790	139.800	120.000	144.600	404.400	0.790	139.650	89.490	104.880	334.020	0.790		
0.800	139.800	120.000	144.600	404.400	0.800	142.500	89.490	102.030	334.020	0.800		
0.810	139.800	120.000	144.600	404.400	0.810	139.650	87.210	102.030	328.890	0.810		
0.820	137.400	120.000	147.000	404.400	0.820	139.650	89.490	102.030	331.170	0.820		
0.830	137.400	120.000	147.000	404.400	0.830	139.650	89.490	102.030	331.170	0.830		
0.840	137.400	122.400	147.000	406.800	0.840	142.500	89.490	102.030	334.020	0.840		
0.850	137.400	122.400	147.000	406.800	0.850	139.650	89.490	102.030	331.170	0.850		
0.860	135.000	120.000	150.000	405.000	0.860	142.500	89.490	102.030	334.020	0.860		
0.870	134.820	122.220	149.940	406.980	0.870	139.650	92.340	104.880	336.870	0.870		
0.880	132.300	122.220	149.940	404.460	0.880	139.650	89.490	102.030	331.170	0.880		
0.890	132.300	122.220	149.940	404.460	0.890	142.500	92.340	102.030	336.870	0.890		
0.900	132.300	124.740	152.460	409.500	0.900	142.190	89.680	102.070	333.940	0.900		
0.910	129.780	122.220	152.460	404.460	0.910	139.830	89.680	102.070	331.580	0.910		
0.920	129.780	122.220	152.460	404.460	0.920	142.190	92.040	102.070	336.300	0.920		
0.930	129.780	122.220	154.980	406.980	0.930	142.190	92.040	102.070	336.300	0.930		
0.940	127.260	124.740	154.980	406.980	0.940	142.190	89.680	102.070	333.940	0.940		
0.950	127.260	122.220	154.980	404.460	0.950	142.190	89.680	99.710	331.580	0.950		
0.960	127.260	124.740	157.500	409.500	0.960	142.190	89.680	99.710	331.580	0.960		
0.970	124.740	124.740	154.980	404.460	0.970	144.550	89.680	99.710	333.940	0.970		
0.980	124.740	124.740	157.500	406.980	0.980	144.550	92.040	99.710	336.300	0.980		
0.990	124.740	124.740	154.980	404.460	0.990	144.550	92.040	99.710	336.300	0.990		
1.000	122.220	124.740	157.500	404.460	1.000	144.550	92.040	99.710	336.300	1.000		
1.010	122.220	122.220	157.500	401.940	1.010	147.500	89.680	99.710	336.890	1.010		
1.020	122.100	122.100	157.080	401.280	1.020	147.500	89.680	97.350	334.530	1.020		
1.030	119.460	122.100	157.080	398.640	1.030	147.500	92.040	97.350	336.890	1.030		
1.040	119.460	122.100	159.720	401.280	1.040	147.500	92.040	97.350	336.890	1.040		
1.050	119.460	124.740	159.720	403.920	1.050	147.000	92.400	97.200	336.600	1.050		
1.060	119.460	122.100	159.720	401.280	1.060	147.000	92.400	97.200	336.600	1.060		
1.070	119.460	124.740	162.360	406.560	1.070	147.000	92.400	97.200	336.600	1.070		
1.080	117.480	124.740	162.360	404.580	1.080	147.000	92.400	97.200	336.600	1.080		
1.090	117.480	124.740	162.360	404.580	1.090	147.000	92.400	94.800	334.200	1.090		
1.100	117.480	124.740	162.360	404.580	1.100	150.000	92.400	97.200	339.600	1.100		
1.110	114.840	124.740	165.000	404.580	1.110	150.000	92.400	97.200	339.600	1.110		
1.120	114.840	124.740	165.000	404.580	1.120	147.000	92.400	97.200	336.600	1.120		
1.130	114.840	124.740	165.000	404.580	1.130	147.000	92.400	94.800	334.200	1.130		
1.140	114.840	124.740	165.000	404.580	1.140	150.000	92.400	94.800	337.200	1.140		
1.150	114.840	124.740	165.000	404.580	1.150	150.000	92.400	94.800	337.200	1.150		
1.160	112.200	124.740	165.000	401.940	1.160	150.000	92.400	94.800	337.200	1.160		
1.170	112.200	124.740	165.000	401.940	1.170	150.000	92.400	94.800	337.200	1.170		
1.180	114.840	124.740	165.000	404.580	1.180	150.000	94.800	94.800	339.600	1.180		
1.190	114.840	124.740	165.000	404.580	1.190	150.000	92.400	94.800	337.200	1.190		
1.200	112.200	124.740	165.000	401.940	1.200	149.450	92.110	94.550	336.110	1.200		
1.210	114.840	124.740	165.000	404.580	1.210	152.500	92.110	94.550	339.160	1.210		
1.220	112.200	124.740	162.360	399.300	1.220	149.450	92.110	94.550	336.110	1.220		
1.230	112.200	124.740	165.000	401.940	1.230	149.450	92.110	94.550	336.110	1.230		
1.240	114.840	124.740	165.000	404.580	1.240	149.450	89.670	94.550	333.670	1.240		
1.250	112.200	124.740	165.000	401.940	1.250	149.450	92.110	94.550	336.110	1.250		
1.260	112.200	124.740	165.000	401.940	1.260	152.500	92.110	94.550	339.160	1.260		
1.270	112.200	124.740	165.000	401.940	1.270	152.500	92.110	94.550	339.160	1.270		
1.280	114.840	124.740	165.000	404.580	1.280	152.500	92.110	94.550	339.160	1.280		
1.290	114.840	124.740	165.000	404.580	1.290	149.450	92.110	94.550	336.110	1.290		
1.300	114.840	124.740	162.360	401.940	1.300	149.450	92.110	94.550	336.110	1.300		
1.310	114.840	124.740	162.360	401.940	1.310	152.500	92.110	96.990	341.600	1.310		
1.320	114.400	122.200	162.500	399.100	1.320	149.450	92.110	96.990	338.550	1.320		
1.330	114.400	122.200	162.500	399.100	1.330	149.450	94.550	96.990	340.990	1.330		
1.340	117.000	122.200	159.900	399.100	1.340	149.450	92.110	99.430	340.990	1.340		
1.350	114.400	119.600	157.300	391.300	1.350	149.450	94.550	99.430	343.430	1.350		
1.360	114.400	117.000	157.300	388.700	1.360	149.450	94.550	104.920	348.920	1.360		
1.370	117.000	114.400	152.100	383.500	1.370	152.500	96.990	107.360	356.850	1.370		
1.380	117.000	112.450	146.900	376.350	1.380	149.450	96.990	109.800	356.240	1.380		
1.390	119.600	107.250	142.350	369.200	1.390	149.450	99.430	112.240	361.120	1.390		
1.400	122.200	104.650	137.150	364.000	1.400	149.450	102.480	114.680	366.610	1.400		
1.410	122.200	99.450	131.950	353.600	1.410	147.010	104.920	119.560	371.490	1.410		
1.420	124.800	94.900	124.800	344.500	1.420	147.010	107.360	124.440	378.810	1.420		
1.430	127.400	92.300	119.600	339.300	1.430	147.010	109.800	129.930	386.740	1.430		
1.440	127.400	87.100	114.400	328.900	1.440	147.010	112.240	132.370	391.620	1.440		
1.450	127.400	84.500	112.450	324.350	1.450	147.010	114.680	137.250	398.940	1.450		
1.460	127.400	81.900	107.250	316.550	1.460	149.450	114.680	139.690	403.820	1.460		
1.470	124.410	79.170	107.010	310.590	1.470	147.010	119.560	142.130	408.700	1.470		
1.480	124.410	77.430	104.400	306.240	1.480	149.450	122.000	139.690	411.140	1.480		
1.490	124.410	77.430	104.400	306.240	1.490	152.500	124.440	137.250	414.190	1.490		
1.500	121.800	74.820	104.400	301.020	1.500	154.440	127.380	134.640	416.460	1.500		
1.510	119.190	77.430	107.010	303.630	1.510	157.080	127.380	132.000	416.460	1.510		
1.520	117.450	79.170	114.840	311.460	1.520	162.360	127.380	127.380	417.120	1.520		
1.530	114.840	77.430	119.190	311.460	1.530	162.360	127.380	119.460	409.200	1.530		
1.540	109.620	79.170	127.020	315.810	1.540	165.000	124.740	114.840	404.580	1.540		
1.550	104.400	81.780	139.200	325.380	1.550	165.000	124.740	104.940	394.680	1.550		
1.560	107.010	81.780	154.860	343.650	1.560	165.000	122.100	94.380	381.480	1.560		
1.570	109.620	87.000	167.040	363.660	1.570	165.000	117.480	79.860	362.340	1.570		
1.580	117.450	92.220	179.220	388.890	1.580	165.000	109.560	64.680	339.240	1.580		
1.590	127.020	97.440	189.660	414.120	1.590	159.720	102.300	49.500	311.520	1.590		
1.600	137.460	104.400	201.840	443.700	1.600	152.460	89.760	34.980	277.200	1.600		
1.610	149.640	114.840	217.500	481.980	1.610	144.540	79.860	24.420	248.820	1.610		
1.620	161.590	122.040	229.390	513.020	1.620	132.000	67.320	14.520	213.840	1.620		
1.630	174.020	129.950	237.300	541.270	1.630	114.840	54.780	4.620	174.240	1.630		
1.640	186.450	136.730	244.080	567.260	1.640	94.380	42.240	0.000	136.620	1.640		
1.650	198.880	142.380	251.990	593.250	1.650	75.000	32.400	0.000	107.400	1.650		
1.660	212.440	149.160	256.510	618.110	1.660	57.300	22.500	0.000	79.800	1.660		
1.670	224.870	157.070	264.420	646.360	1.670	42.300	12.300	0.000	54.600	1.670		
1.680	237.300	161.590	268.940	667.830	1.680	30.000	7.500	2.400	39.900	1.680		
1.690	249.730	167.240	272.330	689.300	1.690	19.800	4.800	4.800	29.400	1.690		
1.700	256.510	171.760	279.110	707.380	1.700	15.000	4.800	7.500	27.300	1.700		
1.710	264.420	174.020	279.110	717.550	1.710	12.300	4.800	7.500	24.600	1.710		
1.720	268.940	177.410	282.500	728.850	1.720	12.300	4.800	7.500	24.600	1.720		
1.730	272.330	177.410	282.500	732.240	1.730	7.500	2.400	9.900	19.800	1.730		
1.740	272.330	177.410	282.500	732.240	1.740	7.500	4.800	12.300	24.600	1.740		
1.750	268.940	179.670	282.500	731.110	1.750	7.500	4.800	15.000	27.300	1.750		
1.760	266.680	177.410	279.110	723.200	1.760	7.500	2.400	15.000	24.900	1.760		
1.770	259.900	174.020	282.500	716.420	1.770	7.500	4.800	17.400	29.700	1.770		
1.780	254.250	171.760	279.110	705.120	1.780	4.800	2.400	19.800	27.000	1.780		
1.790	247.470	169.500	279.110	696.080	1.790	4.800	2.400	22.500	29.700	1.790		
1.800	237.300	167.240	282.500	687.040	1.800	4.760	2.040	24.480	31.280	1.800		
1.810	229.390	161.590	276.850	667.830	1.810	4.760	2.040	27.200	34.000	1.810		
1.820	221.480	157.070	276.850	655.400	1.820	2.040	4.760	27.200	34.000	1.820		
1.830	214.700	157.070	279.110	650.880	1.830	4.760	2.040	29.920	36.720	1.830		
1.840	206.790	154.810	279.110	640.710	1.840	4.760	4.760	29.920	39.440	1.840		
1.850	196.620	151.420	279.110	627.150	1.850	4.760	2.040	31.960	38.760	1.850		
1.860	189.840	149.160	276.850	615.850	1.860	4.760	4.760	31.960	41.480	1.860		
1.870	184.190	149.160	276.850	610.200	1.870	4.760	2.040	34.680	41.480	1.870		
1.880	177.410	144.640	274.590	596.640	1.880	4.760	4.760	34.680	44.200	1.880		
1.890	169.500	138.990	272.330	580.820	1.890	4.760	4.760	31.960	41.480	1.890		
1.900	159.330	134.470	266.680	560.480	1.900	4.760	2.040	31.960	38.760	1.900		
1.910	154.810	132.210	262.160	549.180	1.910	4.760	0.000	27.200	31.960	1.910		
1.920	147.000	125.000	250.000	522.000	1.920	4.760	0.000	17.000	21.760	1.920		
1.930	145.000	122.000	237.000	504.000	1.930	4.760	0.000	7.480	12.240	1.930		
1.940	147.000	120.000	225.000	492.000	1.940	12.240	14.960	170.000	197.200	1.940		
1.950	150.000	117.000	212.000	479.000	1.950	98.430	111.940	482.500	692.870	1.950		
1.960	172.000	122.000	205.000	499.000	1.960	42.460	48.250	306.870	397.580	1.960		
1.970	165.000	115.000	190.000	470.000	1.970	42.460	59.830	349.330	451.620	1.970		
1.980	150.000	107.000	187.000	444.000	1.980	54.040	65.620	328.100	447.760	1.980		
1.990	147.000	105.000	185.000	437.000	1.990	61.760	59.830	275.990	397.580	1.990		
2.000	145.000	105.000	182.000	432.000	2.000	69.480	55.970	250.900	376.350	2.000		
2.010	140.000	105.000	182.000	427.000	2.010	73.340	59.830	237.390	370.560	2.010		
2.020	130.000	102.000	182.000	414.000	2.020	77.200	55.970	225.810	358.980	2.020		
2.030	122.000	100.000	187.000	409.000	2.030	77.200	61.760	231.600	370.560	2.030		
2.040	120.000	100.000	185.000	405.000	2.040	73.340	61.760	237.390	372.490	2.040		
2.050	120.000	97.000	182.000	399.000	2.050	71.410	61.760	233.530	366.700	2.050		
2.060	125.000	97.000	180.000	402.000	2.060	69.480	59.830	229.670	358.980	2.060		
2.070	129.500	97.300	175.000	401.800	2.070	69.480	55.970	221.950	347.400	2.070		
2.080	134.400	97.300	169.400	401.100	2.080	69.480	52.110	212.300	333.890	2.080		
2.090	137.200	94.500	167.300	399.000	2.090	65.620	48.250	200.720	314.590	2.090		
2.100	140.000	94.500	159.600	394.100	2.100	66.990	44.370	192.270	303.630	2.100		
2.110	142.100	92.400	157.500	392.000	2.110	64.380	44.370	187.050	295.800	2.110		
2.120	142.100	89.600	154.700	386.400	2.120	64.380	41.760	181.830	287.970	2.120		
2.130	144.900	87.500	149.800	382.200	2.130	61.770	39.150	179.220	280.140	2.130		
2.140	144.900	89.600	149.800	384.300	2.140	61.770	37.410	177.480	276.660	2.140		
2.150	147.000	87.500	144.900	379.400	2.150	59.160	37.410	174.870	271.440	2.150		
2.160	147.000	87.500	142.100	376.600	2.160	59.160	37.410	172.260	268.830	2.160		
2.170	147.000	84.700	142.100	373.800	2.170	59.160	39.150	172.260	270.570	2.170		
2.180	144.900	84.700	140.000	369.600	2.180	59.160	37.410	174.870	271.440	2.180		
2.190	140.000	81.900	140.000	361.900	2.190	61.770	39.150	179.220	280.140	2.190		
2.200	132.300	81.900	142.100	356.300	2.200	61.770	41.760	184.440	287.970	2.200		
2.210	124.600	81.900	144.900	351.400	2.210	61.770	44.370	189.660	295.800	2.210		
2.220	114.400	80.000	144.800	339.200	2.220	64.380	46.980	199.230	310.590	2.220		
2.230	102.400	80.000	149.600	332.000	2.230	64.380	46.980	207.060	318.420	2.230		
2.240	87.200	76.800	154.400	318.400	2.240	66.990	52.200	217.500	336.690	2.240		
2.250	72.000	74.400	156.800	303.200	2.250	68.880	54.120	229.600	352.600	2.250		
2.260	56.800	72.000	164.800	293.600	2.260	72.160	59.040	239.440	370.640	2.260		
2.270	40.000	67.200	169.600	276.800	2.270	73.800	62.320	249.280	385.400	2.270		
2.280	27.200	64.800	180.000	272.000	2.280	78.720	67.240	264.040	410.000	2.280		
2.290	14.400	60.000	187.200	261.600	2.290	82.000	72.160	278.800	432.960	2.290		
2.300	4.800	49.600	189.600	244.000	2.300	82.000	77.080	296.840	455.920	2.300		
2.310	0.000	44.800	196.800	241.600	2.310	83.640	82.000	314.880	480.520	2.310		
2.320	0.000	36.800	200.000	236.800	2.320	86.920	86.920	331.280	505.120	2.320		
2.330	0.000	32.000	196.800	228.800	2.330	88.560	91.840	346.040	526.440	2.330		
2.340	0.000	24.800	189.600	214.400	2.340	91.840	96.760	362.440	551.040	2.340		
2.350	0.000	16.800	182.400	199.200	2.350	91.840	104.960	373.920	570.720	2.350		
2.360	0.000	9.600	164.800	174.400	2.360	93.480	109.880	387.040	590.400	2.360		
2.370	0.000	6.960	145.000	151.960	2.370	96.760	114.800	396.880	608.440	2.370		
2.380	0.000	4.640	124.700	129.340	2.380	98.400	119.720	403.440	621.560	2.380		
2.390	0.000	2.320	104.980	107.300	2.390	98.400	124.640	410.000	633.040	2.390		
2.400	0.000	0.000	84.680	84.680	2.400	101.260	129.480	411.680	642.420	2.400		
2.410	0.000	0.000	67.280	67.280	2.410	101.260	131.140	415.000	647.400	2.410		
2.420	0.000	0.000	52.200	52.200	2.420	101.260	134.460	411.680	647.400	2.420		
2.430	0.000	0.000	37.120	37.120	2.430	104.580	136.120	406.700	647.400	2.430		
2.440	0.000	0.000	27.260	27.260	2.440	106.240	139.440	396.740	642.420	2.440		
2.450	0.000	0.000	19.720	19.720	2.450	109.560	141.100	386.780	637.440	2.450		
2.460	0.000	0.000	17.400	17.400	2.460	114.540	144.420	373.500	632.460	2.460		
2.470	0.000	0.000	14.500	14.500	2.470	116.200	146.080	363.540	625.820	2.470		
2.480	0.000	0.000	14.500	14.500	2.480	121.180	146.080	351.920	619.180	2.480		
2.490	0.000	0.000	14.500	14.500	2.490	124.500	149.400	341.960	615.860	2.490		
2.500	0.000	0.000	14.500	14.500	2.500	126.160	151.060	332.000	609.220	2.500		
2.510	0.000	0.000	14.500	14.500	2.510	131.140	151.060	318.720	600.920	2.510		
2.520	0.000	0.000	12.500	12.500	2.520	136.120	154.380	312.080	602.580	2.520		
