C:\Users\Public\Documents\Novel Studio\load_data\2025-12-16\19\loadapp_2025-12-16_15-37-44-453.load
Comment s19h crashed 7
	PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
55.860	2.490	119.520	607.560	729.570	55.860	0.000	6.360	124.020	130.380	55.860		
55.870	0.000	99.600	622.500	722.100	55.870	0.000	6.360	203.520	209.880	55.870		
55.880	0.000	82.170	617.520	699.690	55.880	0.000	11.130	271.890	283.020	55.880		
55.890	0.000	67.230	610.050	677.280	55.890	4.770	14.310	337.080	356.160	55.890		
55.900	0.000	54.780	592.620	647.400	55.900	6.360	22.260	381.600	410.220	55.900		
55.910	0.000	44.820	565.230	610.050	55.910	9.540	28.620	394.320	432.480	55.910		
55.920	0.000	33.600	525.000	558.600	55.920	14.310	34.980	397.500	446.790	55.920		
55.930	0.000	29.400	480.900	510.300	55.930	19.080	49.290	391.140	459.510	55.930		
55.940	0.000	18.900	430.500	449.400	55.940	36.570	76.320	389.550	502.440	55.940		
55.950	0.000	10.500	367.500	378.000	55.950	57.240	104.940	384.780	546.960	55.950		
55.960	0.000	2.100	291.900	294.000	55.960	84.560	134.390	377.500	596.450	55.960		
55.970	0.000	0.000	214.200	214.200	55.970	114.760	154.020	371.460	640.240	55.970		
55.980	0.000	0.000	144.900	144.900	55.980	141.940	169.120	363.910	674.970	55.980		
55.990	0.000	0.000	88.200	88.200	55.990	166.100	181.200	351.830	699.130	55.990		
56.000	0.000	2.100	52.500	54.600	56.000	191.770	194.790	341.260	727.820	56.000		
56.010	2.100	2.100	29.400	33.600	56.010	211.400	203.850	333.710	748.960	56.010		
56.020	2.100	2.100	18.900	23.100	56.020	231.030	209.890	324.650	765.570	56.020		
56.030	2.100	2.100	10.500	14.700	56.030	249.150	214.420	314.080	777.650	56.030		
56.040	2.100	2.100	8.400	12.600	56.040	267.270	217.440	302.000	786.710	56.040		
56.050	2.100	0.000	8.400	10.500	56.050	279.350	217.440	286.900	783.690	56.050		
56.060	2.100	0.000	8.400	10.500	56.060	291.430	214.420	264.250	770.100	56.060		
56.070	2.490	0.000	7.500	9.990	56.070	302.000	209.890	241.600	753.490	56.070		
56.080	2.490	0.000	7.500	9.990	56.080	311.060	203.850	221.970	736.880	56.080		
56.090	2.490	0.000	4.980	7.470	56.090	318.610	196.300	202.340	717.250	56.090		
56.100	2.490	0.000	4.980	7.470	56.100	324.650	191.770	184.220	700.640	56.100		
56.110	2.490	0.000	4.980	7.470	56.110	329.400	184.830	166.530	680.760	56.110		
56.120	2.490	0.000	2.490	4.980	56.120	336.720	175.680	151.890	664.290	56.120		
56.130	2.490	0.000	2.490	4.980	56.130	338.550	172.020	140.910	651.480	56.130		
56.140	2.490	0.000	4.980	7.470	56.140	344.040	166.530	133.590	644.160	56.140		
56.150	2.490	0.000	2.490	4.980	56.150	351.360	161.040	124.440	636.840	56.150		
56.160	2.490	0.000	0.000	2.490	56.160	358.680	157.380	117.120	633.180	56.160		
56.170	2.490	0.000	0.000	2.490	56.170	366.000	153.720	109.800	629.520	56.170		
56.180	2.490	0.000	0.000	2.490	56.180	378.810	148.230	104.310	631.350	56.180		
56.190	2.490	0.000	0.000	2.490	56.190	389.790	146.400	96.990	633.180	56.190		
56.200	2.490	0.000	0.000	2.490	56.200	398.940	144.570	91.500	635.010	56.200		
56.210	2.490	0.000	0.000	2.490	56.210	411.750	140.910	86.010	638.670	56.210		
56.220	2.040	0.000	0.000	2.040	56.220	420.900	137.250	82.350	640.500	56.220		
56.230	2.040	0.000	0.000	2.040	56.230	433.710	137.250	78.690	649.650	56.230		
56.240	2.040	0.000	0.000	2.040	56.240	444.690	137.250	76.860	658.800	56.240		
56.250	0.000	0.000	0.000	0.000	56.250	457.500	137.250	76.860	671.610	56.250		
56.260	0.000	0.000	0.000	0.000	56.260	468.300	134.400	73.500	676.200	56.260		
56.270	0.000	0.000	0.000	0.000	56.270	478.800	132.300	69.300	680.400	56.270		
56.280	0.000	2.040	0.000	2.040	56.280	489.300	128.100	63.000	680.400	56.280		
56.290	0.000	2.040	0.000	2.040	56.290	501.900	126.000	58.800	686.700	56.290		
56.300	0.000	2.040	2.040	4.080	56.300	512.400	123.900	56.700	693.000	56.300		
56.310	0.000	4.590	0.000	4.590	56.310	518.700	119.700	52.500	690.900	56.310		
56.320	0.000	4.590	0.000	4.590	56.320	525.000	111.300	48.300	684.600	56.320		
56.330	4.590	9.690	17.340	31.620	56.330	520.800	105.000	44.100	669.900	56.330		
56.340	7.140	19.890	42.330	69.360	56.340	514.500	96.600	42.000	653.100	56.340		
56.350	9.690	29.580	77.010	116.280	56.350	495.600	88.200	35.700	619.500	56.350		
56.360	19.890	42.330	127.500	189.720	56.360	468.300	81.900	33.600	583.800	56.360		
56.370	22.400	51.200	182.400	256.000	56.370	436.800	71.400	29.400	537.600	56.370		
56.380	24.000	67.200	222.400	313.600	56.380	401.100	60.900	23.100	485.100	56.380		
56.390	32.000	80.000	262.400	374.400	56.390	359.100	54.600	16.800	430.500	56.390		
56.400	36.800	91.200	294.400	422.400	56.400	323.400	48.300	10.500	382.200	56.400		
56.410	41.600	104.000	316.800	462.400	56.410	300.000	44.400	9.600	354.000	56.410		
56.420	46.400	120.000	336.000	502.400	56.420	277.200	39.600	4.800	321.600	56.420		
56.430	54.400	129.600	356.800	540.800	56.430	254.400	37.200	2.400	294.000	56.430		
56.440	59.200	139.200	371.200	569.600	56.440	234.000	32.400	0.000	266.400	56.440		
56.450	64.000	147.200	382.400	593.600	56.450	214.800	26.400	0.000	241.200	56.450		
56.460	68.800	152.000	392.000	612.800	56.460	189.600	21.600	0.000	211.200	56.460		
56.470	73.600	156.800	396.800	627.200	56.470	164.400	16.800	0.000	181.200	56.470		
56.480	76.800	161.600	400.000	638.400	56.480	136.800	14.400	0.000	151.200	56.480		
56.490	80.000	166.400	396.800	643.200	56.490	114.000	12.000	0.000	126.000	56.490		
56.500	86.400	174.400	393.600	654.400	56.500	90.000	9.600	0.000	99.600	56.500		
56.510	91.200	176.000	387.200	654.400	56.510	69.600	7.200	2.400	79.200	56.510		
56.520	101.170	181.200	377.500	659.870	56.520	51.600	7.200	4.800	63.600	56.520		
56.530	114.760	179.690	356.360	650.810	56.530	37.200	4.800	7.200	49.200	56.530		
56.540	129.860	179.690	336.730	646.280	56.540	26.400	4.800	7.200	38.400	56.540		
56.550	146.470	179.690	311.060	637.220	56.550	19.200	4.800	9.600	33.600	56.550		
56.560	173.650	179.690	286.900	640.240	56.560	15.000	4.980	9.960	29.940	56.560		
56.570	203.850	181.200	267.270	652.320	56.570	12.480	4.980	9.960	27.420	56.570		
56.580	229.520	184.220	252.170	665.910	56.580	12.480	4.980	9.960	27.420	56.580		
56.590	246.130	187.240	244.620	677.990	56.590	9.960	0.000	9.960	19.920	56.590		
56.600	256.700	188.750	238.580	684.030	56.600	7.500	0.000	9.960	17.460	56.600		
56.610	264.250	191.770	237.070	693.090	56.610	9.960	0.000	7.500	17.460	56.610		
56.620	271.800	191.770	234.050	697.620	56.620	7.500	0.000	9.960	17.460	56.620		
56.630	274.820	191.770	234.050	700.640	56.630	4.980	0.000	7.500	12.480	56.630		
56.640	276.330	191.770	229.520	697.620	56.640	4.980	0.000	9.960	14.940	56.640		
56.650	276.330	188.750	224.990	690.070	56.650	2.460	0.000	9.960	12.420	56.650		
56.660	279.350	187.240	218.950	685.540	56.660	2.460	0.000	9.960	12.420	56.660		
56.670	281.580	184.680	216.600	682.860	56.670	2.460	0.000	7.500	9.960	56.670		
56.680	285.000	184.680	209.760	679.440	56.680	0.000	0.000	9.960	9.960	56.680		
56.690	281.580	182.400	207.480	671.460	56.690	0.000	0.000	7.500	7.500	56.690		
56.700	279.300	178.980	201.780	660.060	56.700	0.000	0.000	7.500	7.500	56.700		
56.710	274.740	174.420	197.220	646.380	56.710	0.000	0.000	7.200	7.200	56.710		
56.720	269.040	172.140	194.940	636.120	56.720	2.400	0.000	4.800	7.200	56.720		
56.730	262.200	166.440	189.240	617.880	56.730	17.280	17.280	24.960	59.520	56.730		
56.740	259.920	164.160	186.960	611.040	56.740	37.440	32.160	67.200	136.800	56.740		
56.750	256.500	161.880	182.400	600.780	56.750	64.800	39.840	82.080	186.720	56.750		
56.760	247.380	159.600	178.980	585.960	56.760	62.400	39.840	77.280	179.520	56.760		
56.770	234.840	151.620	174.420	560.880	56.770	69.600	42.240	84.960	196.800	56.770		
56.780	224.580	147.060	172.140	543.780	56.780	82.080	49.920	92.160	224.160	56.780		
56.790	216.600	142.500	164.160	523.260	56.790	92.160	49.920	92.160	234.240	56.790		
56.800	207.480	136.800	159.600	503.880	56.800	99.840	49.920	92.160	241.920	56.800		
56.810	199.500	132.240	153.900	485.640	56.810	107.040	54.720	94.560	256.320	56.810		
56.820	190.000	124.640	147.440	462.080	56.820	112.320	52.320	94.560	259.200	56.820		
56.830	182.400	119.320	142.120	443.840	56.830	114.720	54.720	99.840	269.280	56.830		
56.840	177.080	117.040	139.840	433.960	56.840	117.120	57.120	102.240	276.480	56.840		
56.850	169.480	112.480	134.520	416.480	56.850	120.000	57.120	109.920	287.040	56.850		
56.860	164.920	109.440	129.960	404.320	56.860	122.010	59.760	114.540	296.310	56.860		
56.870	159.600	107.160	129.960	396.720	56.870	122.010	62.250	122.010	306.270	56.870		
56.880	154.280	101.840	126.920	383.040	56.880	122.010	62.250	129.480	313.740	56.880		
56.890	149.720	99.560	124.640	373.920	56.890	119.520	64.740	136.950	321.210	56.890		
56.900	144.400	99.560	122.360	366.320	56.900	117.030	67.230	144.420	328.680	56.900		
56.910	144.400	97.280	119.320	361.000	56.910	117.030	69.720	151.890	338.640	56.910		
56.920	142.120	95.000	119.320	356.440	56.920	112.050	69.720	156.870	338.640	56.920		
56.930	139.840	91.960	117.040	348.840	56.930	112.050	69.720	164.340	346.110	56.930		
56.940	139.840	89.680	109.440	338.960	56.940	109.560	69.720	171.810	351.090	56.940		
56.950	139.840	89.680	109.440	338.960	56.950	104.580	69.720	176.790	351.090	56.950		
56.960	139.840	87.400	107.160	334.400	56.960	104.580	69.720	184.260	358.560	56.960		
56.970	142.350	87.100	104.650	334.100	56.970	99.600	69.720	189.240	358.560	56.970		
56.980	144.950	84.500	102.050	331.500	56.980	97.110	69.720	196.710	363.540	56.980		
56.990	146.900	84.500	99.450	330.850	56.990	94.620	69.720	199.200	363.540	56.990		
57.000	146.900	84.500	97.500	328.900	57.000	92.130	69.720	207.500	369.350	57.000		
57.010	149.500	81.900	94.900	326.300	57.010	89.180	69.160	212.030	370.370	57.010		
57.020	152.100	81.900	92.300	326.300	57.020	89.180	69.160	214.760	373.100	57.020		
57.030	154.700	81.900	89.700	326.300	57.030	87.360	69.160	217.490	374.010	57.030		
57.040	154.700	79.950	89.700	324.350	57.040	84.630	69.160	219.310	373.100	57.040		
57.050	157.300	77.350	87.100	321.750	57.050	81.900	67.340	219.310	368.550	57.050		
57.060	157.300	79.950	87.100	324.350	57.060	79.170	67.340	219.310	365.820	57.060		
57.070	157.300	77.350	84.500	319.150	57.070	79.170	67.340	219.310	365.820	57.070		
57.080	159.900	79.950	84.500	324.350	57.080	77.350	64.610	222.040	364.000	57.080		
57.090	159.900	77.350	84.500	321.750	57.090	77.350	64.610	222.040	364.000	57.090		
57.100	159.900	79.950	84.500	324.350	57.100	74.620	64.610	224.770	364.000	57.100		
57.110	162.500	79.950	81.900	324.350	57.110	74.620	67.340	224.770	366.730	57.110		
57.120	161.880	76.760	79.800	318.440	57.120	71.890	64.610	224.770	361.270	57.120		
57.130	164.920	76.760	82.080	323.760	57.130	71.890	64.610	224.770	361.270	57.130		
57.140	167.200	79.800	79.800	326.800	57.140	71.890	64.610	227.500	364.000	57.140		
57.150	169.480	79.800	79.800	329.080	57.150	69.160	64.610	227.500	361.270	57.150		
57.160	171.760	79.800	79.800	331.360	57.160	67.500	62.100	225.000	354.600	57.160		
57.170	171.760	76.760	79.800	328.320	57.170	69.300	62.100	225.000	356.400	57.170		
57.180	171.760	79.800	79.800	331.360	57.180	67.500	62.100	225.000	354.600	57.180		
57.190	174.800	79.800	76.760	331.360	57.190	67.500	62.100	225.000	354.600	57.190		
57.200	177.080	79.800	76.760	333.640	57.200	67.500	59.400	225.000	351.900	57.200		
57.210	179.360	76.760	76.760	332.880	57.210	67.500	59.400	225.000	351.900	57.210		
57.220	179.360	76.760	74.480	330.600	57.220	67.500	59.400	225.000	351.900	57.220		
57.230	182.400	76.760	74.480	333.640	57.230	67.500	56.700	222.300	346.500	57.230		
57.240	184.680	76.760	72.200	333.640	57.240	64.800	56.700	222.300	343.800	57.240		
57.250	186.960	76.760	72.200	335.920	57.250	62.100	56.700	222.300	341.100	57.250		
57.260	190.000	74.480	69.920	334.400	57.260	64.800	56.700	222.300	343.800	57.260		
57.270	191.840	74.800	69.520	336.160	57.270	64.800	54.900	219.600	339.300	57.270		
57.280	197.120	77.440	69.520	344.080	57.280	62.100	54.900	222.300	339.300	57.280		
57.290	199.760	74.800	69.520	344.080	57.290	62.100	54.900	219.600	336.600	57.290		
57.300	202.400	77.440	66.880	346.720	57.300	62.100	54.900	222.300	339.300	57.300		
57.310	204.160	74.800	66.880	345.840	57.310	62.300	54.290	219.830	336.420	57.310		
57.320	206.800	77.440	64.240	348.480	57.320	62.300	51.620	219.830	333.750	57.320		
57.330	209.440	74.800	66.880	351.120	57.330	62.300	51.620	219.830	333.750	57.330		
57.340	212.080	74.800	64.240	351.120	57.340	59.630	51.620	219.830	331.080	57.340		
57.350	214.720	74.800	62.480	352.000	57.350	59.630	51.620	219.830	331.080	57.350		
57.360	214.720	74.800	62.480	352.000	57.360	59.630	51.620	222.500	333.750	57.360		
57.370	217.360	72.160	64.240	353.760	57.370	59.630	49.840	222.500	331.970	57.370		
57.380	220.000	72.160	59.840	352.000	57.380	59.630	49.840	222.500	331.970	57.380		
57.390	220.000	72.160	59.840	352.000	57.390	56.960	49.840	222.500	329.300	57.390		
57.400	220.000	72.160	57.200	349.360	57.400	56.960	49.840	222.500	329.300	57.400		
57.410	220.000	72.160	57.200	349.360	57.410	56.960	49.840	222.500	329.300	57.410		
57.420	221.760	69.120	56.640	347.520	57.420	56.960	49.840	222.500	329.300	57.420		
57.430	224.640	69.120	56.640	350.400	57.430	54.290	47.170	222.500	323.960	57.430		
57.440	224.640	69.120	56.640	350.400	57.440	56.960	47.170	222.500	326.630	57.440		
57.450	226.560	69.120	56.640	352.320	57.450	54.290	44.500	222.500	321.290	57.450		
57.460	229.440	69.120	54.720	353.280	57.460	54.280	46.920	221.720	322.920	57.460		
57.470	229.440	69.120	54.720	353.280	57.470	52.440	44.160	221.720	318.320	57.470		
57.480	229.440	69.120	54.720	353.280	57.480	52.440	44.160	224.480	321.080	57.480		
57.490	232.320	69.120	54.720	356.160	57.490	49.680	44.160	224.480	318.320	57.490		
57.500	234.240	69.120	54.720	358.080	57.500	49.680	46.920	227.240	323.840	57.500		
57.510	234.240	69.120	51.840	355.200	57.510	49.680	44.160	227.240	321.080	57.510		
57.520	234.240	69.120	51.840	355.200	57.520	49.680	44.160	227.240	321.080	57.520		
57.530	237.120	67.200	51.840	356.160	57.530	49.680	44.160	227.240	321.080	57.530		
57.540	237.120	69.120	51.840	358.080	57.540	46.920	44.160	227.240	318.320	57.540		
57.550	240.000	67.200	49.920	357.120	57.550	44.160	44.160	227.240	315.560	57.550		
57.560	240.000	67.200	49.920	357.120	57.560	46.920	44.160	230.000	321.080	57.560		
57.570	242.190	69.030	49.140	360.360	57.570	46.920	44.160	230.000	321.080	57.570		
57.580	242.190	66.690	46.800	355.680	57.580	44.160	42.320	230.000	316.480	57.580		
57.590	244.530	66.690	46.800	358.020	57.590	44.160	42.320	227.240	313.720	57.590		
57.600	246.870	66.690	46.800	360.360	57.600	42.320	42.320	230.000	314.640	57.600		
57.610	249.210	66.690	46.800	362.700	57.610	41.860	39.130	227.500	308.490	57.610		
57.620	251.550	66.690	46.800	365.040	57.620	41.860	39.130	227.500	308.490	57.620		
57.630	253.890	66.690	44.460	365.040	57.630	39.130	39.130	227.500	305.760	57.630		
57.640	257.400	66.690	44.460	368.550	57.640	39.130	37.310	227.500	303.940	57.640		
57.650	259.740	69.030	44.460	373.230	57.650	37.310	37.310	224.770	299.390	57.650		
57.660	264.420	69.030	44.460	377.910	57.660	37.310	37.310	222.040	296.660	57.660		
57.670	269.100	69.030	44.460	382.590	57.670	37.310	34.580	222.040	293.930	57.670		
57.680	271.440	71.370	42.120	384.930	57.680	34.580	34.580	219.310	288.470	57.680		
57.690	279.630	71.370	44.460	395.460	57.690	34.580	31.850	214.760	281.190	57.690		
57.700	284.310	74.880	44.460	403.650	57.700	31.850	31.850	214.760	278.460	57.700		
57.710	292.500	77.220	44.460	414.180	57.710	31.850	31.850	209.300	273.000	57.710		
57.720	299.200	76.160	42.160	417.520	57.720	31.850	31.850	207.480	271.180	57.720		
57.730	301.920	76.160	44.880	422.960	57.730	31.850	29.120	202.020	262.990	57.730		
57.740	307.360	78.880	42.160	428.400	57.740	29.120	29.120	199.290	257.530	57.740		
57.750	308.720	78.880	44.880	432.480	57.750	29.120	29.120	197.470	255.710	57.750		
57.760	314.160	81.600	42.160	437.920	57.760	27.200	27.200	194.400	248.800	57.760		
57.770	316.880	78.880	42.160	437.920	57.770	27.200	27.200	192.000	246.400	57.770		
57.780	322.320	81.600	39.440	443.360	57.780	24.800	24.800	192.000	241.600	57.780		
57.790	323.680	78.880	39.440	442.000	57.790	24.800	24.800	189.600	239.200	57.790		
57.800	326.400	78.880	39.440	444.720	57.800	24.800	24.800	189.600	239.200	57.800		
57.810	329.120	78.880	36.720	444.720	57.810	22.400	24.800	187.200	234.400	57.810		
57.820	331.840	78.880	39.440	450.160	57.820	22.400	24.800	189.600	236.800	57.820		
57.830	334.560	78.880	36.720	450.160	57.830	20.000	22.400	189.600	232.000	57.830		
57.840	334.560	78.880	36.720	450.160	57.840	20.000	22.400	189.600	232.000	57.840		
57.850	337.280	78.880	34.000	450.160	57.850	20.000	22.400	192.000	234.400	57.850		
57.860	340.000	78.880	36.720	455.600	57.860	16.800	22.400	192.000	231.200	57.860		
57.870	337.020	79.460	34.250	450.730	57.870	16.800	22.400	194.400	233.600	57.870		
57.880	339.760	76.720	31.510	447.990	57.880	14.400	22.400	196.800	233.600	57.880		
57.890	339.760	76.720	28.770	445.250	57.890	14.400	22.400	200.000	236.800	57.890		
57.900	339.760	73.980	24.660	438.400	57.900	14.400	22.400	200.000	236.800	57.900		
57.910	342.500	76.720	21.920	441.140	57.910	14.550	22.310	201.760	238.620	57.910		
57.920	339.760	73.980	21.920	435.660	57.920	14.550	22.310	204.670	241.530	57.920		
57.930	339.760	71.240	19.180	430.180	57.930	14.550	22.310	206.610	243.470	57.930		
57.940	339.760	71.240	19.180	430.180	57.940	14.550	22.310	209.520	246.380	57.940		
57.950	337.020	69.870	19.180	426.070	57.950	14.550	22.310	212.430	249.290	57.950		
57.960	337.020	69.870	16.440	423.330	57.960	11.640	22.310	214.370	248.320	57.960		
57.970	334.280	69.870	19.180	423.330	57.970	11.640	22.310	217.280	251.230	57.970		
57.980	331.540	67.130	16.440	415.110	57.980	11.640	24.250	222.130	258.020	57.980		
57.990	331.540	67.130	16.440	415.110	57.990	11.640	22.310	224.070	258.020	57.990		
58.000	328.800	64.390	13.700	406.890	58.000	11.640	22.310	226.980	260.930	58.000		
58.010	328.800	61.650	12.330	402.780	58.010	11.640	22.310	229.890	263.840	58.010		
58.020	330.000	62.040	14.520	406.560	58.020	11.640	24.250	234.740	270.630	58.020		
58.030	327.360	59.400	14.520	401.280	58.030	11.640	22.310	236.680	270.630	58.030		
58.040	327.360	62.040	11.880	401.280	58.040	11.640	22.310	242.500	276.450	58.040		
58.050	324.720	59.400	11.880	396.000	58.050	9.700	22.310	242.500	274.510	58.050		
58.060	324.720	59.400	9.240	393.360	58.060	9.120	23.940	247.380	280.440	58.060		
58.070	322.080	56.760	11.880	390.720	58.070	9.120	23.940	251.940	285.000	58.070		
58.080	322.080	56.760	9.240	388.080	58.080	9.120	23.940	254.220	287.280	58.080		
58.090	322.080	56.760	9.240	388.080	58.090	9.120	23.940	256.500	289.560	58.090		
58.100	316.800	54.120	6.600	377.520	58.100	9.120	23.940	262.200	295.260	58.100		
58.110	319.440	54.120	9.240	382.800	58.110	6.840	23.940	264.480	295.260	58.110		
58.120	316.800	54.120	9.240	380.160	58.120	9.120	23.940	266.760	299.820	58.120		
58.130	314.160	51.480	6.600	372.240	58.130	9.120	23.940	266.760	299.820	58.130		
58.140	311.520	51.480	6.600	369.600	58.140	6.840	27.360	269.040	303.240	58.140		
58.150	308.880	48.840	3.960	361.680	58.150	6.840	27.360	274.740	308.940	58.150		
58.160	306.240	48.840	6.600	361.680	58.160	9.120	23.940	274.740	307.800	58.160		
58.170	305.000	48.800	7.320	361.120	58.170	6.840	27.360	277.020	311.220	58.170		
58.180	301.340	46.360	4.880	352.580	58.180	6.840	27.360	279.300	313.500	58.180		
58.190	301.340	48.800	7.320	357.460	58.190	6.840	27.360	281.580	315.780	58.190		
58.200	298.900	46.360	4.880	350.140	58.200	6.840	27.360	285.000	319.200	58.200		
58.210	296.460	46.360	7.320	350.140	58.210	6.400	26.880	286.720	320.000	58.210		
58.220	294.020	46.360	7.320	347.700	58.220	8.960	26.880	289.280	325.120	58.220		
58.230	294.020	43.920	4.880	342.820	58.230	6.400	26.880	291.840	325.120	58.230		
58.240	291.580	46.360	7.320	345.260	58.240	6.400	26.880	294.400	327.680	58.240		
58.250	289.140	43.920	7.320	340.380	58.250	6.400	26.880	296.960	330.240	58.250		
58.260	286.700	43.920	4.880	335.500	58.260	8.960	29.440	296.960	335.360	58.260		
58.270	286.700	43.920	4.880	335.500	58.270	6.400	29.440	302.080	337.920	58.270		
58.280	281.820	41.480	2.440	325.740	58.280	6.400	29.440	304.640	340.480	58.280		
58.290	281.820	41.480	4.880	328.180	58.290	6.400	29.440	307.200	343.040	58.290		
58.300	279.380	41.480	2.440	323.300	58.300	6.400	29.440	309.760	345.600	58.300		
58.310	276.940	41.480	4.880	323.300	58.310	6.400	32.000	312.320	350.720	58.310		
58.320	275.000	39.600	2.200	316.800	58.320	8.960	32.000	314.880	355.840	58.320		
58.330	271.700	39.600	2.200	313.500	58.330	6.400	32.000	317.440	355.840	58.330		
58.340	271.700	39.600	2.200	313.500	58.340	6.400	32.000	320.000	358.400	58.340		
58.350	269.500	37.400	2.200	309.100	58.350	8.960	32.000	320.000	360.960	58.350		
58.360	267.300	37.400	0.000	304.700	58.360	7.000	35.000	322.000	364.000	58.360		
58.370	264.000	37.400	0.000	301.400	58.370	9.800	32.200	324.800	366.800	58.370		
58.380	264.000	37.400	2.200	303.600	58.380	9.800	35.000	324.800	369.600	58.380		
58.390	261.800	34.100	2.200	298.100	58.390	9.800	35.000	326.200	371.000	58.390		
58.400	259.600	34.100	0.000	293.700	58.400	7.000	35.000	329.000	371.000	58.400		
58.410	259.600	34.100	0.000	293.700	58.410	7.000	36.400	331.800	375.200	58.410		
58.420	257.400	34.100	0.000	291.500	58.420	7.000	36.400	334.600	378.000	58.420		
58.430	254.100	34.100	0.000	288.200	58.430	7.000	36.400	337.400	380.800	58.430		
58.440	251.900	31.900	0.000	283.800	58.440	7.000	36.400	338.800	382.200	58.440		
58.450	249.700	31.900	0.000	281.600	58.450	7.000	36.400	341.600	385.000	58.450		
58.460	247.500	27.500	0.000	275.000	58.460	7.000	36.400	344.400	387.800	58.460		
58.470	247.500	24.750	0.000	272.250	58.470	9.800	39.200	344.400	393.400	58.470		
58.480	244.530	24.750	0.000	269.280	58.480	9.800	39.200	347.200	396.200	58.480		
58.490	244.530	21.780	0.000	266.310	58.490	9.800	39.200	347.200	396.200	58.490		
58.500	241.560	21.780	0.000	263.340	58.500	7.000	39.200	350.000	396.200	58.500		
58.510	241.560	24.750	0.000	266.310	58.510	7.200	38.880	351.360	397.440	58.510		
58.520	236.610	21.780	0.000	258.390	58.520	8.640	41.760	351.360	401.760	58.520		
58.530	236.610	21.780	0.000	258.390	58.530	8.640	41.760	351.360	401.760	58.530		
58.540	236.610	21.780	0.000	258.390	58.540	7.200	41.760	351.360	400.320	58.540		
58.550	234.630	21.780	0.000	256.410	58.550	7.200	41.760	351.360	400.320	58.550		
58.560	234.630	21.780	0.000	256.410	58.560	7.200	41.760	351.360	400.320	58.560		
58.570	234.630	21.780	0.000	256.410	58.570	8.640	41.760	351.360	401.760	58.570		
58.580	231.660	21.780	0.000	253.440	58.580	8.640	41.760	351.360	401.760	58.580		
58.590	229.680	21.780	0.000	251.460	58.590	8.640	44.640	351.360	404.640	58.590		
58.600	229.680	24.750	0.000	254.430	58.600	8.640	44.640	354.240	407.520	58.600		
58.610	229.680	21.780	0.000	251.460	58.610	8.640	46.080	354.240	408.960	58.610		
58.620	225.000	22.500	0.000	247.500	58.620	11.520	46.080	354.240	411.840	58.620		
58.630	222.300	22.500	0.000	244.800	58.630	11.520	48.960	357.120	417.600	58.630		
58.640	214.200	22.500	0.000	236.700	58.640	11.520	51.840	357.120	420.480	58.640		
58.650	209.700	19.800	0.000	229.500	58.650	14.400	56.160	360.000	430.560	58.650		
58.660	199.800	19.800	0.000	219.600	58.660	16.390	61.090	362.070	439.550	58.660		
58.670	187.200	17.100	0.000	204.300	58.670	19.370	67.050	363.560	449.980	58.670		
58.680	171.900	17.100	0.000	189.000	58.680	23.840	74.500	363.560	461.900	58.680		
58.690	154.800	17.100	0.000	171.900	58.690	31.290	81.950	363.560	476.800	58.690		
58.700	136.800	17.100	0.000	153.900	58.700	38.740	92.380	363.560	494.680	58.700		
58.710	119.700	14.400	0.000	134.100	58.710	46.190	99.830	363.560	509.580	58.710		
58.720	101.700	14.400	0.000	116.100	58.720	53.640	108.770	363.560	525.970	58.720		
58.730	84.600	11.700	0.000	96.300	58.730	61.090	116.220	363.560	540.870	58.730		
58.740	69.300	9.900	0.000	79.200	58.740	67.050	126.650	363.560	557.260	58.740		
58.750	54.900	7.200	0.000	62.100	58.750	71.520	134.100	363.560	569.180	58.750		
58.760	46.800	4.500	0.000	51.300	58.760	77.480	141.550	363.560	582.590	58.760		
58.770	40.000	4.960	0.000	44.960	58.770	81.950	146.020	366.540	594.510	58.770		
58.780	32.480	0.000	0.000	32.480	58.780	84.930	154.960	366.540	606.430	58.780		
58.790	24.960	0.000	0.000	24.960	58.790	86.420	159.430	369.520	615.370	58.790		
58.800	20.000	0.000	0.000	20.000	58.800	89.400	163.900	372.500	625.800	58.800		
58.810	20.000	0.000	0.000	20.000	58.810	91.500	172.500	372.000	636.000	58.810		
58.820	20.000	0.000	0.000	20.000	58.820	94.500	174.000	372.000	640.500	58.820		
58.830	20.000	0.000	0.000	20.000	58.830	94.500	180.000	375.000	649.500	58.830		
58.840	22.400	0.000	0.000	22.400	58.840	97.500	181.500	375.000	654.000	58.840		
58.850	22.400	0.000	0.000	22.400	58.850	97.500	184.500	375.000	657.000	58.850		
58.860	22.400	0.000	0.000	22.400	58.860	99.000	187.500	372.000	658.500	58.860		
58.870	24.960	0.000	0.000	24.960	58.870	99.000	189.000	372.000	660.000	58.870		
58.880	27.360	2.400	0.000	29.760	58.880	97.500	192.000	372.000	661.500	58.880		
58.890	27.360	2.400	0.000	29.760	58.890	97.500	192.000	372.000	661.500	58.890		
58.900	27.360	2.400	0.000	29.760	58.900	94.500	192.000	372.000	658.500	58.900		
58.910	27.360	4.960	0.000	32.320	58.910	94.500	195.000	369.000	658.500	58.910		
