C:\Users\Public\Documents\Novel Studio\load_data\2025-12-12\11\loadapp_2025-12-12_11-54-30-563.load
Comment s11vw crashed
	PRV263-L::heel	PRV263-L::mid	PRV263-L::front	PRV263-L		PRV264-R::front	PRV264-R::mid	PRV264-R::heel	PRV264-R		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
3.160	184.140	139.500	106.950	430.590	3.160	0.000	9.800	24.920	34.720	3.160		
3.170	189.720	139.500	106.950	436.170	3.170	0.000	9.800	27.440	37.240	3.170		
3.180	194.370	142.290	106.950	443.610	3.180	0.000	7.280	29.960	37.240	3.180		
3.190	201.810	142.290	104.160	448.260	3.190	0.000	9.800	32.480	42.280	3.190		
3.200	209.250	142.290	102.300	453.840	3.200	0.000	12.320	39.760	52.080	3.200		
3.210	214.830	142.290	104.160	461.280	3.210	0.000	12.320	44.800	57.120	3.210		
3.220	222.270	144.150	102.300	468.720	3.220	2.240	17.360	52.360	71.960	3.220		
3.230	226.920	146.940	102.300	476.160	3.230	2.240	17.360	59.920	79.520	3.230		
3.240	229.710	146.940	99.510	476.160	3.240	2.240	19.880	64.960	87.080	3.240		
3.250	232.500	146.940	96.720	476.160	3.250	2.240	19.880	67.480	89.600	3.250		
3.260	232.500	146.940	99.510	478.950	3.260	2.240	22.400	67.480	92.120	3.260		
3.270	229.710	149.730	99.510	478.950	3.270	4.760	22.400	70.000	97.160	3.270		
3.280	224.130	151.590	99.510	475.230	3.280	4.760	22.400	67.480	94.640	3.280		
3.290	216.690	151.590	104.160	472.440	3.290	2.240	22.400	67.480	92.120	3.290		
3.300	210.000	152.040	106.680	468.720	3.300	2.450	22.050	64.680	89.180	3.300		
3.310	199.920	149.520	111.720	461.160	3.310	2.450	19.600	62.230	84.280	3.310		
3.320	189.840	149.520	114.240	453.600	3.320	4.900	19.600	59.780	84.280	3.320		
3.330	179.760	147.000	121.800	448.560	3.330	4.900	19.600	57.330	81.830	3.330		
3.340	172.200	144.480	126.840	443.520	3.340	4.900	19.600	57.330	81.830	3.340		
3.350	162.120	141.960	131.880	435.960	3.350	7.350	22.050	57.330	86.730	3.350		
3.360	154.560	139.440	136.920	430.920	3.360	7.350	22.050	59.780	89.180	3.360		
3.370	147.000	134.400	144.480	425.880	3.370	9.800	24.990	64.680	99.470	3.370		
3.380	139.440	129.360	149.520	418.320	3.380	9.800	27.440	67.130	104.370	3.380		
3.390	129.360	126.840	157.080	413.280	3.390	12.250	29.890	74.970	117.110	3.390		
3.400	121.800	119.280	164.640	405.720	3.400	14.700	34.790	82.320	131.810	3.400		
3.410	109.200	114.240	169.680	393.120	3.410	17.150	37.240	89.670	144.060	3.410		
3.420	94.920	109.200	177.240	381.360	3.420	17.150	39.690	99.960	156.800	3.420		
3.430	79.800	102.480	184.800	367.080	3.430	22.050	44.590	109.760	176.400	3.430		
3.440	64.680	97.440	192.360	354.480	3.440	27.440	52.430	122.500	202.370	3.440		
3.450	44.200	85.000	199.750	328.950	3.450	34.440	59.640	136.920	231.000	3.450		
3.460	29.750	72.250	207.400	309.400	3.460	44.520	69.720	149.520	263.760	3.460		
3.470	17.000	59.500	212.500	289.000	3.470	49.560	79.800	164.640	294.000	3.470		
3.480	6.800	46.750	212.500	266.050	3.480	57.120	89.880	177.240	324.240	3.480		
3.490	0.000	37.400	209.950	247.350	3.490	64.680	99.960	189.840	354.480	3.490		
3.500	0.000	27.200	199.750	226.950	3.500	74.760	111.720	199.920	386.400	3.500		
3.510	0.000	19.550	181.900	201.450	3.510	82.320	121.800	207.480	411.600	3.510		
3.520	0.000	6.800	164.900	171.700	3.520	89.880	131.880	207.480	429.240	3.520		
3.530	0.000	0.000	141.950	141.950	3.530	99.960	139.440	210.000	449.400	3.530		
3.540	0.000	0.000	114.750	114.750	3.540	109.200	149.520	210.000	468.720	3.540		
3.550	0.000	0.000	85.000	85.000	3.550	116.760	154.560	210.000	481.320	3.550		
3.560	0.000	0.000	56.950	56.950	3.560	124.320	162.120	207.480	493.920	3.560		
3.570	0.000	0.000	29.750	29.750	3.570	131.880	169.680	202.440	504.000	3.570		
3.580	0.000	0.000	9.350	9.350	3.580	139.440	172.200	197.400	509.040	3.580		
3.590	1.700	0.000	0.000	1.700	3.590	147.000	177.240	192.360	516.600	3.590		
3.600	2.500	0.000	0.000	2.500	3.600	152.240	179.520	184.800	516.560	3.600		
3.610	0.000	0.000	0.000	0.000	3.610	156.640	179.520	179.520	515.680	3.610		
3.620	2.500	0.000	0.000	2.500	3.620	159.280	176.880	172.480	508.640	3.620		
3.630	0.000	0.000	0.000	0.000	3.630	164.560	176.880	164.560	506.000	3.630		
3.640	0.000	0.000	0.000	0.000	3.640	167.200	176.880	159.280	503.360	3.640		
3.650	0.000	0.000	0.000	0.000	3.650	172.480	174.240	154.880	501.600	3.650		
3.660	0.000	0.000	0.000	0.000	3.660	174.240	172.480	146.960	493.680	3.660		
3.670	0.000	0.000	0.000	0.000	3.670	179.520	169.840	139.920	489.280	3.670		
3.680	0.000	0.000	0.000	0.000	3.680	182.160	167.200	132.000	481.360	3.680		
3.690	0.000	0.000	0.000	0.000	3.690	187.440	167.200	124.960	479.600	3.690		
3.700	0.000	0.000	0.000	0.000	3.700	191.840	164.560	117.040	473.440	3.700		
3.710	0.000	0.000	0.000	0.000	3.710	197.120	164.560	110.000	471.680	3.710		
3.720	0.000	0.000	0.000	0.000	3.720	204.160	161.920	99.440	465.520	3.720		
3.730	0.000	0.000	0.000	0.000	3.730	212.080	164.560	92.400	469.040	3.730		
3.740	0.000	0.000	0.000	0.000	3.740	220.000	164.560	84.480	469.040	3.740		
3.750	0.000	0.000	0.000	0.000	3.750	228.360	164.350	76.120	468.830	3.750		
3.760	0.000	0.000	0.000	0.000	3.760	237.010	164.350	69.200	470.560	3.760		
3.770	0.000	0.000	0.000	0.000	3.770	247.390	164.350	62.280	474.020	3.770		
3.780	0.000	0.000	0.000	0.000	3.780	259.500	164.350	53.630	477.480	3.780		
3.790	0.000	0.000	0.000	0.000	3.790	269.880	164.350	48.440	482.670	3.790		
3.800	0.000	0.000	0.000	0.000	3.800	281.990	160.890	41.520	484.400	3.800		
3.810	0.000	0.000	0.000	0.000	3.810	295.830	160.890	36.330	493.050	3.810		
3.820	0.000	0.000	0.000	0.000	3.820	311.400	159.160	29.410	499.970	3.820		
