timestamp, trial, HMD_x, HMD_y,HMD_z
# --- Trial 1 start ---
262.382,1,-39.4654,1.7832,-1.2556
262.457,1,-39.4653,1.7834,-1.2555
262.491,1,-39.4652,1.7834,-1.2553
262.505,1,-39.4651,1.7834,-1.2553
262.517,1,-39.4651,1.7834,-1.2553
262.530,1,-39.4650,1.7833,-1.2553
262.543,1,-39.4649,1.7833,-1.2553
262.555,1,-39.4648,1.7833,-1.2552
262.568,1,-39.4648,1.7833,-1.2552
262.582,1,-39.4648,1.7834,-1.2551
262.595,1,-39.4647,1.7834,-1.2551
262.612,1,-39.4645,1.7834,-1.2550
262.626,1,-39.4644,1.7834,-1.2550
262.639,1,-39.4642,1.7834,-1.2549
262.656,1,-39.4640,1.7834,-1.2548
262.676,1,-39.4638,1.7834,-1.2547
262.699,1,-39.4635,1.7835,-1.2545
262.712,1,-39.4634,1.7838,-1.2544
262.726,1,-39.4632,1.7840,-1.2544
262.739,1,-39.4629,1.7842,-1.2542
262.751,1,-39.4628,1.7844,-1.2542
262.765,1,-39.4625,1.7846,-1.2541
262.782,1,-39.4620,1.7849,-1.2539
262.799,1,-39.4615,1.7852,-1.2537
262.812,1,-39.4612,1.7853,-1.2535
262.827,1,-39.4608,1.7854,-1.2532
262.840,1,-39.4606,1.7856,-1.2529
262.853,1,-39.4602,1.7858,-1.2526
262.865,1,-39.4598,1.7859,-1.2523
262.878,1,-39.4591,1.7861,-1.2517
262.889,1,-39.4586,1.7862,-1.2513
262.905,1,-39.4580,1.7863,-1.2508
262.918,1,-39.4575,1.7864,-1.2503
262.931,1,-39.4569,1.7863,-1.2498
262.944,1,-39.4557,1.7862,-1.2488
262.956,1,-39.4551,1.7861,-1.2482
262.970,1,-39.4544,1.7861,-1.2475
262.984,1,-39.4537,1.7859,-1.2468
262.998,1,-39.4530,1.7857,-1.2460
263.011,1,-39.4517,1.7851,-1.2444
263.023,1,-39.4509,1.7848,-1.2435
263.037,1,-39.4500,1.7844,-1.2425
263.051,1,-39.4492,1.7840,-1.2414
263.064,1,-39.4485,1.7836,-1.2403
263.077,1,-39.4470,1.7828,-1.2383
263.089,1,-39.4462,1.7824,-1.2371
263.105,1,-39.4454,1.7820,-1.2360
263.118,1,-39.4446,1.7817,-1.2347
263.130,1,-39.4438,1.7813,-1.2334
263.143,1,-39.4430,1.7810,-1.2321
263.155,1,-39.4414,1.7803,-1.2295
263.168,1,-39.4407,1.7800,-1.2281
263.182,1,-39.4399,1.7795,-1.2266
263.195,1,-39.4389,1.7789,-1.2252
263.208,1,-39.4381,1.7783,-1.2238
263.222,1,-39.4366,1.7771,-1.2210
263.238,1,-39.4357,1.7763,-1.2197
263.251,1,-39.4349,1.7757,-1.2185
263.265,1,-39.4340,1.7751,-1.2172
263.281,1,-39.4327,1.7740,-1.2150
263.299,1,-39.4308,1.7733,-1.2129
263.312,1,-39.4296,1.7730,-1.2120
263.326,1,-39.4284,1.7728,-1.2113
263.340,1,-39.4272,1.7726,-1.2108
263.353,1,-39.4260,1.7722,-1.2103
263.366,1,-39.4238,1.7716,-1.2093
263.379,1,-39.4226,1.7716,-1.2093
263.392,1,-39.4213,1.7716,-1.2091
