C:\Users\Public\Documents\Novel Studio\load_data\2025-12-09\3\loadapp_2025-12-09_16-18-56-418.load
Comment 
	PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
5.150	29.640	59.800	130.000	219.440	5.150	189.540	67.080	74.880	331.500	5.150		
5.160	32.240	59.800	130.000	222.040	5.160	189.540	64.740	77.220	331.500	5.160		
5.170	29.640	59.800	130.000	219.440	5.170	191.880	67.080	74.880	333.840	5.170		
5.180	32.240	59.800	130.000	222.040	5.180	189.540	67.080	77.220	333.840	5.180		
5.190	29.640	59.800	130.000	219.440	5.190	189.540	67.080	77.220	333.840	5.190		
5.200	29.640	59.800	127.400	216.840	5.200	189.540	67.080	74.880	331.500	5.200		
5.210	32.240	59.800	127.400	219.440	5.210	189.540	67.080	77.220	333.840	5.210		
5.220	29.640	57.200	127.400	214.240	5.220	191.880	67.080	77.220	336.180	5.220		
5.230	32.240	57.200	130.000	219.440	5.230	189.540	67.080	77.220	333.840	5.230		
5.240	29.680	57.240	127.200	214.120	5.240	189.540	67.080	74.880	331.500	5.240		
5.250	29.680	57.240	127.200	214.120	5.250	191.880	67.080	74.880	333.840	5.250		
5.260	29.680	57.240	127.200	214.120	5.260	191.880	69.420	74.880	336.180	5.260		
5.270	29.680	59.890	129.850	219.420	5.270	191.880	67.080	74.880	333.840	5.270		
5.280	29.680	59.890	129.850	219.420	5.280	191.880	67.080	74.880	333.840	5.280		
5.290	29.680	57.240	129.850	216.770	5.290	191.880	67.080	77.220	336.180	5.290		
5.300	29.680	59.890	129.850	219.420	5.300	195.000	64.740	71.760	331.500	5.300		
5.310	27.030	57.240	129.850	214.120	5.310	191.880	64.740	74.880	331.500	5.310		
5.320	27.030	57.240	129.850	214.120	5.320	195.000	64.740	71.760	331.500	5.320		
5.330	27.030	59.890	129.850	216.770	5.330	195.000	64.740	74.880	334.620	5.330		
5.340	27.030	57.240	129.850	214.120	5.340	195.000	64.740	71.760	331.500	5.340		
5.350	27.030	57.240	132.500	216.770	5.350	195.000	64.740	74.880	334.620	5.350		
5.360	27.030	57.240	132.500	216.770	5.360	195.000	64.740	71.760	331.500	5.360		
5.370	24.910	57.240	132.500	214.650	5.370	195.000	64.740	74.880	334.620	5.370		
5.380	27.030	59.890	132.500	219.420	5.380	195.000	64.740	71.760	331.500	5.380		
5.390	27.360	57.000	132.240	216.600	5.390	195.000	64.740	71.760	331.500	5.390		
5.400	24.510	57.000	134.520	216.030	5.400	194.340	64.780	71.890	331.010	5.400		
5.410	27.360	57.000	134.520	218.880	5.410	194.340	64.780	74.260	333.380	5.410		
5.420	24.510	57.000	134.520	216.030	5.420	194.340	64.780	71.890	331.010	5.420		
5.430	24.510	57.000	134.520	216.030	5.430	194.340	64.780	71.890	331.010	5.430		
5.440	24.510	59.850	137.370	221.730	5.440	197.500	64.780	69.520	331.800	5.440		
5.450	24.510	57.000	137.370	218.880	5.450	197.500	64.780	71.890	334.170	5.450		
5.460	24.510	57.000	137.370	218.880	5.460	197.500	62.410	71.890	331.800	5.460		
5.470	22.230	59.850	139.650	221.730	5.470	197.500	64.780	71.890	334.170	5.470		
5.480	22.230	57.000	139.650	218.880	5.480	197.500	64.780	71.890	334.170	5.480		
5.490	22.230	57.000	139.650	218.880	5.490	197.500	64.780	69.520	331.800	5.490		
5.500	22.230	59.850	139.650	221.730	5.500	197.500	64.780	69.520	331.800	5.500		
5.510	19.950	57.000	139.650	216.600	5.510	197.500	62.410	69.520	329.430	5.510		
5.520	19.950	59.850	139.650	219.450	5.520	197.500	64.780	69.520	331.800	5.520		
5.530	19.950	57.000	142.500	219.450	5.530	197.500	64.780	71.890	334.170	5.530		
5.540	19.800	60.000	142.200	222.000	5.540	197.500	64.780	71.890	334.170	5.540		
5.550	19.800	57.000	142.200	219.000	5.550	197.500	62.410	71.890	331.800	5.550		
5.560	19.800	60.000	142.200	222.000	5.560	197.500	62.410	69.520	329.430	5.560		
5.570	19.800	57.000	144.600	221.400	5.570	197.500	62.410	69.520	329.430	5.570		
5.580	19.800	60.000	144.600	224.400	5.580	197.500	62.410	69.520	329.430	5.580		
5.590	19.800	60.000	144.600	224.400	5.590	194.340	62.410	69.520	326.270	5.590		
