C:\Users\Public\Documents\Novel Studio\load_data\2025-12-09\3\loadapp_2025-12-09_16-00-38-681.load
Comment S3
Baseline
no VR
	PRW260-R::front	PRW260-R::mid	PRW260-R::heel	PRW260-R		PRW261-L::heel	PRW261-L::mid	PRW261-L::front	PRW261-L		Notes	
Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	Force[N]	Force[N]	Force[N]	Force[N]	Time[secs]	
2.640	2.480	0.000	0.000	2.480	2.640	259.170	161.370	86.390	506.930	2.640		
2.650	2.480	0.000	0.000	2.480	2.650	244.500	169.520	91.280	505.300	2.650		
2.660	2.480	0.000	0.000	2.480	2.660	226.570	179.300	99.430	505.300	2.660		
2.670	2.480	0.000	0.000	2.480	2.670	211.900	187.450	105.950	505.300	2.670		
2.680	2.480	0.000	0.000	2.480	2.680	193.970	197.230	117.360	508.560	2.680		
2.690	2.480	0.000	0.000	2.480	2.690	180.930	207.010	127.140	515.080	2.690		
2.700	2.480	0.000	0.000	2.480	2.700	164.450	217.360	138.710	520.520	2.700		
2.710	2.500	0.000	0.000	2.500	2.710	148.720	227.370	148.720	524.810	2.710		
2.720	2.500	0.000	0.000	2.500	2.720	137.280	231.660	158.730	527.670	2.720		
2.730	0.000	0.000	0.000	0.000	2.730	127.270	238.810	167.310	533.390	2.730		
2.740	2.500	0.000	0.000	2.500	2.740	117.260	241.670	177.320	536.250	2.740		
2.750	2.500	0.000	0.000	2.500	2.750	107.250	248.820	187.330	543.400	2.750		
2.760	2.500	0.000	0.000	2.500	2.760	98.670	248.820	194.480	541.970	2.760		
2.770	2.500	0.000	0.000	2.500	2.770	87.230	248.820	204.490	540.540	2.770		
2.780	5.000	0.000	0.000	5.000	2.780	81.510	248.820	214.500	544.830	2.780		
2.790	2.500	0.000	0.000	2.500	2.790	71.500	247.390	228.800	547.690	2.790		
2.800	2.500	0.000	0.000	2.500	2.800	64.350	241.670	244.530	550.550	2.800		
2.810	2.500	0.000	0.000	2.500	2.810	57.200	237.380	261.690	556.270	2.810		
2.820	2.500	0.000	0.000	2.500	2.820	47.190	231.660	288.860	567.710	2.820		
2.830	2.500	0.000	0.000	2.500	2.830	41.470	227.370	321.750	590.590	2.830		
2.840	2.500	0.000	0.000	2.500	2.840	34.320	224.510	357.500	616.330	2.840		
2.850	5.000	0.000	0.000	5.000	2.850	26.640	219.040	399.600	645.280	2.850		
2.860	5.000	0.000	0.000	5.000	2.860	17.760	210.160	435.120	663.040	2.860		
2.870	5.000	0.000	0.000	5.000	2.870	11.840	207.200	476.560	695.600	2.870		
2.880	7.480	2.480	0.000	9.960	2.880	2.960	198.320	515.040	716.320	2.880		
2.890	7.480	2.480	0.000	9.960	2.890	0.000	192.400	553.520	745.920	2.890		
2.900	7.480	2.480	0.000	9.960	2.900	0.000	180.560	592.000	772.560	2.900		
2.910	10.000	2.480	0.000	12.480	2.910	0.000	171.680	624.560	796.240	2.910		
2.920	10.000	2.480	0.000	12.480	2.920	0.000	159.840	654.160	814.000	2.920		
2.930	10.000	5.000	0.000	15.000	2.930	0.000	150.960	683.760	834.720	2.930		
2.940	10.000	5.000	0.000	15.000	2.940	0.000	142.080	707.440	849.520	2.940		
2.950	10.000	5.000	0.000	15.000	2.950	0.000	127.280	725.200	852.480	2.950		
2.960	10.000	2.480	0.000	12.480	2.960	0.000	118.400	734.080	852.480	2.960		
2.970	10.000	2.480	0.000	12.480	2.970	0.000	109.520	740.000	849.520	2.970		
2.980	10.000	2.480	0.000	12.480	2.980	0.000	97.680	737.040	834.720	2.980		
2.990	10.000	2.480	0.000	12.480	2.990	0.000	88.800	719.280	808.080	2.990		
3.000	10.000	0.000	0.000	10.000	3.000	0.000	80.620	695.000	775.620	3.000		
3.010	7.280	0.000	9.100	16.380	3.010	0.000	72.280	656.080	728.360	3.010		
3.020	1.820	0.000	47.320	49.140	3.020	0.000	63.940	614.380	678.320	3.020		
3.030	1.820	0.000	87.360	89.180	3.030	0.000	52.820	556.000	608.820	3.030		
3.040	1.820	0.000	114.660	116.480	3.040	0.000	47.260	494.840	542.100	3.040		
3.050	0.000	0.000	143.780	143.780	3.050	0.000	36.140	419.780	455.920	3.050		
3.060	0.000	1.820	189.280	191.100	3.060	0.000	25.020	344.720	369.740	3.060		
3.070	1.820	7.280	238.420	247.520	3.070	0.000	13.900	266.880	280.780	3.070		
3.080	0.000	9.100	289.380	298.480	3.080	0.000	2.780	194.600	197.380	3.080		
3.090	0.000	14.560	343.980	358.540	3.090	0.000	0.000	127.880	127.880	3.090		
3.100	1.820	23.660	391.300	416.780	3.100	0.000	0.000	80.620	80.620	3.100		
3.110	1.820	34.580	424.060	460.460	3.110	0.000	0.000	47.260	47.260	3.110		
3.120	3.640	49.140	444.080	496.860	3.120	0.000	0.000	30.580	30.580	3.120		
3.130	7.280	67.340	455.000	529.620	3.130	0.000	0.000	22.240	22.240	3.130		
3.140	9.100	87.360	451.360	547.820	3.140	0.000	0.000	22.240	22.240	3.140		
3.150	16.380	109.200	444.080	569.660	3.150	0.000	0.000	20.000	20.000	3.150		
3.160	23.800	134.300	425.000	583.100	3.160	0.000	0.000	17.440	17.440	3.160		
3.170	39.100	151.300	404.600	595.000	3.170	0.000	0.000	17.440	17.440	3.170		
3.180	51.000	166.600	379.100	596.700	3.180	0.000	0.000	14.960	14.960	3.180		
