timestamp, trial, HMD_x, HMD_y,HMD_z
# --- Trial 1 start ---
988.427,1,-39.6237,1.8338,-1.0219
988.495,1,-39.6260,1.8354,-1.0213
988.516,1,-39.6271,1.8365,-1.0210
988.528,1,-39.6274,1.8367,-1.0209
988.541,1,-39.6272,1.8372,-1.0207
988.553,1,-39.6279,1.8376,-1.0206
988.566,1,-39.6284,1.8381,-1.0205
988.583,1,-39.6295,1.8390,-1.0202
988.600,1,-39.6303,1.8397,-1.0198
988.612,1,-39.6307,1.8399,-1.0194
988.627,1,-39.6313,1.8402,-1.0191
988.643,1,-39.6319,1.8405,-1.0186
988.659,1,-39.6330,1.8409,-1.0178
988.672,1,-39.6334,1.8411,-1.0174
988.685,1,-39.6339,1.8413,-1.0170
988.698,1,-39.6344,1.8415,-1.0166
988.710,1,-39.6359,1.8418,-1.0158
988.723,1,-39.6365,1.8418,-1.0153
988.737,1,-39.6371,1.8416,-1.0149
988.750,1,-39.6371,1.8414,-1.0145
988.763,1,-39.6378,1.8412,-1.0141
988.775,1,-39.6383,1.8409,-1.0136
988.788,1,-39.6396,1.8405,-1.0128
988.800,1,-39.6402,1.8402,-1.0124
988.814,1,-39.6409,1.8400,-1.0119
988.827,1,-39.6416,1.8399,-1.0114
988.839,1,-39.6421,1.8396,-1.0109
988.852,1,-39.6426,1.8394,-1.0105
988.865,1,-39.6431,1.8391,-1.0101
988.877,1,-39.6442,1.8387,-1.0093
988.889,1,-39.6447,1.8384,-1.0090
988.903,1,-39.6453,1.8380,-1.0087
988.915,1,-39.6458,1.8376,-1.0085
988.929,1,-39.6463,1.8372,-1.0082
988.942,1,-39.6469,1.8368,-1.0080
988.954,1,-39.6479,1.8360,-1.0077
988.966,1,-39.6483,1.8356,-1.0076
988.981,1,-39.6488,1.8352,-1.0076
988.995,1,-39.6492,1.8348,-1.0075
989.007,1,-39.6497,1.8344,-1.0076
989.020,1,-39.6500,1.8341,-1.0076
989.032,1,-39.6506,1.8334,-1.0077
989.046,1,-39.6507,1.8331,-1.0078
989.060,1,-39.6507,1.8328,-1.0081
989.073,1,-39.6504,1.8326,-1.0084
989.086,1,-39.6502,1.8323,-1.0088
989.099,1,-39.6499,1.8317,-1.0094
989.111,1,-39.6495,1.8313,-1.0099
989.127,1,-39.6491,1.8308,-1.0106
989.141,1,-39.6486,1.8303,-1.0115
989.155,1,-39.6476,1.8294,-1.0129
989.176,1,-39.6465,1.8290,-1.0138
989.192,1,-39.6454,1.8278,-1.0155
989.211,1,-39.6443,1.8263,-1.0176
989.233,1,-39.6435,1.8247,-1.0198
989.246,1,-39.6427,1.8239,-1.0209
989.261,1,-39.6417,1.8231,-1.0221
989.274,1,-39.6406,1.8223,-1.0232
989.288,1,-39.6386,1.8204,-1.0255
989.301,1,-39.6376,1.8192,-1.0266
989.315,1,-39.6364,1.8178,-1.0276
989.329,1,-39.6352,1.8164,-1.0286
989.343,1,-39.6340,1.8147,-1.0296
989.357,1,-39.6314,1.8116,-1.0318
989.370,1,-39.6302,1.8099,-1.0327
989.383,1,-39.6287,1.8082,-1.0336
989.396,1,-39.6273,1.8065,-1.0345
989.409,1,-39.6259,1.8048,-1.0353
989.424,1,-39.6230,1.8013,-1.0369
989.437,1,-39.6213,1.7993,-1.0377
989.451,1,-39.6196,1.7978,-1.0383
989.465,1,-39.6179,1.7963,-1.0389
989.483,1,-39.6143,1.7934,-1.0401
989.501,1,-39.6105,1.7905,-1.0411
989.522,1,-39.6064,1.7880,-1.0418
989.545,1,-39.6020,1.7858,-1.0423
989.558,1,-39.6000,1.7847,-1.0423
989.572,1,-39.5981,1.7836,-1.0425
989.586,1,-39.5964,1.7825,-1.0426
989.599,1,-39.5923,1.7804,-1.0429
989.613,1,-39.5901,1.7794,-1.0429
989.628,1,-39.5882,1.7784,-1.0428
989.641,1,-39.5862,1.7774,-1.0428
989.654,1,-39.5842,1.7766,-1.0428
989.668,1,-39.5801,1.7750,-1.0429
989.682,1,-39.5782,1.7743,-1.0428
989.696,1,-39.5761,1.7736,-1.0428
989.709,1,-39.5719,1.7722,-1.0427
989.723,1,-39.5675,1.7708,-1.0426
989.736,1,-39.5631,1.7695,-1.0424
989.754,1,-39.5579,1.7686,-1.0423
989.776,1,-39.5520,1.7688,-1.0423
989.798,1,-39.5469,1.7684,-1.0421
989.820,1,-39.5422,1.7679,-1.0416
989.843,1,-39.5376,1.7673,-1.0412
989.864,1,-39.5328,1.7668,-1.0409
989.887,1,-39.5267,1.7677,-1.0410
