timestamp, HMD_x, HMD_y,HMD_z
820.158,2,-35.6202,1.8279,-1.2540
820.169,2,-35.6149,1.8276,-1.2549
820.180,2,-35.6097,1.8271,-1.2561
820.192,2,-35.6045,1.8267,-1.2572
820.203,2,-35.5994,1.8262,-1.2584
820.214,2,-35.5943,1.8256,-1.2596
820.226,2,-35.5895,1.8250,-1.2608
820.236,2,-35.5846,1.8242,-1.2622
820.248,2,-35.5799,1.8235,-1.2636
820.259,2,-35.5751,1.8229,-1.2651
820.270,2,-35.5707,1.8222,-1.2668
820.281,2,-35.5661,1.8215,-1.2682
820.293,2,-35.5616,1.8208,-1.2698
820.304,2,-35.5573,1.8201,-1.2714
820.314,2,-35.5529,1.8194,-1.2731
820.326,2,-35.5487,1.8189,-1.2749
820.337,2,-35.5447,1.8183,-1.2767
820.348,2,-35.5407,1.8177,-1.2784
820.359,2,-35.5366,1.8171,-1.2802
820.370,2,-35.5327,1.8168,-1.2820
820.381,2,-35.5288,1.8168,-1.2838
820.392,2,-35.5249,1.8175,-1.2858
820.403,2,-35.5210,1.8185,-1.2876
820.414,2,-35.5173,1.8194,-1.2894
820.425,2,-35.5136,1.8201,-1.2913
820.436,2,-35.5098,1.8207,-1.2931
820.448,2,-35.5063,1.8212,-1.2949
820.458,2,-35.5028,1.8217,-1.2966
820.469,2,-35.4992,1.8221,-1.2983
820.481,2,-35.4957,1.8224,-1.3001
820.492,2,-35.4923,1.8224,-1.3016
820.503,2,-35.4890,1.8223,-1.3034
820.515,2,-35.4855,1.8222,-1.3049
820.526,2,-35.4822,1.8221,-1.3064
820.538,2,-35.4787,1.8221,-1.3079
820.549,2,-35.4753,1.8220,-1.3092
820.560,2,-35.4719,1.8218,-1.3105
820.571,2,-35.4685,1.8217,-1.3117
820.583,2,-35.4652,1.8218,-1.3129
820.594,2,-35.4621,1.8218,-1.3140
820.605,2,-35.4589,1.8219,-1.3149
820.616,2,-35.4559,1.8221,-1.3158
820.627,2,-35.4528,1.8223,-1.3166
820.639,2,-35.4500,1.8226,-1.3175
820.650,2,-35.4471,1.8230,-1.3182
820.661,2,-35.4445,1.8234,-1.3189
820.672,2,-35.4419,1.8237,-1.3195
820.683,2,-35.4395,1.8239,-1.3201
820.695,2,-35.4372,1.8241,-1.3206
820.706,2,-35.4349,1.8242,-1.3210
820.717,2,-35.4327,1.8243,-1.3215
820.728,2,-35.4306,1.8242,-1.3219
820.739,2,-35.4284,1.8241,-1.3222
820.750,2,-35.4264,1.8237,-1.3225
820.762,2,-35.4246,1.8231,-1.3227
820.773,2,-35.4228,1.8225,-1.3229
820.784,2,-35.4211,1.8217,-1.3230
820.795,2,-35.4196,1.8210,-1.3232
820.806,2,-35.4180,1.8203,-1.3234
820.817,2,-35.4164,1.8195,-1.3235
820.828,2,-35.4148,1.8187,-1.3236
820.839,2,-35.4134,1.8179,-1.3236
820.851,2,-35.4118,1.8172,-1.3236
820.862,2,-35.4100,1.8173,-1.3232
820.873,2,-35.4087,1.8176,-1.3232
820.884,2,-35.4079,1.8174,-1.3231
820.895,2,-35.4070,1.8166,-1.3228
820.906,2,-35.4062,1.8159,-1.3226
820.917,2,-35.4055,1.8157,-1.3225
820.928,2,-35.4048,1.8156,-1.3223
820.939,2,-35.4043,1.8156,-1.3221
820.950,2,-35.4037,1.8155,-1.3219
820.961,2,-35.4033,1.8155,-1.3215
820.972,2,-35.4028,1.8155,-1.3213
820.983,2,-35.4023,1.8157,-1.3212
820.994,2,-35.4017,1.8160,-1.3210
821.005,2,-35.4011,1.8162,-1.3208
821.016,2,-35.4004,1.8165,-1.3206
821.027,2,-35.3998,1.8168,-1.3204
821.039,2,-35.3992,1.8170,-1.3202
821.050,2,-35.3984,1.8172,-1.3201
821.061,2,-35.3977,1.8174,-1.3201
821.072,2,-35.3969,1.8176,-1.3200
821.084,2,-35.3960,1.8177,-1.3199
821.095,2,-35.3950,1.8179,-1.3198
821.105,2,-35.3942,1.8182,-1.3198
821.117,2,-35.3933,1.8182,-1.3199
821.128,2,-35.3924,1.8183,-1.3199
821.139,2,-35.3916,1.8180,-1.3200
821.150,2,-35.3908,1.8179,-1.3200
821.161,2,-35.3899,1.8179,-1.3200
821.172,2,-35.3891,1.8178,-1.3201
821.183,2,-35.3884,1.8176,-1.3202
821.194,2,-35.3877,1.8174,-1.3204
821.205,2,-35.3869,1.8173,-1.3205
821.216,2,-35.3863,1.8171,-1.3206
821.227,2,-35.3856,1.8169,-1.3208
821.238,2,-35.3850,1.8168,-1.3211
821.249,2,-35.3844,1.8166,-1.3213
821.260,2,-35.3839,1.8165,-1.3215
821.271,2,-35.3834,1.8163,-1.3217
821.282,2,-35.3828,1.8162,-1.3219
821.293,2,-35.3822,1.8162,-1.3222
821.304,2,-35.3817,1.8161,-1.3224
821.315,2,-35.3813,1.8160,-1.3226
821.326,2,-35.3808,1.8159,-1.3228
821.338,2,-35.3803,1.8158,-1.3232
821.349,2,-35.3799,1.8157,-1.3235
821.360,2,-35.3795,1.8157,-1.3239
821.371,2,-35.3790,1.8156,-1.3243
821.382,2,-35.3786,1.8155,-1.3246
821.394,2,-35.3782,1.8154,-1.3249
821.405,2,-35.3779,1.8153,-1.3252
821.416,2,-35.3775,1.8152,-1.3256
821.427,2,-35.3772,1.8151,-1.3259
821.438,2,-35.3770,1.8149,-1.3263
821.449,2,-35.3768,1.8148,-1.3265
821.460,2,-35.3767,1.8148,-1.3268

# --- Trial 3 start ---
831.490,3,-39.3840,1.8419,-1.1841
831.506,3,-39.3839,1.8418,-1.1842
831.515,3,-39.3838,1.8417,-1.1843
831.523,3,-39.3838,1.8415,-1.1843
831.531,3,-39.3837,1.8415,-1.1843
831.541,3,-39.3835,1.8414,-1.1844
831.553,3,-39.3835,1.8413,-1.1845
831.573,3,-39.3834,1.8413,-1.1846
831.594,3,-39.3833,1.8413,-1.1846
831.606,3,-39.3831,1.8411,-1.1847
831.617,3,-39.3831,1.8410,-1.1848
831.640,3,-39.3830,1.8409,-1.1850
831.648,3,-39.3830,1.8410,-1.1852
831.662,3,-39.3830,1.8410,-1.1854
831.673,3,-39.3829,1.8410,-1.1855
831.685,3,-39.3827,1.8410,-1.1856
831.696,3,-39.3826,1.8410,-1.1857
831.707,3,-39.3824,1.8410,-1.1859
831.718,3,-39.3823,1.8410,-1.1861
831.729,3,-39.3822,1.8410,-1.1862
831.740,3,-39.3820,1.8411,-1.1864
831.751,3,-39.3817,1.8411,-1.1866
831.763,3,-39.3815,1.8411,-1.1868
831.774,3,-39.3812,1.8411,-1.1870
831.786,3,-39.3808,1.8410,-1.1872
831.796,3,-39.3805,1.8410,-1.1875
831.807,3,-39.3801,1.8410,-1.1878
831.818,3,-39.3797,1.8409,-1.1882
831.830,3,-39.3791,1.8409,-1.1885
831.840,3,-39.3785,1.8409,-1.1888
831.851,3,-39.3779,1.8408,-1.1893
831.862,3,-39.3772,1.8407,-1.1898
831.873,3,-39.3764,1.8406,-1.1903
831.884,3,-39.3755,1.8404,-1.1908
831.896,3,-39.3746,1.8402,-1.1914
831.907,3,-39.3738,1.8400,-1.1921
831.917,3,-39.3728,1.8398,-1.1927
831.929,3,-39.3716,1.8394,-1.1935
831.940,3,-39.3704,1.8391,-1.1943
831.951,3,-39.3690,1.8387,-1.1951
831.962,3,-39.3675,1.8381,-1.1960
831.974,3,-39.3660,1.8375,-1.1970
831.985,3,-39.3644,1.8367,-1.1981
831.996,3,-39.3627,1.8358,-1.1992
832.007,3,-39.3608,1.8347,-1.2003
832.018,3,-39.3589,1.8334,-1.2015
832.029,3,-39.3568,1.8316,-1.2027
832.040,3,-39.3547,1.8296,-1.2040
832.052,3,-39.3525,1.8268,-1.2052
832.063,3,-39.3504,1.8235,-1.2063
832.074,3,-39.3487,1.8194,-1.2073
832.085,3,-39.3470,1.8139,-1.2079
832.097,3,-39.3453,1.8082,-1.2086
832.107,3,-39.3436,1.8017,-1.2092
832.119,3,-39.3422,1.7939,-1.2097
832.130,3,-39.3404,1.7876,-1.2103
832.142,3,-39.3382,1.7833,-1.2108
832.153,3,-39.3365,1.7806,-1.2114
832.164,3,-39.3347,1.7802,-1.2119
832.176,3,-39.3330,1.7804,-1.2121
832.187,3,-39.3314,1.7801,-1.2124
832.198,3,-39.3299,1.7802,-1.2125
832.209,3,-39.3282,1.7809,-1.2127
832.220,3,-39.3269,1.7829,-1.2128
832.231,3,-39.3256,1.7851,-1.2129
832.242,3,-39.3245,1.7879,-1.2130
832.254,3,-39.3234,1.7908,-1.2130
832.265,3,-39.3224,1.7939,-1.2132
832.276,3,-39.3217,1.7966,-1.2133
832.288,3,-39.3206,1.7991,-1.2136
832.300,3,-39.3199,1.8011,-1.2138
832.309,3,-39.3190,1.8029,-1.2139
832.320,3,-39.3183,1.8044,-1.2141
832.331,3,-39.3174,1.8056,-1.2142
832.342,3,-39.3166,1.8065,-1.2145
832.353,3,-39.3156,1.8069,-1.2147
832.364,3,-39.3146,1.8071,-1.2150
832.376,3,-39.3134,1.8070,-1.2153
832.387,3,-39.3119,1.8067,-1.2155
832.398,3,-39.3103,1.8064,-1.2159
832.409,3,-39.3085,1.8059,-1.2162
832.420,3,-39.3071,1.8054,-1.2166
832.431,3,-39.3051,1.8046,-1.2170
832.442,3,-39.3032,1.8039,-1.2174
832.454,3,-39.3011,1.8029,-1.2178
832.465,3,-39.2986,1.8019,-1.2181
832.476,3,-39.2964,1.8008,-1.2184
832.487,3,-39.2939,1.7999,-1.2188
832.498,3,-39.2915,1.7991,-1.2191
832.509,3,-39.2888,1.7982,-1.2193
832.520,3,-39.2861,1.7975,-1.2196
832.531,3,-39.2833,1.7969,-1.2198
832.542,3,-39.2805,1.7962,-1.2200
832.553,3,-39.2775,1.7955,-1.2202
832.564,3,-39.2743,1.7947,-1.2204
832.576,3,-39.2711,1.7940,-1.2206
832.586,3,-39.2674,1.7931,-1.2211
832.598,3,-39.2638,1.7923,-1.2212
832.609,3,-39.2599,1.7915,-1.2214
832.620,3,-39.2557,1.7907,-1.2215
832.631,3,-39.2514,1.7898,-1.2216
832.643,3,-39.2468,1.7889,-1.2217
832.654,3,-39.2419,1.7880,-1.2216
832.665,3,-39.2370,1.7870,-1.2216
832.676,3,-39.2318,1.7860,-1.2214
832.688,3,-39.2264,1.7849,-1.2212
832.699,3,-39.2209,1.7838,-1.2210
832.710,3,-39.2152,1.7825,-1.2206
832.721,3,-39.2092,1.7811,-1.2203
832.733,3,-39.2031,1.7797,-1.2199
832.744,3,-39.1971,1.7783,-1.2194
832.756,3,-39.1907,1.7768,-1.2188
832.767,3,-39.1844,1.7750,-1.2183
832.778,3,-39.1777,1.7732,-1.2175
832.789,3,-39.1711,1.7715,-1.2167
832.800,3,-39.1640,1.7698,-1.2160
832.811,3,-39.1569,1.7681,-1.2150
832.822,3,-39.1495,1.7661,-1.2140
832.834,3,-39.1418,1.7642,-1.2132
832.845,3,-39.1342,1.7622,-1.2123
832.856,3,-39.1263,1.7603,-1.2113
832.867,3,-39.1181,1.7585,-1.2103
832.878,3,-39.1097,1.7568,-1.2092
832.889,3,-39.1009,1.7551,-1.2082
832.900,3,-39.0923,1.7535,-1.2071
832.911,3,-39.0828,1.7520,-1.2059
832.922,3,-39.0732,1.7506,-1.2045
832.934,3,-39.0637,1.7494,-1.2032
832.944,3,-39.0541,1.7486,-1.2018
832.955,3,-39.0444,1.7478,-1.2004
832.966,3,-39.0343,1.7473,-1.1989
832.978,3,-39.0239,1.7469,-1.1974
832.989,3,-39.0137,1.7468,-1.1958
833.000,3,-39.0032,1.7470,-1.1942
833.011,3,-38.9925,1.7480,-1.1925
833.022,3,-38.9819,1.7495,-1.1909
833.033,3,-38.9711,1.7511,-1.1891
833.044,3,-38.9605,1.7527,-1.1876
833.055,3,-38.9499,1.7546,-1.1860
833.066,3,-38.9392,1.7566,-1.1845
833.078,3,-38.9288,1.7587,-1.1832
833.088,3,-38.9186,1.7607,-1.1819
833.099,3,-38.9088,1.7629,-1.1806
833.111,3,-38.8991,1.7653,-1.1797
833.122,3,-38.8894,1.7678,-1.1787
833.133,3,-38.8799,1.7701,-1.1778
833.145,3,-38.8704,1.7724,-1.1772
833.155,3,-38.8610,1.7747,-1.1766
833.166,3,-38.8517,1.7768,-1.1762
833.178,3,-38.8429,1.7789,-1.1760
833.188,3,-38.8343,1.7807,-1.1758
833.200,3,-38.8252,1.7826,-1.1757
833.211,3,-38.8165,1.7846,-1.1756
833.222,3,-38.8084,1.7864,-1.1759
833.233,3,-38.8001,1.7881,-1.1761
833.244,3,-38.7916,1.7900,-1.1763
833.255,3,-38.7832,1.7919,-1.1767
833.266,3,-38.7751,1.7939,-1.1772
833.277,3,-38.7668,1.7956,-1.1777
833.289,3,-38.7585,1.7970,-1.1783
833.299,3,-38.7505,1.7983,-1.1789
833.311,3,-38.7423,1.7994,-1.1795
833.322,3,-38.7340,1.8005,-1.1803
833.333,3,-38.7258,1.8014,-1.1811
833.344,3,-38.7174,1.8022,-1.1819
833.355,3,-38.7091,1.8028,-1.1827
833.366,3,-38.7007,1.8032,-1.1835
833.377,3,-38.6926,1.8034,-1.1845
833.388,3,-38.6841,1.8035,-1.1854
833.399,3,-38.6752,1.8035,-1.1864
833.410,3,-38.6666,1.8033,-1.1873
833.421,3,-38.6575,1.8030,-1.1883
833.432,3,-38.6486,1.8024,-1.1893
833.444,3,-38.6395,1.8017,-1.1904
833.454,3,-38.6303,1.8007,-1.1915
833.466,3,-38.6211,1.7995,-1.1926
833.477,3,-38.6119,1.7982,-1.1937
833.488,3,-38.6024,1.7966,-1.1948
833.499,3,-38.5927,1.7946,-1.1959
833.510,3,-38.5829,1.7925,-1.1969
833.522,3,-38.5731,1.7903,-1.1980
833.533,3,-38.5633,1.7880,-1.1991
833.544,3,-38.5532,1.7855,-1.2003
833.555,3,-38.5430,1.7829,-1.2014
833.567,3,-38.5328,1.7804,-1.2027
833.578,3,-38.5221,1.7776,-1.2039
833.589,3,-38.5116,1.7749,-1.2052
833.600,3,-38.5009,1.7722,-1.2065
833.611,3,-38.4898,1.7696,-1.2080
833.622,3,-38.4788,1.7672,-1.2094
833.633,3,-38.4676,1.7651,-1.2109
833.645,3,-38.4563,1.7631,-1.2125
833.656,3,-38.4449,1.7615,-1.2141
833.666,3,-38.4332,1.7603,-1.2157
833.678,3,-38.4216,1.7594,-1.2174
833.688,3,-38.4099,1.7587,-1.2191
833.699,3,-38.3979,1.7580,-1.2207
833.711,3,-38.3861,1.7575,-1.2223
833.722,3,-38.3744,1.7573,-1.2239
833.733,3,-38.3623,1.7575,-1.2254
833.744,3,-38.3502,1.7590,-1.2269
833.755,3,-38.3381,1.7603,-1.2282
833.766,3,-38.3260,1.7613,-1.2293
833.777,3,-38.3139,1.7624,-1.2304
833.788,3,-38.3019,1.7639,-1.2314
833.799,3,-38.2898,1.7663,-1.2323
833.811,3,-38.2777,1.7689,-1.2331
833.822,3,-38.2657,1.7714,-1.2340
833.833,3,-38.2536,1.7743,-1.2347
833.844,3,-38.2419,1.7773,-1.2353
833.855,3,-38.2302,1.7801,-1.2358
833.866,3,-38.2184,1.7827,-1.2362
833.878,3,-38.2066,1.7853,-1.2365
833.888,3,-38.1952,1.7881,-1.2367
833.900,3,-38.1837,1.7908,-1.2367
833.911,3,-38.1723,1.7936,-1.2365
833.921,3,-38.1608,1.7962,-1.2361
833.932,3,-38.1495,1.7985,-1.2355
833.943,3,-38.1382,1.8007,-1.2347
833.954,3,-38.1270,1.8026,-1.2339
833.966,3,-38.1158,1.8042,-1.2328
833.976,3,-38.1045,1.8057,-1.2319
833.987,3,-38.0932,1.8068,-1.2308
833.998,3,-38.0818,1.8078,-1.2298
834.010,3,-38.0704,1.8083,-1.2286
834.021,3,-38.0590,1.8086,-1.2275
834.032,3,-38.0476,1.8087,-1.2264
834.043,3,-38.0361,1.8083,-1.2253
834.054,3,-38.0246,1.8078,-1.2242
834.065,3,-38.0131,1.8069,-1.2232
834.076,3,-38.0016,1.8059,-1.2221
834.088,3,-37.9900,1.8045,-1.2210
834.098,3,-37.9784,1.8030,-1.2199
834.110,3,-37.9668,1.8013,-1.2187
834.120,3,-37.9549,1.7997,-1.2175
834.131,3,-37.9431,1.7980,-1.2163
834.143,3,-37.9312,1.7963,-1.2152
834.154,3,-37.9194,1.7946,-1.2140
834.165,3,-37.9076,1.7927,-1.2127
834.176,3,-37.8957,1.7909,-1.2115
834.187,3,-37.8840,1.7890,-1.2102
834.198,3,-37.8721,1.7871,-1.2088
834.209,3,-37.8603,1.7852,-1.2074
834.221,3,-37.8486,1.7834,-1.2061
834.232,3,-37.8367,1.7816,-1.2046
834.243,3,-37.8248,1.7799,-1.2032
834.254,3,-37.8129,1.7782,-1.2018
834.265,3,-37.8007,1.7768,-1.2003
834.276,3,-37.7882,1.7754,-1.1989
834.288,3,-37.7758,1.7742,-1.1975
834.299,3,-37.7632,1.7732,-1.1960
834.312,3,-37.7505,1.7727,-1.1946
834.323,3,-37.7378,1.7728,-1.1933
834.332,3,-37.7254,1.7729,-1.1919
834.342,3,-37.7128,1.7732,-1.1906
834.352,3,-37.7002,1.7744,-1.1894
834.363,3,-37.6877,1.7761,-1.1881
834.374,3,-37.6757,1.7776,-1.1870
834.385,3,-37.6636,1.7783,-1.1860
834.396,3,-37.6515,1.7794,-1.1850
834.408,3,-37.6395,1.7814,-1.1843
834.418,3,-37.6277,1.7833,-1.1835
834.430,3,-37.6158,1.7856,-1.1829
834.441,3,-37.6040,1.7877,-1.1825
834.452,3,-37.5920,1.7896,-1.1821
834.462,3,-37.5801,1.7919,-1.1818
834.473,3,-37.5686,1.7944,-1.1817
834.485,3,-37.5568,1.7968,-1.1817
834.496,3,-37.5450,1.7991,-1.1818
834.507,3,-37.5332,1.8015,-1.1822
834.518,3,-37.5216,1.8040,-1.1828
834.529,3,-37.5101,1.8066,-1.1833
834.540,3,-37.4989,1.8090,-1.1841
834.552,3,-37.4875,1.8113,-1.1851
834.563,3,-37.4763,1.8135,-1.1860
834.574,3,-37.4651,1.8154,-1.1870
834.585,3,-37.4539,1.8172,-1.1881
834.596,3,-37.4428,1.8189,-1.1892
834.607,3,-37.4318,1.8201,-1.1904
834.618,3,-37.4209,1.8212,-1.1916
834.629,3,-37.4100,1.8221,-1.1928
834.640,3,-37.3990,1.8227,-1.1940
834.651,3,-37.3881,1.8231,-1.1953
834.662,3,-37.3773,1.8232,-1.1965
834.674,3,-37.3662,1.8230,-1.1978
834.685,3,-37.3551,1.8226,-1.1991
834.697,3,-37.3440,1.8220,-1.2004
834.708,3,-37.3328,1.8211,-1.2017
834.719,3,-37.3217,1.8200,-1.2029
834.730,3,-37.3105,1.8186,-1.2042
834.742,3,-37.2993,1.8169,-1.2055
834.753,3,-37.2881,1.8149,-1.2068
834.764,3,-37.2767,1.8128,-1.2081
834.775,3,-37.2653,1.8104,-1.2094
834.787,3,-37.2540,1.8080,-1.2107
834.798,3,-37.2425,1.8054,-1.2120
834.809,3,-37.2311,1.8028,-1.2134
834.820,3,-37.2197,1.8001,-1.2146
834.831,3,-37.2080,1.7973,-1.2160
834.842,3,-37.1963,1.7947,-1.2174
834.854,3,-37.1846,1.7920,-1.2187
834.865,3,-37.1727,1.7892,-1.2201
834.877,3,-37.1611,1.7866,-1.2215
834.887,3,-37.1496,1.7841,-1.2230
834.898,3,-37.1379,1.7816,-1.2244
834.909,3,-37.1262,1.7796,-1.2259
834.920,3,-37.1145,1.7777,-1.2274
834.931,3,-37.1026,1.7763,-1.2290
834.942,3,-37.0908,1.7751,-1.2306
834.954,3,-37.0789,1.7740,-1.2323
834.965,3,-37.0670,1.7729,-1.2340
834.976,3,-37.0550,1.7722,-1.2357
834.987,3,-37.0433,1.7721,-1.2373
834.998,3,-37.0317,1.7722,-1.2391
835.009,3,-37.0201,1.7722,-1.2406
835.020,3,-37.0085,1.7726,-1.2421
835.031,3,-36.9968,1.7734,-1.2436
835.042,3,-36.9851,1.7743,-1.2450
835.054,3,-36.9735,1.7755,-1.2463
835.065,3,-36.9620,1.7767,-1.2475
835.076,3,-36.9505,1.7783,-1.2485
835.087,3,-36.9391,1.7804,-1.2493
835.098,3,-36.9276,1.7825,-1.2501
835.110,3,-36.9162,1.7845,-1.2509
835.120,3,-36.9048,1.7867,-1.2514
835.131,3,-36.8936,1.7890,-1.2518
835.143,3,-36.8823,1.7914,-1.2521
835.154,3,-36.8710,1.7937,-1.2523
835.165,3,-36.8595,1.7961,-1.2524
835.176,3,-36.8484,1.7983,-1.2524
835.187,3,-36.8372,1.8004,-1.2523
835.198,3,-36.8262,1.8022,-1.2520
835.210,3,-36.8152,1.8039,-1.2517
835.221,3,-36.8045,1.8050,-1.2514
835.231,3,-36.7936,1.8061,-1.2509
835.242,3,-36.7830,1.8070,-1.2504
835.253,3,-36.7724,1.8076,-1.2499
835.265,3,-36.7615,1.8078,-1.2494
835.276,3,-36.7509,1.8076,-1.2488
835.287,3,-36.7402,1.8073,-1.2482
835.298,3,-36.7296,1.8067,-1.2475
835.309,3,-36.7188,1.8062,-1.2468
835.320,3,-36.7082,1.8052,-1.2461
835.331,3,-36.6975,1.8043,-1.2454
835.342,3,-36.6868,1.8036,-1.2447
835.353,3,-36.6762,1.8019,-1.2439
835.364,3,-36.6655,1.8007,-1.2433
835.375,3,-36.6549,1.7991,-1.2425
835.386,3,-36.6442,1.7974,-1.2418
835.398,3,-36.6335,1.7958,-1.2409
835.408,3,-36.6228,1.7940,-1.2401
835.419,3,-36.6120,1.7923,-1.2394
835.430,3,-36.6012,1.7908,-1.2385
835.442,3,-36.5903,1.7892,-1.2377
835.453,3,-36.5794,1.7876,-1.2368
835.464,3,-36.5685,1.7859,-1.2358
835.475,3,-36.5575,1.7841,-1.2349
835.486,3,-36.5467,1.7823,-1.2339
835.497,3,-36.5357,1.7805,-1.2329
835.508,3,-36.5247,1.7789,-1.2320
835.520,3,-36.5137,1.7774,-1.2310
835.531,3,-36.5026,1.7760,-1.2300
835.542,3,-36.4915,1.7750,-1.2290
835.554,3,-36.4804,1.7743,-1.2279
835.565,3,-36.4692,1.7738,-1.2269
835.576,3,-36.4578,1.7739,-1.2259
835.587,3,-36.4464,1.7745,-1.2249
835.598,3,-36.4351,1.7751,-1.2239
835.609,3,-36.4241,1.7755,-1.2229
835.621,3,-36.4131,1.7757,-1.2221
835.631,3,-36.4026,1.7762,-1.2214
835.643,3,-36.3920,1.7772,-1.2207
835.654,3,-36.3815,1.7785,-1.2200
835.665,3,-36.3711,1.7800,-1.2195
835.675,3,-36.3608,1.7815,-1.2191
835.687,3,-36.3506,1.7831,-1.2187
835.698,3,-36.3403,1.7847,-1.2183
835.709,3,-36.3301,1.7864,-1.2181
835.720,3,-36.3200,1.7883,-1.2181
835.731,3,-36.3101,1.7902,-1.2181
835.742,3,-36.3001,1.7922,-1.2182
835.753,3,-36.2903,1.7944,-1.2185
835.764,3,-36.2807,1.7965,-1.2190
835.776,3,-36.2709,1.7986,-1.2197
835.786,3,-36.2612,1.8006,-1.2205
835.797,3,-36.2516,1.8028,-1.2215
835.808,3,-36.2421,1.8050,-1.2224
835.820,3,-36.2327,1.8073,-1.2236
835.830,3,-36.2234,1.8094,-1.2249
835.842,3,-36.2141,1.8113,-1.2261
835.853,3,-36.2051,1.8128,-1.2274
835.864,3,-36.1961,1.8141,-1.2286
835.876,3,-36.1872,1.8152,-1.2299
835.886,3,-36.1784,1.8163,-1.2312
835.897,3,-36.1696,1.8171,-1.2326
835.908,3,-36.1609,1.8178,-1.2339
835.919,3,-36.1521,1.8184,-1.2354
835.931,3,-36.1434,1.8188,-1.2369
835.941,3,-36.1346,1.8190,-1.2385
835.953,3,-36.1259,1.8191,-1.2400
835.964,3,-36.1172,1.8189,-1.2416
835.975,3,-36.1084,1.8185,-1.2433
835.986,3,-36.0995,1.8178,-1.2450
835.997,3,-36.0908,1.8171,-1.2467
836.008,3,-36.0820,1.8160,-1.2484
836.020,3,-36.0732,1.8149,-1.2502
836.031,3,-36.0645,1.8136,-1.2519
836.042,3,-36.0556,1.8121,-1.2537
836.053,3,-36.0469,1.8106,-1.2555
836.064,3,-36.0382,1.8090,-1.2574
836.075,3,-36.0295,1.8074,-1.2592
836.087,3,-36.0205,1.8057,-1.2613
836.097,3,-36.0117,1.8038,-1.2633
836.109,3,-36.0029,1.8018,-1.2654
836.120,3,-35.9940,1.7999,-1.2675
836.131,3,-35.9852,1.7980,-1.2696
836.142,3,-35.9763,1.7960,-1.2717
836.153,3,-35.9673,1.7940,-1.2739
836.164,3,-35.9584,1.7920,-1.2761
836.176,3,-35.9493,1.7901,-1.2783
836.187,3,-35.9404,1.7884,-1.2806
836.198,3,-35.9314,1.7868,-1.2829
836.209,3,-35.9223,1.7853,-1.2852
836.220,3,-35.9134,1.7840,-1.2875
836.231,3,-35.9044,1.7826,-1.2899
836.242,3,-35.8955,1.7811,-1.2922
836.254,3,-35.8867,1.7798,-1.2945
836.265,3,-35.8778,1.7791,-1.2969
836.275,3,-35.8691,1.7789,-1.2993
836.287,3,-35.8606,1.7791,-1.3016
836.298,3,-35.8522,1.7790,-1.3039
836.309,3,-35.8437,1.7791,-1.3061
836.320,3,-35.8354,1.7797,-1.3083
836.332,3,-35.8271,1.7809,-1.3106
836.343,3,-35.8190,1.7824,-1.3127
836.353,3,-35.8107,1.7839,-1.3148
836.364,3,-35.8026,1.7858,-1.3167
836.374,3,-35.7947,1.7875,-1.3186
836.385,3,-35.7869,1.7891,-1.3204
836.397,3,-35.7790,1.7906,-1.3221
836.407,3,-35.7711,1.7922,-1.3238
836.418,3,-35.7633,1.7940,-1.3253
836.430,3,-35.7555,1.7959,-1.3266
836.440,3,-35.7479,1.7978,-1.3280
836.452,3,-35.7403,1.7997,-1.3292
836.463,3,-35.7328,1.8017,-1.3305
836.474,3,-35.7254,1.8037,-1.3315
836.486,3,-35.7180,1.8059,-1.3326
836.497,3,-35.7108,1.8079,-1.3335
836.508,3,-35.7037,1.8098,-1.3345
836.519,3,-35.6968,1.8114,-1.3355
836.530,3,-35.6898,1.8129,-1.3363
836.541,3,-35.6829,1.8144,-1.3372
836.553,3,-35.6762,1.8155,-1.3379
836.564,3,-35.6695,1.8167,-1.3387
836.575,3,-35.6629,1.8177,-1.3393
836.586,3,-35.6563,1.8186,-1.3399
836.597,3,-35.6501,1.8194,-1.3406
836.608,3,-35.6439,1.8201,-1.3411
836.619,3,-35.6378,1.8207,-1.3416
836.630,3,-35.6317,1.8211,-1.3421
836.642,3,-35.6259,1.8214,-1.3423
836.653,3,-35.6200,1.8218,-1.3426
836.664,3,-35.6143,1.8220,-1.3430
836.675,3,-35.6086,1.8221,-1.3432
836.686,3,-35.6033,1.8221,-1.3435
836.698,3,-35.5980,1.8220,-1.3437
836.709,3,-35.5928,1.8218,-1.3438
836.720,3,-35.5877,1.8216,-1.3438
836.731,3,-35.5827,1.8213,-1.3438
836.742,3,-35.5777,1.8210,-1.3438
836.753,3,-35.5729,1.8205,-1.3436
836.765,3,-35.5683,1.8199,-1.3435
836.776,3,-35.5636,1.8194,-1.3433
836.787,3,-35.5592,1.8190,-1.3431
836.799,3,-35.5547,1.8185,-1.3428
836.809,3,-35.5504,1.8180,-1.3425
836.820,3,-35.5461,1.8174,-1.3422
836.832,3,-35.5420,1.8168,-1.3419
836.843,3,-35.5378,1.8161,-1.3415
836.854,3,-35.5339,1.8153,-1.3411
836.865,3,-35.5300,1.8147,-1.3407
836.876,3,-35.5263,1.8140,-1.3405
836.887,3,-35.5226,1.8133,-1.3401
836.898,3,-35.5191,1.8125,-1.3397
836.909,3,-35.5156,1.8118,-1.3392
836.921,3,-35.5119,1.8119,-1.3388
836.932,3,-35.5082,1.8131,-1.3385
836.943,3,-35.5048,1.8145,-1.3381
